Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
GA, 03001	0.060838	0.029476	0.053192	0.006556	0.051811	0.105240	0.010902	0.155333	0.526652	0.000000	0.000000
GA, 03002	0.089681	0.003185	0.049399	0.004139	0.019923	0.140786	0.010902	0.110188	0.571797	0.000000	0.000000
GA, 03003	0.019077	0.007369	0.013066	0.010878	0.235540	0.021183	0.010902	0.052342	0.629643	0.000000	0.000000
GA, 03004	0.035631	0.009524	0.047851	0.016342	0.062054	0.135712	0.010902	0.228047	0.453938	0.000000	0.000000
GA, 03005	0.028620	0.004020	0.005968	0.009897	0.021313	0.237294	0.010902	0.024183	0.657802	0.000000	0.000000
GA, 03101	0.041187	0.001689	0.054796	0.015798	0.005046	0.031722	0.039510	0.051026	0.759227	0.000000	0.000000
GA, 03102	0.019358	0.002894	0.002628	0.003954	0.000267	0.121137	0.039510	0.070870	0.739382	0.000000	0.000000
GA, 03200	0.040853	0.004228	0.008548	0.026025	0.013094	0.008389	0.180465	0.019639	0.698759	0.000000	0.000000
GA, 03300	0.030656	0.004081	0.026957	0.015573	0.015135	0.025470	0.040056	0.057389	0.784683	0.000000	0.000000
GA, 03400	0.052794	0.005895	0.023935	0.022187	0.043427	0.042654	0.104566	0.024118	0.680424	0.000000	0.000000
GA, 03500	0.006751	0.010596	0.002488	0.038584	0.016277	0.002050	0.254951	0.008045	0.660258	0.000000	0.000000
GA, 03600	0.089972	0.087436	0.059949	0.032399	0.042192	0.141624	0.072723	0.078774	0.394931	0.000000	0.000000
GA, 03700	0.002795	0.066216	0.002022	0.004601	0.004074	0.002207	0.194995	0.020133	0.702955	0.000000	0.000000
GA, 03800	0.016427	0.015307	0.002782	0.041825	0.035188	0.012357	0.112430	0.006576	0.757109	0.000000	0.000000
GA, 03900	0.002206	0.014808	0.002800	0.081427	0.007253	0.001115	0.114604	0.011211	0.764576	0.000000	0.000000
GA, 04000	0.029031	0.025656	0.032148	0.056063	0.055760	0.031627	0.085938	0.057175	0.626602	0.000000	0.000000
GA, 04001	0.082728	0.011517	0.022194	0.042223	0.057849	0.051559	0.022842	0.165536	0.543553	0.000000	0.000000
GA, 04002	0.128454	0.007204	0.028947	0.006396	0.042412	0.054656	0.022842	0.066053	0.643037	0.000000	0.000000
GA, 04003	0.070295	0.083693	0.083371	0.008566	0.013237	0.008908	0.022842	0.063479	0.645610	0.000000	0.000000
GA, 04004	0.041247	0.024899	0.118991	0.001048	0.032573	0.049312	0.022842	0.020978	0.688111	0.000000	0.000000
GA, 04005	0.172603	0.007941	0.006425	0.058483	0.013511	0.009105	0.022842	0.039578	0.669512	0.000000	0.000000
GA, 04006	0.135930	0.003256	0.011731	0.006599	0.066669	0.043886	0.022842	0.135807	0.573282	0.000000	0.000000
GA, 04100	0.046456	0.004084	0.012081	0.029790	0.015887	0.014562	0.046913	0.068905	0.761321	0.000000	0.000000
GA, 04200	0.005587	0.023414	0.006937	0.026831	0.016145	0.004340	0.354920	0.006346	0.555480	0.000000	0.000000
GA, 04300	0.010968	0.055070	0.007088	0.012488	0.011069	0.101698	0.047530	0.030074	0.724016	0.000000	0.000000
GA, 04400	0.068799	0.004936	0.077703	0.042942	0.021817	0.017607	0.032789	0.023117	0.710290	0.000000	0.000000
GA, 04500	0.009781	0.002947	0.002199	0.042004	0.007603	0.055980	0.035734	0.011576	0.832175	0.000000	0.000000
GA, 04600	0.093620	0.014262	0.103197	0.036679	0.052850	0.187285	0.009923	0.044945	0.457240	0.000000	0.000000
GA, 05001	0.027734	0.006741	0.015157	0.014508	0.249362	0.006563	0.032050	0.015361	0.632523	0.000000	0.000000
GA, 05002	0.105378	0.034865	0.016410	0.069286	0.079289	0.014837	0.032050	0.058032	0.589852	0.000000	0.000000
GA, 06001	0.023057	0.001205	0.067216	0.006181	0.040066	0.040136	0.032957	0.055554	0.733628	0.000000	0.000000
GA, 06002	0.013525	0.001539	0.064924	0.005728	0.010316	0.081830	0.032957	0.003179	0.786002	0.000000	0.000000
IA, 00100	0.032953	0.009186	0.031026	0.029771	0.026948	0.003246	0.030839	0.029352	0.806679	0.000000	0.000000
IA, 00200	0.031596	0.010806	0.020151	0.020897	0.035912	0.016052	0.020182	0.037469	0.806935	0.000000	0.000000
IA, 00400	0.009732	0.028523	0.025895	0.016625	0.015994	0.003782	0.038985	0.038819	0.821645	0.000000	0.000000
IA, 00500	0.114971	0.027932	0.017971	0.047880	0.031871	0.027347	0.047816	0.067725	0.616486	0.000000	0.000000
IA, 00600	0.009841	0.011603	0.027744	0.023347	0.042533	0.008779	0.031852	0.032352	0.811949	0.000000	0.000000
IA, 00700	0.040956	0.032286	0.028981	0.043351	0.033562	0.023216	0.050789	0.037551	0.709308	0.000000	0.000000
IA, 00800	0.024139	0.016016	0.060886	0.020854	0.013665	0.006302	0.060794	0.038118	0.759227	0.000000	0.000000
IA, 00900	0.101882	0.020415	0.032857	0.018440	0.039149	0.060134	0.023987	0.061347	0.641791	0.000000	0.000000
IA, 01000	0.063352	0.024298	0.074054	0.090822	0.026809	0.038918	0.034599	0.087812	0.559335	0.000000	0.000000
IA, 01100	0.150222	0.007283	0.061693	0.022878	0.065516	0.078811	0.051822	0.155341	0.406434	0.000000	0.000000
IA, 01200	0.012074	0.014945	0.040755	0.046408	0.016966	0.019350	0.035671	0.008331	0.805502	0.000000	0.000000
IA, 01300	0.161110	0.021293	0.083216	0.016227	0.071297	0.016013	0.049311	0.023321	0.558212	0.000000	0.000000
IA, 01400	0.026621	0.024151	0.043133	0.018236	0.023961	0.059580	0.039154	0.092123	0.673040	0.000000	0.000000
IA, 01500	0.088080	0.003730	0.117699	0.020195	0.034084	0.037870	0.019845	0.103066	0.575431	0.000000	0.000000
IA, 01600	0.029151	0.018134	0.124737	0.014803	0.052527	0.090785	0.016485	0.077147	0.576232	0.000000	0.000000
IA, 01700	0.042629	0.015229	0.149557	0.006984	0.009820	0.105918	0.016485	0.123854	0.529525	0.000000	0.000000
IA, 01800	0.006488	0.009965	0.047149	0.024828	0.015176	0.004895	0.067268	0.010798	0.813432	0.000000	0.000000
IA, 01900	0.023134	0.014896	0.025799	0.038588	0.025033	0.002631	0.031234	0.030565	0.808121	0.000000	0.000000
IA, 02000	0.014812	0.013326	0.096094	0.016112	0.014733	0.022533	0.043271	0.043614	0.735505	0.000000	0.000000
IA, 02100	0.015256	0.018704	0.038045	0.027909	0.028490	0.025456	0.039712	0.014465	0.791962	0.000000	0.000000
IA, 02200	0.030554	0.010143	0.023645	0.032845	0.038617	0.003717	0.068984	0.015925	0.775571	0.000000	0.000000
IA, 02300	0.027862	0.015205	0.024191	0.028877	0.032898	0.013263	0.074654	0.037747	0.745303	0.000000	0.000000
ID, 00100	0.041519	0.009593	0.030731	0.047686	0.080288	0.004146	0.129902	0.027320	0.628815	0.000000	0.000000
ID, 00200	0.032180	0.016731	0.038173	0.031316	0.068996	0.025541	0.086210	0.015380	0.685473	0.000000	0.000000
ID, 00300	0.015464	0.011042	0.006743	0.089411	0.014368	0.005339	0.139867	0.011629	0.706137	0.000000	0.000000
ID, 00400	0.001643	0.008718	0.014824	0.019694	0.005061	0.128269	0.085512	0.013691	0.722586	0.000000	0.000000
ID, 00500	0.005173	0.006576	0.017564	0.124423	0.007002	0.007288	0.095127	0.034415	0.702430	0.000000	0.000000
ID, 00600	0.009961	0.009018	0.002314	0.071520	0.036072	0.073668	0.064617	0.009059	0.723771	0.000000	0.000000
ID, 00701	0.018672	0.045766	0.011957	0.062954	0.072470	0.024099	0.040149	0.021653	0.702280	0.000000	0.000000
ID, 00702	0.055218	0.009647	0.005920	0.076950	0.060592	0.027592	0.040149	0.105392	0.618540	0.000000	0.000000
ID, 00800	0.060836	0.005427	0.047417	0.031964	0.036948	0.053327	0.040149	0.030569	0.693364	0.000000	0.000000
ID, 00900	0.132333	0.007151	0.005159	0.022650	0.015206	0.002293	0.082198	0.020899	0.712111	0.000000	0.000000
ID, 01000	0.025931	0.019776	0.003368	0.055659	0.014916	0.002156	0.145166	0.029117	0.703911	0.000000	0.000000
ID, 01100	0.027443	0.012786	0.019200	0.060318	0.041998	0.044851	0.114679	0.036675	0.642050	0.000000	0.000000
ID, 01200	0.011627	0.086491	0.043127	0.044887	0.026036	0.015037	0.063041	0.063088	0.646667	0.000000	0.000000
ID, 01300	0.032818	0.038947	0.011624	0.040654	0.015498	0.019565	0.103520	0.034600	0.702775	0.000000	0.000000
IL, 00104	0.012218	0.025670	0.013751	0.032382	0.017946	0.019501	0.041376	0.021262	0.815894	0.000000	0.000000
IL, 00105	0.048760	0.033083	0.016379	0.039175	0.031168	0.038098	0.034409	0.039599	0.719330	0.000000	0.000000
IL, 00202	0.009625	0.020996	0.015284	0.027947	0.028811	0.013844	0.041599	0.029453	0.812440	0.000000	0.000000
IL, 00300	0.014946	0.028198	0.018348	0.038646	0.015664	0.010527	0.064381	0.044201	0.765089	0.000000	0.000000
IL, 00401	0.005360	0.035446	0.008298	0.025125	0.014215	0.009129	0.094676	0.013367	0.794384	0.000000	0.000000
IL, 00501	0.006048	0.011848	0.021769	0.025746	0.014248	0.012833	0.105184	0.009964	0.792361	0.000000	0.000000
IL, 00600	0.016313	0.042932	0.012101	0.045058	0.013076	0.035904	0.070026	0.025096	0.739494	0.000000	0.000000
IL, 00700	0.004843	0.010323	0.018561	0.017143	0.015909	0.007216	0.169792	0.004624	0.751588	0.000000	0.000000
IL, 00800	0.006920	0.025812	0.007124	0.019690	0.010167	0.012702	0.187280	0.005793	0.724513	0.000000	0.000000
IL, 00900	0.017904	0.073136	0.015746	0.048404	0.022309	0.012525	0.119676	0.016499	0.673801	0.000000	0.000000
IL, 01001	0.009412	0.057727	0.003994	0.016215	0.016960	0.008823	0.135438	0.013916	0.737515	0.000000	0.000000
IL, 01104	0.035203	0.044809	0.008800	0.032609	0.046472	0.021055	0.075278	0.041522	0.694252	0.000000	0.000000
IL, 01105	0.025596	0.016748	0.009068	0.032609	0.067831	0.037096	0.075278	0.018120	0.717654	0.000000	0.000000
IL, 01204	0.034810	0.032417	0.004280	0.034936	0.031373	0.017617	0.033001	0.029478	0.782088	0.000000	0.000000
IL, 01205	0.014680	0.021175	0.003653	0.054549	0.022990	0.038387	0.033001	0.023726	0.787840	0.000000	0.000000
IL, 01300	0.020845	0.023125	0.011153	0.040675	0.045266	0.029655	0.069673	0.061652	0.697957	0.000000	0.000000
IL, 01500	0.036310	0.010449	0.014127	0.022375	0.033477	0.045248	0.035026	0.017915	0.785073	0.000000	0.000000
IL, 01602	0.003934	0.029933	0.013087	0.020291	0.015442	0.009725	0.057976	0.013241	0.836371	0.000000	0.000000
IL, 01701	0.044995	0.022971	0.044403	0.023555	0.036072	0.046100	0.018032	0.032705	0.731166	0.000000	0.000000
IL, 01900	0.017769	0.021953	0.019172	0.019822	0.037045	0.018329	0.021624	0.047415	0.796872	0.000000	0.000000
IL, 02000	0.066210	0.011745	0.048390	0.032885	0.083610	0.034031	0.040965	0.046949	0.635215	0.000000	0.000000
IL, 02100	0.095960	0.017586	0.102012	0.022964	0.105244	0.058382	0.050657	0.067879	0.479317	0.000000	0.000000
IL, 02200	0.014255	0.016124	0.007175	0.032108	0.034039	0.018902	0.056789	0.018176	0.802431	0.000000	0.000000
IL, 02300	0.012638	0.031517	0.005050	0.034324	0.028176	0.061180	0.071939	0.039032	0.716143	0.000000	0.000000
IL, 02400	0.012695	0.085119	0.009122	0.034961	0.060379	0.017792	0.020706	0.024463	0.734763	0.000000	0.000000
IL, 02501	0.011882	0.018135	0.008615	0.025168	0.022014	0.030318	0.036768	0.022775	0.824326	0.000000	0.000000
IL, 02601	0.045566	0.021915	0.021567	0.044071	0.133129	0.023515	0.026744	0.111656	0.571838	0.000000	0.000000
IL, 02700	0.012789	0.029264	0.027006	0.036771	0.023459	0.035278	0.047944	0.027972	0.759517	0.000000	0.000000
IL, 02801	0.020433	0.049367	0.052154	0.037267	0.037405	0.037552	0.020860	0.060984	0.683979	0.000000	0.000000
IL, 02901	0.020507	0.038511	0.003927	0.074100	0.034631	0.012426	0.034303	0.053324	0.728270	0.000000	0.000000
IL, 03005	0.062908	0.081937	0.015139	0.015987	0.020206	0.020143	0.009116	0.075933	0.698631	0.000000	0.000000
IL, 03007	0.015820	0.015005	0.011234	0.029536	0.062578	0.082147	0.009116	0.116500	0.658064	0.000000	0.000000
IL, 03008	0.020980	0.054050	0.008724	0.021036	0.028974	0.082556	0.009116	0.155131	0.619432	0.000000	0.000000
IL, 03009	0.002701	0.058056	0.007929	0.029122	0.045626	0.072885	0.009116	0.116366	0.658198	0.000000	0.000000
IL, 03102	0.015671	0.009793	0.025518	0.012149	0.012660	0.054610	0.010744	0.103809	0.755044	0.000000	0.000000
IL, 03105	0.010183	0.011337	0.005931	0.024474	0.031194	0.047283	0.010744	0.151401	0.707453	0.000000	0.000000
IL, 03106	0.037691	0.005922	0.033093	0.006956	0.034973	0.011767	0.010744	0.125665	0.733188	0.000000	0.000000
IL, 03107	0.012758	0.003204	0.003177	0.024983	0.010760	0.075520	0.010744	0.122216	0.736637	0.000000	0.000000
IL, 03108	0.009355	0.022199	0.034213	0.018517	0.035005	0.011113	0.010744	0.079545	0.779308	0.000000	0.000000
IL, 03202	0.034066	0.002816	0.046763	0.040410	0.033069	0.135814	0.002644	0.144853	0.559565	0.000000	0.000000
IL, 03203	0.032104	0.003037	0.023318	0.045068	0.067724	0.121687	0.002644	0.086650	0.617768	0.000000	0.000000
IL, 03204	0.031571	0.017278	0.153945	0.022232	0.041234	0.026678	0.002644	0.076788	0.627631	0.000000	0.000000
IL, 03205	0.027320	0.005538	0.070762	0.009034	0.029762	0.150522	0.002644	0.128122	0.576296	0.000000	0.000000
IL, 03207	0.034598	0.004959	0.027185	0.023383	0.039889	0.162924	0.002644	0.093233	0.611186	0.000000	0.000000
IL, 03208	0.099754	0.003258	0.027617	0.026457	0.081005	0.054846	0.002644	0.166957	0.537461	0.000000	0.000000
IL, 03209	0.097518	0.003305	0.037691	0.022343	0.050659	0.081422	0.002644	0.252129	0.452289	0.000000	0.000000
IL, 03306	0.031521	0.010595	0.008257	0.013944	0.021356	0.057687	0.034569	0.141391	0.680680	0.000000	0.000000
IL, 03307	0.020340	0.044001	0.021314	0.017886	0.023558	0.016261	0.034569	0.044837	0.777234	0.000000	0.000000
IL, 03308	0.003981	0.013994	0.020301	0.024615	0.023165	0.057304	0.034569	0.057365	0.764706	0.000000	0.000000
IL, 03309	0.028634	0.010492	0.021920	0.012422	0.017434	0.052458	0.034569	0.108592	0.713479	0.000000	0.000000
IL, 03310	0.016406	0.014901	0.030319	0.016747	0.018175	0.046813	0.034569	0.131214	0.690857	0.000000	0.000000
IL, 03401	0.070099	0.074999	0.076262	0.086843	0.138124	0.079909	0.007282	0.051691	0.414792	0.000000	0.000000
IL, 03407	0.063480	0.066767	0.033972	0.170609	0.054161	0.137246	0.007282	0.046365	0.420119	0.000000	0.000000
IL, 03408	0.033516	0.067220	0.106593	0.054609	0.049059	0.215239	0.007282	0.036728	0.429755	0.000000	0.000000
IL, 03409	0.086666	0.049133	0.086694	0.073660	0.062635	0.167447	0.007282	0.047052	0.419431	0.000000	0.000000
IL, 03410	0.112482	0.011024	0.024500	0.190048	0.074609	0.113571	0.007282	0.091768	0.374715	0.000000	0.000000
IL, 03411	0.102568	0.035870	0.051623	0.078500	0.103964	0.153711	0.007282	0.060039	0.406444	0.000000	0.000000
IL, 03412	0.074600	0.017888	0.017208	0.032138	0.106380	0.278021	0.007282	0.015671	0.450812	0.000000	0.000000
IL, 03413	0.026873	0.065600	0.020499	0.206695	0.075599	0.130969	0.007282	0.077113	0.389371	0.000000	0.000000
IL, 03414	0.032794	0.090573	0.021055	0.094406	0.169139	0.118268	0.007282	0.060820	0.405664	0.000000	0.000000
IL, 03415	0.035571	0.011125	0.110369	0.047031	0.082378	0.239761	0.007282	0.118200	0.348283	0.000000	0.000000
IL, 03416	0.044433	0.017960	0.081144	0.013681	0.059189	0.309829	0.007282	0.055867	0.410617	0.000000	0.000000
IL, 03417	0.037914	0.034368	0.050614	0.165363	0.169397	0.068580	0.007282	0.175257	0.291227	0.000000	0.000000
IL, 03418	0.030017	0.028057	0.033876	0.058150	0.143263	0.232872	0.007282	0.101071	0.365413	0.000000	0.000000
IL, 03419	0.148642	0.033229	0.102984	0.022260	0.100601	0.118520	0.007282	0.086510	0.379973	0.000000	0.000000
IL, 03420	0.171233	0.038921	0.074748	0.038398	0.071020	0.131914	0.007282	0.094425	0.372059	0.000000	0.000000
IL, 03421	0.031839	0.031195	0.101072	0.035528	0.050185	0.276417	0.007282	0.082861	0.383622	0.000000	0.000000
IL, 03422	0.103202	0.174171	0.036318	0.057669	0.075220	0.079656	0.007282	0.015087	0.451396	0.000000	0.000000
IL, 03501	0.057469	0.009121	0.085347	0.035717	0.075380	0.263202	0.007282	0.238099	0.228384	0.000000	0.000000
IL, 03502	0.032699	0.039846	0.050324	0.126872	0.106896	0.169598	0.007282	0.142834	0.323649	0.000000	0.000000
IL, 03503	0.086366	0.044868	0.100587	0.105215	0.152710	0.036488	0.007282	0.100690	0.365793	0.000000	0.000000
IL, 03504	0.189838	0.057983	0.068440	0.062005	0.114371	0.033598	0.007282	0.058834	0.407649	0.000000	0.000000
IL, 03520	0.053321	0.079621	0.032746	0.221116	0.070475	0.068956	0.007282	0.018404	0.448080	0.000000	0.000000
IL, 03521	0.040293	0.137780	0.015504	0.094906	0.066628	0.171123	0.007282	0.033942	0.432541	0.000000	0.000000
IL, 03522	0.040188	0.097314	0.075066	0.104981	0.155977	0.052708	0.007282	0.050443	0.416040	0.000000	0.000000
IL, 03523	0.016945	0.112750	0.017398	0.150448	0.107468	0.121225	0.007282	0.060229	0.406254	0.000000	0.000000
IL, 03524	0.020476	0.050479	0.036349	0.105725	0.088248	0.224958	0.007282	0.157480	0.309003	0.000000	0.000000
IL, 03525	0.004755	0.005897	0.046351	0.005521	0.011041	0.452670	0.007282	0.224843	0.241640	0.000000	0.000000
IL, 03526	0.009203	0.198821	0.029001	0.187246	0.043181	0.058784	0.007282	0.076000	0.390484	0.000000	0.000000
IL, 03527	0.085725	0.099234	0.087893	0.098968	0.134512	0.019904	0.007282	0.012052	0.454432	0.000000	0.000000
IL, 03528	0.052910	0.188129	0.039627	0.084925	0.050579	0.110065	0.007282	0.095022	0.371461	0.000000	0.000000
IL, 03529	0.031547	0.047802	0.062891	0.096080	0.134435	0.153479	0.007282	0.150299	0.316184	0.000000	0.000000
IL, 03530	0.024493	0.046354	0.037889	0.087416	0.205080	0.125002	0.007282	0.011984	0.454499	0.000000	0.000000
IL, 03531	0.082074	0.095640	0.019004	0.110677	0.100840	0.118000	0.007282	0.045848	0.420635	0.000000	0.000000
IL, 03532	0.045626	0.099757	0.010273	0.084359	0.058733	0.227487	0.007282	0.052272	0.414212	0.000000	0.000000
IL, 03601	0.015983	0.034729	0.010982	0.017191	0.041544	0.011620	0.008779	0.094330	0.764841	0.000000	0.000000
IL, 03602	0.018705	0.012714	0.005520	0.027687	0.042497	0.024927	0.008779	0.133637	0.725534	0.000000	0.000000
IL, 03700	0.012316	0.008095	0.005945	0.008232	0.055944	0.069658	0.012123	0.102017	0.725669	0.000000	0.000000
IN, 00101	0.015236	0.020013	0.006324	0.034068	0.049767	0.029758	0.057542	0.116945	0.670347	0.000000	0.000000
IN, 00102	0.028301	0.013780	0.027335	0.016126	0.033912	0.035712	0.057542	0.045293	0.741999	0.000000	0.000000
IN, 00103	0.051497	0.008465	0.011710	0.034402	0.032824	0.016267	0.057542	0.102696	0.684596	0.000000	0.000000
IN, 00104	0.035876	0.017670	0.029928	0.016164	0.027928	0.027600	0.057542	0.086945	0.700347	0.000000	0.000000
IN, 00200	0.058637	0.012155	0.014806	0.052904	0.057992	0.008862	0.048856	0.065291	0.680497	0.000000	0.000000
IN, 00300	0.033377	0.026419	0.032295	0.043041	0.039194	0.010796	0.014122	0.031468	0.769287	0.000000	0.000000
IN, 00401	0.047805	0.010551	0.044373	0.025494	0.023148	0.030621	0.017694	0.029579	0.770736	0.000000	0.000000
IN, 00402	0.042003	0.005569	0.050059	0.016063	0.030139	0.038158	0.017694	0.022712	0.777602	0.000000	0.000000
IN, 00500	0.068630	0.014207	0.035172	0.020741	0.030774	0.039873	0.075753	0.018942	0.695908	0.000000	0.000000
IN, 00600	0.007935	0.041908	0.009372	0.008388	0.023068	0.005900	0.085151	0.017032	0.801246	0.000000	0.000000
IN, 00700	0.007073	0.040921	0.008358	0.007369	0.016968	0.000482	0.081386	0.010317	0.827126	0.000000	0.000000
IN, 00800	0.022012	0.019776	0.004535	0.021167	0.037396	0.007442	0.101946	0.034073	0.751652	0.000000	0.000000
IN, 00900	0.018433	0.031057	0.024717	0.009416	0.016229	0.009680	0.052752	0.020494	0.817222	0.000000	0.000000
IN, 01001	0.016008	0.014374	0.093392	0.014415	0.024638	0.068284	0.027748	0.027052	0.714089	0.000000	0.000000
IN, 01002	0.043936	0.014923	0.056951	0.014593	0.033377	0.067331	0.027748	0.044277	0.696863	0.000000	0.000000
IN, 01003	0.058975	0.007087	0.078877	0.041324	0.025365	0.019483	0.027748	0.005397	0.735744	0.000000	0.000000
IN, 01100	0.013560	0.020176	0.014265	0.029549	0.036848	0.005594	0.063691	0.009981	0.806336	0.000000	0.000000
IN, 01200	0.074219	0.035060	0.078669	0.052291	0.073830	0.053690	0.031777	0.037646	0.562819	0.000000	0.000000
IN, 01300	0.010639	0.020499	0.012681	0.026192	0.028260	0.040708	0.048683	0.025037	0.787303	0.000000	0.000000
IN, 01400	0.008040	0.019080	0.014997	0.039719	0.022375	0.016233	0.084079	0.025275	0.770202	0.000000	0.000000
IN, 01500	0.005695	0.046683	0.006094	0.021505	0.013260	0.006927	0.064014	0.012032	0.823789	0.000000	0.000000
IN, 01600	0.018742	0.011170	0.005988	0.013457	0.018698	0.007950	0.117311	0.005516	0.801167	0.000000	0.000000
IN, 01700	0.021352	0.025888	0.009461	0.051035	0.048859	0.054674	0.048083	0.019356	0.721291	0.000000	0.000000
IN, 01801	0.075750	0.020069	0.030760	0.029750	0.051610	0.009068	0.035437	0.033011	0.714543	0.000000	0.000000
IN, 01802	0.068605	0.007630	0.045084	0.013119	0.038155	0.062595	0.016271	0.077539	0.671002	0.000000	0.000000
IN, 01803	0.073477	0.001882	0.060680	0.027737	0.042684	0.028728	0.016271	0.018978	0.729563	0.000000	0.000000
IN, 01900	0.007745	0.025908	0.007534	0.025228	0.035584	0.015722	0.060191	0.033109	0.788979	0.000000	0.000000
IN, 02000	0.027054	0.026672	0.010997	0.035360	0.054439	0.041826	0.049376	0.023745	0.730531	0.000000	0.000000
IN, 02100	0.021097	0.013021	0.002934	0.030035	0.013419	0.009937	0.130922	0.022863	0.755773	0.000000	0.000000
IN, 02200	0.048074	0.010304	0.028815	0.017956	0.071112	0.023417	0.010585	0.052099	0.737636	0.000000	0.000000
IN, 02301	0.054466	0.005780	0.042730	0.111246	0.105036	0.013839	0.022700	0.095868	0.548335	0.000000	0.000000
IN, 02302	0.076834	0.004771	0.055185	0.027434	0.133059	0.035812	0.022700	0.071568	0.572634	0.000000	0.000000
IN, 02303	0.119460	0.002381	0.045943	0.051505	0.102732	0.011076	0.022700	0.046763	0.597440	0.000000	0.000000
IN, 02304	0.031209	0.011450	0.045529	0.023675	0.115933	0.105300	0.022700	0.024897	0.619305	0.000000	0.000000
