Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
MT_Great.Falls.Intl.AP.727750	3 or 4 Unit	1960-79s	0.099429168	6.1e-05	0.8560730409999999	0.004308634	0.01835322	0.02177498	666.5632036000002	1.000000043
MT_Great.Falls.Intl.AP.727750	3 or 4 Unit	1980-99s	0.278818572	0.000278966	0.6805838329999999	0.008802247	0.015803413	0.015712968	283.7461667	0.999999999
MT_Great.Falls.Intl.AP.727750	3 or 4 Unit	2000-09s	0.332848076	0.0017889370000000004	0.6314613379999999	0.006186825	0.016834651000000003	0.010880173	46.57491363	1.0
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	<1940	0.039029047	0.000547398	0.93691734	0.00071463	0.00589808	0.016893505	829.5988999	1.0
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	2010s	0.487654065	0.0005808380000000001	0.488226536	0.00269909	0.018084159	0.002755312	343.8988138	1.0
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	1940-59s	0.457053268	0.000157713	0.536970441	0.003706788	0.001315429	0.000796362	617.7785661	1.000000001
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	1960-79s	0.647434394	0.00035297	0.341009868	0.009447407	0.000919521	0.00083584	1477.1613630000004	1.0
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	1980-99s	0.539171781	0.000229842	0.44284678	0.000988156	0.016581044	0.000182397	1827.428076	1.0
MT_Helena.Rgnl.AP.727720	3 or 4 Unit	2000-09s	0.5081982939999999	0.002359283	0.482975793	0.000304055	0.004577078	0.0015854970000000002	1669.906832	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	<1940	0.70666464	0.003792427	0.009698773	0.00602895	0.024718278	0.249096932	62.95294815	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	2010s	0.957597812	0.014727552	0.005059177	0.0005863180000000001	0.011111968	0.010917173	5.151754045	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	1940-59s	0.911808214	0.006820351999999999	0.076511516	0.000893899	0.001517345	0.002448675	101.7961221	1.000000001
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	1960-79s	0.7212067440000001	0.004814552	0.184544842	0.000820467	0.0029408890000000004	0.085672506	375.1770178	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	1980-99s	0.710932791	0.012437257	0.238218336	0.002600001	0.024011791	0.011799824	514.3819001	1.0
MT_Kalispell-Glacier.Park.Intl.AP.727790	3 or 4 Unit	2000-09s	0.864029934	0.023631943	0.031168915	0.012080816	0.040879301	0.028209091	298.5450566	1.0
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	<1940	0.268789735	0.072897188	0.478748178	0.012285002	0.103366901	0.063912995	76.9139106	0.999999999
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	1940-59s	0.18639913	0.000862923	0.806496074	0.002834417	0.002026823	0.001380634	55.11196875	1.000000001
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	1960-79s	0.262937414	0.000356694	0.6582842010000001	0.001897495	0.019210649	0.057313547	237.1814101	1.0
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	1980-99s	0.527479162	0.001142545	0.4672826	0.000641253	0.0021499410000000003	0.001304499	49.78261473	1.0
MT_Lewistown.Muni.AP.726776	3 or 4 Unit	2000-09s	0.401617465	0.041739653	0.438797198	0.000625896	0.009256834	0.107962955	16.28597863	1.000000001
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	<1940	0.251517767	0.057401358	0.427968569	0.025770235	0.096415649	0.140926422	48.00040943	1.0
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	2010s	0.8468754359999999	0.000142237	0.004809641	0.0	0.017871184	0.130301503	3.629672878	1.000000001
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	1940-59s	0.117413327	0.000306656	0.8685391929999999	0.000970022	0.003181442	0.009589359	63.08091721	0.999999999
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	1960-79s	0.590286379	0.0076460819999999985	0.286709708	0.07879051599999999	0.02991061	0.006656705	217.1466711	1.0
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	1980-99s	0.707822962	0.003835835	0.262224783	0.003674941	0.004900424	0.017541055	173.30867680000003	1.0
MT_Miles.City.Muni.AP.742300	3 or 4 Unit	2000-09s	0.391188989	0.065002065	0.276214664	0.037198302	0.166504403	0.063891577	23.86356056	1.0
MT_Missoula.Intl.AP.727730	3 or 4 Unit	<1940	0.115400609	0.00044102	0.803285302	0.028536437	0.006797797	0.045538835	638.7678174	1.0
MT_Missoula.Intl.AP.727730	3 or 4 Unit	2010s	0.980994049	0.000301368	0.002146595	0.007650822	0.008324413000000001	0.000582753	123.4758188	1.0
MT_Missoula.Intl.AP.727730	3 or 4 Unit	1940-59s	0.358098255	0.000288399	0.629364622	0.001015096	0.010635912	0.0005977140000000001	407.8437466	0.999999998
MT_Missoula.Intl.AP.727730	3 or 4 Unit	1960-79s	0.622904137	0.000879676	0.359603857	0.000476985	0.007633781999999999	0.008501561	1208.795341	0.999999998
MT_Missoula.Intl.AP.727730	3 or 4 Unit	1980-99s	0.500496674	0.003109285	0.4609896020000001	0.002035136	0.010007909	0.023361395	1061.8566560000004	1.000000001
MT_Missoula.Intl.AP.727730	3 or 4 Unit	2000-09s	0.663880719	0.000339841	0.305426122	0.0007080910000000001	0.008091865	0.021553362000000003	751.3589877999998	1.0
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	<1940	0.577554849	0.0061849290000000005	0.396737696	0.001373716	0.002843959	0.015304852	795.6853034	1.000000001
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	2010s	0.399397889	0.120159651	0.19779727	0.110130788	0.056600868	0.115913534	85.72084253	1.0
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	1940-59s	0.785998364	0.003298728	0.193167358	0.012330323	0.003624978	0.001580249	511.2712462	1.0
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	1960-79s	0.8687763359999999	0.005241834	0.101952778	0.00912196	0.002599197	0.012307896	2537.502873	1.000000001
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	1980-99s	0.8467466	0.001122122	0.144464825	0.000629305	0.000725343	0.006311805	3512.467319	1.0
NC_Asheville.Rgnl.AP.723150	3 or 4 Unit	2000-09s	0.6788882909999999	0.01449117	0.254531467	0.0114477	0.016167872	0.024473499	1081.858547	0.999999999
NC_Cape.Hatteras.723040	3 or 4 Unit	<1940	0.578787261	0.006774616999999999	0.302819247	0.01733706	0.008449766	0.08583204900000001	171.6458111	1.0
NC_Cape.Hatteras.723040	3 or 4 Unit	2010s	0.943496707	0.001293022	0.005320302	0.01558057	0.033817353	0.000492047	33.40007234	1.000000001
NC_Cape.Hatteras.723040	3 or 4 Unit	1940-59s	0.946594413	0.000433902	0.004228577	0.00198574	0.007161336	0.039596032	101.1036879	1.0
NC_Cape.Hatteras.723040	3 or 4 Unit	1960-79s	0.804770933	0.000703642	0.188002568	0.003496603	0.002175147	0.0008511069999999999	380.9087562	1.0
NC_Cape.Hatteras.723040	3 or 4 Unit	1980-99s	0.989302026	0.000294163	0.006343566	0.000464395	0.000572371	0.0030234790000000004	773.2434433999998	1.0
NC_Cape.Hatteras.723040	3 or 4 Unit	2000-09s	0.964067199	0.005950701	0.007889063	0.009633633	0.00435065	0.008108754000000001	181.2809851	1.0
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	<1940	0.568594797	0.003982479000000001	0.374183729	0.00406512	0.007410089	0.041763787	1081.054672	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	2010s	0.607023014	0.011364424	0.317281403	0.024464518	0.022503564	0.017363078	539.4724912	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	1940-59s	0.5636239510000001	0.066073804	0.333071407	0.004701503	0.006897739	0.025631595	2275.094294	0.999999999
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	1960-79s	0.6863394190000001	0.014429466	0.26052052800000003	0.016040151000000002	0.005418451	0.017251983999999998	7848.635558	0.999999999
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	1980-99s	0.770917781	0.003425011	0.200313577	0.006552081	0.005609217	0.013182332	9076.797008	0.999999999
NC_Charlotte-Douglas.Intl.AP.723140	3 or 4 Unit	2000-09s	0.758081186	0.004807973	0.201198531	0.010345467	0.006905578000000001	0.018661265	3688.592261	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	<1940	0.527179125	0.015603502	0.41293216	0.013964069	0.012852329	0.017468816	1092.874304	1.000000001
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	2010s	0.702002907	0.03684506	0.156842655	0.003289611	0.067404306	0.03361546	361.2594734	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	1940-59s	0.424157251	0.029944211	0.499678021	0.014063778999999998	0.009112625	0.023044113	2250.196997	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	1960-79s	0.756072182	0.000711988	0.227355365	0.006324858	0.000920763	0.008614843	6815.666308	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	1980-99s	0.8160284240000001	0.002323667	0.167110814	0.010411668	0.001663489	0.002461939	7089.812714	1.000000001
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	3 or 4 Unit	2000-09s	0.740816667	0.0041799590000000005	0.227789413	0.004399748	0.00643561	0.016378603000000002	2195.541892	1.0
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	<1940	0.580041599	0.011139399	0.341271784	0.01417064	0.017139729	0.036236849	1356.6541539999996	1.0
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	2010s	0.81043944	0.038551014	0.104830326	0.013574801	0.003171597	0.029432822	578.273273	1.0
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	1940-59s	0.628352108	0.003516981	0.347329354	0.008372448000000001	0.002046479	0.01038263	2506.25207	1.0
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	1960-79s	0.845609046	0.006322454	0.133887481	0.000697055	0.001909265	0.011574700000000002	9928.35057	1.000000001
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	1980-99s	0.8857001320000001	0.001019999	0.095882156	0.005968183	0.003977879	0.00745165	13407.86086	0.999999999
NC_Raleigh-Durham.Intl.AP.723060	3 or 4 Unit	2000-09s	0.7898548959999999	0.003186911	0.192340835	0.004319748	0.001991059	0.008306551	4744.215113	1.0
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	<1940	0.587627534	0.018745118	0.353582212	0.007100242	0.01696188	0.015983014	565.8740627999998	1.0
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	2010s	0.934606648	0.007862469	0.023969481	0.012792978	0.0071096330000000015	0.013658791000000002	495.3863428	1.0
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	1940-59s	0.747213508	0.002333096	0.241444771	0.004136336	0.002204626	0.002667663	1802.177536	1.0
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	1960-79s	0.860496003	0.002312751	0.111144054	0.017420157	0.0016072120000000002	0.007019821999999999	5302.1495479999985	0.999999999
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	1980-99s	0.944114571	0.000651689	0.048432067	0.003999805	0.001850517	0.000951351	8017.225561	1.0
NC_Wilmington.Intl.AP.723013	3 or 4 Unit	2000-09s	0.953069187	0.000982737	0.025426601	0.00472439	0.001452811	0.014344274	3561.991078	1.0
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	<1940	0.159379454	0.010089155	0.730213875	0.025768405	0.051863877	0.022685234	229.0136577	1.0
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	2010s	0.505175406	0.002529406	0.452520509	0.015509849	0.016454197	0.007810633000000002	48.03442620000001	1.0
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	1940-59s	0.53400842	0.022219097	0.369717746	0.068161573	0.004174133	0.001719031	543.8365584	1.0
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	1960-79s	0.462091175	0.004717244000000001	0.395291997	0.034422238	0.048528882	0.054948463	1362.900375	0.999999999
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	1980-99s	0.6187291779999999	0.031141951	0.180241057	0.043520946	0.099678132	0.026688736	738.5504963999998	1.0
ND_Bismarck.Muni.AP.727640	3 or 4 Unit	2000-09s	0.138371999	0.0058912	0.842547121	0.0044105970000000005	0.006584090999999999	0.002194992	436.3651768	1.0
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	<1940	0.599244572	0.003130682	0.374938231	0.003548859	0.009137517	0.010000139	985.4954386	1.0
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	2010s	0.307257016	0.007234644	0.17356521600000002	0.097406184	0.178776463	0.235760479	83.72850587	1.000000002
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	1940-59s	0.445179139	0.020137855	0.43916444	0.04021212	0.030040211	0.025266235	643.5687797999999	1.0
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	1960-79s	0.6337673070000001	0.029251137000000007	0.297403904	0.004277917	0.005940595999999999	0.02935914	2750.110111	1.000000001
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	1980-99s	0.7586108779999999	0.01366788	0.174008616	0.021637404	0.008208418	0.023866803	1382.741309	0.999999999
ND_Fargo-Hector.Intl.AP.727530	3 or 4 Unit	2000-09s	0.556615438	0.012814998	0.405052732	0.002973802	0.004617513	0.017925517	560.7681713999998	1.0
ND_Minot.Intl.AP.727676	3 or 4 Unit	<1940	0.230198207	0.0030824520000000003	0.5722327389999999	0.138754777	0.003122427	0.052609398	308.2770328000001	1.0
ND_Minot.Intl.AP.727676	3 or 4 Unit	2010s	0.8296126640000001	0.00536774	0.10939801	0.041296062	0.005504944	0.00882058	74.24587217	1.0
ND_Minot.Intl.AP.727676	3 or 4 Unit	1940-59s	0.317321123	0.012835853	0.656398449	0.008699759	0.000440475	0.004304341	396.3374269	1.0
ND_Minot.Intl.AP.727676	3 or 4 Unit	1960-79s	0.602104584	0.000909068	0.26440541	0.102528333	0.000182146	0.029870459	1941.958566	1.0
ND_Minot.Intl.AP.727676	3 or 4 Unit	1980-99s	0.7918128090000001	0.017376845	0.163520994	0.003261841	0.003481313	0.020546199	836.654129	1.000000001
ND_Minot.Intl.AP.727676	3 or 4 Unit	2000-09s	0.317596001	0.00662503	0.670268138	0.003768212	0.001017002	0.000725617	173.78147090000004	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	<1940	0.21593930100000006	0.000516256	0.759151395	0.002429156	0.005967676	0.015996217	355.40267610000006	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	2010s	0.494232201	0.009612312	0.444828166	0.016500595	0.023418425	0.011408298999999998	29.76176655	0.999999998
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	1940-59s	0.470067902	0.000478601	0.509739113	0.000963476	0.012906402	0.005844507	575.7282116	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	1960-79s	0.489861505	0.004093252	0.475282025	0.002546861	0.026438541	0.001777816	1421.092939	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	1980-99s	0.370486662	0.000392222	0.621914368	0.001368598	0.002257162	0.003580988	1234.522887	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	3 or 4 Unit	2000-09s	0.6637756370000001	0.000847337	0.315788434	0.003763717	0.011384391	0.004440484000000001	209.2375674	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	<1940	0.492688333	0.001475731	0.438688923	0.007408837	0.020042381	0.039695797000000005	79.81609415	1.000000002
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	2010s	0.256573359	8.94e-05	0.551111595	0.012501478	0.089762026	0.08996212099999999	16.55402518	0.999999979
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	1940-59s	0.444317389	0.0004916230000000001	0.526633165	0.000433413	0.001504273	0.026620138	362.4609134	1.000000001
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	1960-79s	0.676540646	0.011301218	0.287657207	0.000403379	0.006729799	0.017367752	803.5200742000002	1.000000001
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	1980-99s	0.4785096170000001	0.000572735	0.50781544	0.000433897	0.004426898	0.008241412	455.1857412	0.999999999
NE_Norfolk-Karl.Stefan.Mem.AP.725560	3 or 4 Unit	2000-09s	0.96464315	0.001984813	0.027963955	0.001542209	0.002154279	0.001711594	97.3323812	1.0
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	<1940	0.322340032	0.000310625	0.615205433	0.026934161	0.007907667	0.027302083	263.2569325	1.000000001
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	2010s	0.7712821759999999	8.73e-05	0.200685076	0.0	0.000387014	0.027558444	10.20454759	1.00000001
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	1940-59s	0.307599936	0.000242793	0.665943166	0.007436046	0.012876535	0.0059015230000000005	131.957888	0.999999999
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	1960-79s	0.69115088	0.000605018	0.235431727	0.034420333	0.013281421000000002	0.025110621	557.7713021000002	1.0
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	1980-99s	0.713515117	0.00011291	0.278910695	0.00269794	0.003205335	0.001558003	259.3482563	1.0
NE_North.Platte.Rgnl.AP.725620	3 or 4 Unit	2000-09s	0.717093553	0.003778842	0.270054999	0.003691121	0.004228555	0.001152931	78.38065133	1.000000001
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	<1940	0.4237739	0.002389798	0.540106135	0.011189588	0.007306403	0.015234177	2322.560741	1.000000001
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	2010s	0.480860902	0.001704144	0.334453542	0.033491957	0.053932223	0.095557233	133.2884763	1.000000001
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	1940-59s	0.3708303570000001	0.002053799	0.61617169	0.00178532	0.004060554	0.005098281	2164.5697	1.000000001
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	1960-79s	0.470116872	0.00171476	0.503825664	0.004044998	0.006962298	0.013335407	4274.706811	0.999999999
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	1980-99s	0.539904516	0.001007975	0.41016366	0.001825401	0.017570092	0.029528355	2819.660976	0.999999999
NE_Omaha-Eppley.Airfield.725500	3 or 4 Unit	2000-09s	0.5462278	0.005271844	0.425028035	0.004950373	0.005404644	0.013117304	1028.153898	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	<1940	0.13764426300000002	0.001917581	0.831374518	0.007352696	0.001878317	0.019832624	181.8466439	0.999999999
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	2010s	0.341425476	0.0	0.509324914	0.034457712	0.0	0.114791899	52.48945135	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	1940-59s	0.33725585700000005	0.000105434	0.592390356	0.013096854	0.005393367	0.051758132000000005	416.82079460000006	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	1960-79s	0.445442623	0.000272511	0.535558015	0.006686974	0.003417131	0.008622747	608.5924065	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	1980-99s	0.589889355	0.004467493	0.3896641320000001	0.000478893	0.011615734	0.003884393	414.7945064	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	3 or 4 Unit	2000-09s	0.206494097	0.004264951	0.763521461	0.00946734	0.008226058	0.008026093	90.29948869	1.0
NH_Concord.Muni.AP.726050	3 or 4 Unit	<1940	0.124455758	0.315119476	0.430113602	0.029220125	0.014242135	0.086848904	14545.65001	1.0
NH_Concord.Muni.AP.726050	3 or 4 Unit	2010s	0.389049608	0.12662439	0.322933631	0.010866719	0.046379079	0.104146572	210.0512673	0.999999999
NH_Concord.Muni.AP.726050	3 or 4 Unit	1940-59s	0.10318951	0.332886629	0.433912905	0.031584972	0.013566708	0.084859276	3020.084251	1.0
NH_Concord.Muni.AP.726050	3 or 4 Unit	1960-79s	0.317952929	0.290904408	0.231280329	0.009579588	0.029651621	0.120631125	4540.7918770000015	1.0
NH_Concord.Muni.AP.726050	3 or 4 Unit	1980-99s	0.219145889	0.209668462	0.404667309	0.025402092	0.007428504	0.133687744	4401.288204	1.0
NH_Concord.Muni.AP.726050	3 or 4 Unit	2000-09s	0.141965639	0.120361522	0.409095821	0.003386102	0.035863577	0.289327338	1107.629232	0.999999999
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	<1940	0.16864191	0.103488953	0.7020787190000001	0.004393912	0.003401263	0.017995243	2153.882146	1.0
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	2010s	0.339069144	0.009656613	0.6121944220000001	0.003581969000000001	0.022578488	0.012919364	62.68532791	1.0
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	1940-59s	0.229867838	0.05961267	0.677943745	0.011280347	0.004250412	0.017044987	1575.820032	0.999999999
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	1960-79s	0.38321387	0.022565668	0.56729288	0.007446381	0.001585015	0.017896185	2920.824984	0.999999999
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	1980-99s	0.329684755	0.042832667000000005	0.598218451	0.010378247	0.00436084	0.014525038999999997	3517.643782	0.999999999
NJ_Atlantic.City.Intl.AP.724070	3 or 4 Unit	2000-09s	0.289571434	0.042601348	0.641390069	0.010948479	0.006620669	0.008868001	1029.410287	1.0
NJ_Newark.Intl.AP.725020	3 or 4 Unit	<1940	0.084069545	0.12844508300000002	0.7624227709999999	0.003055086	0.003658947	0.018348568	70293.8584	1.0
NJ_Newark.Intl.AP.725020	3 or 4 Unit	2010s	0.121312978	0.022202082	0.8008682909999999	0.012494979	0.022746101	0.020375569	1663.3670949999996	1.0
NJ_Newark.Intl.AP.725020	3 or 4 Unit	1940-59s	0.087843788	0.070812351	0.810838087	0.00641857	0.005338312	0.018748893	49330.31318000001	1.000000001
NJ_Newark.Intl.AP.725020	3 or 4 Unit	1960-79s	0.17560964399999998	0.044516745	0.746807598	0.008610596	0.0056964	0.018759018	43747.10459	1.000000001
NJ_Newark.Intl.AP.725020	3 or 4 Unit	1980-99s	0.17644086399999998	0.031723952	0.770676107	0.005091747	0.002779286	0.013288045	29327.57625	1.000000001
NJ_Newark.Intl.AP.725020	3 or 4 Unit	2000-09s	0.148564996	0.025112399	0.8021530990000001	0.008686564	0.004882976	0.010599967	15459.46279	1.000000001
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	<1940	0.05783041200000001	0.000963096	0.881482676	0.00063659	0.040860865	0.018226361	613.6069698	1.0
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	2010s	0.216334763	0.000648967	0.767883258	0.004302643	0.004763454	0.006066915	310.0852604	1.0
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	1940-59s	0.134647994	0.000746496	0.8503539109999999	0.001041309	0.00595138	0.007258909	2418.318993	0.999999999
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	1960-79s	0.180327014	0.00011236	0.801588929	0.000297453	0.0027884190000000003	0.014885825	8067.186282	1.0
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	1980-99s	0.202311585	0.000400954	0.7849381940000001	0.000535999	0.006578624	0.005234643	6154.966372999998	0.999999999
NM_Albuquerque.Intl.AP.723650	3 or 4 Unit	2000-09s	0.227071709	0.000131189	0.736050311	0.008175545	0.009033466	0.019537781	2174.690055	1.000000001
NM_Tucumcari.AP.723676	3 or 4 Unit	<1940	0.021571345	0.008050774	0.8674980609999999	0.0	0.002331007	0.100548813	5.357032528	1.0
NM_Tucumcari.AP.723676	3 or 4 Unit	2010s	0.924337424	0.0	0.06904184299999999	0.00398077	0.000912745	0.001727219	94.00661183	1.000000001
NM_Tucumcari.AP.723676	3 or 4 Unit	1940-59s	0.7254033870000001	3.3e-05	0.266353808	0.006025241	0.00056256	0.00162201	245.6154835	1.0000000059999998
NM_Tucumcari.AP.723676	3 or 4 Unit	1960-79s	0.545038739	0.00020208400000000005	0.399251259	0.002400691	0.001088387	0.052018841	748.254512	1.000000001
NM_Tucumcari.AP.723676	3 or 4 Unit	1980-99s	0.784422735	1.86e-05	0.214247388	0.000753525	0.000414211	0.000143554	860.2290117999999	1.000000013
NM_Tucumcari.AP.723676	3 or 4 Unit	2000-09s	0.7830993070000001	9.37e-05	0.213632812	0.000695748	0.000233189	0.002245266	314.6178755	1.000000022
NV_Elko.Muni.AP.725825	3 or 4 Unit	<1940	0.07140271200000001	0.000808876	0.92379465	0.0	0.00030113	0.003692632	26.19822336	1.0
NV_Elko.Muni.AP.725825	3 or 4 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Elko.Muni.AP.725825	3 or 4 Unit	1940-59s	0.27450876	0.118987272	0.35436383200000005	0.0	0.007148321	0.244991815	26.55280834	1.0
NV_Elko.Muni.AP.725825	3 or 4 Unit	1960-79s	0.5705538689999999	0.00166548	0.392583755	0.0	0.001744642	0.033452254	458.1097827	1.0
NV_Elko.Muni.AP.725825	3 or 4 Unit	1980-99s	0.638024722	8.28e-05	0.346189383	0.0	0.003948682	0.011754405	414.8014517	0.999999992
NV_Elko.Muni.AP.725825	3 or 4 Unit	2000-09s	0.772858899	0.00034170800000000003	0.224979365	0.0	0.000418001	0.001402027	86.41799228	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	<1940	0.7732924590000001	0.0	0.0	0.0	0.214660262	0.012047279	12.72030148	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	2010s	0.992509298	0.0	0.000393352	0.0	0.004810984	0.002286366	0.545793756	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	1940-59s	0.014544551	0.734534439	0.222234356	0.0	0.011318132	0.017368522	0.366786339	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	1960-79s	0.910588542	0.001531156	0.077010434	0.0	0.001093635	0.009776233	64.6426045	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	1980-99s	0.865318667	0.000229013	0.125587014	0.0	0.002387708	0.006477598	42.68850254	1.0
NV_Ely-Yelland.Field.724860	3 or 4 Unit	2000-09s	0.401983685	0.032952592	0.4165797670000001	0.0	0.122202948	0.026281008	0.945558077	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	<1940	0.568360153	0.026026388	0.317405761	0.01981686	0.0014774870000000002	0.066913351	209.1376676	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	2010s	0.497056707	0.004718189	0.472877363	0.001128552	0.000709161	0.023510027000000003	493.1758965	0.999999999
NV_Las.Vegas-McCarran.Intl.AP.723860	3 or 4 Unit	1940-59s	0.844638517	0.006793151	0.127802472	0.013487393	0.00052987	0.006748596	1736.998078	0.999999999
