zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
34743,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34744,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34745,Kissimmee,Post Office or large volume customer,FL,Florida,p101,FRCCc
34746,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34747,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34748,Leesburg,Zip Code Area,FL,Florida,p101,FRCCc
34749,Leesburg,Post Office or large volume customer,FL,Florida,p101,FRCCc
34753,Mascotte,Zip Code Area,FL,Florida,p101,FRCCc
34755,Minneola,Post Office or large volume customer,FL,Florida,p101,FRCCc
34756,Montverde,Zip Code Area,FL,Florida,p101,FRCCc
34758,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34759,Kissimmee,Zip Code Area,FL,Florida,p101,FRCCc
34760,Oakland,Zip Code Area,FL,Florida,p101,FRCCc
34761,Ocoee,Zip Code Area,FL,Florida,p101,FRCCc
34762,Okahumpka,Zip Code Area,FL,Florida,p101,FRCCc
34769,Saint Cloud,Zip Code Area,FL,Florida,p101,FRCCc
34770,Saint Cloud,Post Office or large volume customer,FL,Florida,p101,FRCCc
34771,Saint Cloud,Zip Code Area,FL,Florida,p101,FRCCc
34772,Saint Cloud,Zip Code Area,FL,Florida,p101,FRCCc
34773,Saint Cloud,Zip Code Area,FL,Florida,p101,FRCCc
34777,Winter Garden,Post Office or large volume customer,FL,Florida,p101,FRCCc
34778,Winter Garden,Post Office or large volume customer,FL,Florida,p101,FRCCc
34785,Wildwood,Zip Code Area,FL,Florida,p101,FRCCc
34786,Windermere,Zip Code Area,FL,Florida,p101,FRCCc
34787,Winter Garden,Zip Code Area,FL,Florida,p101,FRCCc
34788,Leesburg,Zip Code Area,FL,Florida,p101,FRCCc
34789,Leesburg,Post Office or large volume customer,FL,Florida,p101,FRCCc
34797,Yalaha,Zip Code Area,FL,Florida,p101,FRCCc
34972,Okeechobee,Zip Code Area,FL,Florida,p101,FRCCc
34973,Okeechobee,Post Office or large volume customer,FL,Florida,p101,FRCCc
34974,Okeechobee,Zip Code Area,FL,Florida,p101,FRCCc
32754,Mims,Zip Code Area,FL,Florida,p102,FRCCc
32775,Scottsmoor,Post Office or large volume customer,FL,Florida,p102,FRCCc
32780,Titusville,Zip Code Area,FL,Florida,p102,FRCCc
32781,Titusville,Post Office or large volume customer,FL,Florida,p102,FRCCc
32783,Titusville,Post Office or large volume customer,FL,Florida,p102,FRCCc
32796,Titusville,Zip Code Area,FL,Florida,p102,FRCCc
32815,Orlando,Zip Code Area,FL,Florida,p102,FRCCc
32899,Orlando,Post Office or large volume customer,FL,Florida,p102,FRCCc
32901,Melbourne,Zip Code Area,FL,Florida,p102,FRCCc
32902,Melbourne,Post Office or large volume customer,FL,Florida,p102,FRCCc
32903,Indialantic,Zip Code Area,FL,Florida,p102,FRCCc
32904,Melbourne,Zip Code Area,FL,Florida,p102,FRCCc
32905,Palm Bay,Zip Code Area,FL,Florida,p102,FRCCc
32906,Palm Bay,Post Office or large volume customer,FL,Florida,p102,FRCCc
32907,Palm Bay,Zip Code Area,FL,Florida,p102,FRCCc
32908,Palm Bay,Zip Code Area,FL,Florida,p102,FRCCc
32909,Palm Bay,Zip Code Area,FL,Florida,p102,FRCCc
32910,Palm Bay,Post Office or large volume customer,FL,Florida,p102,FRCCc
32911,Palm Bay,Post Office or large volume customer,FL,Florida,p102,FRCCc
32912,Melbourne,Post Office or large volume customer,FL,Florida,p102,FRCCc
32919,Melbourne,Post Office or large volume customer,FL,Florida,p102,FRCCc
32920,Cape Canaveral,Zip Code Area,FL,Florida,p102,FRCCc
32922,Cocoa,Zip Code Area,FL,Florida,p102,FRCCc
32923,Cocoa,Post Office or large volume customer,FL,Florida,p102,FRCCc
32924,Cocoa,Post Office or large volume customer,FL,Florida,p102,FRCCc
32925,Patrick AFB,Zip Code Area,FL,Florida,p102,FRCCc
32926,Cocoa,Zip Code Area,FL,Florida,p102,FRCCc
32927,Cocoa,Zip Code Area,FL,Florida,p102,FRCCc
32931,Cocoa Beach,Zip Code Area,FL,Florida,p102,FRCCc
32932,Cocoa Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32934,Melbourne,Zip Code Area,FL,Florida,p102,FRCCc
32935,Melbourne,Zip Code Area,FL,Florida,p102,FRCCc
32936,Melbourne,Post Office or large volume customer,FL,Florida,p102,FRCCc
32937,Satellite Beach,Zip Code Area,FL,Florida,p102,FRCCc
32940,Melbourne,Zip Code Area,FL,Florida,p102,FRCCc
32941,Melbourne,Post Office or large volume customer,FL,Florida,p102,FRCCc
32948,Fellsmere,Zip Code Area,FL,Florida,p102,FRCCc
32949,Grant,Zip Code Area,FL,Florida,p102,FRCCc
32950,Malabar,Zip Code Area,FL,Florida,p102,FRCCc
32951,Melbourne Beach,Zip Code Area,FL,Florida,p102,FRCCc
32952,Merritt Island,Zip Code Area,FL,Florida,p102,FRCCc
32953,Merritt Island,Zip Code Area,FL,Florida,p102,FRCCc
32954,Merritt Island,Post Office or large volume customer,FL,Florida,p102,FRCCc
32955,Rockledge,Zip Code Area,FL,Florida,p102,FRCCc
32956,Rockledge,Post Office or large volume customer,FL,Florida,p102,FRCCc
32957,Roseland,Post Office or large volume customer,FL,Florida,p102,FRCCc
32958,Sebastian,Zip Code Area,FL,Florida,p102,FRCCc
32959,Sharpes,Post Office or large volume customer,FL,Florida,p102,FRCCc
32960,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32961,Vero Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32962,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32963,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32964,Vero Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32965,Vero Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32966,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32967,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32968,Vero Beach,Zip Code Area,FL,Florida,p102,FRCCc
32969,Vero Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32970,Wabasso,Post Office or large volume customer,FL,Florida,p102,FRCCc
32971,Winter Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
32976,Sebastian,Zip Code Area,FL,Florida,p102,FRCCc
32978,Sebastian,Post Office or large volume customer,FL,Florida,p102,FRCCc
33002,Hialeah,Post Office or large volume customer,FL,Florida,p102,FRCCc
33004,Dania,Zip Code Area,FL,Florida,p102,FRCCc
33008,Hallandale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33009,Hallandale,Zip Code Area,FL,Florida,p102,FRCCc
33010,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33011,Hialeah,Post Office or large volume customer,FL,Florida,p102,FRCCc
33012,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33013,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33014,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33015,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33016,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33017,Hialeah,Post Office or large volume customer,FL,Florida,p102,FRCCc
33018,Hialeah,Zip Code Area,FL,Florida,p102,FRCCc
33019,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33020,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33021,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33022,Hollywood,Post Office or large volume customer,FL,Florida,p102,FRCCc
33023,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33024,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33025,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33026,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33027,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33028,Pembroke Pines,Zip Code Area,FL,Florida,p102,FRCCc
33029,Hollywood,Zip Code Area,FL,Florida,p102,FRCCc
33030,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33031,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33032,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33033,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33034,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33035,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33039,Homestead,Zip Code Area,FL,Florida,p102,FRCCc
33054,Opa Locka,Zip Code Area,FL,Florida,p102,FRCCc
33055,Opa Locka,Zip Code Area,FL,Florida,p102,FRCCc
33056,Miami Gardens,Zip Code Area,FL,Florida,p102,FRCCc
33060,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33061,Pompano Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33062,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33063,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33064,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33065,Coral Springs,Zip Code Area,FL,Florida,p102,FRCCc
33066,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33067,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33068,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33069,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33071,Coral Springs,Zip Code Area,FL,Florida,p102,FRCCc
33072,Pompano Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33073,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33074,Pompano Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33075,Coral Springs,Post Office or large volume customer,FL,Florida,p102,FRCCc
33076,Pompano Beach,Zip Code Area,FL,Florida,p102,FRCCc
33077,Pompano Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33081,Hollywood,Post Office or large volume customer,FL,Florida,p102,FRCCc
33082,Pembroke Pines,Post Office or large volume customer,FL,Florida,p102,FRCCc
33083,Hollywood,Post Office or large volume customer,FL,Florida,p102,FRCCc
33084,Hollywood,Post Office or large volume customer,FL,Florida,p102,FRCCc
33090,Homestead,Post Office or large volume customer,FL,Florida,p102,FRCCc
33092,Homestead,Post Office or large volume customer,FL,Florida,p102,FRCCc
33093,Margate,Post Office or large volume customer,FL,Florida,p102,FRCCc
33097,Coconut Creek,Post Office or large volume customer,FL,Florida,p102,FRCCc
33101,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33102,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33106,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33109,Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33111,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33112,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33114,Coral Gables,Post Office or large volume customer,FL,Florida,p102,FRCCc
33116,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33119,Miami Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33122,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33124,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33125,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33126,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33127,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33128,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33129,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33130,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33131,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33132,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33133,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33134,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33135,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33136,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33137,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33138,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33139,Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33140,Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33141,Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33142,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33143,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33144,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33145,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33146,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33147,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33149,Key Biscayne,Zip Code Area,FL,Florida,p102,FRCCc
33150,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33151,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33152,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33153,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33154,Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33155,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33156,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33157,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33158,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33160,North Miami Beach,Zip Code Area,FL,Florida,p102,FRCCc
33161,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33162,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33163,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33164,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33165,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33166,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33167,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33168,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33169,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33170,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33172,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33173,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33174,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33175,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33176,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33177,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33178,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33179,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33180,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33181,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33182,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33183,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33184,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33185,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33186,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33187,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33188,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33189,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33190,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33191,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33192,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33193,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33194,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33195,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33196,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33197,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33198,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33199,Miami,Zip Code Area,FL,Florida,p102,FRCCc
33206,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33222,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33231,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33233,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33234,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33238,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33239,Miami Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33242,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33243,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33245,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33247,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33255,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33256,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33257,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33261,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33265,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33266,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33269,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33280,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33283,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33296,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33299,Miami,Post Office or large volume customer,FL,Florida,p102,FRCCc
33301,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33302,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33303,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33304,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33305,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33306,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33307,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33308,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33309,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33310,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33311,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33312,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33313,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33314,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33315,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33316,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33317,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33318,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33319,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33320,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33321,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33322,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33323,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33324,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33325,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33326,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33327,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33328,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33329,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33330,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33331,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33332,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33334,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33335,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33336,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33337,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33338,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33339,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33340,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33345,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33346,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33348,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33349,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33351,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33355,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33359,Fort Lauderdale,Post Office or large volume customer,FL,Florida,p102,FRCCc
33388,Plantation,Zip Code Area,FL,Florida,p102,FRCCc
33394,Fort Lauderdale,Zip Code Area,FL,Florida,p102,FRCCc
33401,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33402,West Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33403,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33404,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33405,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33406,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33407,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33408,North Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33409,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33410,Palm Beach Gardens,Zip Code Area,FL,Florida,p102,FRCCc
33411,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33412,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33413,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33414,Wellington,Zip Code Area,FL,Florida,p102,FRCCc
33415,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33416,West Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33417,West Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33418,Palm Beach Gardens,Zip Code Area,FL,Florida,p102,FRCCc
33419,West Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33420,West Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33421,Royal Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33422,West Palm Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33424,Boynton Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33425,Boynton Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33426,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33427,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33428,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33429,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33430,Belle Glade,Zip Code Area,FL,Florida,p102,FRCCc
33431,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33432,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33433,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33434,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33435,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33436,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33437,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33438,Canal Point,Zip Code Area,FL,Florida,p102,FRCCc
33441,Deerfield Beach,Zip Code Area,FL,Florida,p102,FRCCc
33442,Deerfield Beach,Zip Code Area,FL,Florida,p102,FRCCc
33443,Deerfield Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33444,Delray Beach,Zip Code Area,FL,Florida,p102,FRCCc
33445,Delray Beach,Zip Code Area,FL,Florida,p102,FRCCc
33446,Delray Beach,Zip Code Area,FL,Florida,p102,FRCCc
33448,Delray Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33449,Lake Worth,Zip Code Area,FL,Florida,p102,FRCCc
33454,Greenacres,Post Office or large volume customer,FL,Florida,p102,FRCCc
33455,Hobe Sound,Zip Code Area,FL,Florida,p102,FRCCc
33458,Jupiter,Zip Code Area,FL,Florida,p102,FRCCc
33459,Lake Harbor,Post Office or large volume customer,FL,Florida,p102,FRCCc
33460,Lake Worth Beach,Zip Code Area,FL,Florida,p102,FRCCc
33461,Lake Worth,Zip Code Area,FL,Florida,p102,FRCCc
33462,Lake Worth,Zip Code Area,FL,Florida,p102,FRCCc
33463,Lake Worth,Zip Code Area,FL,Florida,p102,FRCCc
33464,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33465,Lake Worth,Post Office or large volume customer,FL,Florida,p102,FRCCc
33466,Lake Worth,Post Office or large volume customer,FL,Florida,p102,FRCCc
33467,Lake Worth,Zip Code Area,FL,Florida,p102,FRCCc
33468,Jupiter,Post Office or large volume customer,FL,Florida,p102,FRCCc
33469,Jupiter,Zip Code Area,FL,Florida,p102,FRCCc
33470,Loxahatchee,Zip Code Area,FL,Florida,p102,FRCCc
33472,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33473,Boynton Beach,Zip Code Area,FL,Florida,p102,FRCCc
33474,Boynton Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33475,Hobe Sound,Post Office or large volume customer,FL,Florida,p102,FRCCc
33476,Pahokee,Zip Code Area,FL,Florida,p102,FRCCc
33477,Jupiter,Zip Code Area,FL,Florida,p102,FRCCc
33478,Jupiter,Zip Code Area,FL,Florida,p102,FRCCc
33480,Palm Beach,Zip Code Area,FL,Florida,p102,FRCCc
33481,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33482,Delray Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
33483,Delray Beach,Zip Code Area,FL,Florida,p102,FRCCc
33484,Delray Beach,Zip Code Area,FL,Florida,p102,FRCCc
33486,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33487,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33488,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33493,South Bay,Zip Code Area,FL,Florida,p102,FRCCc
33496,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33497,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
33498,Boca Raton,Zip Code Area,FL,Florida,p102,FRCCc
33499,Boca Raton,Post Office or large volume customer,FL,Florida,p102,FRCCc
34945,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34946,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34947,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34948,Fort Pierce,Post Office or large volume customer,FL,Florida,p102,FRCCc
34949,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34950,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34951,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34952,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34953,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
34954,Fort Pierce,Post Office or large volume customer,FL,Florida,p102,FRCCc
34956,Indiantown,Zip Code Area,FL,Florida,p102,FRCCc
34957,Jensen Beach,Zip Code Area,FL,Florida,p102,FRCCc
34958,Jensen Beach,Post Office or large volume customer,FL,Florida,p102,FRCCc
34979,Fort Pierce,Post Office or large volume customer,FL,Florida,p102,FRCCc
34981,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34982,Fort Pierce,Zip Code Area,FL,Florida,p102,FRCCc
34983,Port Saint Lucie,Zip Code Area,FL,Florida,p102,FRCCc
