Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
MO, 01001	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01001	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01001	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01001	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01002	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01002	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01002	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01002	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01002	Single-Family Detached	2050s	0.932900	0.000000	0.000000	0.005482	0.061619	0.000000	Midwest
MO, 01003	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01003	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01003	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01003	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01003	Single-Family Detached	2050s	0.986092	0.000000	0.000000	0.000000	0.013908	0.000000	Midwest
MO, 01004	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01004	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01004	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01004	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01004	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01005	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01005	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01005	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01005	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01005	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01100	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01100	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01100	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01100	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01100	Single-Family Detached	2050s	0.981256	0.000000	0.000000	0.000000	0.018744	0.000000	Midwest
MO, 01200	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01200	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01200	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01200	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01200	Single-Family Detached	2050s	0.719648	0.000000	0.000000	0.002503	0.277847	0.000000	Midwest
MO, 01300	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01300	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01300	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01300	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01300	Single-Family Detached	2050s	0.761478	0.000000	0.000000	0.000000	0.238522	0.000000	Midwest
MO, 01400	Mobile Home	2050s	0.886956	0.000000	0.000000	0.000000	0.113043	0.000000	Midwest
MO, 01400	Multi-Family with 2 - 4 Units	2050s	0.916890	0.000000	0.000000	0.083110	0.000000	0.000000	Midwest
MO, 01400	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01400	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01400	Single-Family Detached	2050s	0.973440	0.000000	0.000000	0.004648	0.021912	0.000000	Midwest
MO, 01500	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01500	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01500	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01500	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01500	Single-Family Detached	2050s	0.778761	0.000000	0.000000	0.000000	0.221239	0.000000	Midwest
MO, 01600	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01600	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01600	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01600	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01600	Single-Family Detached	2050s	0.866754	0.000000	0.000000	0.000000	0.133245	0.000000	Midwest
MO, 01701	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01701	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01701	Multi-Family with 5+ Units	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01701	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01701	Single-Family Detached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01702	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01702	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01702	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01702	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01702	Single-Family Detached	2050s	0.995323	0.000000	0.000000	0.000000	0.004677	0.000000	Midwest
MO, 01703	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01703	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01703	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01703	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01703	Single-Family Detached	2050s	0.999999	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01801	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01801	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01801	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01801	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01801	Single-Family Detached	2050s	0.932900	0.000000	0.000000	0.005482	0.061619	0.000000	Midwest
MO, 01802	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01802	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01802	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01802	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01802	Single-Family Detached	2050s	0.932900	0.000000	0.000000	0.005482	0.061619	0.000000	Midwest
MO, 01803	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01803	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01803	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01803	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01803	Single-Family Detached	2050s	0.932900	0.000000	0.000000	0.005482	0.061619	0.000000	Midwest
MO, 01804	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01804	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01804	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01804	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01804	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01805	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01805	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01805	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01805	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01805	Single-Family Detached	2050s	0.993890	0.000000	0.000000	0.000000	0.006110	0.000000	Midwest
MO, 01806	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01806	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01806	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01806	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01806	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01807	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01807	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01807	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01807	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01807	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01808	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01808	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01808	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 01808	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01808	Single-Family Detached	2050s	0.975225	0.000000	0.000000	0.000000	0.024775	0.000000	Midwest
MO, 01901	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01901	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01901	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01901	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01901	Single-Family Detached	2050s	0.932900	0.000000	0.000000	0.005482	0.061619	0.000000	Midwest
MO, 01902	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 01902	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 01902	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 01902	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 01902	Single-Family Detached	2050s	0.942307	0.000000	0.000000	0.057692	0.000000	0.000000	Midwest
MO, 02001	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02001	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02001	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02001	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02001	Single-Family Detached	2050s	0.972973	0.000000	0.000000	0.027027	0.000000	0.000000	Midwest
MO, 02002	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02002	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02002	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02002	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02002	Single-Family Detached	2050s	0.962888	0.000000	0.000000	0.000000	0.037111	0.000000	Midwest
MO, 02100	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02100	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02100	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02100	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02100	Single-Family Detached	2050s	0.838164	0.000000	0.000000	0.014493	0.147343	0.000000	Midwest
MO, 02200	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02200	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02200	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02200	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02200	Single-Family Detached	2050s	0.853992	0.000000	0.000000	0.019772	0.126236	0.000000	Midwest
MO, 02300	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02300	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02300	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02300	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02300	Single-Family Detached	2050s	0.987755	0.000000	0.000000	0.000000	0.012245	0.000000	Midwest
MO, 02400	Mobile Home	2050s	0.940092	0.000000	0.000000	0.000000	0.059908	0.000000	Midwest
MO, 02400	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02400	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02400	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02400	Single-Family Detached	2050s	0.851619	0.000000	0.000000	0.000000	0.148381	0.000000	Midwest
MO, 02500	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02500	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02500	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02500	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02500	Single-Family Detached	2050s	0.545726	0.000000	0.000000	0.006958	0.447316	0.000000	Midwest
MO, 02601	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02601	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02601	Multi-Family with 5+ Units	2050s	0.994636	0.000000	0.000000	0.005364	0.000000	0.000000	Midwest
MO, 02601	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02601	Single-Family Detached	2050s	0.922802	0.000000	0.000000	0.000000	0.077198	0.000000	Midwest
MO, 02602	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02602	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02602	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02602	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02602	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02603	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02603	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02603	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02603	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02603	Single-Family Detached	2050s	0.978282	0.000000	0.000000	0.000000	0.021718	0.000000	Midwest
MO, 02700	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02700	Multi-Family with 2 - 4 Units	2050s	0.991821	0.000000	0.000000	0.007799	0.000380	0.000000	Midwest
MO, 02700	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02700	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02700	Single-Family Detached	2050s	0.928352	0.000000	0.000000	0.003062	0.068585	0.000000	Midwest
MO, 02800	Mobile Home	2050s	0.958377	0.000000	0.000000	0.000000	0.041624	0.000000	Midwest
MO, 02800	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02800	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	Midwest
MO, 02800	Single-Family Attached	2050s	0.983563	0.000000	0.000000	0.011035	0.005400	0.000000	Midwest
MO, 02800	Single-Family Detached	2050s	0.969375	0.000000	0.000000	0.001934	0.028691	0.000000	Midwest
MS, 00100	Mobile Home	2050s	0.982289	0.000000	0.000000	0.008155	0.009557	0.000000	South
MS, 00100	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00100	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00100	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00100	Single-Family Detached	2050s	0.993262	0.000000	0.000000	0.000000	0.006738	0.000000	South
MS, 00200	Mobile Home	2050s	0.960986	0.000000	0.000000	0.022587	0.016427	0.000000	South
MS, 00200	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00200	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00200	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00200	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00300	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00300	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00300	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00300	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00300	Single-Family Detached	2050s	0.979215	0.000000	0.000000	0.000000	0.020785	0.000000	South
MS, 00400	Mobile Home	2050s	0.917253	0.000000	0.000000	0.051056	0.031690	0.000000	South
MS, 00400	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00400	Multi-Family with 5+ Units	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00400	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00400	Single-Family Detached	2050s	0.979718	0.000000	0.000000	0.002459	0.017824	0.000000	South
MS, 00500	Mobile Home	2050s	0.972689	0.000000	0.000000	0.027311	0.000000	0.000000	South
MS, 00500	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00500	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00500	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00500	Single-Family Detached	2050s	0.939454	0.000000	0.000000	0.000000	0.060546	0.000000	South
MS, 00600	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00600	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00600	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00600	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00600	Single-Family Detached	2050s	0.992900	0.000000	0.000000	0.000000	0.007101	0.000000	South
MS, 00700	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00700	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00700	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00700	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00700	Single-Family Detached	2050s	0.992151	0.000000	0.000000	0.000000	0.007849	0.000000	South
MS, 00800	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00800	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00800	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00800	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00800	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00900	Mobile Home	2050s	0.982289	0.000000	0.000000	0.008155	0.009557	0.000000	South
MS, 00900	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00900	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00900	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 00900	Single-Family Detached	2050s	0.966974	0.000000	0.000000	0.000000	0.033025	0.000000	South
MS, 01000	Mobile Home	2050s	0.982289	0.000000	0.000000	0.008155	0.009557	0.000000	South
MS, 01000	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01000	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01000	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01000	Single-Family Detached	2050s	0.981897	0.000000	0.000000	0.000000	0.018104	0.000000	South
MS, 01100	Mobile Home	2050s	0.982289	0.000000	0.000000	0.008155	0.009557	0.000000	South
MS, 01100	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01100	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01100	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01100	Single-Family Detached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01200	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01200	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01200	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01200	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01200	Single-Family Detached	2050s	0.955250	0.000000	0.000000	0.000000	0.044750	0.000000	South
MS, 01300	Mobile Home	2050s	1.000001	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01300	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01300	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01300	Single-Family Attached	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01300	Single-Family Detached	2050s	0.992212	0.000000	0.000000	0.000000	0.007787	0.000000	South
MS, 01400	Mobile Home	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
MS, 01400	Multi-Family with 2 - 4 Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
