Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
CA, 03746	0.0565009	0.141354	0.0969416	0.127787	0.13112	0.0709958	0.00255109	0.122858	0.249891	2091	34495	0.000253266
CA, 03747	0.0625464	0.137651	0.134284	0.114719	0.0751194	0.032077	0.00147115	0.0698718	0.372261	3060	65935	0.000482428
CA, 03748	0.0333767	0.060805	0.0758741	0.0673041	0.0813157	0.254786	0.00419687	0.0575885	0.364753	3736	90782	0.000654547
CA, 03749	0.0434916	0.0931343	0.172843	0.115391	0.0902246	0.0520674	0.00273099	0.0568147	0.373303	1963	39180	0.000295446
CA, 03750	0.0541679	0.0997198	0.090216	0.0638283	0.0333676	0.0383457	0.00398601	0.118901	0.497467	2717	57451	0.000417398
CA, 03751	0.0659896	0.0953452	0.0770161	0.0329343	0.0224882	0.0379882	0.00527143	0.141071	0.521896	2212	41355	0.000299514
CA, 03752	0.05603	0.117331	0.0974859	0.0434357	0.0295058	0.020728	0.0141923	0.0726076	0.548683	2300	41924	0.000311472
CA, 03753	0.022666	0.02768	0.0528384	0.0969681	0.0874677	0.0750059	0.0119634	0.0480589	0.577352	1569	34104	0.000254212
CA, 03754	0.00698595	0.013111	0.0238605	0.0334047	0.0345608	0.0799695	0.0157922	0.0391853	0.75313	2432	40653	0.000306203
CA, 03755	0.00577929	0.0254411	0.0348898	0.0249518	0.0369385	0.079167	0.0165122	0.0362352	0.740085	1912	32703	0.000248627
CA, 03756	0.0231175	0.0461228	0.0551004	0.0803221	0.107676	0.100213	0.0845584	0.072663	0.430227	1901	35644	0.000266162
CA, 03757	0.0316378	0.0454901	0.0502785	0.0232581	0.0186162	0.0283885	0.0616144	0.0720952	0.668621	2180	40932	0.000311405
CA, 03758	0.0391825	0.0898204	0.0811731	0.0749061	0.0718935	0.0477554	0.0256816	0.0859337	0.483654	2691	53774	0.000398241
CA, 03759	0.0385187	0.0860086	0.096362	0.0831138	0.129352	0.125701	0.00464207	0.0689529	0.367349	1782	38345	0.00028547
CA, 03760	0.0507168	0.0938212	0.0809885	0.0566321	0.0516057	0.0636627	0.00835583	0.107575	0.486642	2950	61873	0.000473225
CA, 03761	0.0161368	0.0481284	0.0328982	0.034812	0.0926911	0.156835	0.0203675	0.0888029	0.509328	2538	49638	0.000374212
CA, 03762	0.00818724	0.025511	0.0365163	0.0216843	0.0272611	0.0390377	0.104684	0.0801519	0.656967	1788	33711	0.000252162
CA, 03763	0.0341411	0.0704174	0.0760542	0.0689655	0.0627949	0.0963809	0.0379204	0.053934	0.499391	2369	46835	0.000345988
CA, 03764	0.00922603	0.0213193	0.0235039	0.0312671	0.0201295	0.0482757	0.0158578	0.0550636	0.775357	3057	51268	0.000390352
CA, 03765	0.0423594	0.0712344	0.0760528	0.0641216	0.0435949	0.074076	0.00504783	0.0401532	0.58336	2953	56658	0.000420858
CA, 03766	0.0487962	0.112737	0.131755	0.129065	0.120699	0.181681	0.00349697	0.0381977	0.233571	1751	37175	0.00027216
CA, 03767	0.0301823	0.119687	0.0930363	0.0848217	0.0615626	0.0743979	0.0153712	0.0860663	0.434875	3453	64276	0.000473661
CA, 03768	0.0120162	0.0239891	0.0395496	0.0364159	0.0580925	0.0596486	0.0172894	0.0578548	0.695144	2363	46271	0.000348645
CA, 03769	0.0592084	0.125426	0.179586	0.21615	0.114398	0.0678103	0.00321039	0.0481804	0.186031	1867	40805	0.00029766
CA, 03900	0.0164769	0.0388737	0.0301912	0.0133197	0.0103795	0.0104387	0.0642501	0.0195552	0.796515	2091	50677	0.00037416
CA, 04101	0.0163332	0.0331	0.0536249	0.0172211	0.0417518	0.044271	0.0187491	0.107126	0.667823	2147	48429	0.000361399
CA, 04102	0.0469724	0.0545511	0.0734514	0.0700642	0.0474983	0.0421468	0.00883149	0.0785709	0.577914	3015	64655	0.000481288
CA, 04701	0.0139548	0.012623	0.0205269	0.00512449	0.00715113	0.00552982	0.0954256	0.0151129	0.824551	1418	34540	0.000251247
CA, 04702	0.0365996	0.0740076	0.05204	0.0175504	0.0108063	0.021238	0.0501469	0.0200745	0.717537	2619	50711	0.000380361
CA, 05301	0.0412931	0.058504	0.0581245	0.0388718	0.0307048	0.0243309	0.032066	0.0677704	0.648335	4066	76405	0.00056609
CA, 05302	0.021606	0.0517293	0.0855831	0.0752976	0.0376703	0.0388994	0.0409048	0.0610229	0.587287	2352	46376	0.000348225
CA, 05303	0.0204425	0.0422268	0.0513563	0.0226525	0.0179957	0.00121024	0.0641427	0.0390171	0.740956	2229	38009	0.000274044
CA, 05500	0.0270854	0.0423726	0.0291896	0.0229488	0.0280206	0.0389914	0.0711665	0.058577	0.681648	3604	55602	0.000415123
CA, 05700	0.0106292	0.0229265	0.0139298	0.00679632	0.00936934	0.0195017	0.0613089	0.0195372	0.836001	2458	56354	0.000416903
CA, 05901	0.0297542	0.0983863	0.0601663	0.0396226	0.0202334	0.0339126	0.0220333	0.149441	0.54645	3272	80560	0.000589547
CA, 05902	0.00281075	0.0281075	0.0401787	0.0256983	0.0185961	0.0541321	0.000301152	0.138906	0.691269	2064	39847	0.000294807
CA, 05903	0.0194498	0.0619784	0.0854725	0.048323	0.0472847	0.0947672	0.00653601	0.187685	0.448503	4594	101132	0.00073372
CA, 05904	0.0158223	0.0532822	0.0813367	0.064074	0.0558082	0.197618	0.0177571	0.172412	0.341889	3662	93033	0.00065475
CA, 05905	0.0126581	0.0646911	0.0740979	0.0558368	0.0362907	0.059011	0.0228488	0.153413	0.521152	3534	77816	0.000547338
CA, 05906	0.00458118	0.0362102	0.0585356	0.0409326	0.033998	0.048275	0.0343118	0.102747	0.640409	3414	63739	0.000468818
CA, 05907	0.013673	0.0744573	0.0685323	0.0568494	0.0451818	0.103155	0.0230011	0.0859274	0.529222	3280	65823	0.000488959
CA, 05908	0.00921991	0.0535006	0.0561662	0.0811603	0.0377577	0.0692748	0.0169032	0.116394	0.559624	3508	63775	0.000479088
CA, 05909	0.0115128	0.0786598	0.0937409	0.0852802	0.103144	0.154806	0.0270877	0.0511906	0.394578	2059	44559	0.000329196
CA, 05910	0.0101289	0.0902677	0.0762393	0.0435063	0.0432254	0.169283	0.0358394	0.0859881	0.445522	2867	60520	0.00043925
CA, 05911	0.0297927	0.0816379	0.05044	0.0327979	0.036322	0.0484077	0.0225715	0.0950425	0.602988	2468	46253	0.000344344
CA, 05912	0.0104987	0.0659283	0.0427754	0.0388918	0.0350268	0.116304	0.0877063	0.0818716	0.520997	2977	53816	0.00040189
CA, 05913	0.0123043	0.0745681	0.0784371	0.0549757	0.0414567	0.0724537	0.0330214	0.0955327	0.53725	2521	44456	0.000330659
CA, 05914	0.0173931	0.112453	0.0709134	0.03388	0.031397	0.0783498	0.0391811	0.120188	0.496245	4142	80549	0.00058942
CA, 05915	0.00765617	0.0250707	0.0427188	0.0499338	0.011653	0.0566557	0.00412655	0.162674	0.639511	1720	38531	0.000272317
CA, 05916	0.0145261	0.0731071	0.0852496	0.0561974	0.0352776	0.0614133	0.094083	0.0841279	0.496018	2096	35660	0.00026307
CA, 05917	0.0174863	0.08119	0.0836916	0.100522	0.0867031	0.10895	0.0124104	0.0693139	0.439733	2143	41175	0.000300475
CA, 05918	0.0310671	0.0852684	0.0726682	0.0683188	0.0620186	0.106307	0.0244636	0.0991258	0.450762	3391	69205	0.000520359
CA, 06101	0.00563241	0.0473342	0.052086	0.0386563	0.0117785	0.0561406	0.015723	0.0344733	0.738176	2890	54506	0.000387928
CA, 06102	0.00258326	0.0278395	0.0410333	0.0377028	0.00990606	0.0185312	0.0170581	0.0366781	0.808668	2581	46840	0.000342317
CA, 06103	0.0143085	0.0513767	0.0291421	0.0110934	0.0113958	0.0231577	0.042416	0.0302881	0.786822	3441	62830	0.000454962
CA, 06501	0.0211497	0.0587298	0.0662232	0.0124388	0.00341408	0.012012	0.121175	0.0275135	0.677344	3531	79670	0.000519962
CA, 06502	0.0348026	0.0727038	0.0548725	0.043029	0.0253079	0.0399083	0.0842826	0.162357	0.482737	8126	90683	0.000653309
CA, 06503	0.0017164	0.0229733	0.0454846	0.0413696	0.0219831	0.0318414	0.0143253	0.0269342	0.793372	2148	45444	0.000335696
CA, 06504	0.00398122	0.028628	0.044875	0.046555	0.021563	0.0210337	0.0640908	0.0276154	0.741658	1917	43454	0.000316532
CA, 06505	0.00535091	0.017655	0.0208746	0.0115634	0.0076787	0.0147074	0.0925979	0.0244267	0.805145	3186	66157	0.000475822
CA, 06506	0.0150402	0.0270515	0.0181736	0.034589	0.0216203	0.0298019	0.206437	0.0339275	0.613359	2730	57446	0.000435377
CA, 06507	0.0130071	0.0209479	0.00998886	0.0112285	0.0100787	0.00885703	0.158259	0.0336316	0.734002	2988	55662	0.0004117
CA, 06508	0.00533933	0.0233131	0.0747702	0.0429102	0.0123215	0.0240368	0.0221396	0.0210835	0.774086	2892	51130	0.000387995
CA, 06509	0.00459086	0.015967	0.0237916	0.012531	0.00464861	0.00799792	0.179332	0.0135994	0.737541	1330	34634	0.000249182
CA, 06510	0.00975641	0.0429029	0.0606035	0.0763444	0.0359491	0.0523011	0.0121376	0.0422707	0.667734	2544	47456	0.000361834
CA, 06511	0.024425	0.0410793	0.0581046	0.0635128	0.0497677	0.0644305	0.0261432	0.046058	0.626479	2709	51218	0.000391651
CA, 06512	0.00498511	0.0103151	0.0254272	0.0253331	0.00674087	0.0121022	0.0531745	0.0300674	0.831855	1477	31895	0.000243012
CA, 06513	0.00823107	0.0485913	0.0642367	0.0463992	0.0173648	0.04324	0.0378028	0.0509123	0.683222	2658	46531	0.000353307
CA, 06514	0.00521853	0.00922906	0.0237491	0.0316736	0.00599164	0.020705	0.0543596	0.0358532	0.81322	2169	41391	0.000313627
CA, 06515	0.0327842	0.0572598	0.0460964	0.0371329	0.0139773	0.0244551	0.133766	0.100655	0.553873	3963	97730	0.000708678
CA, 06701	0.0223152	0.0676879	0.0777658	0.0476897	0.0235749	0.0456652	0.0472623	0.0872812	0.580758	2391	44454	0.000334465
CA, 06702	0.0171105	0.0576399	0.0517963	0.0348629	0.0218474	0.0781371	0.0371428	0.0745955	0.626868	2593	45177	0.000334007
CA, 06703	0.0223769	0.0469709	0.0693273	0.041387	0.0388413	0.0673359	0.00275092	0.0768615	0.634148	2451	48711	0.000370219
CA, 06704	0.0211027	0.0883916	0.101397	0.0940344	0.0572014	0.0675788	0.026417	0.0922759	0.451601	2415	51747	0.00038744
CA, 06705	0.00813121	0.0486247	0.1025	0.0937413	0.0187947	0.0611932	0.0138231	0.0588003	0.594392	1872	43044	0.000314362
CA, 06706	0.0145812	0.0388232	0.0262514	0.0244223	0.0144009	0.01471	0.0244481	0.0423011	0.800062	1847	38817	0.000288524
CA, 06707	0.0322659	0.0872944	0.0908885	0.0852545	0.0460271	0.105993	0.00244463	0.066944	0.482888	3464	61768	0.00045879
CA, 06708	0.0219586	0.0459599	0.0588247	0.0352752	0.0241387	0.0506933	0.0627332	0.076148	0.624268	2380	50914	0.000374551
CA, 06709	0.0146962	0.049556	0.0622746	0.0361588	0.0297608	0.0596184	0.0146186	0.0798209	0.653496	2361	51578	0.000380549
CA, 06710	0.00660366	0.0152407	0.0285255	0.0185329	0.00968279	0.0251365	0.00733956	0.0265115	0.862427	2506	51638	0.000382478
CA, 06711	0.00525304	0.0130942	0.0120948	0.0167072	0.00566304	0.0173735	0.0596797	0.0271365	0.842998	2065	39025	0.000275028
CA, 06712	0.0047631	0.0305157	0.0599376	0.0312906	0.0223797	0.0384011	0.0277582	0.0453064	0.739648	2282	43879	0.000318333
CA, 07101	0.0385702	0.0421536	0.024177	0.00630446	0.00718173	0.014185	0.122535	0.0672376	0.677655	3297	67254	0.000504994
CA, 07102	0.011873	0.0401586	0.043363	0.0177684	0.00877121	0.0190625	0.0548868	0.0216507	0.782466	1638	48682	0.000375061
CA, 07103	0.0312445	0.0571854	0.0171539	0.0143882	0.00969718	0.0117276	0.0463854	0.0146333	0.797584	2379	57130	0.000428231
CA, 07104	0.00911878	0.0112823	0.0093577	0.00266794	0.00337143	0.00963644	0.056332	0.0127424	0.885491	3514	75339	0.000558883
CA, 07105	0.0229269	0.050833	0.0400227	0.0328663	0.0222075	0.0361984	0.0883945	0.0396062	0.666944	2059	52820	0.000391343
CA, 07106	0.0125247	0.0510455	0.0660589	0.0775286	0.0442016	0.0588904	0.0597289	0.0511808	0.578841	1579	36967	0.00026379
CA, 07107	0.0143891	0.0553611	0.0499911	0.0507921	0.0351866	0.0735774	0.07782	0.0294606	0.613422	1427	33706	0.0002491
CA, 07108	0.0137975	0.0583895	0.0523306	0.0319942	0.0377132	0.0522306	0.0694675	0.0399928	0.644084	2429	50009	0.000367292
CA, 07109	0.00581395	0.058895	0.0384312	0.0237157	0.0156024	0.0370516	0.0377414	0.0159966	0.766752	1477	30444	0.000222962
CA, 07110	0.00850811	0.039012	0.0388801	0.0487403	0.034659	0.134811	0.0439916	0.0327463	0.618652	1354	30324	0.000215958
CA, 07111	0.00742837	0.037344	0.0659457	0.0603197	0.0301346	0.0934189	0.0297977	0.0580457	0.617565	2612	59367	0.000438101
CA, 07112	0.0187256	0.0747096	0.0619849	0.070709	0.0264135	0.0601774	0.0508507	0.0616716	0.574758	2185	41494	0.000322943
CA, 07113	0.0168421	0.0746429	0.0571429	0.0355639	0.0440414	0.055188	0.043609	0.0770865	0.595883	2656	53200	0.000392243
CA, 07114	0.0031778	0.0263913	0.042629	0.0449155	0.0231941	0.0461944	0.0267594	0.05286	0.733878	2548	51608	0.000353157
CA, 07115	0.00148089	0.0114769	0.0134205	0.0105205	0.00700336	0.0245272	0.0327646	0.0198069	0.878999	1277	32413	0.000233951
CA, 07301	0.0210364	0.0636271	0.0855955	0.0613785	0.0340104	0.0423096	0.0425167	0.181088	0.468438	2830	67597	0.000506202
CA, 07302	0.00548289	0.0156953	0.0338809	0.025552	0.0164277	0.0174741	0.116606	0.0297164	0.739165	2697	47785	0.000361189
CA, 07303	0.0103939	0.0364478	0.0788547	0.0955403	0.0409934	0.0304886	0.0475069	0.0723135	0.587461	1858	36079	0.000273422
CA, 07304	0.0107671	0.0467785	0.059305	0.0704355	0.0312303	0.0493985	0.0323586	0.169883	0.529844	2072	52289	0.000383844
CA, 07305	0.0117437	0.0319109	0.0413593	0.0592758	0.0361226	0.104156	0.13785	0.0843231	0.493259	1800	44875	0.000329871
CA, 07306	0.0159	0.0512826	0.0453339	0.0578063	0.0491597	0.103538	0.0513932	0.0657895	0.559797	2443	45220	0.000329744
CA, 07307	0.0121071	0.0263671	0.0321167	0.0485043	0.0308503	0.0244168	0.133761	0.0354601	0.656417	1982	39481	0.000295979
CA, 07308	0.0048842	0.0488624	0.071228	0.0586511	0.0239733	0.045301	0.0138386	0.105377	0.627885	2515	49138	0.000365002
CA, 07309	0.019938	0.0560513	0.046868	0.0599005	0.0416204	0.0537014	0.0126433	0.120118	0.589159	2905	69365	0.000503094
CA, 07310	0.0346786	0.0672705	0.104925	0.0868921	0.0619709	0.0984398	0.00324852	0.11639	0.426185	4004	84346	0.000624896
CA, 07311	0.00430399	0.0352039	0.0755772	0.0619869	0.0284672	0.0365605	0.00322799	0.0941732	0.660499	1916	42751	0.000306037
CA, 07312	0.00906756	0.0588823	0.0965843	0.0701316	0.092471	0.235507	0.00561325	0.122992	0.308752	2116	44003	0.000320735
CA, 07313	0.0120291	0.0596497	0.0763657	0.087659	0.0745421	0.070879	0.0763177	0.0651524	0.477405	3213	62515	0.000471626
CA, 07314	0.00552642	0.0467789	0.0558748	0.0744579	0.0738474	0.108117	0.00734247	0.106254	0.5218	2986	63875	0.000474471
CA, 07315	0.0196751	0.0355285	0.0690081	0.0714348	0.0780174	0.164724	0.0112616	0.103839	0.446511	2857	68818	0.000496368
CA, 07316	0.0300695	0.0510996	0.110157	0.09469	0.104046	0.288092	0.0011149	0.0822512	0.238479	3714	91488	0.000648948
CA, 07317	0.0281154	0.0545148	0.164237	0.0975222	0.0593634	0.107078	0.010012	0.0790882	0.400069	2819	63524	0.000462693
CA, 07318	0.0174072	0.0506976	0.0494741	0.0311655	0.0356085	0.0348787	0.0162481	0.118352	0.646169	2468	46590	0.000342144
CA, 07319	0.0222991	0.0310768	0.0650131	0.0545064	0.0403201	0.0471472	0.0395221	0.0602252	0.63989	2268	45114	0.000338038
CA, 07320	0.00233713	0.0238469	0.0354292	0.0253775	0.0231024	0.0442399	0.011789	0.17363	0.660248	1724	48350	0.000344126
CA, 07321	0.0169249	0.0504304	0.0629304	0.0862603	0.0926309	0.110589	0.0729339	0.0981061	0.409194	3077	58080	0.000431248
CA, 07322	0.0147625	0.0625235	0.114321	0.0885749	0.0508355	0.048911	0.0700573	0.0963669	0.453647	2061	42608	0.000305519
CA, 07501	0.1465	0.186019	0.12672	0.117944	0.0845462	0.130952	0.000724195	0.0814933	0.125101	3198	70423	0.00052177
CA, 07502	0.0833881	0.133	0.159776	0.201194	0.16406	0.179119	0.00201493	0.0286567	0.048791	2856	67000	0.000502757
CA, 07503	0.0531632	0.0663299	0.0491921	0.0720632	0.179531	0.510126	0.000831451	0.0284431	0.0403192	2816	80582	0.000546138
CA, 07504	0.166805	0.185729	0.145514	0.0814669	0.0722211	0.082089	0.00300705	0.0756775	0.187491	2647	57864	0.000426601
CA, 07505	0.119002	0.0918967	0.0802676	0.0675891	0.0227556	0.0235425	0.002798	0.25488	0.337268	2151	45747	0.000341027
CA, 07506	0.0691609	0.028807	0.0250705	0.0263481	0.0229974	0.087337	0	0.252537	0.487742	2043	41483	0.000309288
CA, 07507	0.0695129	0.0502117	0.0550802	0.0276265	0.0197332	0.0462075	0.00334169	0.267076	0.46121	1956	34713	0.000255646
CA, 07701	0.0203184	0.057548	0.0609867	0.041422	0.029881	0.0643155	0.0224696	0.0759037	0.627155	3094	63686	0.000474471
CA, 07702	0.0345905	0.0438876	0.0207231	0.0368562	0.0316022	0.0445321	0.0220707	0.0307233	0.735014	2523	51199	0.000381607
CA, 07703	0.0157545	0.0270223	0.028605	0.0190652	0.0149559	0.0177438	0.0319011	0.0296505	0.815302	3372	68869	0.000486467
CA, 07704	0.0152926	0.0285854	0.0372736	0.0219138	0.0171915	0.0179478	0.0684133	0.0490707	0.744311	3112	59506	0.00044217
CA, 07901	0.0464807	0.0545475	0.0440606	0.0295658	0.0272354	0.0192581	0.0785562	0.0720514	0.628244	3505	78097	0.000575744
CA, 07902	0.02216	0.0443883	0.0364398	0.0254168	0.0110686	0.0103626	0.0694179	0.0371686	0.743577	1855	43908	0.000320542
CA, 08101	0.0445315	0.0668078	0.0426257	0.0476231	0.0471149	0.0831551	0.0135733	0.106194	0.548375	2349	47225	0.000354456
CA, 08102	0.0290733	0.061377	0.0815374	0.0446357	0.032233	0.0851686	0.00796982	0.0753124	0.582693	1951	42410	0.000314669
CA, 08103	0.032896	0.0407639	0.0881584	0.0809675	0.0896759	0.105645	0.00170433	0.0440325	0.516156	2268	42832	0.000323446
CA, 08104	0.0149315	0.0475502	0.0576153	0.0432505	0.0674067	0.106983	0.0178435	0.122208	0.522212	2903	51167	0.000377081
CA, 08105	0.0211015	0.0341028	0.0644829	0.0882595	0.0752769	0.0840317	0.0156952	0.0799162	0.537133	2867	53456	0.000389346
CA, 08106	0.0229088	0.0400413	0.0599022	0.049431	0.0517907	0.0300125	0.00914387	0.0571246	0.679645	2202	40683	0.000296303
CA, 08301	0.0233147	0.0505457	0.0723722	0.0507545	0.0255861	0.0271787	0.0503629	0.0495274	0.650358	1853	38302	0.000284179
CA, 08302	0.0206804	0.0508759	0.056761	0.0274455	0.0147678	0.0161703	0.0532959	0.0641586	0.695845	2069	36363	0.000275044
CA, 08303	0.0430566	0.0613484	0.0880043	0.0760643	0.0525965	0.0727429	0.0352987	0.0770219	0.493866	3987	82496	0.000601108
CA, 08501	0.0133696	0.0517469	0.0628195	0.0692275	0.0901948	0.142071	0.0157019	0.0777322	0.477136	4658	84894	0.000620213
CA, 08502	0.0173809	0.0768033	0.0694262	0.0832401	0.0719231	0.14717	0.0554015	0.102631	0.376023	2986	61677	0.000454069
CA, 08503	0.0174441	0.0587841	0.0527408	0.0644028	0.0658239	0.283729	0.0185548	0.0950771	0.343444	2706	61224	0.000415215
CA, 08504	0.00472498	0.0434065	0.0354939	0.0406936	0.0129541	0.0803473	0.0423213	0.20435	0.535709	2360	44233	0.000310857
CA, 08505	0.00402542	0.0220566	0.01527	0.0180645	0.00785123	0.0336671	0.00615456	0.0780465	0.814864	1836	30059	0.000225019
CA, 08506	0.0170763	0.0388143	0.0511021	0.0233342	0.0172536	0.0186471	0.0579427	0.103851	0.671979	2004	39470	0.000282362
CA, 08507	0.0142873	0.0501369	0.0376308	0.0238497	0.0357746	0.0653617	0.00232497	0.0906926	0.679942	2763	53334	0.000394909
CA, 08508	0.0288186	0.0845916	0.0545614	0.0803042	0.116132	0.112143	0.00795959	0.0948253	0.420665	2435	53646	0.000399196
CA, 08509	0.0403302	0.0607599	0.0868167	0.0748373	0.0679162	0.228178	0.0156458	0.091483	0.334033	2477	51004	0.000366436
CA, 08510	0.0173991	0.0602001	0.0544123	0.0603966	0.0465881	0.131404	0.0731511	0.120472	0.435977	2713	55980	0.000415394
CA, 08511	0.0151323	0.0665406	0.0452155	0.0500868	0.025756	0.0737699	0.0309901	0.0913896	0.601119	1918	38593	0.000288053
CA, 08512	0.00413537	0.0410134	0.0209386	0.0151019	0.021462	0.0591515	0.00944853	0.0792525	0.749496	2343	38207	0.000275943
CA, 08513	0.0066335	0.0333518	0.0225416	0.014864	0.0142804	0.0273632	0.0318162	0.162183	0.686966	1789	32562	0.000242885
CA, 08514	0.0130016	0.0396567	0.0512458	0.0457772	0.0321599	0.121541	0.0357815	0.168115	0.492721	1695	27612	0.000203062
CA, 08701	0.0279105	0.0311523	0.0256277	0.0239972	0.0113368	0.0199114	0.0464407	0.0548234	0.7588	2589	52131	0.000384746
CA, 08702	0.039464	0.0845762	0.0564087	0.033465	0.0391502	0.0482317	0.0603773	0.0942484	0.544079	2249	54176	0.000405365
CA, 08900	0.0210723	0.0564768	0.0346924	0.0156675	0.0131622	0.0158964	0.12501	0.0236666	0.694356	4664	78634	0.000585081
CA, 09501	0.0340184	0.0651683	0.0545168	0.0397726	0.0242064	0.0378837	0.0282116	0.0499169	0.666305	2966	57175	0.000435474
CA, 09502	0.0110419	0.0465037	0.0601214	0.0452658	0.0184497	0.0385368	0.0244998	0.0601613	0.69542	2486	50082	0.00036227
CA, 09503	0.0111786	0.0384821	0.0502542	0.0333775	0.0138892	0.0289457	0.0314781	0.0265121	0.765883	2439	50543	0.000366466
CA, 09701	0.0260666	0.0257782	0.0220528	0.013783	0.0125258	0.0129064	0.0483962	0.0606337	0.777857	4702	86701	0.000655156
CA, 09702	0.0180323	0.053252	0.0514797	0.0309744	0.0399802	0.0534787	0.0532108	0.0851537	0.614438	2525	48524	0.000356909
CA, 09703	0.0192308	0.060479	0.0569749	0.0486287	0.0424484	0.0506015	0.0551126	0.0938086	0.572715	3105	72488	0.000542241
CA, 09901	0.0124446	0.0115134	0.0181449	0.0107515	0.0101024	0.0169315	0.0585828	0.0385191	0.82301	1572	35437	0.000262596
CA, 09902	0.028708	0.0591903	0.0265888	0.0136764	0.00800867	0.0439861	0.0277223	0.0395505	0.752569	1987	40581	0.000305978
CA, 09903	0.0172467	0.0395031	0.0318568	0.0189838	0.0157578	0.0339196	0.0561759	0.0303059	0.75625	3023	64476	0.00047318
CA, 09904	0.0377418	0.0369904	0.0424444	0.032918	0.0232947	0.0616425	0.0332816	0.0401416	0.691545	1818	41254	0.000312335
CA, 10100	0.025214	0.0492529	0.0398215	0.026897	0.0275956	0.0208158	0.0715295	0.0380432	0.70083	3297	62981	0.000466469
CA, 10701	0.0266312	0.0772367	0.0352717	0.00720037	0.0153135	0.0204044	0.0306269	0.0373202	0.749995	1888	49303	0.000365145
CA, 10702	0.026466	0.0431967	0.021069	0.0144473	0.0144058	0.0281474	0.067068	0.0246601	0.76054	2468	48175	0.000357217
CA, 10703	0.019625	0.0490915	0.0291948	0.0204403	0.0118604	0.00999689	0.0980472	0.0198579	0.741886	2945	51516	0.00037106
CA, 11101	0.00338478	0.0386724	0.0358685	0.0418298	0.018591	0.0331405	0.0221274	0.0987901	0.707596	2223	39589	0.000297322
CA, 11102	0.0113186	0.0368956	0.0435494	0.0356282	0.028411	0.0280941	0.0180605	0.126652	0.67139	2964	56809	0.000423126
CA, 11103	0.0130952	0.0652985	0.0677328	0.0662402	0.0473881	0.0436034	0.0282871	0.124218	0.544136	2729	56280	0.000423359
CA, 11104	0.0212274	0.0509579	0.0559096	0.0626268	0.0437536	0.053109	0.0465947	0.12915	0.536671	2441	49276	0.000356444
