Dependency=CEC Climate Zone	Dependency=County	Option=North-Central	Option=Northern	Option=South-Central	Option=Southern	Option=Void	source_count	source_weight	sampling_probability
14	NC, Person County	0	0	0	0	1	1	1	0
15	NC, Person County	0	0	0	0	1	1	1	0
16	NC, Person County	0	0	0	0	1	1	1	0
2	NC, Person County	0	0	0	0	1	1	1	0
3	NC, Person County	0	0	0	0	1	1	1	0
4	NC, Person County	0	0	0	0	1	1	1	0
5	NC, Person County	0	0	0	0	1	1	1	0
6	NC, Person County	0	0	0	0	1	1	1	0
7	NC, Person County	0	0	0	0	1	1	1	0
8	NC, Person County	0	0	0	0	1	1	1	0
9	NC, Person County	0	0	0	0	1	1	1	0
None	NC, Person County	1	0	0	0	0	1	1	0.000135802
1	NC, Pitt County	0	0	0	0	1	1	1	0
10	NC, Pitt County	0	0	0	0	1	1	1	0
11	NC, Pitt County	0	0	0	0	1	1	1	0
12	NC, Pitt County	0	0	0	0	1	1	1	0
13	NC, Pitt County	0	0	0	0	1	1	1	0
14	NC, Pitt County	0	0	0	0	1	1	1	0
15	NC, Pitt County	0	0	0	0	1	1	1	0
16	NC, Pitt County	0	0	0	0	1	1	1	0
2	NC, Pitt County	0	0	0	0	1	1	1	0
3	NC, Pitt County	0	0	0	0	1	1	1	0
4	NC, Pitt County	0	0	0	0	1	1	1	0
5	NC, Pitt County	0	0	0	0	1	1	1	0
6	NC, Pitt County	0	0	0	0	1	1	1	0
7	NC, Pitt County	0	0	0	0	1	1	1	0
8	NC, Pitt County	0	0	0	0	1	1	1	0
9	NC, Pitt County	0	0	0	0	1	1	1	0
None	NC, Pitt County	0	0	1	0	0	1	1	0.000572481
1	NC, Polk County	0	0	0	0	1	1	1	0
10	NC, Polk County	0	0	0	0	1	1	1	0
11	NC, Polk County	0	0	0	0	1	1	1	0
12	NC, Polk County	0	0	0	0	1	1	1	0
13	NC, Polk County	0	0	0	0	1	1	1	0
14	NC, Polk County	0	0	0	0	1	1	1	0
15	NC, Polk County	0	0	0	0	1	1	1	0
16	NC, Polk County	0	0	0	0	1	1	1	0
2	NC, Polk County	0	0	0	0	1	1	1	0
3	NC, Polk County	0	0	0	0	1	1	1	0
4	NC, Polk County	0	0	0	0	1	1	1	0
5	NC, Polk County	0	0	0	0	1	1	1	0
6	NC, Polk County	0	0	0	0	1	1	1	0
7	NC, Polk County	0	0	0	0	1	1	1	0
8	NC, Polk County	0	0	0	0	1	1	1	0
9	NC, Polk County	0	0	0	0	1	1	1	0
None	NC, Polk County	1	0	0	0	0	1	1	8.57631e-05
1	NC, Randolph County	0	0	0	0	1	1	1	0
10	NC, Randolph County	0	0	0	0	1	1	1	0
11	NC, Randolph County	0	0	0	0	1	1	1	0
12	NC, Randolph County	0	0	0	0	1	1	1	0
13	NC, Randolph County	0	0	0	0	1	1	1	0
14	NC, Randolph County	0	0	0	0	1	1	1	0
15	NC, Randolph County	0	0	0	0	1	1	1	0
16	NC, Randolph County	0	0	0	0	1	1	1	0
2	NC, Randolph County	0	0	0	0	1	1	1	0
3	NC, Randolph County	0	0	0	0	1	1	1	0
4	NC, Randolph County	0	0	0	0	1	1	1	0
5	NC, Randolph County	0	0	0	0	1	1	1	0
6	NC, Randolph County	0	0	0	0	1	1	1	0
7	NC, Randolph County	0	0	0	0	1	1	1	0
8	NC, Randolph County	0	0	0	0	1	1	1	0
9	NC, Randolph County	0	0	0	0	1	1	1	0
None	NC, Randolph County	0	0	1	0	0	1	1	0.00045735
1	NC, Richmond County	0	0	0	0	1	1	1	0
10	NC, Richmond County	0	0	0	0	1	1	1	0
11	NC, Richmond County	0	0	0	0	1	1	1	0
12	NC, Richmond County	0	0	0	0	1	1	1	0
13	NC, Richmond County	0	0	0	0	1	1	1	0
14	NC, Richmond County	0	0	0	0	1	1	1	0
15	NC, Richmond County	0	0	0	0	1	1	1	0
16	NC, Richmond County	0	0	0	0	1	1	1	0
2	NC, Richmond County	0	0	0	0	1	1	1	0
3	NC, Richmond County	0	0	0	0	1	1	1	0
4	NC, Richmond County	0	0	0	0	1	1	1	0
5	NC, Richmond County	0	0	0	0	1	1	1	0
6	NC, Richmond County	0	0	0	0	1	1	1	0
7	NC, Richmond County	0	0	0	0	1	1	1	0
8	NC, Richmond County	0	0	0	0	1	1	1	0
9	NC, Richmond County	0	0	0	0	1	1	1	0
None	NC, Richmond County	0	0	1	0	0	1	1	0.000156645
1	NC, Robeson County	0	0	0	0	1	1	1	0
10	NC, Robeson County	0	0	0	0	1	1	1	0
11	NC, Robeson County	0	0	0	0	1	1	1	0
12	NC, Robeson County	0	0	0	0	1	1	1	0
13	NC, Robeson County	0	0	0	0	1	1	1	0
14	NC, Robeson County	0	0	0	0	1	1	1	0
15	NC, Robeson County	0	0	0	0	1	1	1	0
16	NC, Robeson County	0	0	0	0	1	1	1	0
2	NC, Robeson County	0	0	0	0	1	1	1	0
3	NC, Robeson County	0	0	0	0	1	1	1	0
4	NC, Robeson County	0	0	0	0	1	1	1	0
5	NC, Robeson County	0	0	0	0	1	1	1	0
6	NC, Robeson County	0	0	0	0	1	1	1	0
7	NC, Robeson County	0	0	0	0	1	1	1	0
8	NC, Robeson County	0	0	0	0	1	1	1	0
9	NC, Robeson County	0	0	0	0	1	1	1	0
None	NC, Robeson County	0	0	1	0	0	1	1	0.000390273
1	NC, Rockingham County	0	0	0	0	1	1	1	0
10	NC, Rockingham County	0	0	0	0	1	1	1	0
11	NC, Rockingham County	0	0	0	0	1	1	1	0
12	NC, Rockingham County	0	0	0	0	1	1	1	0
13	NC, Rockingham County	0	0	0	0	1	1	1	0
14	NC, Rockingham County	0	0	0	0	1	1	1	0
15	NC, Rockingham County	0	0	0	0	1	1	1	0
16	NC, Rockingham County	0	0	0	0	1	1	1	0
2	NC, Rockingham County	0	0	0	0	1	1	1	0
3	NC, Rockingham County	0	0	0	0	1	1	1	0
4	NC, Rockingham County	0	0	0	0	1	1	1	0
5	NC, Rockingham County	0	0	0	0	1	1	1	0
6	NC, Rockingham County	0	0	0	0	1	1	1	0
7	NC, Rockingham County	0	0	0	0	1	1	1	0
8	NC, Rockingham County	0	0	0	0	1	1	1	0
9	NC, Rockingham County	0	0	0	0	1	1	1	0
None	NC, Rockingham County	1	0	0	0	0	1	1	0.000325173
1	NC, Rowan County	0	0	0	0	1	1	1	0
10	NC, Rowan County	0	0	0	0	1	1	1	0
11	NC, Rowan County	0	0	0	0	1	1	1	0
12	NC, Rowan County	0	0	0	0	1	1	1	0
13	NC, Rowan County	0	0	0	0	1	1	1	0
14	NC, Rowan County	0	0	0	0	1	1	1	0
15	NC, Rowan County	0	0	0	0	1	1	1	0
16	NC, Rowan County	0	0	0	0	1	1	1	0
2	NC, Rowan County	0	0	0	0	1	1	1	0
3	NC, Rowan County	0	0	0	0	1	1	1	0
4	NC, Rowan County	0	0	0	0	1	1	1	0
5	NC, Rowan County	0	0	0	0	1	1	1	0
6	NC, Rowan County	0	0	0	0	1	1	1	0
7	NC, Rowan County	0	0	0	0	1	1	1	0
8	NC, Rowan County	0	0	0	0	1	1	1	0
9	NC, Rowan County	0	0	0	0	1	1	1	0
None	NC, Rowan County	0	0	1	0	0	1	1	0.000451098
1	NC, Rutherford County	0	0	0	0	1	1	1	0
10	NC, Rutherford County	0	0	0	0	1	1	1	0
11	NC, Rutherford County	0	0	0	0	1	1	1	0
12	NC, Rutherford County	0	0	0	0	1	1	1	0
13	NC, Rutherford County	0	0	0	0	1	1	1	0
14	NC, Rutherford County	0	0	0	0	1	1	1	0
15	NC, Rutherford County	0	0	0	0	1	1	1	0
16	NC, Rutherford County	0	0	0	0	1	1	1	0
2	NC, Rutherford County	0	0	0	0	1	1	1	0
3	NC, Rutherford County	0	0	0	0	1	1	1	0
4	NC, Rutherford County	0	0	0	0	1	1	1	0
5	NC, Rutherford County	0	0	0	0	1	1	1	0
6	NC, Rutherford County	0	0	0	0	1	1	1	0
7	NC, Rutherford County	0	0	0	0	1	1	1	0
8	NC, Rutherford County	0	0	0	0	1	1	1	0
9	NC, Rutherford County	0	0	0	0	1	1	1	0
None	NC, Rutherford County	1	0	0	0	0	1	1	0.000252941
1	NC, Sampson County	0	0	0	0	1	1	1	0
10	NC, Sampson County	0	0	0	0	1	1	1	0
11	NC, Sampson County	0	0	0	0	1	1	1	0
12	NC, Sampson County	0	0	0	0	1	1	1	0
13	NC, Sampson County	0	0	0	0	1	1	1	0
14	NC, Sampson County	0	0	0	0	1	1	1	0
15	NC, Sampson County	0	0	0	0	1	1	1	0
16	NC, Sampson County	0	0	0	0	1	1	1	0
2	NC, Sampson County	0	0	0	0	1	1	1	0
3	NC, Sampson County	0	0	0	0	1	1	1	0
4	NC, Sampson County	0	0	0	0	1	1	1	0
5	NC, Sampson County	0	0	0	0	1	1	1	0
6	NC, Sampson County	0	0	0	0	1	1	1	0
7	NC, Sampson County	0	0	0	0	1	1	1	0
8	NC, Sampson County	0	0	0	0	1	1	1	0
9	NC, Sampson County	0	0	0	0	1	1	1	0
None	NC, Sampson County	0	0	1	0	0	1	1	0.000202558
1	NC, Scotland County	0	0	0	0	1	1	1	0
10	NC, Scotland County	0	0	0	0	1	1	1	0
11	NC, Scotland County	0	0	0	0	1	1	1	0
12	NC, Scotland County	0	0	0	0	1	1	1	0
13	NC, Scotland County	0	0	0	0	1	1	1	0
14	NC, Scotland County	0	0	0	0	1	1	1	0
15	NC, Scotland County	0	0	0	0	1	1	1	0
16	NC, Scotland County	0	0	0	0	1	1	1	0
2	NC, Scotland County	0	0	0	0	1	1	1	0
3	NC, Scotland County	0	0	0	0	1	1	1	0
4	NC, Scotland County	0	0	0	0	1	1	1	0
5	NC, Scotland County	0	0	0	0	1	1	1	0
6	NC, Scotland County	0	0	0	0	1	1	1	0
7	NC, Scotland County	0	0	0	0	1	1	1	0
8	NC, Scotland County	0	0	0	0	1	1	1	0
9	NC, Scotland County	0	0	0	0	1	1	1	0
None	NC, Scotland County	0	0	1	0	0	1	1	0.000113185
1	NC, Stanly County	0	0	0	0	1	1	1	0
10	NC, Stanly County	0	0	0	0	1	1	1	0
11	NC, Stanly County	0	0	0	0	1	1	1	0
12	NC, Stanly County	0	0	0	0	1	1	1	0
13	NC, Stanly County	0	0	0	0	1	1	1	0
14	NC, Stanly County	0	0	0	0	1	1	1	0
15	NC, Stanly County	0	0	0	0	1	1	1	0
16	NC, Stanly County	0	0	0	0	1	1	1	0
2	NC, Stanly County	0	0	0	0	1	1	1	0
3	NC, Stanly County	0	0	0	0	1	1	1	0
4	NC, Stanly County	0	0	0	0	1	1	1	0
5	NC, Stanly County	0	0	0	0	1	1	1	0
6	NC, Stanly County	0	0	0	0	1	1	1	0
7	NC, Stanly County	0	0	0	0	1	1	1	0
8	NC, Stanly County	0	0	0	0	1	1	1	0
9	NC, Stanly County	0	0	0	0	1	1	1	0
None	NC, Stanly County	0	0	1	0	0	1	1	0.000203513
1	NC, Stokes County	0	0	0	0	1	1	1	0
10	NC, Stokes County	0	0	0	0	1	1	1	0
11	NC, Stokes County	0	0	0	0	1	1	1	0
12	NC, Stokes County	0	0	0	0	1	1	1	0
13	NC, Stokes County	0	0	0	0	1	1	1	0
14	NC, Stokes County	0	0	0	0	1	1	1	0
15	NC, Stokes County	0	0	0	0	1	1	1	0
16	NC, Stokes County	0	0	0	0	1	1	1	0
2	NC, Stokes County	0	0	0	0	1	1	1	0
3	NC, Stokes County	0	0	0	0	1	1	1	0
4	NC, Stokes County	0	0	0	0	1	1	1	0
5	NC, Stokes County	0	0	0	0	1	1	1	0
6	NC, Stokes County	0	0	0	0	1	1	1	0
7	NC, Stokes County	0	0	0	0	1	1	1	0
8	NC, Stokes County	0	0	0	0	1	1	1	0
9	NC, Stokes County	0	0	0	0	1	1	1	0
None	NC, Stokes County	1	0	0	0	0	1	1	0.000163127
1	NC, Surry County	0	0	0	0	1	1	1	0
10	NC, Surry County	0	0	0	0	1	1	1	0
11	NC, Surry County	0	0	0	0	1	1	1	0
12	NC, Surry County	0	0	0	0	1	1	1	0
13	NC, Surry County	0	0	0	0	1	1	1	0
14	NC, Surry County	0	0	0	0	1	1	1	0
15	NC, Surry County	0	0	0	0	1	1	1	0
16	NC, Surry County	0	0	0	0	1	1	1	0
2	NC, Surry County	0	0	0	0	1	1	1	0
3	NC, Surry County	0	0	0	0	1	1	1	0
4	NC, Surry County	0	0	0	0	1	1	1	0
5	NC, Surry County	0	0	0	0	1	1	1	0
6	NC, Surry County	0	0	0	0	1	1	1	0
7	NC, Surry County	0	0	0	0	1	1	1	0
8	NC, Surry County	0	0	0	0	1	1	1	0
9	NC, Surry County	0	0	0	0	1	1	1	0
None	NC, Surry County	1	0	0	0	0	1	1	0.000250829
1	NC, Swain County	0	0	0	0	1	1	1	0
10	NC, Swain County	0	0	0	0	1	1	1	0
11	NC, Swain County	0	0	0	0	1	1	1	0
12	NC, Swain County	0	0	0	0	1	1	1	0
13	NC, Swain County	0	0	0	0	1	1	1	0
14	NC, Swain County	0	0	0	0	1	1	1	0
15	NC, Swain County	0	0	0	0	1	1	1	0
16	NC, Swain County	0	0	0	0	1	1	1	0
2	NC, Swain County	0	0	0	0	1	1	1	0
3	NC, Swain County	0	0	0	0	1	1	1	0
4	NC, Swain County	0	0	0	0	1	1	1	0
5	NC, Swain County	0	0	0	0	1	1	1	0
6	NC, Swain County	0	0	0	0	1	1	1	0
7	NC, Swain County	0	0	0	0	1	1	1	0
8	NC, Swain County	0	0	0	0	1	1	1	0
9	NC, Swain County	0	0	0	0	1	1	1	0
None	NC, Swain County	1	0	0	0	0	1	1	6.56223e-05
1	NC, Transylvania County	0	0	0	0	1	1	1	0
10	NC, Transylvania County	0	0	0	0	1	1	1	0
11	NC, Transylvania County	0	0	0	0	1	1	1	0
12	NC, Transylvania County	0	0	0	0	1	1	1	0
13	NC, Transylvania County	0	0	0	0	1	1	1	0
14	NC, Transylvania County	0	0	0	0	1	1	1	0
15	NC, Transylvania County	0	0	0	0	1	1	1	0
16	NC, Transylvania County	0	0	0	0	1	1	1	0
2	NC, Transylvania County	0	0	0	0	1	1	1	0
3	NC, Transylvania County	0	0	0	0	1	1	1	0
4	NC, Transylvania County	0	0	0	0	1	1	1	0
5	NC, Transylvania County	0	0	0	0	1	1	1	0
6	NC, Transylvania County	0	0	0	0	1	1	1	0
7	NC, Transylvania County	0	0	0	0	1	1	1	0
8	NC, Transylvania County	0	0	0	0	1	1	1	0
9	NC, Transylvania County	0	0	0	0	1	1	1	0
None	NC, Transylvania County	1	0	0	0	0	1	1	0.000144463
1	NC, Tyrrell County	0	0	0	0	1	1	1	0
10	NC, Tyrrell County	0	0	0	0	1	1	1	0
11	NC, Tyrrell County	0	0	0	0	1	1	1	0
12	NC, Tyrrell County	0	0	0	0	1	1	1	0
13	NC, Tyrrell County	0	0	0	0	1	1	1	0
14	NC, Tyrrell County	0	0	0	0	1	1	1	0
15	NC, Tyrrell County	0	0	0	0	1	1	1	0
16	NC, Tyrrell County	0	0	0	0	1	1	1	0
2	NC, Tyrrell County	0	0	0	0	1	1	1	0
3	NC, Tyrrell County	0	0	0	0	1	1	1	0
4	NC, Tyrrell County	0	0	0	0	1	1	1	0
5	NC, Tyrrell County	0	0	0	0	1	1	1	0
6	NC, Tyrrell County	0	0	0	0	1	1	1	0
7	NC, Tyrrell County	0	0	0	0	1	1	1	0
8	NC, Tyrrell County	0	0	0	0	1	1	1	0
9	NC, Tyrrell County	0	0	0	0	1	1	1	0
None	NC, Tyrrell County	0	0	1	0	0	1	1	1.52773e-05
1	NC, Union County	0	0	0	0	1	1	1	0
10	NC, Union County	0	0	0	0	1	1	1	0
11	NC, Union County	0	0	0	0	1	1	1	0
12	NC, Union County	0	0	0	0	1	1	1	0
13	NC, Union County	0	0	0	0	1	1	1	0
14	NC, Union County	0	0	0	0	1	1	1	0
15	NC, Union County	0	0	0	0	1	1	1	0
16	NC, Union County	0	0	0	0	1	1	1	0
2	NC, Union County	0	0	0	0	1	1	1	0
3	NC, Union County	0	0	0	0	1	1	1	0
4	NC, Union County	0	0	0	0	1	1	1	0
5	NC, Union County	0	0	0	0	1	1	1	0
6	NC, Union County	0	0	0	0	1	1	1	0
7	NC, Union County	0	0	0	0	1	1	1	0
8	NC, Union County	0	0	0	0	1	1	1	0
9	NC, Union County	0	0	0	0	1	1	1	0
None	NC, Union County	0	0	1	0	0	1	1	0.000571026
1	NC, Vance County	0	0	0	0	1	1	1	0
10	NC, Vance County	0	0	0	0	1	1	1	0
11	NC, Vance County	0	0	0	0	1	1	1	0
12	NC, Vance County	0	0	0	0	1	1	1	0
13	NC, Vance County	0	0	0	0	1	1	1	0
14	NC, Vance County	0	0	0	0	1	1	1	0
15	NC, Vance County	0	0	0	0	1	1	1	0
16	NC, Vance County	0	0	0	0	1	1	1	0
2	NC, Vance County	0	0	0	0	1	1	1	0
3	NC, Vance County	0	0	0	0	1	1	1	0
4	NC, Vance County	0	0	0	0	1	1	1	0
5	NC, Vance County	0	0	0	0	1	1	1	0
6	NC, Vance County	0	0	0	0	1	1	1	0
7	NC, Vance County	0	0	0	0	1	1	1	0
8	NC, Vance County	0	0	0	0	1	1	1	0
9	NC, Vance County	0	0	0	0	1	1	1	0
None	NC, Vance County	1	0	0	0	0	1	1	0.000148924
1	NC, Wake County	0	0	0	0	1	1	1	0
10	NC, Wake County	0	0	0	0	1	1	1	0
11	NC, Wake County	0	0	0	0	1	1	1	0
12	NC, Wake County	0	0	0	0	1	1	1	0
13	NC, Wake County	0	0	0	0	1	1	1	0
14	NC, Wake County	0	0	0	0	1	1	1	0
15	NC, Wake County	0	0	0	0	1	1	1	0
16	NC, Wake County	0	0	0	0	1	1	1	0
2	NC, Wake County	0	0	0	0	1	1	1	0
3	NC, Wake County	0	0	0	0	1	1	1	0
4	NC, Wake County	0	0	0	0	1	1	1	0
5	NC, Wake County	0	0	0	0	1	1	1	0
6	NC, Wake County	0	0	0	0	1	1	1	0
7	NC, Wake County	0	0	0	0	1	1	1	0
8	NC, Wake County	0	0	0	0	1	1	1	0
9	NC, Wake County	0	0	0	0	1	1	1	0
None	NC, Wake County	1	0	0	0	0	1	1	0.00299263
1	NC, Warren County	0	0	0	0	1	1	1	0
10	NC, Warren County	0	0	0	0	1	1	1	0
11	NC, Warren County	0	0	0	0	1	1	1	0
12	NC, Warren County	0	0	0	0	1	1	1	0
13	NC, Warren County	0	0	0	0	1	1	1	0
14	NC, Warren County	0	0	0	0	1	1	1	0
15	NC, Warren County	0	0	0	0	1	1	1	0
16	NC, Warren County	0	0	0	0	1	1	1	0
2	NC, Warren County	0	0	0	0	1	1	1	0
3	NC, Warren County	0	0	0	0	1	1	1	0
4	NC, Warren County	0	0	0	0	1	1	1	0
5	NC, Warren County	0	0	0	0	1	1	1	0
6	NC, Warren County	0	0	0	0	1	1	1	0
7	NC, Warren County	0	0	0	0	1	1	1	0
8	NC, Warren County	0	0	0	0	1	1	1	0
9	NC, Warren County	0	0	0	0	1	1	1	0
None	NC, Warren County	1	0	0	0	0	1	1	8.78072e-05
1	NC, Washington County	0	0	0	0	1	1	1	0
10	NC, Washington County	0	0	0	0	1	1	1	0
11	NC, Washington County	0	0	0	0	1	1	1	0
12	NC, Washington County	0	0	0	0	1	1	1	0
13	NC, Washington County	0	0	0	0	1	1	1	0
14	NC, Washington County	0	0	0	0	1	1	1	0
15	NC, Washington County	0	0	0	0	1	1	1	0
16	NC, Washington County	0	0	0	0	1	1	1	0
2	NC, Washington County	0	0	0	0	1	1	1	0
3	NC, Washington County	0	0	0	0	1	1	1	0
4	NC, Washington County	0	0	0	0	1	1	1	0
5	NC, Washington County	0	0	0	0	1	1	1	0
6	NC, Washington County	0	0	0	0	1	1	1	0
7	NC, Washington County	0	0	0	0	1	1	1	0
8	NC, Washington County	0	0	0	0	1	1	1	0
9	NC, Washington County	0	0	0	0	1	1	1	0
None	NC, Washington County	0	0	1	0	0	1	1	4.78908e-05
1	NC, Watauga County	0	0	0	0	1	1	1	0
10	NC, Watauga County	0	0	0	0	1	1	1	0
11	NC, Watauga County	0	0	0	0	1	1	1	0
12	NC, Watauga County	0	0	0	0	1	1	1	0
13	NC, Watauga County	0	0	0	0	1	1	1	0
14	NC, Watauga County	0	0	0	0	1	1	1	0
15	NC, Watauga County	0	0	0	0	1	1	1	0
16	NC, Watauga County	0	0	0	0	1	1	1	0
2	NC, Watauga County	0	0	0	0	1	1	1	0
3	NC, Watauga County	0	0	0	0	1	1	1	0
4	NC, Watauga County	0	0	0	0	1	1	1	0
5	NC, Watauga County	0	0	0	0	1	1	1	0
6	NC, Watauga County	0	0	0	0	1	1	1	0
7	NC, Watauga County	0	0	0	0	1	1	1	0
8	NC, Watauga County	0	0	0	0	1	1	1	0
9	NC, Watauga County	0	0	0	0	1	1	1	0
None	NC, Watauga County	1	0	0	0	0	1	1	0.00024604
1	NC, Wayne County	0	0	0	0	1	1	1	0
10	NC, Wayne County	0	0	0	0	1	1	1	0
11	NC, Wayne County	0	0	0	0	1	1	1	0
12	NC, Wayne County	0	0	0	0	1	1	1	0
13	NC, Wayne County	0	0	0	0	1	1	1	0
14	NC, Wayne County	0	0	0	0	1	1	1	0
15	NC, Wayne County	0	0	0	0	1	1	1	0
16	NC, Wayne County	0	0	0	0	1	1	1	0
2	NC, Wayne County	0	0	0	0	1	1	1	0
3	NC, Wayne County	0	0	0	0	1	1	1	0
4	NC, Wayne County	0	0	0	0	1	1	1	0
5	NC, Wayne County	0	0	0	0	1	1	1	0
6	NC, Wayne County	0	0	0	0	1	1	1	0
7	NC, Wayne County	0	0	0	0	1	1	1	0
8	NC, Wayne County	0	0	0	0	1	1	1	0
9	NC, Wayne County	0	0	0	0	1	1	1	0
None	NC, Wayne County	0	0	1	0	0	1	1	0.000396867
1	NC, Wilkes County	0	0	0	0	1	1	1	0
10	NC, Wilkes County	0	0	0	0	1	1	1	0
11	NC, Wilkes County	0	0	0	0	1	1	1	0
12	NC, Wilkes County	0	0	0	0	1	1	1	0
13	NC, Wilkes County	0	0	0	0	1	1	1	0
14	NC, Wilkes County	0	0	0	0	1	1	1	0
15	NC, Wilkes County	0	0	0	0	1	1	1	0
16	NC, Wilkes County	0	0	0	0	1	1	1	0
2	NC, Wilkes County	0	0	0	0	1	1	1	0
3	NC, Wilkes County	0	0	0	0	1	1	1	0
4	NC, Wilkes County	0	0	0	0	1	1	1	0
5	NC, Wilkes County	0	0	0	0	1	1	1	0
6	NC, Wilkes County	0	0	0	0	1	1	1	0
7	NC, Wilkes County	0	0	0	0	1	1	1	0
8	NC, Wilkes County	0	0	0	0	1	1	1	0
9	NC, Wilkes County	0	0	0	0	1	1	1	0
None	NC, Wilkes County	1	0	0	0	0	1	1	0.00024651
1	NC, Wilson County	0	0	0	0	1	1	1	0
10	NC, Wilson County	0	0	0	0	1	1	1	0
11	NC, Wilson County	0	0	0	0	1	1	1	0
12	NC, Wilson County	0	0	0	0	1	1	1	0
13	NC, Wilson County	0	0	0	0	1	1	1	0
14	NC, Wilson County	0	0	0	0	1	1	1	0
15	NC, Wilson County	0	0	0	0	1	1	1	0
16	NC, Wilson County	0	0	0	0	1	1	1	0
2	NC, Wilson County	0	0	0	0	1	1	1	0
3	NC, Wilson County	0	0	0	0	1	1	1	0
4	NC, Wilson County	0	0	0	0	1	1	1	0
5	NC, Wilson County	0	0	0	0	1	1	1	0
6	NC, Wilson County	0	0	0	0	1	1	1	0
7	NC, Wilson County	0	0	0	0	1	1	1	0
8	NC, Wilson County	0	0	0	0	1	1	1	0
9	NC, Wilson County	0	0	0	0	1	1	1	0
None	NC, Wilson County	0	0	1	0	0	1	1	0.000266413
1	NC, Yadkin County	0	0	0	0	1	1	1	0
10	NC, Yadkin County	0	0	0	0	1	1	1	0
11	NC, Yadkin County	0	0	0	0	1	1	1	0
12	NC, Yadkin County	0	0	0	0	1	1	1	0
13	NC, Yadkin County	0	0	0	0	1	1	1	0
14	NC, Yadkin County	0	0	0	0	1	1	1	0
15	NC, Yadkin County	0	0	0	0	1	1	1	0
16	NC, Yadkin County	0	0	0	0	1	1	1	0
2	NC, Yadkin County	0	0	0	0	1	1	1	0
3	NC, Yadkin County	0	0	0	0	1	1	1	0
4	NC, Yadkin County	0	0	0	0	1	1	1	0
5	NC, Yadkin County	0	0	0	0	1	1	1	0
6	NC, Yadkin County	0	0	0	0	1	1	1	0
7	NC, Yadkin County	0	0	0	0	1	1	1	0
8	NC, Yadkin County	0	0	0	0	1	1	1	0
9	NC, Yadkin County	0	0	0	0	1	1	1	0
None	NC, Yadkin County	1	0	0	0	0	1	1	0.000128619
1	NC, Yancey County	0	0	0	0	1	1	1	0
10	NC, Yancey County	0	0	0	0	1	1	1	0
11	NC, Yancey County	0	0	0	0	1	1	1	0
12	NC, Yancey County	0	0	0	0	1	1	1	0
13	NC, Yancey County	0	0	0	0	1	1	1	0
14	NC, Yancey County	0	0	0	0	1	1	1	0
15	NC, Yancey County	0	0	0	0	1	1	1	0
16	NC, Yancey County	0	0	0	0	1	1	1	0
2	NC, Yancey County	0	0	0	0	1	1	1	0
3	NC, Yancey County	0	0	0	0	1	1	1	0
4	NC, Yancey County	0	0	0	0	1	1	1	0
5	NC, Yancey County	0	0	0	0	1	1	1	0
6	NC, Yancey County	0	0	0	0	1	1	1	0
7	NC, Yancey County	0	0	0	0	1	1	1	0
8	NC, Yancey County	0	0	0	0	1	1	1	0
9	NC, Yancey County	0	0	0	0	1	1	1	0
None	NC, Yancey County	1	0	0	0	0	1	1	8.25927e-05
1	ND, Adams County	0	0	0	0	1	1	1	0
10	ND, Adams County	0	0	0	0	1	1	1	0
11	ND, Adams County	0	0	0	0	1	1	1	0
12	ND, Adams County	0	0	0	0	1	1	1	0
13	ND, Adams County	0	0	0	0	1	1	1	0
14	ND, Adams County	0	0	0	0	1	1	1	0
15	ND, Adams County	0	0	0	0	1	1	1	0
16	ND, Adams County	0	0	0	0	1	1	1	0
2	ND, Adams County	0	0	0	0	1	1	1	0
3	ND, Adams County	0	0	0	0	1	1	1	0
4	ND, Adams County	0	0	0	0	1	1	1	0
5	ND, Adams County	0	0	0	0	1	1	1	0
6	ND, Adams County	0	0	0	0	1	1	1	0
7	ND, Adams County	0	0	0	0	1	1	1	0
8	ND, Adams County	0	0	0	0	1	1	1	0
9	ND, Adams County	0	0	0	0	1	1	1	0
None	ND, Adams County	0	1	0	0	0	1	1	1.02122e-05
1	ND, Barnes County	0	0	0	0	1	1	1	0
10	ND, Barnes County	0	0	0	0	1	1	1	0
11	ND, Barnes County	0	0	0	0	1	1	1	0
12	ND, Barnes County	0	0	0	0	1	1	1	0
13	ND, Barnes County	0	0	0	0	1	1	1	0
14	ND, Barnes County	0	0	0	0	1	1	1	0
15	ND, Barnes County	0	0	0	0	1	1	1	0
16	ND, Barnes County	0	0	0	0	1	1	1	0
2	ND, Barnes County	0	0	0	0	1	1	1	0
3	ND, Barnes County	0	0	0	0	1	1	1	0
4	ND, Barnes County	0	0	0	0	1	1	1	0
5	ND, Barnes County	0	0	0	0	1	1	1	0
6	ND, Barnes County	0	0	0	0	1	1	1	0
7	ND, Barnes County	0	0	0	0	1	1	1	0
8	ND, Barnes County	0	0	0	0	1	1	1	0
9	ND, Barnes County	0	0	0	0	1	1	1	0
None	ND, Barnes County	0	1	0	0	0	1	1	4.29226e-05
1	ND, Benson County	0	0	0	0	1	1	1	0
10	ND, Benson County	0	0	0	0	1	1	1	0
11	ND, Benson County	0	0	0	0	1	1	1	0
12	ND, Benson County	0	0	0	0	1	1	1	0
13	ND, Benson County	0	0	0	0	1	1	1	0
14	ND, Benson County	0	0	0	0	1	1	1	0
15	ND, Benson County	0	0	0	0	1	1	1	0
16	ND, Benson County	0	0	0	0	1	1	1	0
