occupants,cooking_range,plug_loads,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks,ceiling_fan,clothes_dryer_exhaust,clothes_washer_power,dishwasher_power,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,vacancy
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,1.34E-02,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0,0,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0,0,0.211581342,0.98076923,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0.640548843,0,0,1,0,0,0.22078053,0.365384616,0.640548843,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0.640548864,0,0,0,0,0.229979719,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0,0,0,0.217768526,0.22078053,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,7.23E-02,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,1.51E-02,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0,0,0,0,0,0,0.294374041,0,0,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0,0,0,0,0,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0,0.19999936,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0,5.15E-02,0.579548892,0.461538461,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0.288955005,0,0,0,0,1.73E-02,0.616345647,0.461538461,0.288955005,0,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0.106684355,0.288954984,0,0,0,5.86E-02,0.653142403,0.461538461,0.106684355,0,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0.409362539,0.106684356,0,0,0,0,0.634744025,0,0.409362539,0,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0.409362433,0,0,0,6.01E-02,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,2.75E-02,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0.280998204,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0,0,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,1,0,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,2.27E-02,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,0,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0,9.28E-03,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0,0.238991008,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0,0,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0.253078419,0,0,0,0.229979719,0,0,0.253078419,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0.711147061,0,0,6.45E-02,0.22078053,0,0,0.711147061,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,0.231971535,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,0,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0,0,0,0,0,0.090266373,0.294374041,0,0,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0,0,0,0,6.58E-03,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0,0.218480797,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0,0.55716977,0.579548892,0,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0,0,0,0,0,0.138141404,0.616345647,0,0,0,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0,0,0.395222894,0,0,0,0.653142403,0,0,0.395222894,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0,0,0.875159534,0,0.693758647,0,0.634744025,0,0,0.875159534,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0,0,0,0,0.113188702,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,8.80E-03,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0.186610143,0,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0.693643235,0,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,0,1.81E-03,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,0.607184016,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,5.82E-02,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0,0,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0.182268262,0.086756237,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0,0,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0,0,0,1.74E-02,0.229979719,0.461538461,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0.125608879,0,0,0,0,7.10E-02,0.22078053,0.461538461,0.125608879,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,9.63E-03,0.125608731,0,0,0,0,0.257577286,0,9.63E-03,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0.009627905,0,0,0,0,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0,0,0,0,0,0,0.294374041,0,0,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0,0,0,0,0.599341829,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0,0.336221633,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0,2.06E-02,0.579548892,0,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0,0,0,0,0,0,0.616345647,0,0,0,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0,0,0,0,0,0,0.653142403,0,0,0,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0,0,0,0,0,0.125308517,0.634744025,0,0,0,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0,0,0,0,4.94E-03,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0.086262449,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0,0,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,1.54E-02,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,3.83E-02,0.432361872,0.98076923,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,1,0,0,0,0,0,0.312772418,0.365384616,1,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,1,0,0,0,0,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0,0,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0,0,0,2.17E-02,0.229979719,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0,0,0,0.136879324,0.22078053,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,0,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,0.080778761,0.285174852,0.346153846,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0.193559062,0,0,0,0,5.04E-02,0.294374041,0.115384615,0.193559062,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0.193559046,0,0,0,0,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0.093608657,0,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0.374435539,0.213490097,0.579548892,0,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0,0,0,0,0,1.52E-02,0.616345647,0,0,0,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0,0,0,0,0,0,0.653142403,0,0,0,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0,0,0,0,0,7.76E-02,0.634744025,0,0,0,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0,0,0,0,2.08E-02,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,0,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0,0,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,0,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,0.090978645,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0,0,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0,0.200548369,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0,0.133918196,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0,0,0,0,0.229979719,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0,0,0,5.11E-02,0.22078053,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,0,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,0,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0,0,0,0,0,0.082040041,0.294374041,0,0,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0,0,0,0,0,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0,5.95E-02,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0,0,0.579548892,0,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0,0,0,0,0,1.33E-02,0.616345647,0,0,0,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0,0,0,0,0,0,0.653142403,0,0,0,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0,0,0,0,0,0,0.634744025,0,0,0,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0,0,0,0,0,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0.293938289,0,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,0,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,3.45E-02,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0,0,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,0,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,0,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0,0,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0.756165331,0,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0.548801466,0,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0,0,0,6.24E-02,0.229979719,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0,0,0,0,0.22078053,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,7.02E-03,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,1.92E-03,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
0.24,0.239586752,0.566878312,0.328508369,0.328508369,0.328508369,0,0,0,0,0,0,0,0.294374041,0,0,0,1,0.282995814,0.248583092,0.282995814,0.282995814,0
0.29,0.500954117,0.591525195,0.333671484,0.333671484,0.333671484,0,0,0,0,0,0,4.71E-03,0.358768362,0,0,0,1,0.291839433,0.299314336,0.291839433,0.291839433,0
0.55,0.816773017,0.640818961,0.353342598,0.353342598,0.353342598,0,0,0,0,0,0,3.17E-02,0.487557005,0,0,0,1,0.397962863,0.558043676,0.397962863,0.397962863,0
0.9,0.637082954,0.653142403,0.408234702,0.408234702,0.408234702,0,0,0,0,0,0,0.124047237,0.579548892,0,0,0,1,0.504086293,0.816773017,0.504086293,0.504086293,0
0.9,0.326709207,0.616172078,0.517995928,0.517995928,0.517995928,0,0,0,1,0,0,0,0.616345647,0,0,1,1,0.583678865,0.583409298,0.583678865,0.583678865,0
0.9,0.190580371,0.579201753,0.667796294,0.667796294,0.667796294,0,0,0,0,0,0,0,0.653142403,0,0,0,1,0.672115057,0.355118703,0.672115057,0.672115057,0
1,0.136128836,0.55455487,0.788015246,0.788015246,0.788015246,0,0,0,0,0,0,0,0.634744025,0,0,0,1,0.716333153,0.223217471,0.716333153,0.716333153,0
1,0.087122455,0.492937662,0.571055307,0.571055307,0.571055307,0,0,0,0,0,0,4.76E-02,0.542752137,0,0,0,1,0.760551249,0.096389362,0.760551249,0.760551249,0
1,0.059896688,0.443643896,0.249225449,0.249225449,0.249225449,0,0,0,0,0,0,6.14E-02,0.459959438,0,0,0,1,0.663271438,0.065950616,0.663271438,0.663271438,0
1,0.038116074,0.431320455,0.123751072,0.123751072,0.123751072,0,0,0,0,0,0,3.79E-03,0.367967551,0,0,0,1,0.574835246,0.03551187,0.574835246,0.574835246,0
1,0.038116074,0.406673571,0.074250643,0.074250643,0.074250643,0,0,0,0,0,0,6.39E-02,0.340369984,0,0,0,1,0.389119244,0.020292497,0.389119244,0.389119244,0
1,0.021780614,0.39435013,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.340369984,0,0,0,1,0.203403241,0.005073124,0.203403241,0.203403241,0
1,0.021780614,0.382026688,0.049500429,0.049500429,0.049500429,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.168028764,0.005073124,0.168028764,0.168028764,0
1,0.038116074,0.39435013,0.051090844,0.051090844,0.051090844,0,0,0,0,0,0,6.61E-02,0.303573229,0,0,0,1,0.132654288,0.010146249,0.132654288,0.132654288,0
1,0.059896688,0.406673571,0.131346008,0.131346008,0.131346008,0,0,0,0,0,0,0,0.331170796,0,0,0,1,0.141497907,0.03551187,0.141497907,0.141497907,0
1,0.136128836,0.455967338,0.308364169,0.308364169,0.308364169,0,0,0,0,0,0,0,0.395565117,0,0,0,1,0.159185145,0.060877492,0.159185145,0.159185145,0
0.88,0.228696445,0.517584545,0.390226906,0.390226906,0.390226906,0,0,0,0,0,0,0.094050214,0.432361872,0,0,0,1,0.229934099,0.147120606,0.229934099,0.229934099,0
0.41,0.250477059,0.529907987,0.386723755,0.386723755,0.386723755,0,0,0,0,0,0.508567667,0.253249237,0.312772418,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.261367366,0.529907987,0.370328554,0.370328554,0.370328554,0,0,0,0,0,0,0.249849543,0.211581342,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.228696445,0.529907987,0.358738179,0.358738179,0.358738179,0,0,0,0,0,0,3.84E-03,0.22078053,0,0,0,1,0.282995814,0.207998098,0.282995814,0.282995814,0
0.24,0.272257672,0.542231429,0.342680028,0.342680028,0.342680028,0,0,0,0,0,0,0.573732077,0.229979719,0,0,0,1,0.291839433,0.223217471,0.291839433,0.291839433,0
0.24,0.310373747,0.55455487,0.331089653,0.331089653,0.331089653,0,0,0,0,0,0,0,0.22078053,0,0,0,1,0.291839433,0.233363719,0.291839433,0.291839433,0
0.24,0.250477059,0.55455487,0.327679015,0.327679015,0.327679015,0,0,0,0,0,0,0,0.257577286,0,0,0,1,0.282995814,0.213071222,0.282995814,0.282995814,0
0.24,0.310373747,0.542231429,0.327462686,0.327462686,0.327462686,0,0,0,0,0,0,0.086208028,0.285174852,0,0,0,1,0.282995814,0.192778725,0.282995814,0.282995814,0
