occupants,cooking_range,plug_loads,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks,ceiling_fan,clothes_dryer_exhaust,clothes_washer_power,dishwasher_power,vacancy
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0.0193903,0,0,0,0,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,0.000272107,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,9.04E-05,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,1.89E-05,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,0,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,0.000249904,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,6.43E-05,0.700964738,0.4,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0.000966638,0,0,0,0,2.16E-05,0.745470436,0.4,0.000966638,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0.00035689,0.008747067,0,0,0,7.32E-05,0.789976134,0.4,0.00035689,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0.001369436,0.003229483,0,0,0,0,0.767723285,0,0.001369436,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0.012391967,0,0,0,7.51E-05,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,3.43E-05,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0.000351114,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,0,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0.002192137,0,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,2.84E-05,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,0,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0,1.16E-05,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0,0.000298625,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0,0,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0.000915332,0,0,0,0.27816061,0,0,0.000915332,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0.002572071,0,0,8.06E-05,0.267034186,0,0,0.002572071,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,0.000289854,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,0,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0.00011279,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,8.22E-06,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,0.000272997,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,0.000696197,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0,0,0,0.000172611,0.745470436,0,0,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0.001429439,0,0,0,0.789976134,0,0,0.001429439,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0.00316527,0,0.001520814,0,0.767723285,0,0,0.00316527,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,0.000141432,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,1.10E-05,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0.000409075,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0.001520561,0,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0,2.26E-06,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,0.000758691,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,7.27E-05,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0,0,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0.000399557,0.000108404,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0,0,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0,0,0,2.17E-05,0.27816061,0.4,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0.000420198,0,0,0,0,8.87E-05,0.267034186,0.4,0.000420198,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,3.22E-05,0.00380235,0,0,0,0,0.311539884,0,3.22E-05,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0.00029145,0,0,0,0,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,0.000748892,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,0.000420117,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,2.57E-05,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0,0,0,0,0.745470436,0,0,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0,0,0,0,0.789976134,0,0,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0,0,0,0.000156576,0.767723285,0,0,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,6.17E-06,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0.000107787,0.556321221,0,0,0,0
1,0.037860833,0.434472614,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.370656717,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,0,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,1.93E-05,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,4.78E-05,0.522941948,0.85,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0.003345289,0,0,0,0,0,0.37829843,0.316666667,0.003345289,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0.030271383,0,0,0,0,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0,0,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0,0,0,2.71E-05,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,0.000171034,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,0,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,0.000100935,0.344919157,0.3,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0.000647511,0,0,0,0,6.30E-05,0.356045581,0.1,0.000647511,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0.0058593,0,0,0,0,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0.000205203,0,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0.000820814,0.000266761,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0,0,0,1.90E-05,0.745470436,0,0,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0,0,0,0,0.789976134,0,0,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0,0,0,9.70E-05,0.767723285,0,0,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,2.60E-05,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,0,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,0,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,0.00011368,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0,0,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0,0.00025059,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0,0.000167334,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0,0,0,0,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,6.39E-05,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,0,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,0,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0.000102511,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,0,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,7.43E-05,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,0,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0,0,0,1.66E-05,0.745470436,0,0,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0,0,0,0,0.789976134,0,0,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0,0,0,0,0.767723285,0,0,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,0,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0.000644353,0,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,4.31E-05,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,0,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,0,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,0,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0,0,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0.001657618,0,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0.001203048,0,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0,0,0,7.80E-05,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,0,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,8.77E-06,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,2.40E-06,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,5.89E-06,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,3.96E-05,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,0.000155,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0.003616792,0,0,0,0.745470436,0,0,0.003616792,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0,0,0,0,0.789976134,0,0,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0,0,0,0,0.767723285,0,0,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,5.95E-05,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,7.67E-05,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,4.73E-06,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,7.98E-05,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,8.26E-05,0.367172006,0,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0,0,0,0,0,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,0.000117518,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0.00111485,0.000316441,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0,0.000312193,0.255907762,0,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0,0,0,0,0,4.80E-06,0.267034186,0,0,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0,0,0,0,0.000716892,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,0,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,0,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,0.000107719,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,7.85E-05,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,0,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,8.40E-05,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,9.04E-06,0.700964738,0,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0,0,0,0,0,0.000340013,0.745470436,0,0,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0,0,0,0,0,0,0.789976134,0,0,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0,0,0,0,0,0,0.767723285,0,0,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0,0,0,0,0.000173433,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.445056977,0,0,0,0
1,0.042157399,0.491871932,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.476966722,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.411677703,0,0,0,0
1,0.024089942,0.462061512,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.400551279,0,0,0,0
1,0.042157399,0.476966722,0.051911636,0.051911636,0.051911636,0,0,0,0,0,0,0,0.367172006,0.866666667,0,0,0
1,0.066247341,0.491871932,0.135325898,0.135325898,0.135325898,0,0.002340888,0,0,0,0,0,0.400551279,0.683333333,0.002340888,0,0
1,0.150562139,0.551492773,0.317707853,0.317707853,0.317707853,0,0,0.0211826,0,0,0,0.001249524,0.47843625,0,0,0,0
0.88,0.252944394,0.626018823,0.402051098,0.402051098,0.402051098,0,0,0,0,0,0,1.67E-05,0.522941948,0,0,0,0
0.41,0.277034336,0.640924033,0.40409601,0.40409601,0.40409601,0,0,0,0,0,0,0,0.37829843,0,0,0,0
0.24,0.289079307,0.640924033,0.392858231,0.392858231,0.392858231,0,0,0,0,0,0,0,0.255907762,0.85,0,0,0
0.24,0.252944394,0.640924033,0.380916658,0.380916658,0.380916658,0,0.002142821,0,0,0.011698664,0,0,0.267034186,0.316666667,0.002142821,0,0
0.24,0.301124278,0.655829243,0.364371933,0.364371933,0.364371933,0,0,0.0193903,0,0,0,0,0.27816061,0,0,0,0
0.24,0.343281677,0.670734453,0.35243036,0.35243036,0.35243036,0,0,0,0,0,0,0.000272107,0.267034186,0,0,0,0
0.24,0.277034336,0.670734453,0.348916377,0.348916377,0.348916377,0,0,0,0,0,0,9.04E-05,0.311539884,0,0,0,0
0.24,0.343281677,0.655829243,0.348653499,0.348653499,0.348653499,0,0,0,0,0,0,1.89E-05,0.344919157,0,0,0,0
0.24,0.264989365,0.685639663,0.34942065,0.34942065,0.34942065,0,0,0,0,0,0,0,0.356045581,0,0,0,0
0.29,0.554068672,0.715450083,0.353414808,0.353414808,0.353414808,0,0,0,0,0,0,0,0.433930552,0,0,0,0
0.55,0.903372835,0.775070924,0.369438836,0.369438836,0.369438836,0,0,0,0,0,0,0.000249904,0.589700494,0,0,0,0
0.9,0.704630811,0.789976134,0.416640631,0.416640631,0.416640631,0,0,0,0,0,0,6.43E-05,0.700964738,0.4,0,0,0
0.9,0.361349134,0.745260503,0.516763294,0.516763294,0.516763294,0,0.000966638,0,0,0,0,2.16E-05,0.745470436,0.4,0.000966638,0,0
0.9,0.210786995,0.700544873,0.663433486,0.663433486,0.663433486,0,0.00035689,0.008747067,0,0,0,7.32E-05,0.789976134,0.4,0.00035689,0,0
1,0.150562139,0.670734453,0.795202434,0.795202434,0.795202434,0,0.001369436,0.003229483,0,0,0,0,0.767723285,0,0.001369436,0,0
1,0.096359769,0.596208403,0.58291501,0.58291501,0.58291501,0,0,0.012391967,0,0,0,7.51E-05,0.656459041,0,0,0,0
1,0.066247341,0.536587562,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,0,0.556321221,0,0,0,0
1,0.042157399,0.521682352,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,3.43E-05,0.445056977,0,0,0,0
1,0.037860833,0.409645607,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0.000351114,0.342857463,0,0,0,0
1,0.021634761,0.397232104,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.342857463,0,0,0,0
1,0.021634761,0.384818601,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.333591045,0,0,0,0
1,0.037860833,0.397232104,0.051137599,0.051137599,0.051137599,0,0,0,0,0,0,0,0.305791791,0,0,0,0
1,0.059495594,0.409645607,0.131466206,0.131466206,0.131466206,0,0,0,0,0,0.002192137,0,0.333591045,0,0,0,0
1,0.135217259,0.45929962,0.308646361,0.308646361,0.308646361,0,0,0,0,0,0,2.84E-05,0.398455971,0,0,0,0
0.88,0.227164995,0.521367136,0.390584013,0.390584013,0.390584013,0,0,0,0,0,0,0,0.435521642,0,0,0,0
0.41,0.248799757,0.53378064,0.387077657,0.387077657,0.387077657,0,0,0,0,0,0,1.16E-05,0.315058209,0,0,0,0
0.24,0.259617138,0.53378064,0.370667452,0.370667452,0.370667452,0,0,0,0,0,0,0.000298625,0.213127612,0,0,0,0
0.24,0.227164995,0.53378064,0.35906647,0.35906647,0.35906647,0,0,0,0,0,0,0,0.22239403,0,0,0,0
0.24,0.270434518,0.546194143,0.342993624,0.342993624,0.342993624,0,0,0,0.000915332,0,0,0,0.231660448,0,0,0.000915332,0
0.24,0.308295351,0.558607646,0.331392643,0.331392643,0.331392643,0,0,0,0.002572071,0,0,8.06E-05,0.22239403,0,0,0.002572071,0
0.24,0.248799757,0.558607646,0.327978884,0.327978884,0.327978884,0,0,0,0,0,0,0.000289854,0.259459702,0,0,0,0
0.24,0.308295351,0.546194143,0.327721696,0.327721696,0.327721696,0,0,0,0,0,0,0,0.287258955,0,0,0,0
0.24,0.237982376,0.571021149,0.32839273,0.32839273,0.32839273,0,0,0,0,0,0,0.00011279,0.296525373,0,0,0,0
0.29,0.497599514,0.595848156,0.331657181,0.331657181,0.331657181,0,0,0,0,0,0,8.22E-06,0.361390299,0,0,0,0
0.55,0.811303555,0.645502169,0.344298007,0.344298007,0.344298007,0,0,0,0,0,0,0.000272997,0.49112015,0,0,0,0
0.9,0.632816773,0.657915672,0.38128358,0.38128358,0.38128358,0,0,0,0,0,0,0.000696197,0.583784329,0,0,0,0
0.9,0.324521422,0.620675162,0.461798852,0.461798852,0.461798852,0,0,0,0,0,0,0.000172611,0.620850001,0,0,0,0
0.9,0.189304163,0.583434653,0.58823635,0.58823635,0.58823635,0,0,0,0.001429439,0,0,0,0.657915672,0,0,0.001429439,0
1,0.135217259,0.558607646,0.720827569,0.720827569,0.720827569,0,0,0,0.00316527,0,0.001520814,0,0.639382836,0,0,0.00316527,0
1,0.086539046,0.49654013,0.556861027,0.556861027,0.556861027,0,0,0,0,0,0,0.000141432,0.546718657,0,0,0,0
1,0.059495594,0.446886117,0.249453523,0.249453523,0.249453523,0,0,0,0,0,0,1.10E-05,0.463320896,0,0,0,0
1,0.037860833,0.434472614,0.12386432,0.12386432,0.12386432,0,0,0,0,0,0,0,0.370656717,0,0,0,0
1,0.037860833,0.409645607,0.074318592,0.074318592,0.074318592,0,0,0,0,0,0,0,0.342857463,0,0,0,0
1,0.021634761,0.397232104,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0,0,0.342857463,0,0,0,0
1,0.021634761,0.384818601,0.049545728,0.049545728,0.049545728,0,0,0,0,0,0.000409075,0,0.333591045,0,0,0,0
1,0.037860833,0.397232104,0.051137599,0.051137599,0.051137599,0,0,0,0,0,0.001520561,0,0.305791791,0,0,0,0
1,0.059495594,0.409645607,0.131466206,0.131466206,0.131466206,0,0,0,0,0,0,2.26E-06,0.333591045,0,0,0,0
1,0.135217259,0.45929962,0.308646361,0.308646361,0.308646361,0,0,0,0,0,0,0.000758691,0.398455971,0,0,0,0
0.88,0.227164995,0.521367136,0.390584013,0.390584013,0.390584013,0,0,0,0,0,0,7.27E-05,0.435521642,0,0,0,0
0.41,0.248799757,0.53378064,0.387077657,0.387077657,0.387077657,0,0,0,0,0,0,0,0.315058209,0,0,0,0
