Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
NJ, 02202	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02202	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02202	Multi-Family with 5+ Units	2040s	0.277288	0.000000	0.722712	0.000000	0.000000	0.000000	Northeast
NJ, 02202	Single-Family Attached	2040s	0.240401	0.000000	0.759599	0.000000	0.000000	0.000000	Northeast
NJ, 02202	Single-Family Detached	2040s	0.215359	0.000000	0.763096	0.000000	0.000000	0.021544	Northeast
NJ, 02301	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02301	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02301	Multi-Family with 5+ Units	2040s	0.432789	0.000000	0.567211	0.000000	0.000000	0.000000	Northeast
NJ, 02301	Single-Family Attached	2040s	0.267832	0.000000	0.709441	0.003118	0.008394	0.011216	Northeast
NJ, 02301	Single-Family Detached	2040s	0.239999	0.000000	0.727167	0.001910	0.008676	0.022249	Northeast
NJ, 02302	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02302	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02302	Multi-Family with 5+ Units	2040s	0.564982	0.000000	0.414559	0.000000	0.000000	0.020459	Northeast
NJ, 02302	Single-Family Attached	2040s	0.267832	0.000000	0.709441	0.003118	0.008394	0.011216	Northeast
NJ, 02302	Single-Family Detached	2040s	0.216050	0.000000	0.764229	0.000000	0.000000	0.019722	Northeast
NJ, 02303	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02303	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02303	Multi-Family with 5+ Units	2040s	0.514713	0.000000	0.458122	0.011990	0.002273	0.012902	Northeast
NJ, 02303	Single-Family Attached	2040s	0.267832	0.000000	0.709441	0.003118	0.008394	0.011216	Northeast
NJ, 02303	Single-Family Detached	2040s	0.177299	0.000000	0.640802	0.000000	0.057471	0.124428	Northeast
NJ, 02400	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02400	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02400	Multi-Family with 5+ Units	2040s	0.514713	0.000000	0.458122	0.011990	0.002273	0.012902	Northeast
NJ, 02400	Single-Family Attached	2040s	0.267832	0.000000	0.709441	0.003118	0.008394	0.011216	Northeast
NJ, 02400	Single-Family Detached	2040s	0.190380	0.000000	0.654382	0.000000	0.000000	0.155239	Northeast
NJ, 02500	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02500	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02500	Multi-Family with 5+ Units	2040s	0.514713	0.000000	0.458122	0.011990	0.002273	0.012902	Northeast
NJ, 02500	Single-Family Attached	2040s	0.267832	0.000000	0.709441	0.003118	0.008394	0.011216	Northeast
NJ, 02500	Single-Family Detached	2040s	0.290921	0.000000	0.546123	0.000000	0.082051	0.080905	Northeast
NJ, 02600	Mobile Home	2040s	0.268753	0.000000	0.415965	0.000000	0.017159	0.298123	Northeast
NJ, 02600	Multi-Family with 2 - 4 Units	2040s	0.284668	0.000000	0.698311	0.011810	0.001058	0.004152	Northeast
NJ, 02600	Multi-Family with 5+ Units	2040s	0.220752	0.000000	0.754513	0.024735	0.000000	0.000000	Northeast
NJ, 02600	Single-Family Attached	2040s	0.188110	0.000000	0.811890	0.000000	0.000000	0.000000	Northeast
NJ, 02600	Single-Family Detached	2040s	0.320471	0.000000	0.622803	0.000000	0.000000	0.056726	Northeast
NM, 00100	Mobile Home	2040s	0.454331	0.000000	0.273772	0.000000	0.104816	0.167081	West
NM, 00100	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00100	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00100	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00100	Single-Family Detached	2040s	0.378256	0.000000	0.222161	0.004435	0.363636	0.031512	West
NM, 00200	Mobile Home	2040s	0.512732	0.000000	0.288925	0.000000	0.000000	0.198343	West
NM, 00200	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00200	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00200	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00200	Single-Family Detached	2040s	0.409229	0.000000	0.456271	0.000000	0.029727	0.104774	West
NM, 00300	Mobile Home	2040s	0.258286	0.000000	0.448310	0.000000	0.261780	0.031624	West
NM, 00300	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00300	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00300	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00300	Single-Family Detached	2040s	0.258652	0.000000	0.404496	0.000000	0.238462	0.098391	West
NM, 00400	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00400	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00400	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00400	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00400	Single-Family Detached	2040s	0.870584	0.000000	0.093963	0.000000	0.013430	0.022023	West
NM, 00500	Mobile Home	2040s	0.261514	0.000000	0.562795	0.000000	0.116000	0.059690	West
NM, 00500	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00500	Multi-Family with 5+ Units	2040s	0.798851	0.000000	0.201149	0.000000	0.000000	0.000000	West
NM, 00500	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00500	Single-Family Detached	2040s	0.372174	0.000000	0.470514	0.069903	0.039806	0.047603	West
NM, 00600	Mobile Home	2040s	0.443420	0.000000	0.438642	0.000000	0.074074	0.043864	West
NM, 00600	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00600	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00600	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00600	Single-Family Detached	2040s	0.324412	0.000000	0.626978	0.000000	0.025402	0.023207	West
NM, 00700	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00700	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00700	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00700	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00700	Single-Family Detached	2040s	0.323301	0.000000	0.510071	0.000000	0.054924	0.111704	West
NM, 00801	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00801	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00801	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00801	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00801	Single-Family Detached	2040s	0.436110	0.000000	0.483268	0.008645	0.031809	0.040168	West
NM, 00802	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00802	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00802	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00802	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00802	Single-Family Detached	2040s	0.436110	0.000000	0.483268	0.008645	0.031809	0.040168	West
NM, 00803	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00803	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00803	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00803	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00803	Single-Family Detached	2040s	0.373392	0.000000	0.626608	0.000000	0.000000	0.000000	West
NM, 00804	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00804	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00804	Multi-Family with 5+ Units	2040s	0.629880	0.000000	0.347132	0.022989	0.000000	0.000000	West
NM, 00804	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00804	Single-Family Detached	2040s	0.562861	0.000000	0.437139	0.000000	0.000000	0.000000	West
NM, 00805	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00805	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00805	Multi-Family with 5+ Units	2040s	0.736432	0.000000	0.263568	0.000000	0.000000	0.000000	West
NM, 00805	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00805	Single-Family Detached	2040s	0.417571	0.000000	0.582429	0.000000	0.000000	0.000000	West
NM, 00806	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 00806	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00806	Multi-Family with 5+ Units	2040s	0.710182	0.000000	0.289818	0.000000	0.000000	0.000000	West
NM, 00806	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00806	Single-Family Detached	2040s	0.303009	0.000000	0.696991	0.000000	0.000000	0.000000	West
NM, 00900	Mobile Home	2040s	0.540802	0.000000	0.124275	0.000000	0.188341	0.146581	West
NM, 00900	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 00900	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 00900	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 00900	Single-Family Detached	2040s	0.409194	0.000000	0.441062	0.000000	0.000000	0.149743	West
NM, 01001	Mobile Home	2040s	0.369528	0.000000	0.356355	0.000000	0.000000	0.274119	West
NM, 01001	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 01001	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 01001	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 01001	Single-Family Detached	2040s	0.313933	0.000000	0.476039	0.047788	0.023894	0.138347	West
NM, 01002	Mobile Home	2040s	0.552323	0.000000	0.236258	0.000000	0.076310	0.135109	West
NM, 01002	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 01002	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 01002	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 01002	Single-Family Detached	2040s	0.377651	0.000000	0.622349	0.000000	0.000000	0.000000	West
NM, 01100	Mobile Home	2040s	0.569238	0.000000	0.050308	0.000000	0.000000	0.380454	West
NM, 01100	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 01100	Multi-Family with 5+ Units	2040s	0.733025	0.000000	0.239498	0.027477	0.000000	0.000000	West
NM, 01100	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 01100	Single-Family Detached	2040s	0.428205	0.000000	0.425720	0.000000	0.046847	0.099228	West
NM, 01200	Mobile Home	2040s	0.862660	0.000000	0.092043	0.000000	0.010977	0.034321	West
NM, 01200	Multi-Family with 2 - 4 Units	2040s	0.567170	0.000000	0.428926	0.000000	0.000000	0.003905	West
NM, 01200	Multi-Family with 5+ Units	2040s	0.956877	0.000000	0.043123	0.000000	0.000000	0.000000	West
NM, 01200	Single-Family Attached	2040s	0.509086	0.000000	0.457116	0.000000	0.000000	0.033798	West
NM, 01200	Single-Family Detached	2040s	0.772026	0.000000	0.227974	0.000000	0.000000	0.000000	West
NV, 00101	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00101	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00101	Multi-Family with 5+ Units	2040s	0.641577	0.000000	0.308530	0.049894	0.000000	0.000000	West
NV, 00101	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00101	Single-Family Detached	2040s	0.344317	0.000000	0.623483	0.016827	0.000000	0.015374	West
NV, 00102	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00102	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00102	Multi-Family with 5+ Units	2040s	0.607614	0.000000	0.392386	0.000000	0.000000	0.000000	West
NV, 00102	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00102	Single-Family Detached	2040s	0.382219	0.000000	0.591040	0.007729	0.000000	0.019011	West
NV, 00103	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00103	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00103	Multi-Family with 5+ Units	2040s	0.637911	0.000000	0.362089	0.000000	0.000000	0.000000	West
NV, 00103	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00103	Single-Family Detached	2040s	0.370060	0.000000	0.602913	0.027027	0.000000	0.000000	West
NV, 00200	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00200	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00200	Multi-Family with 5+ Units	2040s	0.730387	0.000000	0.244949	0.017876	0.002177	0.004611	West
NV, 00200	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00200	Single-Family Detached	2040s	0.343901	0.000000	0.494788	0.000000	0.114815	0.046496	West
NV, 00300	Mobile Home	2040s	0.526858	0.000000	0.221419	0.000000	0.184783	0.066941	West
NV, 00300	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00300	Multi-Family with 5+ Units	2040s	0.730387	0.000000	0.244949	0.017876	0.002177	0.004611	West
NV, 00300	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00300	Single-Family Detached	2040s	0.377887	0.000000	0.238408	0.000000	0.157628	0.226077	West
NV, 00401	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00401	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00401	Multi-Family with 5+ Units	2040s	0.892740	0.000000	0.107260	0.000000	0.000000	0.000000	West
NV, 00401	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00401	Single-Family Detached	2040s	0.350190	0.000000	0.620760	0.000000	0.013024	0.016027	West
NV, 00402	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00402	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00402	Multi-Family with 5+ Units	2040s	0.854556	0.000000	0.145444	0.000000	0.000000	0.000000	West
NV, 00402	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00402	Single-Family Detached	2040s	0.394101	0.000000	0.605899	0.000000	0.000000	0.000000	West
NV, 00403	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00403	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00403	Multi-Family with 5+ Units	2040s	0.542325	0.000000	0.457675	0.000000	0.000000	0.000000	West
NV, 00403	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00403	Single-Family Detached	2040s	0.359268	0.000000	0.622206	0.004852	0.013674	0.000000	West
NV, 00404	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00404	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00404	Multi-Family with 5+ Units	2040s	0.730387	0.000000	0.244949	0.017876	0.002177	0.004611	West
NV, 00404	Single-Family Attached	2040s	0.539832	0.000000	0.381908	0.000000	0.000000	0.078260	West
NV, 00404	Single-Family Detached	2040s	0.760844	0.000000	0.239156	0.000000	0.000000	0.000000	West
NV, 00405	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00405	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00405	Multi-Family with 5+ Units	2040s	0.741444	0.000000	0.209591	0.014141	0.016162	0.018662	West
NV, 00405	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00405	Single-Family Detached	2040s	0.403430	0.000000	0.556556	0.003538	0.017363	0.019113	West
NV, 00406	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00406	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00406	Multi-Family with 5+ Units	2040s	0.730387	0.000000	0.244949	0.017876	0.002177	0.004611	West
NV, 00406	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00406	Single-Family Detached	2040s	0.403430	0.000000	0.556556	0.003538	0.017363	0.019113	West
NV, 00407	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00407	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00407	Multi-Family with 5+ Units	2040s	0.828243	0.000000	0.122885	0.048872	0.000000	0.000000	West
NV, 00407	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00407	Single-Family Detached	2040s	0.413452	0.000000	0.558522	0.000000	0.028025	0.000000	West
NV, 00408	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00408	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00408	Multi-Family with 5+ Units	2040s	0.639846	0.000000	0.337535	0.022619	0.000000	0.000000	West
NV, 00408	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00408	Single-Family Detached	2040s	0.373554	0.000000	0.599850	0.004788	0.005985	0.015822	West
NV, 00409	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00409	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00409	Multi-Family with 5+ Units	2040s	0.873775	0.000000	0.104648	0.000000	0.000000	0.021577	West
NV, 00409	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00409	Single-Family Detached	2040s	0.403430	0.000000	0.556556	0.003538	0.017363	0.019113	West
NV, 00410	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00410	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00410	Multi-Family with 5+ Units	2040s	0.740531	0.000000	0.206606	0.028634	0.024229	0.000000	West
NV, 00410	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00410	Single-Family Detached	2040s	0.613611	0.000000	0.386389	0.000000	0.000000	0.000000	West
NV, 00411	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00411	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00411	Multi-Family with 5+ Units	2040s	0.719140	0.000000	0.225348	0.042553	0.000000	0.012959	West
NV, 00411	Single-Family Attached	2040s	0.345387	0.000000	0.654613	0.000000	0.000000	0.000000	West
NV, 00411	Single-Family Detached	2040s	0.409365	0.000000	0.590635	0.000000	0.000000	0.000000	West
NV, 00412	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00412	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00412	Multi-Family with 5+ Units	2040s	0.650755	0.000000	0.323113	0.026132	0.000000	0.000000	West
NV, 00412	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00412	Single-Family Detached	2040s	0.400149	0.000000	0.575312	0.003514	0.014215	0.006810	West
NV, 00413	Mobile Home	2040s	0.561435	0.000000	0.297023	0.000000	0.070106	0.071436	West
NV, 00413	Multi-Family with 2 - 4 Units	2040s	0.661665	0.000000	0.333079	0.000000	0.000000	0.005256	West
NV, 00413	Multi-Family with 5+ Units	2040s	0.925151	0.000000	0.062836	0.000000	0.000000	0.012013	West
NV, 00413	Single-Family Attached	2040s	0.440764	0.000000	0.513521	0.000000	0.000000	0.045714	West
NV, 00413	Single-Family Detached	2040s	0.411865	0.000000	0.566487	0.000000	0.005933	0.015714	West
NY, 00100	Mobile Home	2040s	0.255675	0.000000	0.291870	0.000000	0.055556	0.396899	Northeast
NY, 00100	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00100	Multi-Family with 5+ Units	2040s	0.494406	0.000000	0.453583	0.022674	0.013614	0.015723	Northeast
NY, 00100	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00100	Single-Family Detached	2040s	0.246593	0.000000	0.124767	0.038847	0.345865	0.243928	Northeast
NY, 00200	Mobile Home	2040s	0.369582	0.000000	0.424208	0.000000	0.028571	0.177638	Northeast
NY, 00200	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00200	Multi-Family with 5+ Units	2040s	0.494406	0.000000	0.453583	0.022674	0.013614	0.015723	Northeast
NY, 00200	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00200	Single-Family Detached	2040s	0.235432	0.000000	0.243469	0.000000	0.263702	0.257396	Northeast
NY, 00300	Mobile Home	2040s	0.246121	0.000000	0.311693	0.005645	0.050802	0.385739	Northeast
NY, 00300	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00300	Multi-Family with 5+ Units	2040s	0.470287	0.000000	0.527890	0.000000	0.000000	0.001823	Northeast
NY, 00300	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00300	Single-Family Detached	2040s	0.176773	0.000000	0.179451	0.000000	0.151948	0.491828	Northeast
NY, 00401	Mobile Home	2040s	0.121897	0.000000	0.050023	0.000000	0.385246	0.442834	Northeast
NY, 00401	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00401	Multi-Family with 5+ Units	2040s	0.494406	0.000000	0.453583	0.022674	0.013614	0.015723	Northeast
NY, 00401	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00401	Single-Family Detached	2040s	0.185231	0.000000	0.122863	0.024348	0.253913	0.413644	Northeast
NY, 00402	Mobile Home	2040s	0.246121	0.000000	0.311693	0.005645	0.050802	0.385739	Northeast
NY, 00402	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00402	Multi-Family with 5+ Units	2040s	0.494406	0.000000	0.453583	0.022674	0.013614	0.015723	Northeast
NY, 00402	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00402	Single-Family Detached	2040s	0.247145	0.000000	0.619052	0.000000	0.000000	0.133803	Northeast
NY, 00403	Mobile Home	2040s	0.195028	0.000000	0.043927	0.000000	0.025641	0.735404	Northeast
NY, 00403	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00403	Multi-Family with 5+ Units	2040s	0.494406	0.000000	0.453583	0.022674	0.013614	0.015723	Northeast
NY, 00403	Single-Family Attached	2040s	0.317012	0.000000	0.653245	0.001263	0.004070	0.024409	Northeast
NY, 00403	Single-Family Detached	2040s	0.151165	0.000000	0.066781	0.000000	0.322196	0.459857	Northeast
NY, 00500	Mobile Home	2040s	0.189352	0.000000	0.340845	0.030172	0.064655	0.374976	Northeast
NY, 00500	Multi-Family with 2 - 4 Units	2040s	0.340472	0.000000	0.609864	0.000645	0.006935	0.042083	Northeast
NY, 00500	Multi-Family with 5+ Units	2040s	0.482954	0.000000	0.517046	0.000000	0.000000	0.000000	Northeast
NY, 00500	Single-Family Attached	2040s	0.660420	0.000000	0.325272	0.014308	0.000000	0.000000	Northeast
NY, 00500	Single-Family Detached	2040s	0.330394	0.000000	0.168152	0.000000	0.096296	0.405158	Northeast
NY, 00600	Mobile Home	2040s	0.185753	0.000000	0.201890	0.000000	0.035714	0.576642	Northeast
