Dependency=Clothes Washer Presence	Dependency=Heating Fuel	Dependency=Location Region	Dependency=Usage Level	Option=None	"Option=Gas, 80% Usage"	"Option=Gas, 100% Usage"	"Option=Gas, 120% Usage"	"Option=Propane, 80% Usage"	"Option=Propane, 100% Usage"	"Option=Propane, 120% Usage"	"Option=Electric, 80% Usage"	"Option=Electric, 100% Usage"	"Option=Electric, 120% Usage"
Yes	Propane	CR11	Low	0.040000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.740000	0.000000	0.000000
Yes	Electricity	CR02	Medium	0.010000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.930000	0.000000
Yes	Electricity	CR03	Medium	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.940000	0.000000
Yes	Electricity	CR04	Medium	0.070000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.860000	0.000000
Yes	Electricity	CR05	Medium	0.230000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.760000	0.000000
Yes	Electricity	CR06	Medium	0.040000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000
Yes	Electricity	CR07	Medium	0.150000	0.000000	0.030000	0.000000	0.000000	0.030000	0.000000	0.000000	0.790000	0.000000
Yes	Electricity	CR08	Medium	0.030000	0.000000	0.010000	0.000000	0.000000	0.010000	0.000000	0.000000	0.950000	0.000000
Yes	Electricity	CR09	Medium	0.050000	0.000000	0.020000	0.000000	0.000000	0.010000	0.000000	0.000000	0.920000	0.000000
Yes	Electricity	CR10	Medium	0.070000	0.000000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.850000	0.000000
Yes	Electricity	CR11	Medium	0.060000	0.000000	0.310000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000
Yes	Fuel Oil	CR02	Medium	0.020000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.920000	0.000000
Yes	Fuel Oil	CR03	Medium	0.050000	0.000000	0.020000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000
Yes	Fuel Oil	CR04	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR05	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	Fuel Oil	CR06	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR07	Medium	0.100000	0.000000	0.040000	0.000000	0.000000	0.020000	0.000000	0.000000	0.840000	0.000000
Yes	Fuel Oil	CR08	Medium	0.060000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.910000	0.000000
Yes	Fuel Oil	CR09	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR10	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Fuel Oil	CR11	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
Yes	Natural Gas	CR02	Medium	0.030000	0.000000	0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.670000	0.000000
Yes	Natural Gas	CR03	Medium	0.040000	0.000000	0.330000	0.000000	0.000000	0.000000	0.000000	0.000000	0.630000	0.000000
Yes	Natural Gas	CR04	Medium	0.040000	0.000000	0.430000	0.000000	0.000000	0.000000	0.000000	0.000000	0.530000	0.000000
Yes	Natural Gas	CR05	Medium	0.040000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.830000	0.000000
Yes	Natural Gas	CR06	Medium	0.020000	0.000000	0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.880000	0.000000
Yes	Natural Gas	CR07	Medium	0.050000	0.000000	0.540000	0.000000	0.000000	0.000000	0.000000	0.000000	0.410000	0.000000
Yes	Natural Gas	CR08	Medium	0.020000	0.000000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860000	0.000000
Yes	Natural Gas	CR09	Medium	0.050000	0.000000	0.170000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000
Yes	Natural Gas	CR10	Medium	0.070000	0.000000	0.320000	0.000000	0.000000	0.000000	0.000000	0.000000	0.610000	0.000000
Yes	Natural Gas	CR11	Medium	0.030000	0.000000	0.610000	0.000000	0.000000	0.000000	0.000000	0.000000	0.350000	0.000000
Yes	None	CR02	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR03	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR04	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR05	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	None	CR06	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR07	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR08	Medium	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Yes	None	CR09	Medium	0.260000	0.000000	0.060000	0.000000	0.000000	0.020000	0.000000	0.000000	0.660000	0.000000
Yes	None	CR10	Medium	0.000000	0.000000	0.220000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780000	0.000000
Yes	None	CR11	Medium	0.190000	0.000000	0.570000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000
Yes	Other Fuel	CR02	Medium	0.130000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.800000	0.000000
Yes	Other Fuel	CR03	Medium	0.050000	0.000000	0.010000	0.000000	0.000000	0.020000	0.000000	0.000000	0.920000	0.000000
Yes	Other Fuel	CR04	Medium	0.090000	0.000000	0.070000	0.000000	0.000000	0.000000	0.000000	0.000000	0.840000	0.000000
Yes	Other Fuel	CR05	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.230000	0.000000	0.000000	0.770000	0.000000
Yes	Other Fuel	CR06	Medium	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.950000	0.000000
Yes	Other Fuel	CR07	Medium	0.120000	0.000000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.820000	0.000000
Yes	Other Fuel	CR08	Medium	0.080000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.900000	0.000000
Yes	Other Fuel	CR09	Medium	0.300000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.000000	0.690000	0.000000
Yes	Other Fuel	CR10	Medium	0.250000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.650000	0.000000
Yes	Other Fuel	CR11	Medium	0.060000	0.000000	0.310000	0.000000	0.000000	0.060000	0.000000	0.000000	0.580000	0.000000
Yes	Propane	CR02	Medium	0.020000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.770000	0.000000
Yes	Propane	CR03	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.910000	0.000000
Yes	Propane	CR04	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.160000	0.000000	0.000000	0.840000	0.000000
Yes	Propane	CR05	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR06	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR07	Medium	0.040000	0.000000	0.020000	0.000000	0.000000	0.250000	0.000000	0.000000	0.690000	0.000000
Yes	Propane	CR08	Medium	0.020000	0.000000	0.000000	0.000000	0.000000	0.040000	0.000000	0.000000	0.940000	0.000000
Yes	Propane	CR09	Medium	0.060000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.860000	0.000000
Yes	Propane	CR10	Medium	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
Yes	Propane	CR11	Medium	0.040000	0.000000	0.000000	0.000000	0.000000	0.210000	0.000000	0.000000	0.740000	0.000000
