Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=AC, SEER 8	Option=AC, SEER 10	Option=AC, SEER 13	Option=AC, SEER 15	Option=FIXME Room AC, EER 8.5, 20% Conditioned	Option=FIXME Room AC, EER 10.7, 20% Conditioned
CR10	2000s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2000s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	No	Only Heating Shared	0.267058	0.000000	0.339869	0.327622	0.042882	0.007523	0.015046
CR10	2010s	Fuel Oil	No	Only Heating Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Natural Gas	No	Only Heating Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	None	No	Only Heating Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Other Fuel	No	Only Heating Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Propane	No	Only Heating Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	No	Neither Shared	0.267058	0.000000	0.339869	0.327622	0.042882	0.007523	0.015046
CR10	2010s	Fuel Oil	No	Neither Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Natural Gas	No	Neither Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	None	No	Neither Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Other Fuel	No	Neither Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Propane	No	Neither Shared	0.113298	0.000000	0.419651	0.404529	0.052948	0.003192	0.006383
CR10	2010s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR10	2010s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	No	Only Heating Shared	0.589368	0.012520	0.100576	0.067749	0.011562	0.072742	0.145483
CR11	<1940	Fuel Oil	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Natural Gas	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	None	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Other Fuel	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Propane	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	No	Neither Shared	0.589368	0.012520	0.100576	0.067749	0.011562	0.072742	0.145483
CR11	<1940	Fuel Oil	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Natural Gas	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	None	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Other Fuel	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Propane	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	<1940	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	<1940	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	No	Only Heating Shared	0.589368	0.012520	0.100576	0.067749	0.011562	0.072742	0.145483
CR11	1940s	Fuel Oil	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Natural Gas	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	None	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Other Fuel	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Propane	No	Only Heating Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	No	Neither Shared	0.589368	0.012520	0.100576	0.067749	0.011562	0.072742	0.145483
CR11	1940s	Fuel Oil	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Natural Gas	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	None	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Other Fuel	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Propane	No	Neither Shared	0.552438	0.015813	0.127027	0.085567	0.014603	0.068184	0.136368
CR11	1940s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1940s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	No	Only Heating Shared	0.436510	0.031207	0.184519	0.113567	0.018547	0.071883	0.143766
CR11	1950s	Fuel Oil	No	Only Heating Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Natural Gas	No	Only Heating Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	None	No	Only Heating Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Other Fuel	No	Only Heating Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Propane	No	Only Heating Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	No	Neither Shared	0.436510	0.031207	0.184519	0.113567	0.018547	0.071883	0.143766
CR11	1950s	Fuel Oil	No	Neither Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Natural Gas	No	Neither Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	None	No	Neither Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Other Fuel	No	Neither Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Propane	No	Neither Shared	0.393535	0.036968	0.218578	0.134530	0.021970	0.064806	0.129612
CR11	1950s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	No	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Electricity	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Fuel Oil	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Natural Gas	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	None	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Other Fuel	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1950s	Propane	Yes	Both Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Electricity	No	Only Heating Shared	0.426278	0.034252	0.203064	0.131853	0.023384	0.060390	0.120780
CR11	1960s	Fuel Oil	No	Only Heating Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Natural Gas	No	Only Heating Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	None	No	Only Heating Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Other Fuel	No	Only Heating Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Propane	No	Only Heating Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Electricity	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Fuel Oil	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Natural Gas	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	None	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Other Fuel	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Propane	Yes	Only Heating Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Electricity	No	Neither Shared	0.426278	0.034252	0.203064	0.131853	0.023384	0.060390	0.120780
CR11	1960s	Fuel Oil	No	Neither Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Natural Gas	No	Neither Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	None	No	Neither Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Other Fuel	No	Neither Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Propane	No	Neither Shared	0.405379	0.036851	0.218469	0.141856	0.025158	0.057429	0.114858
CR11	1960s	Electricity	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Fuel Oil	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Natural Gas	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	None	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Other Fuel	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Propane	Yes	Neither Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Electricity	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Fuel Oil	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Natural Gas	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	None	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Other Fuel	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Propane	No	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Electricity	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CR11	1960s	Fuel Oil	Yes	Only Cooling Shared	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
