Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
PA, 03104	Single-Family Attached	2030s	0.418792	0.000000	0.518707	0.000000	0.062500	0.000000	Northeast
PA, 03104	Single-Family Detached	2030s	0.097900	0.000000	0.525050	0.000000	0.000000	0.377050	Northeast
PA, 03105	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03105	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03105	Multi-Family with 5+ Units	2030s	0.438694	0.000000	0.511190	0.000000	0.000000	0.050117	Northeast
PA, 03105	Single-Family Attached	2030s	0.203615	0.000000	0.796385	0.000000	0.000000	0.000000	Northeast
PA, 03105	Single-Family Detached	2030s	0.348217	0.000000	0.558650	0.040964	0.000000	0.052169	Northeast
PA, 03106	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03106	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03106	Multi-Family with 5+ Units	2030s	0.655269	0.000000	0.344731	0.000000	0.000000	0.000000	Northeast
PA, 03106	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03106	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03201	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03201	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03201	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03201	Single-Family Attached	2030s	0.097900	0.000000	0.902100	0.000000	0.000000	0.000000	Northeast
PA, 03201	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03202	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03202	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03202	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03202	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03202	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03203	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03203	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03203	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03203	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03203	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03204	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03204	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03204	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03204	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03204	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03205	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03205	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03205	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03205	Single-Family Attached	2030s	0.229957	0.000000	0.770043	0.000000	0.000000	0.000000	Northeast
PA, 03205	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03206	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03206	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03206	Multi-Family with 5+ Units	2030s	0.696978	0.000000	0.303022	0.000000	0.000000	0.000000	Northeast
PA, 03206	Single-Family Attached	2030s	0.262855	0.000000	0.664977	0.000000	0.000000	0.072168	Northeast
PA, 03206	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03207	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03207	Multi-Family with 2 - 4 Units	2030s	0.653039	0.000000	0.320939	0.000000	0.000000	0.026022	Northeast
PA, 03207	Multi-Family with 5+ Units	2030s	0.750209	0.000000	0.249791	0.000000	0.000000	0.000000	Northeast
PA, 03207	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03207	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03208	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03208	Multi-Family with 2 - 4 Units	2030s	0.745058	0.000000	0.254942	0.000000	0.000000	0.000000	Northeast
PA, 03208	Multi-Family with 5+ Units	2030s	0.697093	0.000000	0.302907	0.000000	0.000000	0.000000	Northeast
PA, 03208	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03208	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03209	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03209	Multi-Family with 2 - 4 Units	2030s	0.760998	0.000000	0.204860	0.000000	0.000000	0.034144	Northeast
PA, 03209	Multi-Family with 5+ Units	2030s	0.816624	0.000000	0.114273	0.026786	0.010603	0.031714	Northeast
PA, 03209	Single-Family Attached	2030s	0.343530	0.000000	0.656470	0.000000	0.000000	0.000000	Northeast
PA, 03209	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03210	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03210	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03210	Multi-Family with 5+ Units	2030s	0.906182	0.000000	0.093818	0.000000	0.000000	0.000000	Northeast
PA, 03210	Single-Family Attached	2030s	0.548376	0.000265	0.446155	0.000000	0.000000	0.005204	Northeast
PA, 03210	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03211	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03211	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03211	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03211	Single-Family Attached	2030s	0.307434	0.000000	0.692566	0.000000	0.000000	0.000000	Northeast
PA, 03211	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03301	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03301	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03301	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03301	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03301	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03302	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03302	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03302	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03302	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03302	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03303	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03303	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03303	Multi-Family with 5+ Units	2030s	0.895409	0.000000	0.104591	0.000000	0.000000	0.000000	Northeast
PA, 03303	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03303	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03304	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03304	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03304	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03304	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03304	Single-Family Detached	2030s	0.246719	0.000000	0.314173	0.000000	0.000000	0.439108	Northeast
PA, 03401	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03401	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03401	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03401	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03401	Single-Family Detached	2030s	0.088475	0.000000	0.711595	0.000000	0.096273	0.103658	Northeast
PA, 03402	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03402	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03402	Multi-Family with 5+ Units	2030s	0.671430	0.000000	0.302167	0.000000	0.000000	0.026403	Northeast
PA, 03402	Single-Family Attached	2030s	0.284854	0.000000	0.715146	0.000000	0.000000	0.000000	Northeast
PA, 03402	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03403	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03403	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03403	Multi-Family with 5+ Units	2030s	0.838572	0.000000	0.161428	0.000000	0.000000	0.000000	Northeast
PA, 03403	Single-Family Attached	2030s	0.091388	0.000000	0.664161	0.000000	0.066514	0.177937	Northeast
PA, 03403	Single-Family Detached	2030s	0.276271	0.000000	0.406875	0.000000	0.014605	0.302250	Northeast
PA, 03404	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03404	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03404	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03404	Single-Family Attached	2030s	0.498833	0.000000	0.432040	0.000000	0.000000	0.069126	Northeast
PA, 03404	Single-Family Detached	2030s	0.251046	0.000000	0.431351	0.000000	0.066265	0.251338	Northeast
PA, 03501	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03501	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03501	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03501	Single-Family Attached	2030s	0.406770	0.000133	0.590482	0.000000	0.000000	0.002615	Northeast
PA, 03501	Single-Family Detached	2030s	0.322568	0.000168	0.457111	0.008449	0.078415	0.133289	Northeast
PA, 03502	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03502	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03502	Multi-Family with 5+ Units	2030s	0.430214	0.000000	0.511935	0.030303	0.027548	0.000000	Northeast
PA, 03502	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03502	Single-Family Detached	2030s	0.476610	0.000000	0.432963	0.057644	0.000000	0.032783	Northeast
PA, 03503	Mobile Home	2030s	0.165221	0.000000	0.000000	0.000000	0.000000	0.834779	Northeast
PA, 03503	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03503	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03503	Single-Family Attached	2030s	0.589112	0.000469	0.317898	0.000000	0.083333	0.009188	Northeast
PA, 03503	Single-Family Detached	2030s	0.265568	0.000469	0.328578	0.012204	0.119756	0.273425	Northeast
PA, 03504	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03504	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03504	Multi-Family with 5+ Units	2030s	0.480188	0.000000	0.485747	0.000000	0.000000	0.034065	Northeast
PA, 03504	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03504	Single-Family Detached	2030s	0.324939	0.000178	0.611069	0.000000	0.000000	0.063814	Northeast
PA, 03601	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03601	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03601	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03601	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03601	Single-Family Detached	2030s	0.342537	0.000000	0.657463	0.000000	0.000000	0.000000	Northeast
PA, 03602	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03602	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03602	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03602	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03602	Single-Family Detached	2030s	0.342868	0.000148	0.411981	0.015247	0.094170	0.135586	Northeast
PA, 03603	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03603	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03603	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03603	Single-Family Attached	2030s	0.248707	0.000000	0.663550	0.000000	0.000000	0.087742	Northeast
PA, 03603	Single-Family Detached	2030s	0.274093	0.000045	0.349002	0.000000	0.130522	0.246336	Northeast
PA, 03701	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03701	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03701	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03701	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03701	Single-Family Detached	2030s	0.504322	0.000108	0.336855	0.002806	0.028064	0.127846	Northeast
PA, 03702	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03702	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03702	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03702	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03702	Single-Family Detached	2030s	0.665142	0.000076	0.166294	0.004532	0.058912	0.105045	Northeast
PA, 03800	Mobile Home	2030s	0.397446	0.001246	0.478778	0.053156	0.000000	0.069374	Northeast
PA, 03800	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03800	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03800	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03800	Single-Family Detached	2030s	0.430634	0.001475	0.206289	0.084720	0.177005	0.099878	Northeast
PA, 03900	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 03900	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 03900	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 03900	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 03900	Single-Family Detached	2030s	0.437568	0.000259	0.215877	0.022774	0.219462	0.104061	Northeast
PA, 04001	Mobile Home	2030s	0.365513	0.000612	0.273845	0.004590	0.040112	0.315329	Northeast
PA, 04001	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 04001	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 04001	Single-Family Attached	2030s	0.383375	0.000000	0.616625	0.000000	0.000000	0.000000	Northeast
PA, 04001	Single-Family Detached	2030s	0.222770	0.000000	0.757940	0.000000	0.017335	0.001955	Northeast
PA, 04002	Mobile Home	2030s	0.724161	0.001022	0.175772	0.000000	0.000000	0.099045	Northeast
PA, 04002	Multi-Family with 2 - 4 Units	2030s	0.508882	0.000227	0.436873	0.000978	0.027588	0.025452	Northeast
PA, 04002	Multi-Family with 5+ Units	2030s	0.675626	0.000032	0.298763	0.005540	0.008895	0.011144	Northeast
PA, 04002	Single-Family Attached	2030s	0.328911	0.000014	0.640132	0.001519	0.003927	0.025497	Northeast
PA, 04002	Single-Family Detached	2030s	0.331609	0.000188	0.465386	0.000000	0.169412	0.033405	Northeast
RI, 00101	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00101	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00101	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00101	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00101	Single-Family Detached	2030s	0.520611	0.001479	0.329639	0.000000	0.044944	0.103327	Northeast
RI, 00102	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00102	Multi-Family with 2 - 4 Units	2030s	0.252909	0.000000	0.747091	0.000000	0.000000	0.000000	Northeast
RI, 00102	Multi-Family with 5+ Units	2030s	0.487324	0.000758	0.497069	0.000000	0.000000	0.014848	Northeast
RI, 00102	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00102	Single-Family Detached	2030s	0.115833	0.000656	0.666824	0.000000	0.037500	0.179187	Northeast
RI, 00103	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00103	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00103	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00103	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00103	Single-Family Detached	2030s	0.193319	0.000815	0.474328	0.005345	0.016481	0.309711	Northeast
RI, 00104	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00104	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00104	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00104	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00104	Single-Family Detached	2030s	0.097900	0.000000	0.842871	0.000000	0.000000	0.059229	Northeast
RI, 00201	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00201	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00201	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00201	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00201	Single-Family Detached	2030s	0.129374	0.001034	0.365493	0.000000	0.026369	0.477730	Northeast
RI, 00300	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00300	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00300	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00300	Single-Family Attached	2030s	0.176444	0.000213	0.777295	0.000000	0.000000	0.046047	Northeast
RI, 00300	Single-Family Detached	2030s	0.185653	0.000645	0.443543	0.000000	0.000000	0.370159	Northeast
RI, 00400	Mobile Home	2030s	0.166634	0.002088	0.264956	0.000000	0.000000	0.566322	Northeast
RI, 00400	Multi-Family with 2 - 4 Units	2030s	0.198911	0.000174	0.751889	0.000000	0.000000	0.049025	Northeast
RI, 00400	Multi-Family with 5+ Units	2030s	0.566073	0.000244	0.412011	0.016899	0.000000	0.004773	Northeast
RI, 00400	Single-Family Attached	2030s	0.097900	0.000000	0.902100	0.000000	0.000000	0.000000	Northeast
RI, 00400	Single-Family Detached	2030s	0.179956	0.000850	0.424960	0.023438	0.000000	0.370797	Northeast
SC, 00101	Mobile Home	2030s	0.982179	0.000000	0.000000	0.000000	0.000000	0.017821	South
SC, 00101	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00101	Multi-Family with 5+ Units	2030s	0.936471	0.000000	0.063529	0.000000	0.000000	0.000000	South
SC, 00101	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00101	Single-Family Detached	2030s	0.795811	0.000000	0.179456	0.000000	0.008056	0.016677	South
SC, 00102	Mobile Home	2030s	0.967524	0.000000	0.005492	0.008425	0.004213	0.014346	South
SC, 00102	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00102	Multi-Family with 5+ Units	2030s	0.947098	0.000000	0.041715	0.007201	0.000262	0.003724	South
SC, 00102	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00102	Single-Family Detached	2030s	0.638175	0.000000	0.330112	0.000000	0.007479	0.024233	South
SC, 00103	Mobile Home	2030s	0.967273	0.000000	0.000000	0.000000	0.000000	0.032728	South
SC, 00103	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00103	Multi-Family with 5+ Units	2030s	0.943516	0.000000	0.044667	0.011817	0.000000	0.000000	South
SC, 00103	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00103	Single-Family Detached	2030s	0.563354	0.000000	0.409811	0.000000	0.013627	0.013208	South
SC, 00104	Mobile Home	2030s	0.967524	0.000000	0.005492	0.008425	0.004213	0.014346	South
SC, 00104	Multi-Family with 2 - 4 Units	2030s	0.828710	0.000000	0.171290	0.000000	0.000000	0.000000	South
SC, 00104	Multi-Family with 5+ Units	2030s	0.936085	0.000000	0.029277	0.034639	0.000000	0.000000	South
SC, 00104	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00104	Single-Family Detached	2030s	0.570679	0.000000	0.429321	0.000000	0.000000	0.000000	South
SC, 00105	Mobile Home	2030s	0.983784	0.000000	0.000000	0.016216	0.000000	0.000000	South
SC, 00105	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00105	Multi-Family with 5+ Units	2030s	0.960625	0.000000	0.039375	0.000000	0.000000	0.000000	South
SC, 00105	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00105	Single-Family Detached	2030s	0.525786	0.000000	0.435997	0.000000	0.028929	0.009289	South
SC, 00200	Mobile Home	2030s	0.967524	0.000000	0.005492	0.008425	0.004213	0.014346	South
SC, 00200	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00200	Multi-Family with 5+ Units	2030s	0.947098	0.000000	0.041715	0.007201	0.000262	0.003724	South
SC, 00200	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00200	Single-Family Detached	2030s	0.707371	0.000000	0.263778	0.007926	0.000000	0.020925	South
SC, 00301	Mobile Home	2030s	0.967524	0.000000	0.005492	0.008425	0.004213	0.014346	South
SC, 00301	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00301	Multi-Family with 5+ Units	2030s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
SC, 00301	Single-Family Attached	2030s	0.738487	0.000000	0.258947	0.000000	0.000000	0.002566	South
SC, 00301	Single-Family Detached	2030s	0.700717	0.000000	0.299283	0.000000	0.000000	0.000000	South
SC, 00302	Mobile Home	2030s	0.967501	0.000000	0.016875	0.015625	0.000000	0.000000	South
SC, 00302	Multi-Family with 2 - 4 Units	2030s	0.940175	0.000000	0.056319	0.000000	0.000000	0.003506	South
SC, 00302	Multi-Family with 5+ Units	2030s	0.947098	0.000000	0.041715	0.007201	0.000262	0.003724	South
