Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
TN, 02001	0.048391	0.044674	0.020358	0.035124	0.050299	0.040405	0.048058	0.083504	0.629187	0.000000	0.000000
TN, 02002	0.065829	0.030474	0.029168	0.026555	0.049328	0.037896	0.048058	0.067999	0.644692	0.000000	0.000000
TN, 02003	0.045290	0.073390	0.008973	0.019380	0.075031	0.017187	0.048058	0.014878	0.697814	0.000000	0.000000
TN, 02100	0.000811	0.028994	0.002187	0.016429	0.012213	0.000659	0.288916	0.009077	0.640714	0.000000	0.000000
TN, 02200	0.004832	0.037427	0.003300	0.019982	0.015041	0.007252	0.157874	0.010745	0.743545	0.000000	0.000000
TN, 02300	0.033030	0.016127	0.020237	0.018084	0.015634	0.011711	0.083255	0.042426	0.759496	0.000000	0.000000
TN, 02401	0.048386	0.010799	0.035305	0.024320	0.072903	0.018963	0.044910	0.054522	0.689892	0.000000	0.000000
TN, 02402	0.050701	0.014255	0.029369	0.018416	0.070865	0.027070	0.044910	0.065082	0.679332	0.000000	0.000000
TN, 02501	0.111649	0.038472	0.087544	0.027313	0.079747	0.027638	0.016659	0.091525	0.519454	0.000000	0.000000
TN, 02502	0.122793	0.047164	0.049879	0.036722	0.085221	0.030582	0.016659	0.021962	0.589018	0.000000	0.000000
TN, 02503	0.047745	0.050333	0.050682	0.027256	0.034195	0.162151	0.016659	0.116892	0.494087	0.000000	0.000000
TN, 02504	0.129485	0.032819	0.071617	0.011556	0.044041	0.082843	0.016659	0.088457	0.522522	0.000000	0.000000
TN, 02505	0.071481	0.026782	0.064608	0.028588	0.035659	0.145243	0.016659	0.081771	0.529208	0.000000	0.000000
TN, 02600	0.054889	0.005911	0.012835	0.011328	0.021720	0.023935	0.020822	0.046735	0.801825	0.000000	0.000000
TN, 02700	0.021649	0.021245	0.012723	0.019550	0.036823	0.009112	0.159945	0.022719	0.696234	0.000000	0.000000
TN, 02800	0.011626	0.026681	0.003965	0.013060	0.015301	0.000000	0.221521	0.006478	0.701368	0.000000	0.000000
TN, 02900	0.013265	0.022811	0.004573	0.017779	0.014161	0.001901	0.207196	0.015999	0.702314	0.000000	0.000000
TN, 03000	0.017968	0.028531	0.004319	0.031397	0.047260	0.021687	0.088423	0.016122	0.744293	0.000000	0.000000
TN, 03100	0.008442	0.016602	0.009417	0.023026	0.015574	0.001720	0.140033	0.005377	0.779809	0.000000	0.000000
TN, 03201	0.035126	0.018080	0.028482	0.034669	0.052852	0.078835	0.012138	0.116654	0.623163	0.000000	0.000000
TN, 03202	0.028298	0.024569	0.021096	0.030850	0.090606	0.052625	0.012138	0.069945	0.669872	0.000000	0.000000
TN, 03203	0.028285	0.017853	0.018737	0.035693	0.100363	0.047113	0.012138	0.027712	0.712106	0.000000	0.000000
TN, 03204	0.095476	0.022661	0.023834	0.017264	0.063447	0.025362	0.012138	0.012617	0.727201	0.000000	0.000000
TN, 03205	0.072542	0.020036	0.005101	0.042794	0.086763	0.020809	0.012138	0.046766	0.693052	0.000000	0.000000
TN, 03206	0.067508	0.008251	0.020724	0.057859	0.070930	0.022773	0.012138	0.025607	0.714211	0.000000	0.000000
TN, 03207	0.031962	0.008401	0.016160	0.077929	0.095472	0.018120	0.012138	0.053920	0.685898	0.000000	0.000000
TN, 03208	0.048274	0.016861	0.012026	0.064125	0.092473	0.014284	0.012138	0.036424	0.703394	0.000000	0.000000
TX, 00100	0.012506	0.017264	0.004864	0.021678	0.023670	0.005757	0.141280	0.015998	0.756982	0.000000	0.000000
TX, 00200	0.031384	0.023161	0.017141	0.018454	0.056982	0.050367	0.092354	0.022711	0.687446	0.000000	0.000000
TX, 00300	0.050611	0.009337	0.017530	0.008974	0.040697	0.028058	0.091468	0.040907	0.712418	0.000000	0.000000
TX, 00400	0.010233	0.024496	0.016089	0.021124	0.007666	0.004845	0.132132	0.010361	0.773054	0.000000	0.000000
TX, 00501	0.033805	0.019349	0.060214	0.017406	0.033857	0.066649	0.063646	0.123003	0.582071	0.000000	0.000000
TX, 00502	0.039640	0.040253	0.016366	0.049000	0.039113	0.046908	0.063646	0.027194	0.677880	0.000000	0.000000
TX, 00600	0.004153	0.022062	0.003944	0.012574	0.010920	0.001057	0.237322	0.010406	0.697563	0.000000	0.000000
TX, 00700	0.042283	0.018198	0.015416	0.037942	0.056707	0.030731	0.057152	0.022318	0.719253	0.000000	0.000000
TX, 00800	0.013607	0.017466	0.027835	0.026341	0.028372	0.012811	0.133744	0.009476	0.730348	0.000000	0.000000
TX, 00900	0.013568	0.012407	0.009339	0.011904	0.025688	0.027761	0.145164	0.005692	0.748477	0.000000	0.000000
TX, 01000	0.036682	0.020766	0.033061	0.077585	0.039779	0.017822	0.054300	0.015236	0.704770	0.000000	0.000000
TX, 01100	0.028895	0.025557	0.012261	0.037569	0.027827	0.017928	0.187352	0.019051	0.643561	0.000000	0.000000
TX, 01200	0.005719	0.034760	0.003608	0.020475	0.011793	0.000908	0.271362	0.017179	0.634194	0.000000	0.000000
TX, 01300	0.004690	0.015178	0.004320	0.021946	0.004482	0.004300	0.242031	0.012516	0.690537	0.000000	0.000000
TX, 01400	0.010754	0.011004	0.010666	0.023841	0.010868	0.014484	0.161325	0.006729	0.750330	0.000000	0.000000
TX, 01501	0.001672	0.064753	0.007604	0.049585	0.022566	0.011337	0.127027	0.031041	0.684416	0.000000	0.000000
TX, 01502	0.038243	0.015858	0.018685	0.025817	0.033676	0.025238	0.127027	0.043047	0.672410	0.000000	0.000000
TX, 01600	0.042130	0.053354	0.026748	0.032501	0.034999	0.045886	0.127446	0.023538	0.613398	0.000000	0.000000
TX, 01700	0.007248	0.019736	0.007433	0.009488	0.018918	0.003239	0.262276	0.006997	0.664665	0.000000	0.000000
TX, 01800	0.008757	0.007751	0.005992	0.025709	0.019227	0.005083	0.311794	0.010012	0.605673	0.000000	0.000000
TX, 01901	0.042355	0.002052	0.037694	0.017356	0.023376	0.126785	0.018640	0.047343	0.684399	0.000000	0.000000
TX, 01902	0.049491	0.002194	0.039286	0.018416	0.032455	0.107776	0.018640	0.138097	0.593644	0.000000	0.000000
TX, 01903	0.085972	0.002344	0.040715	0.012604	0.029676	0.078308	0.018640	0.070303	0.661438	0.000000	0.000000
TX, 01904	0.049139	0.002430	0.075216	0.017902	0.056094	0.048839	0.018640	0.040317	0.691424	0.000000	0.000000
TX, 01905	0.071088	0.005112	0.026462	0.024981	0.053897	0.068079	0.018640	0.028317	0.703425	0.000000	0.000000
TX, 01906	0.050915	0.003131	0.031723	0.011926	0.032258	0.119666	0.018640	0.014112	0.717629	0.000000	0.000000
TX, 01907	0.069264	0.033114	0.042883	0.010917	0.048074	0.045367	0.018640	0.025196	0.706545	0.000000	0.000000
TX, 02001	0.008385	0.000483	0.008129	0.002490	0.007506	0.008992	0.194592	0.074147	0.695276	0.000000	0.000000
TX, 02002	0.011965	0.000882	0.008535	0.002115	0.004458	0.008030	0.194592	0.108349	0.661074	0.000000	0.000000
TX, 02003	0.007122	0.000271	0.007396	0.012681	0.004620	0.003894	0.194592	0.010747	0.758675	0.000000	0.000000
TX, 02004	0.003275	0.000000	0.013467	0.001243	0.008469	0.009532	0.194592	0.016099	0.753323	0.000000	0.000000
TX, 02005	0.009014	0.001849	0.004861	0.006119	0.008819	0.005323	0.194592	0.020160	0.749263	0.000000	0.000000
TX, 02006	0.007062	0.004580	0.004297	0.008312	0.007313	0.004421	0.194592	0.017013	0.752409	0.000000	0.000000
TX, 02101	0.013033	0.015152	0.013372	0.023804	0.016665	0.025255	0.116898	0.012989	0.762834	0.000000	0.000000
TX, 02102	0.022099	0.016100	0.009349	0.019190	0.017575	0.011833	0.236344	0.014779	0.652731	0.000000	0.000000
TX, 02200	0.018137	0.012631	0.014341	0.017606	0.019623	0.021628	0.201313	0.018221	0.676500	0.000000	0.000000
TX, 02301	0.052934	0.015308	0.087472	0.054917	0.065182	0.129554	0.021074	0.019675	0.553884	0.000000	0.000000
TX, 02302	0.081566	0.001728	0.142990	0.025533	0.048602	0.104948	0.021074	0.016054	0.557505	0.000000	0.000000
TX, 02303	0.087457	0.004195	0.025603	0.088410	0.150265	0.049437	0.021074	0.011531	0.562028	0.000000	0.000000
TX, 02304	0.119642	0.037683	0.009880	0.036191	0.090678	0.111293	0.021074	0.005860	0.567699	0.000000	0.000000
TX, 02305	0.094927	0.040863	0.071351	0.052274	0.082559	0.063392	0.021074	0.012167	0.561392	0.000000	0.000000
TX, 02306	0.118868	0.008815	0.035206	0.018784	0.071489	0.152206	0.021074	0.027185	0.546374	0.000000	0.000000
TX, 02307	0.076627	0.012775	0.067690	0.013838	0.054704	0.179733	0.021074	0.038050	0.535509	0.000000	0.000000
TX, 02308	0.113038	0.012724	0.054972	0.027998	0.057897	0.138738	0.021074	0.044025	0.529534	0.000000	0.000000
TX, 02309	0.067830	0.010030	0.059240	0.029520	0.034639	0.204108	0.021074	0.106045	0.467514	0.000000	0.000000
TX, 02310	0.062346	0.006332	0.039829	0.025960	0.058979	0.211920	0.021074	0.140322	0.433237	0.000000	0.000000
TX, 02311	0.043820	0.004548	0.045601	0.023779	0.043768	0.243851	0.021074	0.045784	0.527775	0.000000	0.000000
TX, 02312	0.053427	0.007274	0.053148	0.011246	0.039980	0.240293	0.021074	0.104163	0.469396	0.000000	0.000000
TX, 02313	0.051114	0.005441	0.048797	0.022216	0.034782	0.243018	0.021074	0.191855	0.381705	0.000000	0.000000
TX, 02314	0.064263	0.035110	0.050771	0.063906	0.084434	0.106882	0.021074	0.035005	0.538554	0.000000	0.000000
TX, 02315	0.074366	0.012516	0.064134	0.035961	0.048558	0.169832	0.021074	0.014632	0.558927	0.000000	0.000000
TX, 02316	0.069020	0.006069	0.030968	0.086258	0.121619	0.091433	0.021074	0.049597	0.523962	0.000000	0.000000
TX, 02317	0.154204	0.029431	0.029939	0.049731	0.104139	0.037924	0.021074	0.015062	0.558497	0.000000	0.000000
TX, 02318	0.112059	0.010743	0.095689	0.048691	0.086460	0.051725	0.021074	0.013520	0.560039	0.000000	0.000000
TX, 02319	0.071332	0.017727	0.048126	0.030559	0.066152	0.171471	0.021074	0.017357	0.556203	0.000000	0.000000
TX, 02320	0.072553	0.014493	0.029885	0.022289	0.196312	0.069834	0.021074	0.041405	0.532155	0.000000	0.000000
TX, 02321	0.105691	0.004842	0.062620	0.037261	0.065533	0.129421	0.021074	0.106714	0.466845	0.000000	0.000000
TX, 02322	0.097252	0.010131	0.081475	0.042427	0.070673	0.103409	0.021074	0.064933	0.508626	0.000000	0.000000
TX, 02400	0.008502	0.031509	0.003179	0.019122	0.007683	0.005367	0.194083	0.024523	0.706030	0.000000	0.000000
TX, 02501	0.067048	0.010715	0.047105	0.028456	0.056343	0.061664	0.021238	0.023129	0.684301	0.000000	0.000000
TX, 02502	0.083892	0.006806	0.068584	0.021482	0.056432	0.034136	0.021238	0.068678	0.638752	0.000000	0.000000
TX, 02503	0.097976	0.008675	0.068757	0.022609	0.031630	0.041684	0.021238	0.048630	0.658801	0.000000	0.000000
TX, 02504	0.119748	0.021730	0.060599	0.023422	0.025912	0.019919	0.021238	0.023028	0.684402	0.000000	0.000000
TX, 02505	0.100844	0.029379	0.025194	0.021400	0.050481	0.044033	0.021238	0.012855	0.694575	0.000000	0.000000
TX, 02506	0.079384	0.018908	0.058818	0.013678	0.025485	0.075057	0.021238	0.018534	0.688896	0.000000	0.000000
TX, 02507	0.072126	0.015605	0.013078	0.044540	0.072398	0.053584	0.021238	0.105226	0.602205	0.000000	0.000000
TX, 02508	0.055210	0.022627	0.061889	0.030356	0.040833	0.060417	0.021238	0.021171	0.686259	0.000000	0.000000
TX, 02509	0.079354	0.004744	0.025952	0.047493	0.070554	0.043233	0.021238	0.043977	0.663453	0.000000	0.000000
TX, 02510	0.035680	0.006816	0.053933	0.036495	0.056765	0.081643	0.021238	0.028712	0.678718	0.000000	0.000000
TX, 02511	0.080751	0.040248	0.048923	0.035671	0.045780	0.019958	0.021238	0.026448	0.680983	0.000000	0.000000
TX, 02512	0.071197	0.008060	0.027087	0.023058	0.061125	0.080804	0.021238	0.054822	0.652608	0.000000	0.000000
TX, 02513	0.079795	0.033527	0.032685	0.026910	0.033800	0.064613	0.021238	0.042786	0.664645	0.000000	0.000000
TX, 02514	0.064442	0.006084	0.031569	0.045552	0.043717	0.079967	0.021238	0.036153	0.671278	0.000000	0.000000
TX, 02515	0.027986	0.011413	0.027638	0.030363	0.032020	0.141912	0.021238	0.043244	0.664187	0.000000	0.000000
TX, 02516	0.053901	0.008301	0.054709	0.039522	0.065430	0.049468	0.021238	0.010158	0.697273	0.000000	0.000000
TX, 02600	0.003573	0.016509	0.013830	0.021712	0.009347	0.005777	0.157432	0.006289	0.765531	0.000000	0.000000
TX, 02700	0.035306	0.030398	0.008829	0.048997	0.039036	0.030179	0.066561	0.030635	0.710060	0.000000	0.000000
TX, 02800	0.010404	0.011479	0.004708	0.030046	0.007751	0.008186	0.140444	0.006695	0.780288	0.000000	0.000000
TX, 02900	0.053586	0.004569	0.022103	0.015677	0.030082	0.062702	0.078719	0.028404	0.704159	0.000000	0.000000
TX, 03000	0.074627	0.006396	0.037223	0.023064	0.048418	0.025930	0.098030	0.028593	0.657719	0.000000	0.000000
TX, 03100	0.055033	0.004940	0.021633	0.013125	0.049830	0.026646	0.177745	0.021128	0.629920	0.000000	0.000000
TX, 03200	0.017492	0.025255	0.005872	0.010364	0.003034	0.009396	0.220555	0.013005	0.695027	0.000000	0.000000
TX, 03301	0.012863	0.040557	0.012145	0.093849	0.041934	0.008972	0.082633	0.024448	0.682599	0.000000	0.000000
TX, 03302	0.040759	0.017914	0.016646	0.047941	0.066886	0.020173	0.082633	0.020091	0.686956	0.000000	0.000000
TX, 03303	0.037822	0.023523	0.017594	0.050816	0.054979	0.025587	0.082633	0.043490	0.663557	0.000000	0.000000
TX, 03304	0.075001	0.016105	0.032382	0.017755	0.039124	0.029952	0.082633	0.063848	0.643199	0.000000	0.000000
TX, 03305	0.044775	0.024938	0.025200	0.029429	0.057584	0.028395	0.082633	0.026733	0.680314	0.000000	0.000000
TX, 03306	0.051356	0.013376	0.020127	0.040598	0.043080	0.041783	0.082633	0.037282	0.669765	0.000000	0.000000
TX, 03400	0.016812	0.042103	0.012567	0.021230	0.015747	0.007575	0.153424	0.042647	0.687895	0.000000	0.000000
TX, 03501	0.031988	0.073037	0.013118	0.066238	0.031802	0.005368	0.076030	0.031457	0.670961	0.000000	0.000000
TX, 03502	0.043099	0.059847	0.017041	0.033358	0.040916	0.027291	0.076030	0.023754	0.678664	0.000000	0.000000
TX, 03601	0.003571	0.020428	0.003048	0.017962	0.011595	0.015303	0.257859	0.004924	0.665310	0.000000	0.000000
TX, 03602	0.076056	0.063724	0.030316	0.074816	0.057544	0.056693	0.077381	0.051782	0.511687	0.000000	0.000000
TX, 03700	0.014168	0.015603	0.007582	0.024152	0.010189	0.003253	0.230603	0.008170	0.686279	0.000000	0.000000
TX, 03801	0.051412	0.029083	0.024826	0.031862	0.045212	0.043062	0.069221	0.023444	0.681880	0.000000	0.000000
TX, 03802	0.042690	0.070744	0.019610	0.037420	0.044638	0.010354	0.069221	0.043004	0.662320	0.000000	0.000000
TX, 03900	0.046873	0.031722	0.020256	0.015710	0.017252	0.006836	0.297284	0.015557	0.548510	0.000000	0.000000
TX, 04000	0.034302	0.013073	0.022301	0.030568	0.032020	0.022930	0.228590	0.009942	0.606273	0.000000	0.000000
TX, 04100	0.001035	0.015938	0.004075	0.021887	0.004326	0.001914	0.348138	0.007577	0.595111	0.000000	0.000000
TX, 04200	0.022301	0.007859	0.006548	0.008686	0.024301	0.012632	0.253984	0.008169	0.655519	0.000000	0.000000
TX, 04301	0.050233	0.021322	0.016366	0.035321	0.078773	0.027729	0.040129	0.021886	0.708239	0.000000	0.000000
TX, 04302	0.075601	0.020401	0.006679	0.028057	0.070135	0.028872	0.040129	0.012312	0.717814	0.000000	0.000000
TX, 04400	0.015652	0.010350	0.001810	0.016112	0.021661	0.007772	0.287573	0.011602	0.627467	0.000000	0.000000
TX, 04501	0.043251	0.005830	0.032859	0.016460	0.016095	0.036936	0.152751	0.025264	0.670554	0.000000	0.000000
TX, 04502	0.052511	0.003800	0.044926	0.005366	0.018059	0.026769	0.152751	0.014826	0.680992	0.000000	0.000000
TX, 04503	0.031742	0.001864	0.038984	0.008553	0.024579	0.045710	0.152751	0.040710	0.655107	0.000000	0.000000
TX, 04504	0.069355	0.001479	0.016038	0.003648	0.012724	0.048187	0.152751	0.002732	0.693086	0.000000	0.000000
TX, 04601	0.050298	0.022100	0.049702	0.021855	0.031015	0.179897	0.034234	0.059927	0.550972	0.000000	0.000000
TX, 04602	0.060578	0.018585	0.038473	0.022206	0.022058	0.192966	0.034234	0.160453	0.450446	0.000000	0.000000
TX, 04603	0.042858	0.007542	0.038703	0.020146	0.031456	0.214162	0.034234	0.122877	0.488023	0.000000	0.000000
TX, 04604	0.024332	0.004532	0.036988	0.010574	0.018554	0.259887	0.034234	0.173109	0.437791	0.000000	0.000000
TX, 04605	0.040272	0.004971	0.067397	0.021921	0.132535	0.087771	0.034234	0.032870	0.578030	0.000000	0.000000
TX, 04606	0.133886	0.008034	0.075533	0.027671	0.051460	0.058282	0.034234	0.034817	0.576083	0.000000	0.000000
TX, 04607	0.146643	0.028018	0.052476	0.041051	0.051209	0.035469	0.034234	0.032112	0.578788	0.000000	0.000000
TX, 04608	0.059343	0.013578	0.077421	0.016731	0.100280	0.087513	0.034234	0.007372	0.603528	0.000000	0.000000
TX, 04609	0.048411	0.006960	0.066301	0.044061	0.066416	0.122717	0.034234	0.019862	0.591038	0.000000	0.000000
TX, 04610	0.144197	0.016928	0.021282	0.052821	0.041578	0.078059	0.034234	0.019236	0.591664	0.000000	0.000000
TX, 04611	0.097459	0.004514	0.027071	0.041153	0.110120	0.074549	0.034234	0.034217	0.576683	0.000000	0.000000
TX, 04612	0.080690	0.006643	0.045226	0.020710	0.035518	0.166080	0.034234	0.052181	0.558719	0.000000	0.000000
TX, 04613	0.056192	0.003402	0.033526	0.019714	0.028112	0.213920	0.034234	0.120387	0.490513	0.000000	0.000000
TX, 04614	0.063077	0.010037	0.052291	0.006692	0.025369	0.197401	0.034234	0.153651	0.457248	0.000000	0.000000
TX, 04615	0.083379	0.002453	0.087055	0.011169	0.024980	0.145830	0.034234	0.018835	0.592065	0.000000	0.000000
TX, 04616	0.101825	0.003105	0.053446	0.027921	0.033909	0.134661	0.034234	0.027278	0.583622	0.000000	0.000000
TX, 04617	0.106443	0.010746	0.051728	0.046245	0.036180	0.103525	0.034234	0.030489	0.580410	0.000000	0.000000
TX, 04618	0.060084	0.052757	0.045603	0.031576	0.031231	0.133616	0.034234	0.025385	0.585514	0.000000	0.000000
TX, 04619	0.039515	0.004757	0.033417	0.050165	0.079821	0.147192	0.034234	0.011402	0.599498	0.000000	0.000000
TX, 04620	0.120274	0.003028	0.059961	0.012651	0.106123	0.052830	0.034234	0.019101	0.591799	0.000000	0.000000
TX, 04621	0.046416	0.007951	0.093629	0.014092	0.044931	0.147848	0.034234	0.021595	0.589305	0.000000	0.000000
TX, 04622	0.144631	0.018181	0.015243	0.051017	0.046896	0.078899	0.034234	0.009599	0.601300	0.000000	0.000000
TX, 04623	0.110616	0.024694	0.067454	0.050667	0.076672	0.024764	0.034234	0.013203	0.597696	0.000000	0.000000
TX, 04624	0.109385	0.008075	0.048649	0.045779	0.061415	0.081563	0.034234	0.015857	0.595042	0.000000	0.000000
TX, 04625	0.130699	0.014788	0.067621	0.025830	0.058380	0.057549	0.034234	0.015440	0.595460	0.000000	0.000000
TX, 04626	0.158937	0.009393	0.047801	0.017021	0.048434	0.073281	0.034234	0.029861	0.581038	0.000000	0.000000
TX, 04627	0.138636	0.009665	0.032968	0.037292	0.065761	0.070544	0.034234	0.008926	0.601974	0.000000	0.000000
TX, 04628	0.159638	0.005301	0.022778	0.024138	0.072296	0.070716	0.034234	0.146876	0.464024	0.000000	0.000000
TX, 04629	0.131688	0.005011	0.035036	0.049098	0.044978	0.089056	0.034234	0.095297	0.515603	0.000000	0.000000
TX, 04630	0.111503	0.009275	0.052739	0.022308	0.064815	0.094227	0.034234	0.013887	0.597013	0.000000	0.000000
TX, 04631	0.086441	0.002122	0.041710	0.026348	0.069807	0.128439	0.034234	0.029296	0.581604	0.000000	0.000000
TX, 04632	0.112780	0.006711	0.071491	0.024019	0.023781	0.116085	0.034234	0.010091	0.600809	0.000000	0.000000
TX, 04633	0.085605	0.001119	0.075385	0.014488	0.051507	0.126762	0.034234	0.052808	0.558092	0.000000	0.000000
TX, 04634	0.134311	0.025609	0.018699	0.022299	0.045131	0.108817	0.034234	0.025006	0.585894	0.000000	0.000000
TX, 04635	0.121180	0.007588	0.061568	0.015915	0.044901	0.103715	0.034234	0.032006	0.578894	0.000000	0.000000
TX, 04636	0.058887	0.003253	0.063214	0.016154	0.063696	0.149663	0.034234	0.036123	0.574777	0.000000	0.000000
TX, 04637	0.114789	0.002590	0.065752	0.021903	0.050944	0.098887	0.034234	0.126602	0.484298	0.000000	0.000000
TX, 04638	0.145504	0.007705	0.028166	0.032083	0.047708	0.093701	0.034234	0.098866	0.512033	0.000000	0.000000
TX, 04701	0.040339	0.028529	0.028188	0.017271	0.024211	0.054261	0.061724	0.012313	0.733164	0.000000	0.000000
TX, 04702	0.058337	0.006334	0.025401	0.021364	0.039299	0.042064	0.061724	0.007623	0.737853	0.000000	0.000000
TX, 04801	0.041945	0.002298	0.050775	0.008374	0.030464	0.020303	0.129678	0.013018	0.703146	0.000000	0.000000
TX, 04802	0.050084	0.005103	0.024638	0.013895	0.042750	0.017687	0.129678	0.006583	0.709580	0.000000	0.000000
TX, 04803	0.041734	0.007174	0.027627	0.012877	0.044183	0.020564	0.129678	0.002077	0.714087	0.000000	0.000000
TX, 04901	0.014493	0.002504	0.034518	0.002542	0.013976	0.034486	0.034295	0.025936	0.837251	0.000000	0.000000
TX, 04902	0.030957	0.003596	0.019951	0.001177	0.008883	0.037955	0.034295	0.020948	0.842238	0.000000	0.000000
TX, 04903	0.031748	0.006264	0.002265	0.005886	0.046359	0.009997	0.034295	0.008400	0.854786	0.000000	0.000000
TX, 04904	0.038429	0.005000	0.016858	0.000708	0.019735	0.021789	0.034295	0.009335	0.853851	0.000000	0.000000
TX, 04905	0.022494	0.002009	0.012547	0.007111	0.032361	0.025997	0.034295	0.012017	0.851170	0.000000	0.000000
TX, 05000	0.014223	0.011869	0.004656	0.026037	0.048828	0.007287	0.216761	0.009485	0.660854	0.000000	0.000000
TX, 05100	0.016166	0.016928	0.010660	0.016715	0.005700	0.002622	0.277171	0.010603	0.643435	0.000000	0.000000
TX, 05201	0.030754	0.021806	0.017336	0.046194	0.036997	0.051859	0.030009	0.021241	0.743803	0.000000	0.000000
TX, 05202	0.052495	0.019163	0.047174	0.006472	0.029572	0.050072	0.030009	0.032816	0.732228	0.000000	0.000000
TX, 05203	0.059305	0.007031	0.048267	0.018505	0.038455	0.033384	0.030009	0.064121	0.700924	0.000000	0.000000
TX, 05204	0.047505	0.006335	0.063254	0.018606	0.035268	0.033979	0.030009	0.016436	0.748609	0.000000	0.000000
TX, 05301	0.141498	0.010897	0.061875	0.075602	0.033845	0.069084	0.044339	0.013170	0.549691	0.000000	0.000000
TX, 05302	0.079553	0.016888	0.096171	0.026050	0.025872	0.148266	0.044339	0.057806	0.505055	0.000000	0.000000
TX, 05303	0.075967	0.031934	0.083034	0.019079	0.050814	0.131971	0.044339	0.070043	0.492818	0.000000	0.000000
TX, 05304	0.100456	0.026706	0.056618	0.018494	0.033185	0.157340	0.044339	0.036138	0.526723	0.000000	0.000000
TX, 05305	0.085382	0.011171	0.133769	0.042775	0.037989	0.081715	0.044339	0.033404	0.529457	0.000000	0.000000
TX, 05306	0.041095	0.021408	0.049389	0.014796	0.023205	0.242907	0.044339	0.127615	0.435247	0.000000	0.000000
TX, 05307	0.091312	0.023375	0.049470	0.026417	0.035085	0.167140	0.044339	0.078370	0.484491	0.000000	0.000000
TX, 05308	0.109424	0.033358	0.081353	0.031788	0.031312	0.105565	0.044339	0.021600	0.541262	0.000000	0.000000
TX, 05309	0.057611	0.049508	0.056567	0.008384	0.051122	0.169607	0.044339	0.023304	0.539558	0.000000	0.000000
TX, 05400	0.066183	0.020282	0.036119	0.026738	0.041688	0.037649	0.107553	0.013126	0.650662	0.000000	0.000000
TX, 05500	0.011140	0.016697	0.003668	0.020060	0.012642	0.000844	0.231755	0.003151	0.700043	0.000000	0.000000
TX, 05600	0.015119	0.020010	0.022648	0.043996	0.044711	0.016934	0.128034	0.012342	0.696204	0.000000	0.000000
TX, 05700	0.017537	0.007793	0.012612	0.010133	0.025664	0.014262	0.164002	0.008299	0.739697	0.000000	0.000000
TX, 05800	0.029248	0.016790	0.037339	0.008825	0.011825	0.029931	0.115877	0.016482	0.733683	0.000000	0.000000
TX, 05901	0.021888	0.016849	0.049824	0.034752	0.034221	0.127658	0.033671	0.074782	0.606356	0.000000	0.000000
TX, 05902	0.054476	0.026027	0.041064	0.032481	0.052352	0.078793	0.033671	0.052120	0.629018	0.000000	0.000000
TX, 05903	0.064721	0.022987	0.071715	0.054760	0.036138	0.034871	0.033671	0.011285	0.669853	0.000000	0.000000
TX, 05904	0.093943	0.024062	0.025336	0.038057	0.079030	0.024764	0.033671	0.008990	0.672148	0.000000	0.000000
TX, 05905	0.059347	0.011270	0.060628	0.032895	0.044379	0.076672	0.033671	0.115455	0.565682	0.000000	0.000000
TX, 05906	0.035832	0.046378	0.018433	0.046636	0.068152	0.069760	0.033671	0.055903	0.625235	0.000000	0.000000
TX, 05907	0.056033	0.004966	0.024909	0.048121	0.066928	0.084236	0.033671	0.012713	0.668424	0.000000	0.000000
TX, 05908	0.108740	0.014028	0.024464	0.037751	0.075301	0.024907	0.033671	0.017379	0.663759	0.000000	0.000000
TX, 05909	0.132526	0.005759	0.033839	0.014223	0.050573	0.048270	0.033671	0.008530	0.672607	0.000000	0.000000
TX, 05910	0.096861	0.016065	0.059247	0.017015	0.042510	0.053494	0.033671	0.070342	0.610796	0.000000	0.000000
TX, 05911	0.102099	0.001852	0.074483	0.017040	0.041550	0.048167	0.033671	0.043794	0.637344	0.000000	0.000000
TX, 05912	0.129371	0.005848	0.024359	0.024264	0.065940	0.035409	0.033671	0.038838	0.642300	0.000000	0.000000
TX, 05913	0.084983	0.008326	0.018393	0.081199	0.048913	0.043378	0.033671	0.036306	0.644831	0.000000	0.000000
TX, 05914	0.086863	0.006265	0.055418	0.057312	0.028535	0.050798	0.033671	0.005876	0.675262	0.000000	0.000000
TX, 05915	0.086749	0.004957	0.057521	0.009801	0.043572	0.082592	0.033671	0.007837	0.673301	0.000000	0.000000
TX, 05916	0.072932	0.008383	0.057274	0.049474	0.059209	0.037920	0.033671	0.024428	0.656709	0.000000	0.000000
TX, 06000	0.011445	0.011030	0.008540	0.035825	0.033370	0.013165	0.177367	0.013942	0.695316	0.000000	0.000000
TX, 06100	0.001932	0.008962	0.001061	0.029313	0.004430	0.002265	0.343738	0.007297	0.601001	0.000000	0.000000
TX, 06200	0.007096	0.039549	0.006200	0.038689	0.024554	0.018154	0.180251	0.021591	0.663916	0.000000	0.000000
TX, 06301	0.046481	0.015906	0.030641	0.036942	0.042280	0.027224	0.119088	0.027154	0.654285	0.000000	0.000000
TX, 06302	0.032731	0.004498	0.037063	0.048497	0.034029	0.042654	0.119088	0.017421	0.664017	0.000000	0.000000
