name,_id,run_start_time,run_end_time,status,status_message,rebuild_existing_models.sample_value,attic+windows+lighting_package.run_measure,led_lighting_upgrade.run_measure,r60_attic_insulation_upgrade.run_measure,triple_pane_windows_upgrade.run_measure,res_stock_reporting.Existing Datapoint Name,standard_reports.Electricity Cooling kWh,standard_reports.Electricity Exterior Lighting kWh,standard_reports.Electricity Fans kWh,standard_reports.Electricity Heating kWh,standard_reports.Electricity Interior Equipment kWh,standard_reports.Electricity Interior Lighting kWh,standard_reports.Electricity Pumps kWh,standard_reports.Electricity Water Systems kWh,standard_reports.Natural Gas Heating therm,standard_reports.Natural Gas Interior Equipment therm,standard_reports.Natural Gas Water Systems therm,standard_reports.Other Fuel Heating MBtu,standard_reports.Other Fuel Interior Equipment MBtu,standard_reports.Other Fuel Water Systems MBtu,standard_reports.Total Site Electricity kWh,standard_reports.Total Site Energy MBtu,standard_reports.Total Site Natural Gas therm,standard_reports.Total Site Other Fuel MBtu
diag Autogenerated 2502,9d9291a4-3947-41bc-81ba-46114a613893,2016-07-26T04:49:13Z,2016-07-26T04:51:19Z,completed,completed normal,501.0,1.0,0.0,0.0,0.0,LHS Autogenerated 501,838.6766666666666,240.28385180555554,480.3834969555556,8462.857169633333,5898.730555555556,1112.5308333333332,0.0,4007.673888888889,0.0,8.584688480811812,0.0,0.0,0.0,0.0,21041.136462838887,72.65380658126016,8.584688480811812,0.0
diag Autogenerated 18,9db27be9-6082-41a8-8114-192d757e9f25,2016-07-26T04:12:21Z,2016-07-26T04:15:20Z,completed,completed normal,4.0,0.0,1.0,0.0,0.0,LHS Autogenerated 4,0.0,160.1892357527778,0.0,0.0,6924.916666666667,813.1422222222222,0.0,0.0,0.0,35.62067345219103,0.0,0.0,0.0,0.0,7898.248124641666,30.51200860008362,35.62067345219103,0.0
diag Autogenerated 2897,9dc14e45-b429-459d-b989-d84a5ca6556c,2016-07-26T04:56:06Z,2016-07-26T04:58:20Z,completed,completed normal,580.0,1.0,0.0,0.0,0.0,LHS Autogenerated 580,0.0,320.3787024666667,0.0,0.0,9184.533333333335,1382.0466666666669,0.0,0.0,0.0,9.497953212728374,346.56610746435535,0.0,0.0,0.0,10886.958702466667,72.75425111453946,356.0640606770837,0.0
diag Autogenerated 4912,9dc6ab93-048e-4841-97f5-d817d2f9c134,2016-07-26T05:29:45Z,2016-07-26T05:32:37Z,completed,completed normal,983.0,1.0,0.0,0.0,0.0,LHS Autogenerated 983,303.4916666666667,160.1892357527778,209.0265531222222,619.5634383250001,5146.3694444444445,783.2705555555556,0.0,3260.2425000000003,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10482.153393866665,36.47528543206955,7.086934320237392,0.0
diag Autogenerated 1775,9dc7a3a2-74dd-453e-b0a3-19e71735c94b,2016-07-26T04:37:49Z,2016-07-26T04:40:25Z,completed,completed normal,355.0,0.0,0.0,0.0,1.0,LHS Autogenerated 355,0.0,92.95294600000001,103.92587995555556,0.0,3404.507777777778,561.5638888888889,0.0,0.0,107.26406789400593,34.707394787741926,109.71066575533234,0.0,0.0,0.0,4162.950492622223,39.37278953623478,251.6821284370802,0.0
diag Autogenerated 1252,9dd7bc9e-fb78-4aca-8818-c2ab32a6a442,2016-07-26T04:29:18Z,2016-07-26T04:31:46Z,completed,completed normal,251.0,1.0,0.0,0.0,0.0,LHS Autogenerated 251,522.5297222222223,160.18923574444443,196.13034363611112,0.0,3595.172222222222,813.1427777777777,0.0,0.0,113.90335364622945,35.62067345219103,110.10483446115704,0.0,0.0,0.0,5287.164301602778,44.00343959064441,259.6288615595775,0.0
diag Autogenerated 3975,9ddcca19-b654-4010-a28a-85a760376018,2016-07-26T05:14:26Z,2016-07-26T05:17:05Z,completed,completed normal,795.0,0.0,0.0,0.0,1.0,LHS Autogenerated 795,0.0,349.0691133888888,0.0,10079.435484794443,5557.7,1771.9230555555555,0.0,3074.58,0.0,7.086934320237392,0.0,0.0,0.0,0.0,20832.707653738886,71.79284254812931,7.086934320237392,0.0
diag Autogenerated 1213,9df0e0ca-15d1-49ed-90f3-c43fae542507,2016-07-26T04:29:12Z,2016-07-26T04:31:28Z,completed,completed normal,243.0,0.0,1.0,0.0,0.0,LHS Autogenerated 243,0.0,80.09461787500001,0.0,0.0,4673.836111111111,501.0276535,0.0,3710.0805555555557,0.0,34.707394787741926,0.0,0.0,0.0,0.0,8965.038938041667,34.06072208187927,34.707394787741926,0.0
diag Autogenerated 4874,9e0b4061-9fe6-4592-8e2b-8bed04fcf855,2016-07-26T05:28:35Z,2016-07-26T05:30:56Z,completed,completed normal,975.0,0.0,0.0,1.0,0.0,LHS Autogenerated 975,0.0,92.95294600277776,0.0,0.0,7204.597222222222,561.5639967416668,0.0,7057.658333333333,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,14916.7724983,51.51550743217942,6.1736695883208315,0.0
diag Autogenerated 4396,9e27915e-b7de-493e-8364-0184c82a3e24,2016-07-26T05:21:02Z,2016-07-26T05:23:14Z,completed,completed normal,880.0,0.0,0.0,0.0,0.0,LHS Autogenerated 880,0.0,349.0689805277778,0.0,0.0,5557.7,1771.9227777777778,0.0,3611.871388888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,11290.563147194445,39.23369400802595,7.086934320237392,0.0
diag Autogenerated 1229,9e3b3240-96c6-4cb0-a7ba-7c45c23e1b93,2016-07-26T04:29:14Z,2016-07-26T04:31:17Z,completed,completed normal,246.0,0.0,0.0,1.0,0.0,LHS Autogenerated 246,0.0,349.0688306583333,324.47781237777775,0.0,5529.719444444444,1706.8277777777778,0.0,0.0,325.6446247689268,7.086934320237392,165.5708743439547,0.0,0.0,0.0,7910.093865258334,76.82060394290977,498.3024334331189,0.0
diag Autogenerated 1860,9e4435a7-50f6-4d98-b616-927b85c38f39,2016-07-26T04:38:33Z,2016-07-26T04:40:57Z,completed,completed normal,372.0,0.0,0.0,0.0,1.0,LHS Autogenerated 372,0.0,174.53457018055553,0.0,0.0,4418.627777777778,1054.43,0.0,3567.909166666667,0.0,34.707394787741926,0.0,0.0,0.0,0.0,9215.501514625,34.91533586697976,34.707394787741926,0.0
diag Autogenerated 1800,9e4641ab-3b1b-4321-8329-39df5d5e6e27,2016-07-26T04:37:54Z,2016-07-26T04:40:03Z,completed,completed normal,360.0,0.0,0.0,0.0,1.0,LHS Autogenerated 360,0.0,185.90589200000002,153.47511688055556,0.0,7345.277777777778,909.0155555555556,0.0,0.0,154.02719149346336,7.086934320237392,283.61180998800876,0.0,0.0,0.0,8593.67434221389,73.79542758478235,444.72593580170945,0.0
diag Autogenerated 3829,9e58bf09-53e7-4428-ab6c-976839d779ab,2016-07-26T05:11:50Z,2016-07-26T05:14:04Z,completed,completed normal,766.0,0.0,0.0,1.0,0.0,LHS Autogenerated 766,0.0,174.53457018333333,36.12598005555556,0.0,4811.008333333333,1091.7916666666667,0.0,3270.6116666666667,45.075535591696024,6.1736695883208315,0.0,0.0,0.0,0.0,9384.072216905557,37.14470401758436,51.24920518001686,0.0
diag Autogenerated 672,9e6addd8-bf6b-4f4e-a947-d789bf74522c,2016-07-26T04:22:04Z,2016-07-26T04:24:27Z,completed,completed normal,135.0,1.0,0.0,0.0,0.0,LHS Autogenerated 135,453.82066551666674,160.18923575,1131.288950313889,5704.766388888889,5365.591666666667,783.2705555555556,0.0,0.0,0.0,7.086934320237392,171.58949410160184,0.0,0.0,0.0,13598.927462691665,64.26910940352109,178.67642842183923,0.0
diag Autogenerated 2676,9e74f74f-3b16-476d-b3f0-db3c96d27804,2016-07-26T04:52:21Z,2016-07-26T04:55:51Z,completed,completed normal,536.0,0.0,0.0,0.0,0.0,LHS Autogenerated 536,582.2830555555555,349.0692391611111,381.4281708916667,956.7339527222223,4262.727777777778,1771.9230555555555,0.0,0.0,0.0,7.086934320237392,119.81531564047901,0.0,0.0,0.0,8304.165251663888,41.025212979648366,126.9022499607164,0.0
diag Autogenerated 1518,9e77262e-e165-47a0-acd8-6f70df95d7d2,2016-07-26T04:33:42Z,2016-07-26T04:35:57Z,completed,completed normal,304.0,0.0,1.0,0.0,0.0,LHS Autogenerated 304,0.0,320.3785087083333,217.74271416111114,5269.100930105555,8733.075,1382.046388888889,0.0,7359.130555555556,0.0,42.81602712104957,0.0,0.0,0.0,0.0,23281.474097419443,83.7212897604996,42.81602712104957,0.0
diag Autogenerated 1068,9e7b7927-d997-4062-886e-96625e630196,2016-07-26T04:26:52Z,2016-07-26T04:29:09Z,completed,completed normal,214.0,0.0,1.0,0.0,0.0,LHS Autogenerated 214,1492.338611111111,320.37862121111107,275.5736111111111,0.0,9173.330555555556,1424.645277777778,0.0,0.0,0.0,9.497953212728374,362.2788301214855,0.0,0.0,0.0,12686.266676766667,80.46501703018059,371.77678333421386,0.0
diag Autogenerated 2217,9e80b498-220c-4e31-b011-f68665c40b98,2016-07-26T04:44:41Z,2016-07-26T04:46:38Z,completed,completed normal,444.0,1.0,0.0,0.0,0.0,LHS Autogenerated 444,0.0,240.28395185833335,0.0,4819.496115402778,8587.741666666667,1082.658611111111,0.0,7232.630555555556,0.0,8.584688480811812,0.0,0.0,0.0,0.0,21962.810900594443,75.79869030251568,8.584688480811812,0.0
diag Autogenerated 2404,9e861356-7457-4a89-bb20-d93d8ff272ea,2016-07-26T04:47:23Z,2016-07-26T04:50:22Z,completed,completed normal,481.0,0.0,0.0,1.0,0.0,LHS Autogenerated 481,1187.741111111111,523.6037213583334,324.75844361944445,0.0,8626.908333333335,2424.3216666666667,0.0,0.0,116.3512051946443,8.584688480811812,351.92468633575874,0.0,0.0,0.0,13087.333276088888,92.34189273908508,476.86058001121484,0.0
diag Autogenerated 2356,9e8dcdd3-37f0-4f56-bf95-6d998fb95d0c,2016-07-26T04:46:55Z,2016-07-26T04:48:39Z,completed,completed normal,472.0,0.0,0.0,0.0,0.0,LHS Autogenerated 472,0.0,349.0691133888888,0.0,0.0,5146.3694444444445,1771.9230555555555,0.0,3200.1475,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10467.50911338889,36.42531707296411,7.086934320237392,0.0
diag Autogenerated 460,9e8e0eca-01dc-461d-9f0c-4cdbac042f81,2016-07-26T04:17:57Z,2016-07-26T04:20:12Z,completed,completed normal,92.0,0.0,0.0,0.0,1.0,LHS Autogenerated 92,512.8858333333334,349.0688306583333,665.4769418277778,0.0,4706.041666666667,1771.9227777777778,0.0,3401.177222222222,389.9382707652507,35.62067345219103,0.0,0.0,0.0,0.0,11406.573272486112,81.47673797611846,425.5589442174417,0.0
diag Autogenerated 2169,9eda41a0-c413-4c5d-b078-85e1a42ffe47,2016-07-26T04:43:39Z,2016-07-26T04:46:38Z,completed,completed normal,434.0,0.0,0.0,1.0,0.0,LHS Autogenerated 434,0.0,371.81178759166664,0.0,0.0,6238.758333333333,1603.9188888888891,0.0,0.0,0.0,9.497953212728374,0.0,0.0,0.0,0.0,8214.48900981389,28.97879526653073,9.497953212728374,0.0
diag Autogenerated 2226,9edf2411-7dd1-468b-8fa9-6cf618c8b855,2016-07-26T04:44:48Z,2016-07-26T04:46:46Z,completed,completed normal,446.0,0.0,0.0,0.0,0.0,LHS Autogenerated 446,0.0,349.0689805277778,0.0,0.0,4726.013888888889,1771.9227777777778,0.0,0.0,0.0,35.62067345219103,0.0,0.0,0.0,0.0,6847.005647194445,26.925020376273395,35.62067345219103,0.0
diag Autogenerated 669,9ee45f8a-4641-4294-b87f-ecd3d041a375,2016-07-26T04:22:04Z,2016-07-26T04:24:28Z,completed,completed normal,134.0,0.0,0.0,1.0,0.0,LHS Autogenerated 134,1110.8533333333332,278.85888468611114,189.73429664166665,0.0,4574.033333333333,1291.1355555555556,0.0,0.0,0.0,8.584688480811812,131.21913845243913,0.0,0.0,0.0,7444.615403550001,39.38246485440363,139.80382693325095,0.0
diag Autogenerated 2465,9ef1bb38-0888-44a3-b617-36c77f4a7446,2016-07-26T04:48:38Z,2016-07-26T04:51:20Z,completed,completed normal,493.0,0.0,0.0,0.0,1.0,LHS Autogenerated 493,716.1141666666666,349.0691133888888,0.0,0.0,3826.397222222222,1706.8277777777778,0.0,0.0,0.0,35.62067345219103,114.44143900075377,0.0,0.0,0.0,6598.408280055555,37.52091485004817,150.0621124529448,0.0
diag Autogenerated 2355,9ef373cc-441d-42d6-b55b-4f86d57be8b3,2016-07-26T04:46:54Z,2016-07-26T04:48:32Z,completed,completed normal,471.0,0.0,0.0,0.0,1.0,LHS Autogenerated 471,0.0,92.95294600000001,0.0,0.0,6372.908333333333,561.5638888888889,0.0,6901.511111111111,0.0,34.707394787741926,0.0,0.0,0.0,0.0,13928.936279333333,50.99824286267367,34.707394787741926,0.0
diag Autogenerated 2153,9f118157-211e-406b-afc8-709ac7eaad26,2016-07-26T04:43:01Z,2016-07-26T04:46:40Z,completed,completed normal,431.0,0.0,1.0,0.0,0.0,LHS Autogenerated 431,0.0,240.28385180555554,0.0,23238.50527777778,4985.366666666667,1112.5308333333332,0.0,0.0,0.0,8.584688480811812,137.2867319206929,0.0,0.0,0.0,29576.68662958333,115.50698585893029,145.87142040150468,0.0
diag Autogenerated 4859,9f1c5449-9f37-4a66-845b-627230254c0b,2016-07-26T05:28:28Z,2016-07-26T05:31:12Z,completed,completed normal,972.0,0.0,0.0,1.0,0.0,LHS Autogenerated 972,0.0,185.90589199444443,0.0,0.0,7215.3,943.6838888888889,0.0,7972.252777777778,0.0,35.62067345219103,0.0,0.0,0.0,0.0,16317.142558661111,59.238468803310475,35.62067345219103,0.0
diag Autogenerated 4970,9f2ca8a2-2c5a-40c6-91fd-650796233b1f,2016-07-26T05:30:26Z,2016-07-26T05:32:01Z,completed,completed normal,994.0,0.0,0.0,0.0,1.0,LHS Autogenerated 994,0.0,185.90589199444443,0.0,0.0,7592.477777777778,943.6838888888889,0.0,0.0,0.0,7.086934320237392,329.5157305053271,0.0,0.0,0.0,8722.06755866111,63.42119632641861,336.60266482556443,0.0
diag Autogenerated 1223,9f2ff973-8ccc-405f-b3ef-fe36448de356,2016-07-26T04:29:13Z,2016-07-26T04:31:30Z,completed,completed normal,245.0,0.0,1.0,0.0,0.0,LHS Autogenerated 245,0.0,80.09461787500001,191.27395147777779,0.0,4390.650000000001,483.8819252583333,0.0,0.0,191.96203883439864,34.707394787741926,168.59486590997193,0.0,0.0,0.0,5145.900494611111,57.084971270807486,395.2642995321125,0.0
diag Autogenerated 1840,9f534e51-ae99-4861-860a-d388f780735c,2016-07-26T04:38:20Z,2016-07-26T04:40:30Z,completed,completed normal,368.0,0.0,0.0,0.0,1.0,LHS Autogenerated 368,0.0,349.0688306583333,177.74530707222223,0.0,5118.391666666667,1706.8277777777778,0.0,3171.127222222222,148.65379256143365,7.086934320237392,0.0,0.0,0.0,0.0,10523.160804397225,51.48058778095099,155.74072688167104,0.0
diag Autogenerated 3788,9f5768c7-595a-43bf-bafb-ed42712e694d,2016-07-26T05:11:39Z,2016-07-26T05:14:14Z,completed,completed normal,758.0,0.0,1.0,0.0,0.0,LHS Autogenerated 758,524.26,240.28395185833335,195.17805555555557,0.0,8108.330555555556,1112.5308333333332,0.0,0.0,0.0,41.90277689111408,340.89181071017566,0.0,0.0,0.0,10180.583396302778,73.01705121618474,382.7945876012897,0.0
diag Autogenerated 4134,9f648e0b-a3ce-4db2-b7a7-cd5a22455d48,2016-07-26T05:17:09Z,2016-07-26T05:20:31Z,completed,completed normal,827.0,0.0,0.0,1.0,0.0,LHS Autogenerated 827,0.0,523.6040001111112,195.2695421833333,0.0,4049.8250000000003,2424.320277777778,0.0,0.0,195.97188600703333,41.90277689111408,121.80982616309673,0.0,0.0,0.0,7193.018820072222,60.51204788996567,359.68448906124416,0.0
diag Autogenerated 4316,9f64c930-4f4b-4254-a8d7-9e8ce81a6a48,2016-07-26T05:20:24Z,2016-07-26T05:22:42Z,completed,completed normal,864.0,0.0,0.0,0.0,0.0,LHS Autogenerated 864,0.0,349.0688306583333,0.0,0.0,7602.080555555556,1771.9227777777778,0.0,7354.861111111111,0.0,7.086934320237392,0.0,0.0,0.0,0.0,17077.93327510278,58.98102056778295,7.086934320237392,0.0
diag Autogenerated 3684,9f70d200-1073-4c57-b2cd-93d4ed4a1cab,2016-07-26T05:09:37Z,2016-07-26T05:11:44Z,completed,completed normal,737.0,0.0,0.0,1.0,0.0,LHS Autogenerated 737,564.3225,349.0688306583333,134.82888888888888,0.0,3993.147222222222,1771.9227777777778,0.0,1788.9480555555556,0.0,7.086934320237392,0.0,0.0,0.0,0.0,8602.238275102778,30.060748788588622,7.086934320237392,0.0
diag Autogenerated 4210,9f8699ab-3c01-4e67-8e89-3128b1de93bf,2016-07-26T05:18:09Z,2016-07-26T05:20:20Z,completed,completed normal,842.0,0.0,0.0,0.0,1.0,LHS Autogenerated 842,0.0,174.53457018055553,0.0,162.38391075555555,4072.0583333333334,1054.43,0.0,1741.0252777777778,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,7204.432092047222,25.199909643149446,6.1736695883208315,0.0
diag Autogenerated 873,9f92bdc0-1e79-4a00-9ffb-ddded7f68fd0,2016-07-26T04:24:33Z,2016-07-26T04:26:40Z,completed,completed normal,175.0,0.0,1.0,0.0,0.0,LHS Autogenerated 175,0.0,160.18923575,0.0,0.0,4015.525,783.27,0.0,1864.551388888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,6823.535624638889,23.99156342198577,7.086934320237392,0.0
diag Autogenerated 1004,9fa81275-ca46-4b5b-9c38-95ceed9064a1,2016-07-26T04:26:48Z,2016-07-26T04:29:06Z,completed,completed normal,201.0,0.0,0.0,1.0,0.0,LHS Autogenerated 201,0.0,349.0693250611111,258.9218773361111,7575.791597402778,5154.3694444444445,1771.9233333333334,0.0,3937.067222222222,0.0,7.086934320237392,0.0,0.0,0.0,0.0,19047.1427998,65.70024237135445,7.086934320237392,0.0
diag Autogenerated 3039,9fb986ab-da5a-4977-a17f-f5a228bd1698,2016-07-26T04:59:39Z,2016-07-26T05:02:11Z,completed,completed normal,608.0,0.0,0.0,1.0,0.0,LHS Autogenerated 608,713.8050000000001,185.9058920027778,46.44531804722223,524.6376143361111,6343.633333333333,943.6841666666667,0.0,6266.9111111111115,0.0,35.62067345219103,0.0,0.0,0.0,0.0,15025.022435497223,54.82957193606056,35.62067345219103,0.0
diag Autogenerated 2160,9fc6fba3-e24b-4026-9bec-a2dc6eae9c3a,2016-07-26T04:43:03Z,2016-07-26T04:44:59Z,completed,completed normal,432.0,0.0,0.0,0.0,1.0,LHS Autogenerated 432,0.0,349.0692391611111,0.0,0.0,5154.3694444444445,1706.8280555555555,0.0,3787.866388888889,0.0,7.086934320237392,0.0,0.0,0.0,0.0,10998.13312805,38.23588136492678,7.086934320237392,0.0
diag Autogenerated 1216,9fcd3318-6466-4fa5-91e0-80b79c349ea1,2016-07-26T04:29:13Z,2016-07-26T04:31:23Z,completed,completed normal,244.0,0.0,0.0,0.0,0.0,LHS Autogenerated 244,747.3836111111111,349.0692391611111,445.15247418888885,532.9045239944444,7345.277777777778,1771.9230555555555,0.0,6527.516666666667,0.0,7.086934320237392,0.0,0.0,0.0,0.0,17719.227348455555,61.16920677454817,7.086934320237392,0.0
diag Autogenerated 3477,9fd5e787-73db-4bf2-9967-47eca11aa0e8,2016-07-26T05:06:09Z,2016-07-26T05:08:53Z,completed,completed normal,696.0,1.0,0.0,0.0,0.0,LHS Autogenerated 696,0.0,240.28383378055557,0.0,0.0,3350.698611111111,1112.531111111111,0.0,2234.9555555555557,0.0,8.584688480811812,0.0,0.0,0.0,0.0,6938.469111558333,24.533508173801614,8.584688480811812,0.0
diag Autogenerated 3641,9fda2166-6a87-41d4-bb2f-3ee22253a828,2016-07-26T05:08:45Z,2016-07-26T05:11:28Z,completed,completed normal,729.0,0.0,0.0,0.0,0.0,LHS Autogenerated 729,0.0,349.0688306583333,0.0,1499.2939222777777,6400.058333333333,1771.9227777777778,0.0,6674.144444444444,0.0,43.79552028952376,0.0,0.0,0.0,0.0,16694.488308491666,61.34351063012446,43.79552028952376,0.0
diag Autogenerated 959,9fda2420-100c-4c26-a18b-43c593cd516c,2016-07-26T04:25:09Z,2016-07-26T04:27:19Z,completed,completed normal,192.0,0.0,0.0,1.0,0.0,LHS Autogenerated 192,417.64722222222224,185.90589200000002,655.2130241833332,2038.1679086416666,5995.094444444444,943.6836111111112,0.0,3129.9425,0.0,7.086934320237392,0.0,0.0,0.0,0.0,13365.654602602777,46.31419995557277,7.086934320237392,0.0
diag Autogenerated 1517,9ff34d8d-22e2-4e0e-bcd0-92b5d6795bde,2016-07-26T04:33:41Z,2016-07-26T04:36:00Z,completed,completed normal,304.0,1.0,0.0,0.0,0.0,LHS Autogenerated 304,0.0,320.3785087083333,183.10762293888888,4430.976467572223,8733.075,1382.046388888889,0.0,7302.058333333333,0.0,42.81602712104957,0.0,0.0,0.0,0.0,22351.642321441668,80.54857204588055,42.81602712104957,0.0
diag Autogenerated 989,9ff8c373-bd0f-45bf-875b-75965a4b6bf6,2016-07-26T04:26:47Z,2016-07-26T04:29:01Z,completed,completed normal,198.0,0.0,0.0,1.0,0.0,LHS Autogenerated 198,0.0,174.53457018055553,0.0,0.0,4838.983333333334,1091.791388888889,0.0,0.0,0.0,6.1736695883208315,171.77668798286373,0.0,0.0,0.0,6105.309292402778,38.627215776848864,177.95035757118458,0.0
diag Autogenerated 2751,a00bb609-4289-4cc4-9009-941377a6aeee,2016-07-26T04:53:14Z,2016-07-26T04:55:15Z,completed,completed normal,551.0,0.0,0.0,0.0,0.0,LHS Autogenerated 551,498.0261111111111,349.0688306583333,168.60330043055558,399.1810604416667,7345.277777777778,1706.8277777777778,0.0,6712.6194444444445,0.0,7.086934320237392,0.0,0.0,0.0,0.0,17179.604302641666,59.32793651373129,7.086934320237392,0.0
diag Autogenerated 2092,a0242dea-2cba-44cd-aa9c-454d0bd99a31,2016-07-26T04:42:40Z,2016-07-26T04:45:27Z,completed,completed normal,419.0,1.0,0.0,0.0,0.0,LHS Autogenerated 419,654.9047222222223,240.28389503888886,142.7492525416667,0.0,3463.8105555555558,1112.5308333333332,0.0,0.0,0.0,51.4113445892957,0.0,0.0,0.0,0.0,5614.279258691667,24.297850457518084,51.4113445892957,0.0
diag Autogenerated 4983,a02789d4-4c42-45dc-b523-7b640dce4d40,2016-07-26T05:30:34Z,2016-07-26T05:32:37Z,completed,completed normal,997.0,0.0,1.0,0.0,0.0,LHS Autogenerated 997,0.0,320.3787024666667,0.0,0.0,4734.85,1424.6455555555556,0.0,2262.4405555555554,0.0,9.497953212728374,0.0,0.0,0.0,0.0,8742.31481357778,30.779811666592718,9.497953212728374,0.0
diag Autogenerated 4557,a0361f2c-b907-41c2-91de-d1eb78b6435c,2016-07-26T05:23:25Z,2016-07-26T05:26:13Z,completed,completed normal,912.0,1.0,0.0,0.0,0.0,LHS Autogenerated 912,506.1775,80.09461787777778,390.8053976055556,673.6909238000001,4811.008333333333,501.0280309777778,0.0,3169.0375,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,10131.842303594445,35.1886479032136,6.1736695883208315,0.0
diag Autogenerated 3730,a0388f79-ab2a-4bb4-a301-47edfd36e110,2016-07-26T05:10:18Z,2016-07-26T05:12:19Z,completed,completed normal,746.0,0.0,0.0,0.0,1.0,LHS Autogenerated 746,0.0,349.0692391611111,0.0,0.0,4734.019444444444,1706.8280555555555,0.0,3797.1644444444446,0.0,35.62067345219103,0.0,0.0,0.0,0.0,10587.081183605555,39.68668782510506,35.62067345219103,0.0
diag Autogenerated 1698,a0505583-452b-4c73-a82e-4d9f726f6635,2016-07-26T04:36:13Z,2016-07-26T04:38:10Z,completed,completed normal,340.0,0.0,1.0,0.0,0.0,LHS Autogenerated 340,0.0,80.09461787777778,0.0,0.0,3831.263888888889,483.8819025388889,0.0,0.0,0.0,6.1736695883208315,113.68455963932759,0.0,0.0,0.0,4395.240409305556,26.983005710962622,119.85822922764841,0.0
diag Autogenerated 1876,a0580f89-a9ad-4b14-bdff-10b16f92f561,2016-07-26T04:38:35Z,2016-07-26T04:41:11Z,completed,completed normal,376.0,0.0,0.0,0.0,0.0,LHS Autogenerated 376,104.47352690555556,174.53457018055553,32.411400936111114,829.134047077778,4838.983333333334,1054.43,0.0,3272.366111111111,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,10306.332989544444,35.78403483733664,6.1736695883208315,0.0
diag Autogenerated 4726,a079014d-8fbf-44c1-9081-25f38ac89dc8,2016-07-26T05:26:23Z,2016-07-26T05:28:36Z,completed,completed normal,946.0,0.0,0.0,0.0,0.0,LHS Autogenerated 946,0.0,174.53457018055553,0.0,3609.7191316666667,4078.4583333333335,1054.43,0.0,1814.5258333333334,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,10731.66786851389,37.23533768588972,6.1736695883208315,0.0
diag Autogenerated 3452,a07dd89c-afef-4e95-8e08-4b2fea35a83f,2016-07-26T05:06:02Z,2016-07-26T05:08:28Z,completed,completed normal,691.0,1.0,0.0,0.0,0.0,LHS Autogenerated 691,402.555,80.09461787777778,16.18954137777778,0.35905363888888897,6802.875,483.8819025388889,0.0,6986.977777777778,0.0,6.1736695883208315,0.0,0.0,0.0,0.0,14772.93289321111,51.02470632716293,6.1736695883208315,0.0
diag Autogenerated 2688,a08227ba-5d19-4bce-983f-8f7373d5cb86,2016-07-26T04:52:29Z,2016-07-26T04:55:51Z,completed,completed normal,538.0,0.0,1.0,0.0,0.0,LHS Autogenerated 538,369.0130555555556,160.18923574444443,49.252852205555556,1099.0259213944446,4021.9333333333334,783.27,0.0,1878.285,0.0,7.086934320237392,0.0,0.0,0.0,0.0,8360.969398233334,29.237505209044368,7.086934320237392,0.0
diag Autogenerated 2076,a08f9115-e2b7-4f92-9415-6b8c05a5d471,2016-07-26T04:42:30Z,2016-07-26T04:44:47Z,completed,completed normal,416.0,0.0,0.0,0.0,0.0,LHS Autogenerated 416,105.11343324722222,174.53457018333333,199.14066788333335,1076.3834387611112,3651.702777777778,1054.43,0.0,1683.8466666666668,0.0,34.707394787741926,0.0,0.0,0.0,0.0,7945.151554519445,30.580721879461176,34.707394787741926,0.0
diag Autogenerated 159,a0966398-b780-41c0-939f-5d501715e8f7,2016-07-26T04:12:25Z,2016-07-26T04:14:57Z,completed,completed normal,32.0,0.0,0.0,1.0,0.0,LHS Autogenerated 32,0.0,174.53457018333333,19.914884597222223,0.0,7016.5,1054.4294444444445,0.0,0.0,22.988144566916585,6.1736695883208315,292.3844261267807,0.0,0.0,0.0,8265.378899225,60.35726748382463,321.5462402820181,0.0
diag Autogenerated 1007,a0abeda4-783c-4252-9dde-076842e8739f,2016-07-26T04:26:49Z,2016-07-26T04:29:04Z,completed,completed normal,202.0,1.0,0.0,0.0,0.0,LHS Autogenerated 202,0.0,160.1892357527778,0.0,0.0,4015.525,783.2705555555556,0.0,1817.0755555555556,0.0,7.086934320237392,0.0,0.0,0.0,0.0,6776.060346863888,23.829571050145375,7.086934320237392,0.0
diag Autogenerated 1532,a0c25bb5-8a5c-488f-aed1-0ffe4687443d,2016-07-26T04:33:51Z,2016-07-26T04:36:08Z,completed,completed normal,307.0,1.0,0.0,0.0,0.0,LHS Autogenerated 307,699.2238888888888,80.09461787500001,200.32554587777778,0.0,6759.697222222222,501.0275886083333,0.0,0.0,9.34507958921406,6.1736695883208315,306.1302386958366,0.0,0.0,0.0,8240.368863472222,60.28220445872189,321.6489878733715,0.0
