Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
CA, 04102	0.157901	0.000000	0.099465	0.000000	0.063409	0.000000	0.027617	0.080375	0.571234	0.000000	0.000000
CA, 04701	0.021412	0.021412	0.021412	0.021412	0.021412	0.021412	0.126882	0.000000	0.744645	0.000000	0.000000
CA, 04702	0.000000	0.008850	0.003662	0.033568	0.073239	0.009155	0.126882	0.000000	0.744645	0.000000	0.000000
CA, 05301	0.110920	0.056098	0.000000	0.047173	0.025499	0.065022	0.088816	0.183444	0.423029	0.000000	0.000000
CA, 05302	0.077167	0.020446	0.035616	0.025722	0.108826	0.036935	0.088816	0.086054	0.520419	0.000000	0.000000
CA, 05303	0.039636	0.000000	0.025103	0.051527	0.072666	0.013212	0.074073	0.018219	0.705564	0.000000	0.000000
CA, 05500	0.070469	0.013265	0.004974	0.016581	0.000000	0.038965	0.125622	0.033459	0.696664	0.000000	0.000000
CA, 05700	0.000000	0.039115	0.000000	0.000000	0.000000	0.042840	0.012228	0.014877	0.890940	0.000000	0.000000
CA, 05901	0.000000	0.000000	0.000000	0.000000	0.049818	0.307697	0.050286	0.000000	0.592199	0.000000	0.000000
CA, 05902	0.045502	0.000000	0.061753	0.000000	0.000000	0.250260	0.050286	0.470847	0.121352	0.000000	0.000000
CA, 05903	0.044039	0.022020	0.079822	0.022326	0.094807	0.094501	0.050286	0.184089	0.408110	0.000000	0.000000
CA, 05904	0.049821	0.007837	0.056165	0.021396	0.035702	0.186594	0.050286	0.217060	0.375139	0.000000	0.000000
CA, 05905	0.048289	0.006645	0.066896	0.010632	0.093034	0.132019	0.050286	0.172468	0.419732	0.000000	0.000000
CA, 05906	0.133214	0.036435	0.023910	0.000000	0.000000	0.163956	0.050286	0.182388	0.409811	0.000000	0.000000
CA, 05907	0.000000	0.000000	0.132791	0.018159	0.000000	0.206564	0.050286	0.165522	0.426678	0.000000	0.000000
CA, 05908	0.000000	0.131500	0.000000	0.094515	0.000000	0.131500	0.050286	0.168108	0.424091	0.000000	0.000000
CA, 05909	0.074276	0.000000	0.066353	0.013865	0.000000	0.203021	0.050286	0.161509	0.430690	0.000000	0.000000
CA, 05910	0.052381	0.007374	0.030259	0.031276	0.055941	0.180283	0.050286	0.345061	0.247138	0.000000	0.000000
CA, 05911	0.096254	0.000000	0.092816	0.051565	0.024064	0.092816	0.050286	0.218179	0.374021	0.000000	0.000000
CA, 05912	0.000000	0.027701	0.034626	0.038954	0.000000	0.256233	0.050286	0.117536	0.474664	0.000000	0.000000
CA, 05913	0.000000	0.000000	0.146581	0.035751	0.046477	0.128705	0.050286	0.107517	0.484682	0.000000	0.000000
CA, 05914	0.000000	0.000000	0.059245	0.052436	0.049031	0.196803	0.050286	0.120536	0.471663	0.000000	0.000000
CA, 05915	0.021781	0.032297	0.052576	0.000000	0.154723	0.096138	0.050286	0.293432	0.298767	0.000000	0.000000
CA, 05916	0.000000	0.000000	0.255368	0.000000	0.102147	0.000000	0.050286	0.128739	0.463460	0.000000	0.000000
CA, 05917	0.000000	0.000000	0.000000	0.000000	0.000000	0.357515	0.050286	0.203163	0.389036	0.000000	0.000000
CA, 05918	0.030598	0.000000	0.141718	0.000000	0.059586	0.125613	0.050286	0.098543	0.493656	0.000000	0.000000
CA, 06101	0.052692	0.006069	0.032002	0.022622	0.027588	0.012690	0.087711	0.047582	0.711044	0.000000	0.000000
CA, 06102	0.053448	0.000000	0.000000	0.032570	0.067645	0.000000	0.087711	0.044858	0.713768	0.000000	0.000000
CA, 06103	0.000000	0.000000	0.000000	0.000000	0.000000	0.153663	0.087711	0.067966	0.690659	0.000000	0.000000
CA, 06501	0.032427	0.002702	0.000000	0.064854	0.031076	0.027698	0.176831	0.011133	0.653278	0.000000	0.000000
CA, 06502	0.015724	0.022825	0.022317	0.075068	0.021303	0.001522	0.176831	0.047865	0.616546	0.000000	0.000000
CA, 06503	0.009571	0.006756	0.014637	0.050667	0.052356	0.024771	0.176831	0.080366	0.584045	0.000000	0.000000
CA, 06504	0.043129	0.000000	0.035321	0.009295	0.065065	0.005949	0.176831	0.009222	0.655189	0.000000	0.000000
CA, 06505	0.035365	0.046128	0.003460	0.017682	0.013454	0.042669	0.176831	0.011472	0.652939	0.000000	0.000000
CA, 06506	0.028549	0.000000	0.061275	0.045260	0.000000	0.023674	0.176831	0.008831	0.655580	0.000000	0.000000
CA, 06507	0.000000	0.000000	0.000000	0.076286	0.022680	0.059792	0.176831	0.002358	0.662052	0.000000	0.000000
CA, 06508	0.037341	0.010568	0.002583	0.035462	0.061765	0.011038	0.176831	0.035488	0.628923	0.000000	0.000000
CA, 06509	0.000000	0.000000	0.000000	0.000000	0.089059	0.069699	0.176831	0.040951	0.623460	0.000000	0.000000
CA, 06510	0.048637	0.000000	0.030283	0.065155	0.014683	0.000000	0.176831	0.000000	0.664411	0.000000	0.000000
CA, 06511	0.044197	0.013647	0.033680	0.000000	0.037686	0.029548	0.176831	0.032298	0.632113	0.000000	0.000000
CA, 06512	0.000000	0.000000	0.000000	0.000000	0.000000	0.158758	0.176831	0.000000	0.664411	0.000000	0.000000
CA, 06513	0.064346	0.000000	0.013022	0.002873	0.001341	0.077177	0.176831	0.104166	0.560245	0.000000	0.000000
CA, 06514	0.000000	0.000000	0.034020	0.000000	0.000000	0.124738	0.176831	0.007398	0.657013	0.000000	0.000000
CA, 06515	0.034609	0.012066	0.011748	0.006985	0.035244	0.058105	0.176831	0.025802	0.638608	0.000000	0.000000
CA, 06701	0.054115	0.000000	0.180384	0.000000	0.000000	0.045096	0.046231	0.000000	0.674175	0.000000	0.000000
CA, 06702	0.279594	0.000000	0.000000	0.000000	0.000000	0.000000	0.046231	0.019609	0.654566	0.000000	0.000000
CA, 06703	0.046599	0.046599	0.046599	0.046599	0.046599	0.046599	0.046231	0.000000	0.674175	0.000000	0.000000
CA, 06704	0.086628	0.010084	0.030710	0.055919	0.047669	0.048585	0.046231	0.000000	0.674175	0.000000	0.000000
CA, 06705	0.000000	0.000000	0.000000	0.000000	0.192610	0.086985	0.046231	0.032948	0.641226	0.000000	0.000000
CA, 06706	0.000000	0.000000	0.000000	0.000000	0.190362	0.089232	0.046231	0.113087	0.561087	0.000000	0.000000
CA, 06707	0.049598	0.000000	0.018874	0.031603	0.010534	0.168986	0.046231	0.084650	0.589525	0.000000	0.000000
CA, 06708	0.045816	0.000000	0.077535	0.000000	0.000000	0.156244	0.046231	0.044299	0.629876	0.000000	0.000000
CA, 06709	0.073292	0.000000	0.067863	0.000000	0.000000	0.138440	0.046231	0.088770	0.585404	0.000000	0.000000
CA, 06710	0.040229	0.000000	0.026820	0.036877	0.037547	0.138121	0.046231	0.000000	0.674175	0.000000	0.000000
CA, 06711	0.040468	0.000000	0.011037	0.035869	0.057942	0.134279	0.046231	0.000000	0.674175	0.000000	0.000000
CA, 06712	0.000000	0.000000	0.035987	0.062286	0.161943	0.019378	0.046231	0.031023	0.643152	0.000000	0.000000
CA, 07101	0.000000	0.107683	0.017701	0.033928	0.085557	0.035403	0.149584	0.254778	0.315366	0.000000	0.000000
CA, 07102	0.020608	0.056329	0.000000	0.054268	0.046025	0.103041	0.149584	0.000000	0.570144	0.000000	0.000000
CA, 07103	0.000000	0.000000	0.000000	0.000000	0.280272	0.000000	0.149584	0.056861	0.513284	0.000000	0.000000
CA, 07104	0.068359	0.000000	0.211913	0.000000	0.000000	0.000000	0.149584	0.011012	0.559132	0.000000	0.000000
CA, 07105	0.000000	0.011550	0.120117	0.029259	0.008470	0.110877	0.149584	0.065676	0.504468	0.000000	0.000000
CA, 07106	0.000000	0.000000	0.014597	0.000000	0.147435	0.118240	0.149584	0.195896	0.374249	0.000000	0.000000
CA, 07107	0.067808	0.000000	0.000000	0.067808	0.072328	0.072328	0.149584	0.000000	0.570144	0.000000	0.000000
CA, 07108	0.000000	0.011534	0.000000	0.000000	0.044982	0.223756	0.149584	0.042233	0.527912	0.000000	0.000000
CA, 07109	0.023356	0.033150	0.000000	0.027877	0.064041	0.131848	0.149584	0.000000	0.570144	0.000000	0.000000
CA, 07110	0.020200	0.000000	0.006312	0.015781	0.025250	0.212729	0.149584	0.091747	0.478397	0.000000	0.000000
CA, 07111	0.077123	0.000000	0.005839	0.020193	0.117023	0.060093	0.149584	0.042819	0.527325	0.000000	0.000000
CA, 07112	0.037794	0.032698	0.047137	0.022507	0.078136	0.062000	0.149584	0.163719	0.406425	0.000000	0.000000
CA, 07113	0.007141	0.023802	0.057125	0.059506	0.040464	0.092234	0.149584	0.139263	0.430882	0.000000	0.000000
CA, 07114	0.062027	0.000000	0.046521	0.037906	0.066048	0.067771	0.149584	0.094157	0.475988	0.000000	0.000000
CA, 07115	0.000000	0.000000	0.000000	0.000000	0.280272	0.000000	0.149584	0.012161	0.557983	0.000000	0.000000
CA, 07301	0.000000	0.054969	0.048204	0.186896	0.018605	0.051587	0.065972	0.078481	0.495286	0.000000	0.000000
CA, 07302	0.000000	0.000000	0.065963	0.000000	0.000000	0.294298	0.065972	0.021135	0.552632	0.000000	0.000000
CA, 07303	0.124407	0.020734	0.145141	0.000000	0.012095	0.057884	0.065972	0.076131	0.497636	0.000000	0.000000
CA, 07304	0.083987	0.000000	0.023207	0.113825	0.027627	0.111615	0.065972	0.141613	0.432154	0.000000	0.000000
CA, 07305	0.077794	0.000000	0.062976	0.022227	0.101873	0.095390	0.065972	0.189290	0.384477	0.000000	0.000000
CA, 07306	0.054880	0.000000	0.071698	0.097368	0.041603	0.094712	0.065972	0.000000	0.573766	0.000000	0.000000
CA, 07307	0.000000	0.000000	0.112582	0.000000	0.155112	0.092567	0.065972	0.040144	0.533622	0.000000	0.000000
CA, 07308	0.000000	0.000000	0.014593	0.026450	0.040130	0.279088	0.065972	0.101253	0.472514	0.000000	0.000000
CA, 07309	0.042139	0.000000	0.154662	0.013429	0.083814	0.066218	0.065972	0.061951	0.511816	0.000000	0.000000
CA, 07310	0.057095	0.054683	0.052270	0.009650	0.027341	0.159223	0.065972	0.177905	0.395862	0.000000	0.000000
CA, 07311	0.016508	0.027190	0.000000	0.000000	0.171877	0.144687	0.065972	0.056918	0.516849	0.000000	0.000000
CA, 07312	0.023417	0.026569	0.059893	0.017112	0.000000	0.233269	0.065972	0.293880	0.279886	0.000000	0.000000
CA, 07313	0.022958	0.000000	0.211918	0.000000	0.072405	0.052980	0.065972	0.085455	0.488312	0.000000	0.000000
CA, 07314	0.007015	0.000000	0.054114	0.038080	0.016034	0.245018	0.065972	0.032003	0.541764	0.000000	0.000000
CA, 07315	0.016507	0.020961	0.027511	0.000000	0.020699	0.274585	0.065972	0.331247	0.242520	0.000000	0.000000
CA, 07316	0.029524	0.000000	0.040935	0.009962	0.020648	0.259192	0.065972	0.301372	0.272394	0.000000	0.000000
CA, 07317	0.037341	0.019459	0.028926	0.024719	0.028926	0.220890	0.065972	0.068656	0.505111	0.000000	0.000000
CA, 07318	0.000000	0.000000	0.117294	0.000000	0.125673	0.117294	0.065972	0.153687	0.420079	0.000000	0.000000
CA, 07319	0.000000	0.000000	0.000000	0.000000	0.000000	0.360261	0.065972	0.185425	0.388342	0.000000	0.000000
CA, 07320	0.045685	0.000000	0.000000	0.103118	0.153590	0.057868	0.065972	0.172130	0.401637	0.000000	0.000000
CA, 07321	0.000000	0.062114	0.029815	0.086960	0.000000	0.181373	0.065972	0.034018	0.539749	0.000000	0.000000
CA, 07322	0.043866	0.000000	0.025666	0.070466	0.103598	0.116665	0.065972	0.474141	0.099625	0.000000	0.000000
CA, 07501	0.071837	0.052595	0.192420	0.000000	0.051312	0.332245	0.002379	0.000000	0.297212	0.000000	0.000000
CA, 07502	0.085930	0.000000	0.267517	0.201043	0.000000	0.145918	0.002379	0.000000	0.297212	0.000000	0.000000
CA, 07503	0.024485	0.000000	0.066666	0.006584	0.000000	0.602672	0.002379	0.297212	0.000000	0.000000	0.000000
CA, 07504	0.111280	0.000000	0.106916	0.025093	0.040366	0.416754	0.002379	0.165976	0.131237	0.000000	0.000000
CA, 07505	0.116735	0.116735	0.116735	0.116735	0.116735	0.116735	0.002379	0.184754	0.112459	0.000000	0.000000
CA, 07506	0.075429	0.262204	0.000000	0.000000	0.000000	0.362776	0.002379	0.150092	0.147120	0.000000	0.000000
CA, 07507	0.121331	0.048256	0.126846	0.023439	0.013788	0.366749	0.002379	0.188576	0.108636	0.000000	0.000000
CA, 07701	0.000000	0.083580	0.000000	0.000000	0.067660	0.047760	0.066908	0.000000	0.734093	0.000000	0.000000
CA, 07702	0.044428	0.000000	0.012033	0.040725	0.060163	0.041651	0.066908	0.319989	0.414104	0.000000	0.000000
CA, 07703	0.076858	0.000000	0.034067	0.008724	0.026173	0.053177	0.066908	0.023126	0.710967	0.000000	0.000000
CA, 07704	0.000000	0.021841	0.031549	0.111634	0.033975	0.000000	0.066908	0.024006	0.710087	0.000000	0.000000
CA, 07901	0.060183	0.000000	0.030092	0.138067	0.000000	0.000000	0.194198	0.071923	0.505537	0.000000	0.000000
CA, 07902	0.040296	0.000000	0.034539	0.117049	0.036458	0.000000	0.194198	0.041064	0.536397	0.000000	0.000000
CA, 08101	0.045578	0.000000	0.025439	0.000000	0.010600	0.295729	0.015434	0.121444	0.485776	0.000000	0.000000
CA, 08102	0.118824	0.073863	0.038537	0.000000	0.000000	0.146121	0.015434	0.047011	0.560210	0.000000	0.000000
CA, 08103	0.000000	0.000000	0.153593	0.000000	0.000000	0.223753	0.015434	0.137684	0.469537	0.000000	0.000000
CA, 08104	0.044212	0.000000	0.051924	0.019022	0.023134	0.239054	0.015434	0.377064	0.230156	0.000000	0.000000
CA, 08105	0.072663	0.000000	0.063643	0.000000	0.000000	0.241040	0.015434	0.330483	0.276737	0.000000	0.000000
CA, 08106	0.212257	0.165089	0.000000	0.000000	0.000000	0.000000	0.015434	0.042977	0.564244	0.000000	0.000000
CA, 08301	0.152633	0.000000	0.029284	0.035496	0.106488	0.011536	0.075050	0.016843	0.572670	0.000000	0.000000
CA, 08302	0.000000	0.056808	0.110911	0.028404	0.083859	0.055455	0.075050	0.083435	0.506079	0.000000	0.000000
CA, 08303	0.052368	0.025476	0.031491	0.058737	0.079967	0.087398	0.075050	0.380331	0.209182	0.000000	0.000000
CA, 08501	0.037231	0.003967	0.129089	0.007935	0.024109	0.162353	0.039173	0.104930	0.491214	0.000000	0.000000
CA, 08502	0.049764	0.005614	0.045426	0.022713	0.016333	0.224833	0.039173	0.452409	0.143734	0.000000	0.000000
CA, 08503	0.009534	0.001677	0.028603	0.003266	0.004326	0.317277	0.039173	0.431690	0.164453	0.000000	0.000000
CA, 08504	0.050371	0.000000	0.028208	0.035595	0.057758	0.192751	0.039173	0.559785	0.036359	0.000000	0.000000
CA, 08505	0.000000	0.000000	0.000000	0.000000	0.364683	0.000000	0.039173	0.401423	0.194720	0.000000	0.000000
CA, 08506	0.192096	0.000000	0.079540	0.000000	0.019510	0.073537	0.039173	0.143998	0.452146	0.000000	0.000000
CA, 08507	0.000000	0.000000	0.049957	0.000000	0.000000	0.314726	0.039173	0.082514	0.513629	0.000000	0.000000
CA, 08508	0.064546	0.000000	0.028508	0.017750	0.010758	0.243122	0.039173	0.264953	0.331191	0.000000	0.000000
CA, 08509	0.027705	0.000000	0.028884	0.027508	0.010021	0.270565	0.039173	0.309900	0.286244	0.000000	0.000000
CA, 08510	0.101907	0.013830	0.000000	0.018198	0.000000	0.230748	0.039173	0.231570	0.364574	0.000000	0.000000
CA, 08511	0.000000	0.115163	0.000000	0.000000	0.099808	0.149712	0.039173	0.299309	0.296835	0.000000	0.000000
CA, 08512	0.000000	0.098741	0.000000	0.015799	0.000000	0.250144	0.039173	0.217722	0.378422	0.000000	0.000000
CA, 08513	0.000000	0.000000	0.064066	0.000000	0.000000	0.300617	0.039173	0.058445	0.537698	0.000000	0.000000
CA, 08514	0.014874	0.000000	0.015976	0.000000	0.056190	0.277644	0.039173	0.569149	0.026995	0.000000	0.000000
CA, 08701	0.000000	0.117476	0.113560	0.000000	0.025453	0.000000	0.094186	0.086905	0.562420	0.000000	0.000000
CA, 08702	0.049936	0.000000	0.054475	0.045396	0.000000	0.106681	0.094186	0.034863	0.614462	0.000000	0.000000
CA, 08900	0.022818	0.023696	0.000000	0.023696	0.035105	0.034227	0.340719	0.000000	0.519739	0.000000	0.000000
CA, 09501	0.042283	0.000000	0.067652	0.124734	0.000000	0.000000	0.055077	0.136716	0.573538	0.000000	0.000000
CA, 09502	0.109148	0.000000	0.000000	0.000000	0.125520	0.000000	0.055077	0.116317	0.593937	0.000000	0.000000
CA, 09503	0.026779	0.000000	0.041578	0.000000	0.062719	0.103592	0.055077	0.034224	0.676030	0.000000	0.000000
CA, 09701	0.000000	0.000000	0.000000	0.129870	0.034176	0.061517	0.092752	0.051448	0.630236	0.000000	0.000000
CA, 09702	0.022967	0.029528	0.060697	0.041012	0.000000	0.071360	0.092752	0.100505	0.581179	0.000000	0.000000
CA, 09703	0.013988	0.040800	0.012240	0.045463	0.025063	0.088011	0.092752	0.180159	0.501524	0.000000	0.000000
CA, 09901	0.000000	0.000000	0.097743	0.000000	0.073307	0.000000	0.083212	0.000000	0.745738	0.000000	0.000000
CA, 09902	0.000000	0.000000	0.057936	0.000000	0.060695	0.052419	0.083212	0.000000	0.745738	0.000000	0.000000
CA, 09903	0.007363	0.020390	0.016992	0.045878	0.011894	0.068533	0.083212	0.000000	0.745738	0.000000	0.000000
CA, 09904	0.000000	0.000000	0.014782	0.000000	0.061240	0.095028	0.083212	0.000000	0.745738	0.000000	0.000000
CA, 10100	0.000000	0.020623	0.011898	0.162604	0.034107	0.000000	0.124284	0.048486	0.597997	0.000000	0.000000
CA, 10701	0.000000	0.038008	0.019245	0.095260	0.005292	0.004811	0.133354	0.000000	0.704030	0.000000	0.000000
CA, 10702	0.000000	0.027248	0.022610	0.042611	0.042031	0.028117	0.133354	0.000000	0.704030	0.000000	0.000000
CA, 10703	0.000000	0.014079	0.006336	0.073213	0.035550	0.033438	0.133354	0.005712	0.698318	0.000000	0.000000
CA, 11101	0.063628	0.000000	0.024328	0.043042	0.039300	0.056142	0.084323	0.350330	0.338906	0.000000	0.000000
CA, 11102	0.039726	0.000000	0.000000	0.000000	0.141029	0.045685	0.084323	0.378331	0.310905	0.000000	0.000000
CA, 11103	0.014038	0.000000	0.089722	0.021973	0.056763	0.043945	0.084323	0.110618	0.578618	0.000000	0.000000
CA, 11104	0.090690	0.000000	0.023100	0.032512	0.028234	0.051905	0.084323	0.382139	0.307097	0.000000	0.000000
CA, 11105	0.000000	0.000000	0.000000	0.000000	0.000000	0.226441	0.084323	0.050209	0.639027	0.000000	0.000000
CA, 11106	0.000000	0.000000	0.000000	0.105465	0.120975	0.000000	0.084323	0.224959	0.464277	0.000000	0.000000
CA, 11300	0.130105	0.000000	0.065986	0.033304	0.012139	0.062874	0.030685	0.077396	0.587509	0.000000	0.000000
CO, 00100	0.000000	0.000000	0.000000	0.068092	0.000000	0.029182	0.220621	0.016884	0.665221	0.000000	0.000000
CO, 00102	0.018701	0.000000	0.108557	0.024631	0.060208	0.038770	0.044194	0.039474	0.665465	0.000000	0.000000
CO, 00103	0.024169	0.005966	0.093157	0.016520	0.027534	0.083520	0.044194	0.040121	0.664819	0.000000	0.000000
CO, 00200	0.000000	0.000000	0.060988	0.074613	0.000000	0.015571	0.166965	0.009181	0.672683	0.000000	0.000000
CO, 00300	0.030791	0.001874	0.042840	0.025972	0.031595	0.018207	0.083061	0.043768	0.721891	0.000000	0.000000
CO, 00400	0.110622	0.000000	0.005722	0.106807	0.120158	0.000000	0.144829	0.163628	0.348234	0.000000	0.000000
CO, 00600	0.000000	0.000000	0.000000	0.000000	0.071402	0.000000	0.270226	0.015028	0.643343	0.000000	0.000000
CO, 00700	0.030669	0.038486	0.010223	0.009020	0.000000	0.011426	0.112853	0.021315	0.766008	0.000000	0.000000
CO, 00800	0.067914	0.045761	0.000000	0.021791	0.007627	0.005811	0.336228	0.000000	0.514869	0.000000	0.000000
CO, 00801	0.123314	0.147976	0.000000	0.000000	0.000000	0.000000	0.029386	0.011791	0.687533	0.000000	0.000000
CO, 00802	0.102063	0.027642	0.015593	0.021618	0.006379	0.077610	0.051149	0.050092	0.647854	0.000000	0.000000
CO, 00803	0.065032	0.007568	0.080169	0.015417	0.010371	0.120253	0.035804	0.173623	0.491763	0.000000	0.000000
CO, 00804	0.073860	0.000000	0.059246	0.005135	0.019354	0.136397	0.025778	0.080438	0.599793	0.000000	0.000000
CO, 00805	0.064532	0.013384	0.059274	0.011950	0.003824	0.076005	0.078726	0.000000	0.692304	0.000000	0.000000
CO, 00806	0.028969	0.011987	0.037959	0.000000	0.038958	0.100891	0.090499	0.137227	0.553511	0.000000	0.000000
CO, 00807	0.052888	0.000000	0.120681	0.020194	0.000000	0.025002	0.090499	0.043086	0.647652	0.000000	0.000000
CO, 00808	0.058561	0.000000	0.066926	0.000000	0.079475	0.108755	0.016574	0.030504	0.639204	0.000000	0.000000
CO, 00809	0.000000	0.000000	0.184776	0.076790	0.000000	0.047994	0.019812	0.433936	0.236692	0.000000	0.000000
CO, 00810	0.009312	0.000000	0.041237	0.000000	0.000000	0.243433	0.031939	0.247621	0.426458	0.000000	0.000000
CO, 00811	0.072556	0.000000	0.101233	0.000000	0.015202	0.124727	0.016574	0.179304	0.490404	0.000000	0.000000
CO, 00812	0.069738	0.028039	0.031634	0.000000	0.005752	0.335989	0.002340	0.144060	0.382448	0.000000	0.000000
CO, 00813	0.006295	0.000000	0.053797	0.019029	0.005866	0.386164	0.002340	0.372841	0.153667	0.000000	0.000000
CO, 00814	0.023238	0.000000	0.041248	0.018300	0.020914	0.367452	0.002340	0.214787	0.311721	0.000000	0.000000
CO, 00815	0.040407	0.000000	0.069519	0.021584	0.038399	0.282344	0.004049	0.055788	0.487910	0.000000	0.000000
CO, 00816	0.041226	0.045152	0.068710	0.000000	0.018650	0.297414	0.002340	0.144878	0.381630	0.000000	0.000000
CO, 00817	0.017173	0.000000	0.109283	0.010928	0.030443	0.102258	0.016969	0.065056	0.647890	0.000000	0.000000
CO, 00818	0.035434	0.000000	0.095482	0.025696	0.027049	0.088449	0.014069	0.000000	0.713821	0.000000	0.000000
CO, 00819	0.077978	0.000000	0.052797	0.000000	0.030054	0.111281	0.014069	0.035784	0.678038	0.000000	0.000000
CO, 00820	0.080618	0.000000	0.059070	0.000000	0.034550	0.132258	0.016140	0.327004	0.350361	0.000000	0.000000
CO, 00821	0.028878	0.004160	0.054084	0.003916	0.025452	0.059958	0.004744	0.281822	0.536986	0.000000	0.000000
CO, 00822	0.000000	0.017719	0.013096	0.000000	0.017975	0.107596	0.002788	0.094707	0.746118	0.000000	0.000000
CO, 00823	0.038971	0.000000	0.052843	0.000000	0.017834	0.028843	0.009901	0.022352	0.829255	0.000000	0.000000
CO, 00824	0.056099	0.000000	0.117251	0.000000	0.041948	0.033861	0.049312	0.019439	0.682089	0.000000	0.000000
CO, 00900	0.012435	0.081307	0.017218	0.012435	0.018175	0.000000	0.350098	0.052309	0.456023	0.000000	0.000000
CO, 01001	0.018274	0.000000	0.031440	0.008253	0.016899	0.000000	0.236280	0.015656	0.673199	0.000000	0.000000
CO, 01002	0.000000	0.084288	0.000000	0.026089	0.014048	0.000000	0.318137	0.017376	0.540061	0.000000	0.000000
CO, 04101	0.000000	0.018501	0.141573	0.000000	0.035393	0.018501	0.067663	0.065218	0.653151	0.000000	0.000000
CO, 04102	0.049494	0.012373	0.060915	0.022843	0.059012	0.022843	0.054036	0.021980	0.696504	0.000000	0.000000
