Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
CA, 03759	 0.276367	0.000000	 0.026417	 0.000000	 0.191019	0.105670	0.030830	0.251266	0.118431	0.000000	0.000000
CA, 03760	 0.000000	0.000000	 0.329710	 0.269763	 0.000000	0.000000	0.030830	0.045603	0.324093	0.000000	0.000000
CA, 03761	 0.000000	0.000000	 0.599473	 0.000000	 0.000000	0.000000	0.030830	0.000000	0.369697	0.000000	0.000000
CA, 03762	 0.067214	0.000000	 0.210724	 0.000000	 0.078113	0.243422	0.030830	0.000000	0.369697	0.000000	0.000000
CA, 03763	 0.147041	0.000000	 0.260149	 0.000000	 0.000000	0.192284	0.030830	0.000000	0.369697	0.000000	0.000000
CA, 03764	 0.241723	0.000000	 0.000000	 0.000000	 0.000000	0.357750	0.030830	0.193651	0.176046	0.000000	0.000000
CA, 03765	 0.000000	0.000000	 0.000000	 0.599473	 0.000000	0.000000	0.030830	0.057866	0.311831	0.000000	0.000000
CA, 03766	 0.060070	0.027583	 0.044746	 0.032487	 0.038616	0.395971	0.030830	0.188426	0.181271	0.000000	0.000000
CA, 03767	 0.107469	0.023509	 0.176316	 0.092356	 0.038622	0.161203	0.030830	0.054545	0.315151	0.000000	0.000000
CA, 03768	 0.000000	0.000000	 0.289633	 0.000000	 0.000000	0.309840	0.030830	0.085976	0.283721	0.000000	0.000000
CA, 03769	 0.099912	0.099912	 0.099912	 0.099912	 0.099912	0.099912	0.030830	0.086187	0.283510	0.000000	0.000000
CA, 03900	 0.023437	0.023437	 0.023437	 0.023437	 0.023437	0.023437	0.147588	0.000000	0.711791	0.000000	0.000000
CA, 04101	 0.000000	0.000000	 0.000000	 0.105928	 0.000000	0.360154	0.027481	0.000000	0.506438	0.000000	0.000000
CA, 04102	 0.229428	0.000000	 0.144521	 0.000000	 0.092132	0.000000	0.027481	0.062468	0.443970	0.000000	0.000000
CA, 04701	 0.061932	0.061932	 0.061932	 0.061932	 0.061932	0.061932	0.109651	0.000000	0.518754	0.000000	0.000000
CA, 04702	 0.000000	0.025597	 0.010592	 0.097091	 0.211835	0.026479	0.109651	0.000000	0.518754	0.000000	0.000000
CA, 05301	 0.136903	0.069238	 0.000000	 0.058223	 0.031472	0.080253	0.073111	0.166605	0.384196	0.000000	0.000000
CA, 05302	 0.095243	0.025235	 0.043958	 0.031748	 0.134317	0.045586	0.073111	0.078154	0.472646	0.000000	0.000000
CA, 05303	 0.065063	0.000000	 0.041207	 0.084582	 0.119283	0.021688	0.069396	0.015072	0.583708	0.000000	0.000000
CA, 05500	 0.162292	0.030549	 0.011456	 0.038186	 0.000000	0.089738	0.114693	0.025346	0.527740	0.000000	0.000000
CA, 05700	 0.000000	0.042692	 0.000000	 0.000000	 0.000000	0.046758	0.130157	0.012817	0.767575	0.000000	0.000000
CA, 05901	 0.000000	0.000000	 0.000000	 0.000000	 0.066138	0.408499	0.049708	0.000000	0.475655	0.000000	0.000000
CA, 05902	 0.060408	0.000000	 0.081983	 0.000000	 0.000000	0.332246	0.049708	0.378185	0.097470	0.000000	0.000000
CA, 05903	 0.058467	0.029233	 0.105971	 0.029639	 0.125866	0.125460	0.049708	0.147860	0.327795	0.000000	0.000000
CA, 05904	 0.066142	0.010404	 0.074565	 0.028406	 0.047398	0.247723	0.049708	0.174343	0.301312	0.000000	0.000000
CA, 05905	 0.064108	0.008822	 0.088811	 0.014116	 0.123511	0.175269	0.049708	0.138526	0.337129	0.000000	0.000000
CA, 05906	 0.176855	0.048371	 0.031743	 0.000000	 0.000000	0.217668	0.049708	0.146495	0.329161	0.000000	0.000000
CA, 05907	 0.000000	0.000000	 0.176294	 0.024109	 0.000000	0.274235	0.049708	0.132947	0.342708	0.000000	0.000000
CA, 05908	 0.000000	0.174579	 0.000000	 0.125479	 0.000000	0.174579	0.049708	0.135025	0.340630	0.000000	0.000000
CA, 05909	 0.098609	0.000000	 0.088090	 0.018407	 0.000000	0.269531	0.049708	0.129724	0.345931	0.000000	0.000000
CA, 05910	 0.069541	0.009790	 0.040172	 0.041522	 0.074267	0.239344	0.049708	0.277153	0.198502	0.000000	0.000000
CA, 05911	 0.127787	0.000000	 0.123223	 0.068457	 0.031947	0.123223	0.049708	0.175241	0.300414	0.000000	0.000000
CA, 05912	 0.000000	0.036776	 0.045970	 0.051716	 0.000000	0.340176	0.049708	0.094405	0.381250	0.000000	0.000000
CA, 05913	 0.000000	0.000000	 0.194601	 0.047464	 0.061703	0.170869	0.049708	0.086358	0.389297	0.000000	0.000000
CA, 05914	 0.000000	0.000000	 0.078654	 0.069613	 0.065093	0.261276	0.049708	0.096815	0.378840	0.000000	0.000000
CA, 05915	 0.028917	0.042877	 0.069800	 0.000000	 0.205410	0.127633	0.049708	0.235685	0.239970	0.000000	0.000000
CA, 05916	 0.000000	0.000000	 0.339026	 0.000000	 0.135611	0.000000	0.049708	0.103403	0.372252	0.000000	0.000000
CA, 05917	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.474637	0.049708	0.163181	0.312474	0.000000	0.000000
CA, 05918	 0.040622	0.000000	 0.188144	 0.000000	 0.079106	0.166764	0.049708	0.079150	0.396505	0.000000	0.000000
CA, 06101	 0.117434	0.013526	 0.071321	 0.050417	 0.061484	0.028283	0.054058	0.037851	0.565626	0.000000	0.000000
CA, 06102	 0.119118	0.000000	 0.000000	 0.072588	 0.150759	0.000000	0.054058	0.035684	0.567793	0.000000	0.000000
CA, 06103	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.342465	0.054058	0.054066	0.549411	0.000000	0.000000
CA, 06501	 0.067179	0.005598	 0.000000	 0.134359	 0.064380	0.057382	0.136419	0.008959	0.525723	0.000000	0.000000
CA, 06502	 0.032575	0.047286	 0.046235	 0.155518	 0.044133	0.003152	0.136419	0.038519	0.496163	0.000000	0.000000
CA, 06503	 0.019827	0.013996	 0.030324	 0.104968	 0.108467	0.051318	0.136419	0.064674	0.470008	0.000000	0.000000
CA, 06504	 0.089350	0.000000	 0.073174	 0.019256	 0.134795	0.012324	0.136419	0.007421	0.527261	0.000000	0.000000
CA, 06505	 0.073266	0.095564	 0.007167	 0.036633	 0.027873	0.088397	0.136419	0.009232	0.525451	0.000000	0.000000
CA, 06506	 0.059144	0.000000	 0.126944	 0.093765	 0.000000	0.049046	0.136419	0.007107	0.527575	0.000000	0.000000
CA, 06507	 0.000000	0.000000	 0.000000	 0.158043	 0.046986	0.123871	0.136419	0.001898	0.532784	0.000000	0.000000
CA, 06508	 0.077359	0.021894	 0.005352	 0.073467	 0.127959	0.022867	0.136419	0.028559	0.506123	0.000000	0.000000
CA, 06509	 0.000000	0.000000	 0.000000	 0.000000	 0.184504	0.144395	0.136419	0.032955	0.501727	0.000000	0.000000
CA, 06510	 0.100761	0.000000	 0.062738	 0.134982	 0.030418	0.000000	0.136419	0.000000	0.534682	0.000000	0.000000
CA, 06511	 0.091563	0.028273	 0.069774	 0.000000	 0.078075	0.061215	0.136419	0.025991	0.508691	0.000000	0.000000
CA, 06512	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.328899	0.136419	0.000000	0.534682	0.000000	0.000000
CA, 06513	 0.133305	0.000000	 0.026978	 0.005951	 0.002777	0.159887	0.136419	0.083827	0.450855	0.000000	0.000000
CA, 06514	 0.000000	0.000000	 0.070478	 0.000000	 0.000000	0.258421	0.136419	0.005954	0.528728	0.000000	0.000000
CA, 06515	 0.071700	0.024996	 0.024339	 0.014472	 0.073016	0.120377	0.136419	0.020764	0.513918	0.000000	0.000000
CA, 06701	 0.091867	0.000000	 0.306223	 0.000000	 0.000000	0.076556	0.044370	0.000000	0.480985	0.000000	0.000000
CA, 06702	 0.474645	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.044370	0.013990	0.466995	0.000000	0.000000
CA, 06703	 0.079107	0.079107	 0.079107	 0.079107	 0.079107	0.079107	0.044370	0.000000	0.480985	0.000000	0.000000
CA, 06704	 0.147062	0.017118	 0.052133	 0.094929	 0.080923	0.082479	0.044370	0.000000	0.480985	0.000000	0.000000
CA, 06705	 0.000000	0.000000	 0.000000	 0.000000	 0.326978	0.147667	0.044370	0.023507	0.457478	0.000000	0.000000
CA, 06706	 0.000000	0.000000	 0.000000	 0.000000	 0.323163	0.151482	0.044370	0.080681	0.400304	0.000000	0.000000
CA, 06707	 0.084199	0.000000	 0.032040	 0.053649	 0.017883	0.286873	0.044370	0.060393	0.420593	0.000000	0.000000
CA, 06708	 0.077778	0.000000	 0.131624	 0.000000	 0.000000	0.265243	0.044370	0.031605	0.449380	0.000000	0.000000
CA, 06709	 0.124422	0.000000	 0.115205	 0.000000	 0.000000	0.235018	0.044370	0.063333	0.417653	0.000000	0.000000
CA, 06710	 0.068294	0.000000	 0.045529	 0.062603	 0.063741	0.234477	0.044370	0.000000	0.480985	0.000000	0.000000
CA, 06711	 0.068699	0.000000	 0.018736	 0.060892	 0.098364	0.227955	0.044370	0.000000	0.480985	0.000000	0.000000
CA, 06712	 0.000000	0.000000	 0.061093	 0.105738	 0.274918	0.032896	0.044370	0.022133	0.458852	0.000000	0.000000
CA, 07101	 0.000000	0.156630	 0.025747	 0.049349	 0.124446	0.051495	0.103452	0.218464	0.270416	0.000000	0.000000
CA, 07102	 0.029976	0.081933	 0.000000	 0.078936	 0.066945	0.149878	0.103452	0.000000	0.488880	0.000000	0.000000
CA, 07103	 0.000000	0.000000	 0.000000	 0.000000	 0.407668	0.000000	0.103452	0.048756	0.440123	0.000000	0.000000
CA, 07104	 0.099431	0.000000	 0.308237	 0.000000	 0.000000	0.000000	0.103452	0.009443	0.479437	0.000000	0.000000
CA, 07105	 0.000000	0.016800	 0.174715	 0.042559	 0.012320	0.161275	0.103452	0.056315	0.432565	0.000000	0.000000
CA, 07106	 0.000000	0.000000	 0.021233	 0.000000	 0.214450	0.171985	0.103452	0.167974	0.320906	0.000000	0.000000
CA, 07107	 0.098629	0.000000	 0.000000	 0.098629	 0.105205	0.105205	0.103452	0.000000	0.488880	0.000000	0.000000
CA, 07108	 0.000000	0.016776	 0.000000	 0.000000	 0.065428	0.325463	0.103452	0.036213	0.452666	0.000000	0.000000
CA, 07109	 0.033972	0.048219	 0.000000	 0.040548	 0.093150	0.191779	0.103452	0.000000	0.488880	0.000000	0.000000
CA, 07110	 0.029381	0.000000	 0.009182	 0.022954	 0.036727	0.309424	0.103452	0.078670	0.410209	0.000000	0.000000
CA, 07111	 0.112180	0.000000	 0.008493	 0.029372	 0.170216	0.087408	0.103452	0.036716	0.452163	0.000000	0.000000
CA, 07112	 0.054973	0.047561	 0.068562	 0.032737	 0.113653	0.090181	0.103452	0.140384	0.348496	0.000000	0.000000
CA, 07113	 0.010386	0.034621	 0.083092	 0.086554	 0.058857	0.134158	0.103452	0.119413	0.369466	0.000000	0.000000
CA, 07114	 0.090222	0.000000	 0.067666	 0.055135	 0.096069	0.098575	0.103452	0.080736	0.408143	0.000000	0.000000
CA, 07115	 0.000000	0.000000	 0.000000	 0.000000	 0.407668	0.000000	0.103452	0.010428	0.478452	0.000000	0.000000
CA, 07301	 0.000000	0.076837	 0.067380	 0.261245	 0.026006	0.072108	0.063335	0.059238	0.373849	0.000000	0.000000
CA, 07302	 0.000000	0.000000	 0.092204	 0.000000	 0.000000	0.411373	0.063335	0.015953	0.417135	0.000000	0.000000
CA, 07303	 0.173897	0.028983	 0.202880	 0.000000	 0.016907	0.080910	0.063335	0.057465	0.375623	0.000000	0.000000
CA, 07304	 0.117398	0.000000	 0.032439	 0.159106	 0.038618	0.156016	0.063335	0.106891	0.326196	0.000000	0.000000
CA, 07305	 0.108742	0.000000	 0.088029	 0.031069	 0.142400	0.133338	0.063335	0.142879	0.290209	0.000000	0.000000
CA, 07306	 0.076712	0.000000	 0.100221	 0.136102	 0.058153	0.132390	0.063335	0.000000	0.433088	0.000000	0.000000
CA, 07307	 0.000000	0.000000	 0.157368	 0.000000	 0.216818	0.129391	0.063335	0.030301	0.402786	0.000000	0.000000
CA, 07308	 0.000000	0.000000	 0.020398	 0.036971	 0.056095	0.390113	0.063335	0.076427	0.356660	0.000000	0.000000
CA, 07309	 0.058902	0.000000	 0.216189	 0.018771	 0.117156	0.092560	0.063335	0.046761	0.386327	0.000000	0.000000
CA, 07310	 0.079808	0.076436	 0.073064	 0.013489	 0.038218	0.222563	0.063335	0.134285	0.298802	0.000000	0.000000
CA, 07311	 0.023075	0.038006	 0.000000	 0.000000	 0.240251	0.202245	0.063335	0.042962	0.390125	0.000000	0.000000
CA, 07312	 0.032733	0.037139	 0.083720	 0.023920	 0.000000	0.326066	0.063335	0.221825	0.211262	0.000000	0.000000
CA, 07313	 0.032091	0.000000	 0.296222	 0.000000	 0.101209	0.074055	0.063335	0.064502	0.368585	0.000000	0.000000
CA, 07314	 0.009805	0.000000	 0.075642	 0.053229	 0.022412	0.342489	0.063335	0.024156	0.408931	0.000000	0.000000
CA, 07315	 0.023073	0.029299	 0.038455	 0.000000	 0.028933	0.383817	0.063335	0.250030	0.183058	0.000000	0.000000
CA, 07316	 0.041269	0.000000	 0.057219	 0.013925	 0.028863	0.362302	0.063335	0.227480	0.205607	0.000000	0.000000
CA, 07317	 0.052196	0.027201	 0.040433	 0.034552	 0.040433	0.308763	0.063335	0.051822	0.381265	0.000000	0.000000
CA, 07318	 0.000000	0.000000	 0.163955	 0.000000	 0.175666	0.163955	0.063335	0.116006	0.317082	0.000000	0.000000
CA, 07319	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.503577	0.063335	0.139961	0.293126	0.000000	0.000000
CA, 07320	 0.063859	0.000000	 0.000000	 0.144140	 0.214689	0.080889	0.063335	0.129926	0.303161	0.000000	0.000000
CA, 07321	 0.000000	0.086824	 0.041675	 0.121553	 0.000000	0.253525	0.063335	0.025677	0.407411	0.000000	0.000000
CA, 07322	 0.061316	0.000000	 0.035877	 0.098498	 0.144811	0.163076	0.063335	0.357889	0.075199	0.000000	0.000000
CA, 07501	 0.080419	0.058878	 0.215407	 0.000000	 0.057442	0.371937	0.003008	0.000000	0.212909	0.000000	0.000000
CA, 07502	 0.096195	0.000000	 0.299476	 0.225061	 0.000000	0.163351	0.003008	0.000000	0.212909	0.000000	0.000000
CA, 07503	 0.027411	0.000000	 0.074631	 0.007371	 0.000000	0.674670	0.003008	0.212909	0.000000	0.000000	0.000000
CA, 07504	 0.124574	0.000000	 0.119689	 0.028090	 0.045189	0.466541	0.003008	0.118897	0.094012	0.000000	0.000000
CA, 07505	 0.130680	0.130680	 0.130680	 0.130680	 0.130680	0.130680	0.003008	0.132349	0.080560	0.000000	0.000000
CA, 07506	 0.084440	0.293528	 0.000000	 0.000000	 0.000000	0.406114	0.003008	0.107519	0.105390	0.000000	0.000000
CA, 07507	 0.135825	0.054021	 0.141999	 0.026239	 0.015435	0.410563	0.003008	0.135087	0.077822	0.000000	0.000000
CA, 07701	 0.000000	0.156036	 0.000000	 0.000000	 0.126315	0.089163	0.065355	0.000000	0.563132	0.000000	0.000000
CA, 07702	 0.082943	0.000000	 0.022464	 0.076031	 0.112318	0.077759	0.065355	0.245468	0.317664	0.000000	0.000000
CA, 07703	 0.143486	0.000000	 0.063599	 0.016288	 0.048863	0.099277	0.065355	0.017741	0.545391	0.000000	0.000000
CA, 07704	 0.000000	0.040776	 0.058899	 0.208410	 0.063429	0.000000	0.065355	0.018416	0.544716	0.000000	0.000000
CA, 07901	 0.093319	0.000000	 0.046659	 0.214085	 0.000000	0.000000	0.125980	0.064761	0.455196	0.000000	0.000000
CA, 07902	 0.062482	0.000000	 0.053556	 0.181494	 0.056531	0.000000	0.125980	0.036975	0.482983	0.000000	0.000000
CA, 08101	 0.064989	0.000000	 0.036273	 0.000000	 0.015114	0.421673	0.013362	0.089718	0.358872	0.000000	0.000000
CA, 08102	 0.169428	0.105320	 0.054950	 0.000000	 0.000000	0.208351	0.013362	0.034730	0.413860	0.000000	0.000000
CA, 08103	 0.000000	0.000000	 0.219005	 0.000000	 0.000000	0.319044	0.013362	0.101715	0.346875	0.000000	0.000000
CA, 08104	 0.063041	0.000000	 0.074037	 0.027122	 0.032987	0.340862	0.013362	0.278560	0.170030	0.000000	0.000000
CA, 08105	 0.103608	0.000000	 0.090747	 0.000000	 0.000000	0.343693	0.013362	0.244148	0.204442	0.000000	0.000000
CA, 08106	 0.302652	0.235396	 0.000000	 0.000000	 0.000000	0.000000	0.013362	0.031750	0.416841	0.000000	0.000000
CA, 08301	 0.215760	0.000000	 0.041396	 0.050177	 0.150530	0.016307	0.063111	0.013221	0.449498	0.000000	0.000000
CA, 08302	 0.000000	0.080303	 0.156782	 0.040152	 0.118543	0.078391	0.063111	0.065489	0.397230	0.000000	0.000000
CA, 08303	 0.074027	0.036013	 0.044516	 0.083030	 0.113041	0.123544	0.063111	0.298528	0.164191	0.000000	0.000000
CA, 08501	 0.052868	0.005634	 0.183306	 0.011267	 0.034234	0.230540	0.044771	0.076985	0.360396	0.000000	0.000000
CA, 08502	 0.070665	0.007972	 0.064505	 0.032252	 0.023193	0.319262	0.044771	0.331925	0.105455	0.000000	0.000000
CA, 08503	 0.013539	0.002382	 0.040616	 0.004638	 0.006142	0.450532	0.044771	0.316724	0.120657	0.000000	0.000000
CA, 08504	 0.071526	0.000000	 0.040055	 0.050545	 0.082017	0.273707	0.044771	0.410705	0.026676	0.000000	0.000000
CA, 08505	 0.000000	0.000000	 0.000000	 0.000000	 0.517849	0.000000	0.044771	0.294518	0.142863	0.000000	0.000000
CA, 08506	 0.272776	0.000000	 0.112946	 0.000000	 0.027704	0.104422	0.044771	0.105649	0.331732	0.000000	0.000000
CA, 08507	 0.000000	0.000000	 0.070938	 0.000000	 0.000000	0.446911	0.044771	0.060539	0.376841	0.000000	0.000000
CA, 08508	 0.091655	0.000000	 0.040481	 0.025205	 0.015276	0.345233	0.044771	0.194391	0.242989	0.000000	0.000000
CA, 08509	 0.039341	0.000000	 0.041015	 0.039062	 0.014230	0.384201	0.044771	0.227368	0.210012	0.000000	0.000000
CA, 08510	 0.144708	0.019639	 0.000000	 0.025841	 0.000000	0.327661	0.044771	0.169899	0.267482	0.000000	0.000000
CA, 08511	 0.000000	0.163531	 0.000000	 0.000000	 0.141727	0.212591	0.044771	0.219598	0.217783	0.000000	0.000000
CA, 08512	 0.000000	0.140212	 0.000000	 0.022434	 0.000000	0.355203	0.044771	0.159739	0.277642	0.000000	0.000000
CA, 08513	 0.000000	0.000000	 0.090973	 0.000000	 0.000000	0.426875	0.044771	0.042880	0.394500	0.000000	0.000000
CA, 08514	 0.021121	0.000000	 0.022685	 0.000000	 0.079789	0.394254	0.044771	0.417575	0.019806	0.000000	0.000000
CA, 08701	 0.000000	0.177939	 0.172008	 0.000000	 0.038553	0.000000	0.084539	0.070528	0.456433	0.000000	0.000000
CA, 08702	 0.075637	0.000000	 0.082513	 0.068761	 0.000000	0.161589	0.084539	0.028293	0.498668	0.000000	0.000000
CA, 08900	 0.024737	0.025689	 0.000000	 0.025689	 0.038058	0.037106	0.282703	0.000000	0.566018	0.000000	0.000000
CA, 09501	 0.077350	0.000000	 0.123760	 0.228182	 0.000000	0.000000	0.053247	0.099605	0.417856	0.000000	0.000000
CA, 09502	 0.199670	0.000000	 0.000000	 0.000000	 0.229621	0.000000	0.053247	0.084744	0.432718	0.000000	0.000000
CA, 09503	 0.048988	0.000000	 0.076061	 0.000000	 0.114736	0.189507	0.053247	0.024934	0.492527	0.000000	0.000000
CA, 09701	 0.000000	0.000000	 0.000000	 0.191498	 0.050394	0.090710	0.094620	0.043228	0.529549	0.000000	0.000000
CA, 09702	 0.033865	0.043541	 0.089500	 0.060473	 0.000000	0.105223	0.094620	0.084448	0.488329	0.000000	0.000000
CA, 09703	 0.020627	0.060161	 0.018048	 0.067036	 0.036956	0.129775	0.094620	0.151377	0.421400	0.000000	0.000000
CA, 09901	 0.000000	0.000000	 0.219956	 0.000000	 0.164967	0.000000	0.075126	0.000000	0.539952	0.000000	0.000000
CA, 09902	 0.000000	0.000000	 0.130377	 0.000000	 0.136585	0.117960	0.075126	0.000000	0.539952	0.000000	0.000000
CA, 09903	 0.016570	0.045885	 0.038237	 0.103241	 0.026766	0.154224	0.075126	0.000000	0.539952	0.000000	0.000000
CA, 09904	 0.000000	0.000000	 0.033265	 0.000000	 0.137812	0.213846	0.075126	0.000000	0.539952	0.000000	0.000000
CA, 10100	 0.000000	0.024276	 0.014005	 0.191408	 0.040149	0.000000	0.137329	0.044462	0.548369	0.000000	0.000000
CA, 10701	 0.000000	0.064220	 0.032517	 0.160957	 0.008942	0.008129	0.120700	0.000000	0.604536	0.000000	0.000000
CA, 10702	 0.000000	0.046039	 0.038203	 0.071997	 0.071018	0.047508	0.120700	0.000000	0.604536	0.000000	0.000000
CA, 10703	 0.000000	0.023789	 0.010705	 0.123704	 0.060068	0.056499	0.120700	0.004905	0.599631	0.000000	0.000000
CA, 11101	 0.067210	0.000000	 0.025698	 0.045465	 0.041512	0.059303	0.074835	0.348674	0.337304	0.000000	0.000000
CA, 11102	 0.041963	0.000000	 0.000000	 0.000000	 0.148967	0.048257	0.074835	0.376542	0.309436	0.000000	0.000000
CA, 11103	 0.014828	0.000000	 0.094772	 0.023210	 0.059958	0.046419	0.074835	0.110095	0.575883	0.000000	0.000000
CA, 11104	 0.095795	0.000000	 0.024401	 0.034342	 0.029823	0.054826	0.074835	0.380333	0.305645	0.000000	0.000000
CA, 11105	 0.000000	0.000000	 0.000000	 0.000000	 0.000000	0.239187	0.074835	0.049972	0.636006	0.000000	0.000000
CA, 11106	 0.000000	0.000000	 0.000000	 0.111402	 0.127785	0.000000	0.074835	0.223896	0.462082	0.000000	0.000000
CA, 11300	 0.184594	0.000000	 0.093622	 0.047253	 0.017223	0.089206	0.067357	0.058288	0.442458	0.000000	0.000000
CO, 00100	 0.000000	0.000000	 0.000000	 0.134361	 0.000000	0.057583	0.189125	0.015320	0.603612	0.000000	0.000000
CO, 00102	 0.028910	0.000000	 0.167821	 0.038077	 0.093077	0.059936	0.041791	0.031939	0.538447	0.000000	0.000000
CO, 00103	 0.037363	0.009223	 0.144014	 0.025540	 0.042566	0.129116	0.041791	0.032463	0.537924	0.000000	0.000000
CO, 00200	 0.000000	0.000000	 0.113596	 0.138974	 0.000000	0.029003	0.169025	0.007397	0.542005	0.000000	0.000000
CO, 00300	 0.059736	0.003636	 0.083112	 0.050386	 0.061295	0.035322	0.079187	0.035860	0.591465	0.000000	0.000000
CO, 00400	 0.140503	0.000000	 0.007267	 0.135658	 0.152616	0.000000	0.099933	0.148335	0.315687	0.000000	0.000000
CO, 00600	 0.000000	0.000000	 0.000000	 0.000000	 0.153825	0.000000	0.211892	0.014478	0.619805	0.000000	0.000000
CO, 00700	 0.095745	0.120151	 0.031915	 0.028160	 0.000000	0.035670	0.095624	0.016047	0.576687	0.000000	0.000000
CO, 00800	 0.124537	0.083912	 0.000000	 0.039958	 0.013985	0.010656	0.281052	0.000000	0.445900	0.000000	0.000000
CO, 00801	 0.191677	0.230012	 0.000000	 0.000000	 0.000000	0.000000	0.028404	0.009272	0.540634	0.000000	0.000000
CO, 00802	 0.158844	0.043020	 0.024268	 0.033644	 0.009928	0.120788	0.048372	0.040273	0.520863	0.000000	0.000000
CO, 00803	 0.095012	0.011057	 0.117126	 0.022524	 0.015153	0.175689	0.033737	0.138218	0.391484	0.000000	0.000000
CO, 00804	 0.108504	0.000000	 0.087035	 0.007543	 0.028431	0.200374	0.029960	0.063637	0.474516	0.000000	0.000000
CO, 00805	 0.102870	0.021336	 0.094488	 0.019050	 0.006096	0.121158	0.076879	0.000000	0.558124	0.000000	0.000000
CO, 00806	 0.046549	0.019262	 0.060996	 0.000000	 0.062601	0.162120	0.087183	0.111510	0.449780	0.000000	0.000000
CO, 00807	 0.084985	0.000000	 0.193919	 0.032449	 0.000000	0.040175	0.087183	0.035011	0.526279	0.000000	0.000000
CO, 00808	 0.084093	0.000000	 0.096107	 0.000000	 0.114127	0.156173	0.015231	0.024335	0.509933	0.000000	0.000000
CO, 00809	 0.000000	0.000000	 0.266276	 0.110660	 0.000000	0.069162	0.018432	0.346481	0.188990	0.000000	0.000000
CO, 00810	 0.013609	0.000000	 0.060269	 0.000000	 0.000000	0.355783	0.030381	0.198352	0.341606	0.000000	0.000000
CO, 00811	 0.104191	0.000000	 0.145371	 0.000000	 0.021830	0.179109	0.015231	0.143042	0.391226	0.000000	0.000000
CO, 00812	 0.086579	0.034810	 0.039273	 0.000000	 0.007140	0.417124	0.002525	0.112879	0.299670	0.000000	0.000000
CO, 00813	 0.007816	0.000000	 0.066788	 0.023624	 0.007283	0.479415	0.002525	0.292142	0.120407	0.000000	0.000000
CO, 00814	 0.028850	0.000000	 0.051208	 0.022719	 0.025965	0.456184	0.002525	0.168298	0.244251	0.000000	0.000000
CO, 00815	 0.050905	0.000000	 0.087582	 0.027191	 0.048376	0.355703	0.003958	0.043741	0.382544	0.000000	0.000000
