in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G4700650011000,3408
G4700650011001,3408
G4700650011003,3408
G4700650011004,3408
G4700650011100,3408
G4700650011201,3408
G4700650011202,3408
G4700650011203,3408
G4700650011204,3408
G4700650011205,3408
G4700650011206,3408
G4700650011311,3408
G4700650011313,3408
G4700650011314,3408
G4700650011321,3408
G4700650011322,3408
G4700650011323,3408
G4700650011324,3408
G4700650011325,3408
G4700650011326,3408
G4700650011402,3408
G4700650011403,3408
G4700650011411,3408
G4700650011413,3408
G4700650011414,3408
G4700650011441,3408
G4700650011442,3408
G4700650011444,3408
G4700650011445,3408
G4700650011446,3408
G4700650011447,3408
G4700650011448,3408
G4700650011449,3408
G4700650011500,3408
G4700650011600,3408
G4700650011700,3408
G4700650011800,3408
G4700650011900,3408
G4700650012000,3408
G4700650012100,3408
G4700650012200,3408
G4700650012300,3408
G4700650012400,3408
G4700650980100,3408
G4700650980200,3408
G4700670960100,15293
G4700670960200,15293
G4700670960300,15293
G4700670960400,15293
G4700670960500,15293
G4700670960600,15293
G4700690950100,1936
G4700690950200,1936
G4700690950300,1936
G4700690950400,1936
G4700690950500,1936
G4700690950600,1936
G4700710920100,10968
G4700710920200,15016
G4700710920300,10968
G4700710920401,10968
G4700710920402,10968
G4700710920501,10968
G4700710920502,10968
G4700710920600,15016
G4700710980100,10968
G4700710980200,15016
G4700710980300,10968
G4700710980400,10968
G4700710980500,10968
G4700710980600,15016
G4700730050100,727
G4700730050200,2247
G4700730050300,2247
G4700730050301,2247
G4700730050302,2247
G4700730050400,8764
G4700730050500,8764
G4700730050501,8764
G4700730050502,8764
G4700730050503,8764
G4700730050600,2247
G4700730050601,2247
G4700730050602,10331
G4700730050700,2247
G4700730050800,2247
G4700730050900,7625
G4700750930100,814
G4700750930200,814
G4700750930301,814
G4700750930302,814
G4700750930400,814
G4700750930500,814
G4700750980100,814
G4700750980200,814
G4700750980300,814
G4700750980400,814
G4700750980800,814
G4700770975000,3075
G4700770975100,3075
G4700770975200,3075
G4700770975300,3075
G4700770975301,3075
G4700770975302,3075
G4700770975400,3075
G4700770975500,3075
G4700790969000,1578
G4700790969001,1578
G4700790969002,1578
G4700790969100,14455
G4700790969200,14455
G4700790969300,14455
G4700790969400,14455
G4700790969500,14455
G4700790969501,14455
G4700790969502,14455
G4700790969600,14455
G4700790969601,14455
G4700790969602,14455
G4700790969700,1578
G4700790969800,3075
G4700810950100,5148
G4700810950200,5148
G4700810950201,5148
G4700810950202,5148
G4700810950300,12330
G4700810950301,12330
G4700810950302,12330
G4700810950400,12330
G4700810950500,5148
G4700830120100,4624
G4700830120200,4624
G4700830120300,4624
G4700850130100,5148
G4700850130200,1578
G4700850130300,1578
G4700850130400,12330
G4700850130500,1578
G4700870960100,18642
G4700870960200,18642
G4700870960300,18642
G4700870960400,18642
G4700890070100,727
G4700890070101,727
G4700890070102,727
G4700890070200,727
G4700890070300,727
G4700890070400,727
G4700890070500,727
G4700890070600,727
G4700890070700,727
G4700890070701,727
G4700890070702,727
G4700890070800,727
G4700890070801,727
G4700890070802,727
G4700890070900,727
G4700910956000,2247
G4700910956100,5763
G4700910956200,13027
G4700910956300,13027
G4700910956400,13027
G4700930000100,10421
G4700930000200,10421
G4700930000300,10421
G4700930000400,10421
G4700930000500,10421
G4700930000600,10421
G4700930000700,10421
G4700930000800,577
G4700930000900,10421
G4700930000901,10421
G4700930000902,10421
G4700930001000,10421
G4700930001100,10421
G4700930001200,10421
G4700930001300,10421
G4700930001400,10421
G4700930001500,10421
G4700930001600,10421
G4700930001700,10421
G4700930001800,10421
G4700930001900,10421
G4700930002000,10421
G4700930002100,10421
G4700930002200,577
G4700930002300,577
G4700930002400,577
G4700930002500,577
G4700930002600,577
G4700930002700,10421
G4700930002800,10421
G4700930002900,10421
G4700930003000,10421
G4700930003100,10421
G4700930003200,10421
G4700930003300,10421
G4700930003400,577
G4700930003500,577
G4700930003501,577
G4700930003502,577
G4700930003600,577
G4700930003700,577
G4700930003800,10421
G4700930003801,10421
G4700930003802,10421
G4700930003900,10421
G4700930003901,10421
G4700930003902,10421
G4700930004000,10421
G4700930004100,10421
G4700930004200,10421
G4700930004300,10421
G4700930004401,577
G4700930004402,577
G4700930004403,577
G4700930004404,577
G4700930004500,10421
G4700930004501,18642
G4700930004502,10421
G4700930004601,10421
G4700930004603,10421
G4700930004604,10421
G4700930004605,10421
G4700930004606,3812
G4700930004607,3812
G4700930004608,10421
G4700930004609,10421
G4700930004610,18642
G4700930004611,10421
G4700930004612,3812
G4700930004613,10421
G4700930004614,10421
G4700930004615,10421
G4700930004700,10421
G4700930004800,10421
G4700930004900,10421
G4700930005000,10421
G4700930005100,10421
G4700930005201,10421
G4700930005202,10421
G4700930005203,10421
G4700930005204,3812
G4700930005300,10421
G4700930005301,10421
G4700930005302,10421
G4700930005400,10421
G4700930005401,10421
G4700930005402,10421
G4700930005500,577
G4700930005501,577
G4700930005502,577
G4700930005601,577
G4700930005602,577
G4700930005603,577
G4700930005604,577
G4700930005701,577
G4700930005703,577
G4700930005704,10421
G4700930005705,577
G4700930005706,577
G4700930005707,577
G4700930005708,577
G4700930005709,577
G4700930005710,577
G4700930005711,577
G4700930005713,577
G4700930005714,10421
G4700930005803,10421
G4700930005804,577
G4700930005805,10421
G4700930005806,10421
G4700930005807,577
G4700930005808,10421
G4700930005809,10421
G4700930005810,10421
G4700930005811,10421
G4700930005813,18642
G4700930005814,577
G4700930005815,577
G4700930005901,3812
G4700930005902,3812
G4700930005903,3812
G4700930005906,3812
G4700930005907,3812
G4700930005908,3812
G4700930005909,3812
G4700930005910,3812
G4700930005911,3812
G4700930005912,3812
G4700930006000,3812
G4700930006001,3812
G4700930006002,3812
G4700930006003,3812
G4700930006101,3812
G4700930006102,3812
G4700930006103,3812
G4700930006104,3812
G4700930006201,3812
G4700930006202,3812
G4700930006203,10421
G4700930006204,10421
G4700930006205,3812
G4700930006206,3812
G4700930006207,10421
G4700930006208,10421
G4700930006300,3812
G4700930006301,3812
G4700930006302,3812
G4700930006400,3812
G4700930006401,10421
G4700930006402,3812
G4700930006403,3812
G4700930006500,3812
G4700930006501,3812
G4700930006502,10421
G4700930006600,10421
G4700930006700,10421
G4700930006800,10421
G4700930006901,10421
G4700930006902,10421
G4700930006903,10421
G4700930007000,10421
G4700930007100,577
G4700950960100,7174
G4700950960200,7174
G4700970050100,814
G4700970050200,7174
G4700970050300,7174
G4700970050400,814
G4700970050501,814
G4700970050502,814
G4700970050503,814
G4700970050504,814
G4700970050505,814
G4700970050506,814
G4700970050600,814
G4700990960100,5399
G4700990960200,10799
G4700990960300,5399
G4700990960400,10799
G4700990960401,10799
G4700990960402,10799
G4700990960500,10799
G4700990960501,10799
G4700990960502,10799
G4700990960600,10799
G4700990960700,10799
G4700990960800,10799
G4700990960900,10799
G4701010970100,5399
G4701010970200,5399
G4701030975000,5399
G4701030975100,5399
G4701030975200,6234
G4701030975300,5399
G4701030975400,5399
G4701030975500,5399
G4701030975600,5399
G4701030975601,5399
G4701030975602,5399
G4701030975700,6234
G4701050060100,3812
G4701050060200,3812
G4701050060201,3812
G4701050060203,3812
G4701050060204,3812
G4701050060300,577
G4701050060301,577
G4701050060303,577
G4701050060304,577
G4701050060400,6608
G4701050060500,3812
G4701050060502,3812
G4701050060503,3812
G4701050060504,3812
G4701050060505,3812
G4701050060600,3812
G4701050060700,6008
G4701070970100,947
G4701070970102,947
G4701070970103,947
G4701070970104,6008
G4701070970200,947
G4701070970201,947
G4701070970202,947
G4701070970300,947
G4701070970400,947
G4701070970401,947
G4701070970402,947
G4701070970500,6008
G4701070970600,6008
G4701070970601,947
G4701070970602,6008
G4701070970700,6008
G4701070970800,6008
G4701070970801,6008
G4701070970802,6008
G4701090930100,15016
G4701090930200,15016
G4701090930300,1936
G4701090930400,15016
G4701090930501,15016
G4701090930502,15016
G4701090930600,15016
G4701090930700,15016
G4701090990100,15016
G4701090990200,1936
G4701090990300,1936
G4701090990400,15016
G4701090990500,15016
G4701090990600,15016
G4701090990700,15016
G4701110970100,18642
G4701110970200,18642
G4701110970300,18642
G4701110970301,18642
G4701110970302,18642
G4701110970400,4624
G4701130000100,3075
G4701130000200,3075
G4701130000300,9612
G4701130000400,9612
G4701130000500,9612
G4701130000600,9612
G4701130000700,9612
G4701130000800,9612
G4701130000900,9612
G4701130001000,9612
G4701130001100,9612
G4701130001300,9612
G4701130001401,9612
G4701130001402,9612
G4701130001501,3075
G4701130001502,3075
G4701130001603,3075
G4701130001604,3075
G4701130001605,3075
G4701130001606,3075
G4701130001607,3075
G4701130001608,7174
G4701130001609,3075
G4701130001610,3075
G4701130001611,3075
G4701130001612,9612
G4701130001700,17694
G4701130001800,1936
G4701130001900,17694
G4701150050100,3408
G4701150050101,3408
G4701150050102,3408
G4701150050200,16930
G4701150050201,16930
G4701150050203,16930
G4701150050204,16930
G4701150050300,3408
G4701150050301,3408
G4701150050302,5399
G4701170955000,5399
G4701170955100,5399
G4701170955200,5399
G4701170955300,5399
G4701170955400,5399
G4701170955500,5399
G4701190010100,5399
G4701190010200,5399
G4701190010201,5399
G4701190010203,5399
G4701190010204,5399
G4701190010205,5399
G4701190010300,3855
G4701190010301,3855
G4701190010302,3855
G4701190010400,3855
G4701190010401,3855
G4701190010402,3855
G4701190010500,3855
G4701190010600,3855
G4701190010700,3855
G4701190010800,3855
G4701190010801,3855
G4701190010802,3855
G4701190010900,5399
G4701190011000,5399
G4701190011001,5399
G4701190011003,5399
G4701190011004,5399
G4701190011100,3855
G4701190011101,3855
G4701190011102,3855
G4701190011200,5399
G4701210960100,3408
G4701210960200,3408
G4701210960300,3408
G4701230925001,6608
G4701230925002,6608
G4701230925101,6008
G4701230925102,6008
G4701230925200,6008
G4701230925301,6008
G4701230925302,6008
G4701230925401,6008
G4701230925402,6008
G4701230925501,6608
G4701230925503,6608
G4701230925504,6608
G4701230985000,6608
G4701230985100,6008
G4701230985200,6008
G4701230985300,6008
G4701230985400,6008
G4701230985500,6608
G4701250100100,3704
G4701250100200,3704
G4701250100300,3704
G4701250100400,3704
G4701250100500,3704
G4701250100601,3704
G4701250100602,3704
G4701250100700,3704
G4701250100800,3704
G4701250100900,3704
G4701250101001,3704
G4701250101002,3704
G4701250101101,3704
G4701250101102,3704
G4701250101103,3704
G4701250101200,3704
G4701250101201,3704
G4701250101202,3704
G4701250101301,3704
G4701250101302,3704
G4701250101304,3704
G4701250101305,3704
G4701250101306,3704
G4701250101307,3704
G4701250101308,3704
G4701250101309,3704
G4701250101400,4624
G4701250101500,4624
G4701250101501,3704
G4701250101502,4624
G4701250101600,3704
G4701250101700,4624
G4701250101701,4624
G4701250101702,4624
G4701250101801,3704
G4701250101802,3704
G4701250101803,3704
G4701250101805,3704
G4701250101806,3704
G4701250101807,4624
G4701250101808,3704
G4701250101901,3704
G4701250101902,3704
G4701250101904,3704
G4701250101905,3704
G4701250101906,3704
G4701250102000,3704
G4701250102001,3704
G4701250102003,3704
G4701250102004,3704
G4701250102005,3704
G4701250102007,3704
G4701250102008,3704
G4701250102009,3704
G4701250102010,3704
G4701250102100,3704
G4701250980100,4624
G4701270930100,5399
G4701270930200,5399
G4701270990100,5399
G4701270990200,5399
G4701290110100,15141
G4701290110200,15141
G4701290110300,3812
G4701290110400,3812
G4701290110500,3812
G4701310965000,7174
G4701310965100,7174
G4701310965200,7174
G4701310965300,7174
G4701310965400,7174
G4701310965500,7174
G4701310965600,7174
G4701310965700,7174
G4701310965800,7174
G4701310965900,7174
G4701330950100,18642
G4701330950200,18642
G4701330950300,18642
G4701330950301,18642
G4701330950302,18642
G4701330950400,18642
G4701330950500,2960
G4701330950501,2960
G4701330950502,18642
G4701330950600,18642
G4701350930100,1578
G4701350930201,10968
G4701350930202,10968
G4701350990100,1578
G4701350990200,10968
G4701370925101,17564
G4701370925102,17564
G4701370985100,17564
G4701390950100,18642
G4701390950200,6008
G4701390950201,6008
G4701390950203,6008
G4701390950204,6008
G4701390950300,18642
G4701390950400,18642
G4701410000100,18642
G4701410000200,2960
G4701410000201,2960
G4701410000202,2960
G4701410000300,4294
G4701410000301,4294
G4701410000303,4294
G4701410000304,4294
G4701410000305,4294
G4701410000400,4294
G4701410000500,4294
G4701410000600,4294
G4701410000700,4294
G4701410000800,4294
G4701410000900,4294
G4701410001000,2960
G4701410001100,2960
G4701410001200,2960
G4701410001201,2960
G4701410001202,2960
G4701410001300,18642
G4701430975000,3408
G4701430975100,3408
G4701430975200,3408
G4701430975300,3408
G4701430975400,3408
G4701430975401,3408
G4701430975402,3408
G4701450030100,3812
G4701450030201,3812
G4701450030202,3812
G4701450030203,3812
G4701450030204,3812
G4701450030205,3812
G4701450030206,3812
G4701450030300,3812
G4701450030301,3812
G4701450030302,3812
G4701450030400,3812
G4701450030401,3812
G4701450030402,3812
G4701450030500,3812
G4701450030600,3812
G4701450030700,3812
G4701450030800,3812
G4701450030801,3812
G4701450030802,3812
G4701450030900,3812
G4701450980100,3812
G4701470080101,4624
G4701470080102,4624
G4701470080103,4624
G4701470080104,4624
G4701470080200,4624
G4701470080300,4624
G4701470080301,4624
G4701470080302,4624
G4701470080401,4624
G4701470080402,4624
G4701470080500,4624
G4701470080601,4624
G4701470080602,4624
G4701470080603,4624
G4701470080604,4624
G4701470080605,4624
G4701470080606,4624
G4701470080700,4624
G4701470080701,4624
G4701470080702,4624
G4701490040100,12470
G4701490040101,12470
G4701490040102,12470
G4701490040104,12470
G4701490040105,12470
G4701490040106,12470
G4701490040107,12470
G4701490040200,12470
G4701490040301,12470
G4701490040302,12470
G4701490040303,12470
G4701490040304,12470
G4701490040305,12470
G4701490040307,12470
G4701490040308,12470
G4701490040309,12470
G4701490040310,12470
G4701490040311,12470
G4701490040312,12470
G4701490040401,12470
G4701490040403,12470
G4701490040404,12470
G4701490040405,12470
G4701490040500,12470
G4701490040501,12470
G4701490040502,12470
G4701490040600,12470
G4701490040700,12470
G4701490040702,5399
G4701490040703,12470
G4701490040704,5399
G4701490040802,5399
G4701490040803,12470
G4701490040804,12470
G4701490040806,12470
G4701490040807,12470
G4701490040808,12470
G4701490040809,5399
G4701490040810,5399
G4701490040811,12470
G4701490040812,12470
G4701490040900,12470
G4701490040901,12470
G4701490040904,12470
G4701490040906,12470
G4701490040907,12470
G4701490040908,12470
G4701490040909,12470
G4701490040910,5399
G4701490040911,12470
G4701490041000,12470
G4701490041100,12470
G4701490041102,12470
G4701490041103,12470
G4701490041104,12470
G4701490041200,5399
G4701490041201,5399
G4701490041202,5399
G4701490041300,12470
G4701490041301,12470
G4701490041302,12470
G4701490041400,12470
G4701490041401,12470
G4701490041404,12470
G4701490041405,12470
G4701490041406,12470
G4701490041407,12470
G4701490041500,12470
G4701490041600,12470
G4701490041601,12470
G4701490041602,12470
G4701490041700,12470
G4701490041800,12470
G4701490041900,12470
G4701490042000,12470
G4701490042100,12470
G4701490042101,12470
G4701490042102,12470
G4701490042200,12470
G4701490042301,12470
G4701490042302,12470
G4701510975000,3812
G4701510975100,3812
G4701510975101,3812
G4701510975102,3812
G4701510975200,15141
G4701510975300,3812
G4701510975400,15141
G4701530060100,2960
G4701530060102,2960
G4701530060103,2960
G4701530060104,2960
G4701530060200,3408
G4701550080100,727
G4701550080101,727
G4701550080103,727
G4701550080104,727
G4701550080200,577
G4701550080202,577
G4701550080203,577
G4701550080204,577
G4701550080300,577
G4701550080400,727
G4701550080401,577
G4701550080402,727
G4701550080500,577
G4701550080600,727
G4701550080601,727
G4701550080603,727
G4701550080604,727
G4701550080700,577
G4701550080701,727
G4701550080702,577
G4701550080800,577
G4701550080801,577
G4701550080803,577
G4701550080804,16949
G4701550080900,577
G4701550080901,577
G4701550080903,577
G4701550080904,577
G4701550081000,577
G4701550081001,577
G4701550081002,577
G4701550081100,577
G4701550081101,577
G4701550081103,577
G4701550081104,577
G4701550980100,577
G4701570000100,814
G4701570000200,814
G4701570000300,814
G4701570000400,814
G4701570000500,814
G4701570000600,814
