grid_gid,nsrdb_gid_old,nsrdb_gid_new,egrid_subregion,state_name,county_name,wecc_ba,census_region
272887,17996,22980,NWPP,Idaho,Lemhi,PACE_ID,4
272951,18508,23529,NWPP,Idaho,Lemhi,PACE_ID,4
275127,18509,23530,NWPP,Idaho,Lemhi,PACE_ID,4
275150,17997,22981,NWPP,Idaho,Lemhi,PACE_ID,4
259647,17478,22426,NWPP,Idaho,Lemhi,PACE_ID,4
261016,17479,22427,NWPP,Idaho,Lemhi,PACE_ID,4
263738,17480,22428,NWPP,Idaho,Lemhi,PACE_ID,4
265427,17481,22429,NWPP,Idaho,Lemhi,PACE_ID,4
267822,17482,22430,NWPP,Idaho,Lemhi,PACE_ID,4
268732,17483,22431,NWPP,Idaho,Lemhi,PACE_ID,4
271284,17484,22432,NWPP,Idaho,Lemhi,PACE_ID,4
272935,17485,22433,NWPP,Idaho,Lemhi,PACE_ID,4
275491,17486,22434,NWPP,Idaho,Lemhi,PACE_ID,4
239126,11385,15462,NWPP,Idaho,Idaho,AVA,4
240888,11386,15463,NWPP,Idaho,Idaho,AVA,4
243164,11387,15464,NWPP,Idaho,Idaho,AVA,4
244649,11388,15465,NWPP,Idaho,Idaho,AVA,4
249044,11390,15467,NWPP,Idaho,Idaho,AVA,4
251489,11391,15468,NWPP,Idaho,Idaho,AVA,4
253138,11392,15469,NWPP,Idaho,Idaho,AVA,4
257271,11394,15471,NWPP,Idaho,Idaho,AVA,4
268908,15966,20810,NWPP,Idaho,Lemhi,PACE_ID,4
268932,16468,21350,NWPP,Idaho,Lemhi,PACE_ID,4
271216,16469,21351,NWPP,Idaho,Lemhi,PACE_ID,4
271410,15967,20811,NWPP,Idaho,Lemhi,PACE_ID,4
272787,16470,21352,NWPP,Idaho,Lemhi,PACE_ID,4
272983,15968,20812,NWPP,Idaho,Lemhi,PACE_ID,4
275198,15969,20813,NWPP,Idaho,Lemhi,PACE_ID,4
275626,16471,21353,NWPP,Idaho,Lemhi,PACE_ID,4
276710,16472,21354,NWPP,Idaho,Lemhi,PACE_ID,4
237505,8736,12509,NWPP,Idaho,Clearwater,AVA,4
239315,8737,12510,NWPP,Idaho,Clearwater,AVA,4
241372,8738,12511,NWPP,Idaho,Clearwater,AVA,4
243455,8739,12512,NWPP,Idaho,Clearwater,AVA,4
244623,8740,12513,NWPP,Idaho,Clearwater,AVA,4
248663,8742,12515,NWPP,Idaho,Clearwater,AVA,4
251423,8743,12516,NWPP,Idaho,Clearwater,AVA,4
236826,10054,13953,NWPP,Idaho,Clearwater,AVA,4
237492,9614,13470,NWPP,Idaho,Clearwater,AVA,4
239099,9615,13471,NWPP,Idaho,Clearwater,AVA,4
239504,10055,13954,NWPP,Idaho,Clearwater,AVA,4
241230,9616,13472,NWPP,Idaho,Clearwater,AVA,4
243405,9617,13473,NWPP,Idaho,Clearwater,AVA,4
243582,10057,13956,NWPP,Idaho,Clearwater,AVA,4
244546,10058,13957,NWPP,Idaho,Clearwater,AVA,4
245135,9618,13474,NWPP,Idaho,Clearwater,AVA,4
248574,10060,13959,NWPP,Idaho,Clearwater,AVA,4
248679,9620,13476,NWPP,Idaho,Clearwater,AVA,4
251472,9621,13477,NWPP,Idaho,Clearwater,AVA,4
252745,9622,13478,NWPP,Idaho,Clearwater,AVA,4
257082,10064,13963,NWPP,Idaho,Idaho,AVA,4
257249,9624,13480,NWPP,Idaho,Clearwater,AVA,4
260680,10066,13965,NWPP,Idaho,Idaho,AVA,4
237238,12283,16514,NWPP,Idaho,Idaho,AVA,4
239173,12284,16515,NWPP,Idaho,Idaho,AVA,4
241333,12285,16516,NWPP,Idaho,Idaho,AVA,4
243284,12286,16517,NWPP,Idaho,Idaho,AVA,4
244929,12287,16518,NWPP,Idaho,Idaho,AVA,4
247628,12288,16519,NWPP,Idaho,Idaho,AVA,4
249088,12289,16520,NWPP,Idaho,Idaho,AVA,4
251583,12290,16521,NWPP,Idaho,Idaho,AVA,4
253306,12291,16522,NWPP,Idaho,Idaho,AVA,4
255315,12292,16523,NWPP,Idaho,Idaho,AVA,4
257388,12293,16524,NWPP,Idaho,Idaho,AVA,4
259190,12294,16525,NWPP,Idaho,Idaho,AVA,4
247433,14551,19182,NWPP,Idaho,Idaho,AVA,4
247435,14096,18646,NWPP,Idaho,Idaho,AVA,4
249067,14552,19183,NWPP,Idaho,Idaho,AVA,4
249080,14097,18647,NWPP,Idaho,Idaho,AVA,4
251619,14098,18648,NWPP,Idaho,Idaho,AVA,4
251706,14553,19184,NWPP,Idaho,Idaho,AVA,4
253311,14099,18649,NWPP,Idaho,Idaho,AVA,4
253354,14554,19185,NWPP,Idaho,Idaho,AVA,4
255214,14555,19186,NWPP,Idaho,Idaho,AVA,4
255245,14100,18650,NWPP,Idaho,Idaho,AVA,4
257175,14101,18651,NWPP,Idaho,Idaho,AVA,4
257213,14556,19187,NWPP,Idaho,Idaho,AVA,4
252604,10062,13961,NWPP,Idaho,Idaho,AVA,4
252810,10503,14448,NWPP,Idaho,Idaho,AVA,4
253071,10945,14949,NWPP,Idaho,Idaho,AVA,4
256977,10505,14450,NWPP,Idaho,Idaho,AVA,4
257209,10947,14951,NWPP,Idaho,Idaho,AVA,4
261104,10507,14452,NWPP,Idaho,Idaho,AVA,4
261141,10949,14953,NWPP,Idaho,Idaho,AVA,4
263855,10067,13966,NWPP,Idaho,Idaho,AVA,4
244916,15011,19719,NWPP,Idaho,Idaho,AVA,4
247659,15012,19720,NWPP,Idaho,Idaho,AVA,4
249177,15013,19721,NWPP,Idaho,Idaho,PACE_ID,4
251046,15014,19722,NWPP,Idaho,Idaho,PACE_ID,4
252722,15015,19723,NWPP,Idaho,Idaho,PACE_ID,4
255161,15016,19724,NWPP,Idaho,Lemhi,PACE_ID,4
257394,15017,19725,NWPP,Idaho,Lemhi,PACE_ID,4
259602,15018,19726,NWPP,Idaho,Lemhi,PACE_ID,4
260981,15019,19727,NWPP,Idaho,Lemhi,PACE_ID,4
244872,15475,20258,NWPP,Idaho,Idaho,PACE_ID,4
247658,15476,20259,NWPP,Idaho,Idaho,PACE_ID,4
249159,15477,20260,NWPP,Idaho,Idaho,PACE_ID,4
250961,15478,20261,NWPP,Idaho,Idaho,PACE_ID,4
252603,15479,20262,NWPP,Idaho,Idaho,PACE_ID,4
255104,15480,20263,NWPP,Idaho,Idaho,PACE_ID,4
257129,15481,20264,NWPP,Idaho,Lemhi,PACE_ID,4
259840,15482,20265,NWPP,Idaho,Lemhi,PACE_ID,4
260690,15483,20266,NWPP,Idaho,Lemhi,PACE_ID,4
225516,18997,24069,NWPP,Idaho,Adams,TREAS_VLY,4
226104,19511,24639,NWPP,Idaho,Adams,TREAS_VLY,4
228116,18998,24070,NWPP,Idaho,Valley,TREAS_VLY,4
229499,18999,24071,NWPP,Idaho,Valley,TREAS_VLY,4
229511,19513,24641,NWPP,Idaho,Valley,TREAS_VLY,4
231969,19000,24072,NWPP,Idaho,Valley,TREAS_VLY,4
233099,19001,24073,NWPP,Idaho,Valley,TREAS_VLY,4
235474,19002,24074,NWPP,Idaho,Valley,TREAS_VLY,4
237313,19517,24645,NWPP,Idaho,Valley,PACE_ID,4
237334,19003,24075,NWPP,Idaho,Valley,PACE_ID,4
239146,19004,24076,NWPP,Idaho,Valley,PACE_ID,4
240715,19005,24077,NWPP,Idaho,Valley,PACE_ID,4
243687,19006,24078,NWPP,Idaho,Valley,PACE_ID,4
244564,19007,24079,NWPP,Idaho,Valley,PACE_ID,4
244611,19521,24649,NWPP,Idaho,Custer,PACE_ID,4
247262,19008,24080,NWPP,Idaho,Custer,PACE_ID,4
248747,19523,24651,NWPP,Idaho,Custer,PACE_ID,4
248906,19009,24081,NWPP,Idaho,Custer,PACE_ID,4
257369,15960,20804,NWPP,Idaho,Idaho,PACE_ID,4
257372,16462,21344,NWPP,Idaho,Lemhi,PACE_ID,4
259756,15961,20805,NWPP,Idaho,Lemhi,PACE_ID,4
259839,16463,21345,NWPP,Idaho,Lemhi,PACE_ID,4
260941,16464,21346,NWPP,Idaho,Lemhi,PACE_ID,4
260960,15962,20806,NWPP,Idaho,Lemhi,PACE_ID,4
263822,16465,21347,NWPP,Idaho,Lemhi,PACE_ID,4
263825,15963,20807,NWPP,Idaho,Lemhi,PACE_ID,4
265404,15964,20808,NWPP,Idaho,Lemhi,PACE_ID,4
265432,16466,21348,NWPP,Idaho,Lemhi,PACE_ID,4
267095,16467,21349,NWPP,Idaho,Lemhi,PACE_ID,4
267151,15965,20809,NWPP,Idaho,Lemhi,PACE_ID,4
243597,16961,21877,NWPP,Idaho,Valley,PACE_ID,4
245009,16962,21878,NWPP,Idaho,Valley,PACE_ID,4
247722,16963,21879,NWPP,Idaho,Valley,PACE_ID,4
249306,16964,21880,NWPP,Idaho,Valley,PACE_ID,4
250999,16965,21881,NWPP,Idaho,Valley,PACE_ID,4
252862,16966,21882,NWPP,Idaho,Valley,PACE_ID,4
255148,16967,21883,NWPP,Idaho,Valley,PACE_ID,4
257406,16968,21884,NWPP,Idaho,Lemhi,PACE_ID,4
259668,16969,21885,NWPP,Idaho,Lemhi,PACE_ID,4
243193,18493,23514,NWPP,Idaho,Valley,PACE_ID,4
243235,17981,22965,NWPP,Idaho,Valley,PACE_ID,4
244606,18494,23515,NWPP,Idaho,Valley,PACE_ID,4
244641,17982,22966,NWPP,Idaho,Valley,PACE_ID,4
247394,17983,22967,NWPP,Idaho,Valley,PACE_ID,4
247664,18495,23516,NWPP,Idaho,Valley,PACE_ID,4
248778,18496,23517,NWPP,Idaho,Valley,PACE_ID,4
248785,17984,22968,NWPP,Idaho,Valley,PACE_ID,4
251316,18497,23518,NWPP,Idaho,Valley,PACE_ID,4
251382,17985,22969,NWPP,Idaho,Valley,PACE_ID,4
252598,18498,23519,NWPP,Idaho,Custer,PACE_ID,4
252913,17986,22970,NWPP,Idaho,Valley,PACE_ID,4
255523,17987,22971,NWPP,Idaho,Lemhi,PACE_ID,4
255736,18499,23520,NWPP,Idaho,Lemhi,PACE_ID,4
257036,17988,22972,NWPP,Idaho,Lemhi,PACE_ID,4
257328,18500,23521,NWPP,Idaho,Lemhi,PACE_ID,4
241080,17469,22417,NWPP,Idaho,Valley,PACE_ID,4
243593,17470,22418,NWPP,Idaho,Valley,PACE_ID,4
245012,17471,22419,NWPP,Idaho,Valley,PACE_ID,4
247673,17472,22420,NWPP,Idaho,Valley,PACE_ID,4
249182,17473,22421,NWPP,Idaho,Valley,PACE_ID,4
251072,17474,22422,NWPP,Idaho,Valley,PACE_ID,4
252636,17475,22423,NWPP,Idaho,Valley,PACE_ID,4
255135,17476,22424,NWPP,Idaho,Valley,PACE_ID,4
257415,17477,22425,NWPP,Idaho,Lemhi,PACE_ID,4
235471,13636,18106,NWPP,Idaho,Idaho,AVA,4
237337,13637,18107,NWPP,Idaho,Idaho,AVA,4
239718,13638,18108,NWPP,Idaho,Idaho,AVA,4
241135,13639,18109,NWPP,Idaho,Idaho,AVA,4
243280,13640,18110,NWPP,Idaho,Idaho,AVA,4
244939,13641,18111,NWPP,Idaho,Idaho,AVA,4
247583,13642,18112,NWPP,Idaho,Idaho,AVA,4
249091,13643,18113,NWPP,Idaho,Idaho,AVA,4
251652,13644,18114,NWPP,Idaho,Idaho,AVA,4
253126,13645,18115,NWPP,Idaho,Idaho,AVA,4
247592,15955,20799,NWPP,Idaho,Idaho,PACE_ID,4
247670,16457,21339,NWPP,Idaho,Valley,PACE_ID,4
249018,16458,21340,NWPP,Idaho,Valley,PACE_ID,4
249251,15956,20800,NWPP,Idaho,Idaho,PACE_ID,4
251233,15957,20801,NWPP,Idaho,Idaho,PACE_ID,4
251268,16459,21341,NWPP,Idaho,Valley,PACE_ID,4
252870,15958,20802,NWPP,Idaho,Idaho,PACE_ID,4
252914,16460,21342,NWPP,Idaho,Valley,PACE_ID,4
255101,15959,20803,NWPP,Idaho,Idaho,PACE_ID,4
255139,16461,21343,NWPP,Idaho,Valley,PACE_ID,4
239321,10938,14942,NWPP,Idaho,Idaho,AVA,4
240889,10056,13955,NWPP,Idaho,Clearwater,AVA,4
241243,10497,14442,NWPP,Idaho,Idaho,AVA,4
243388,10940,14944,NWPP,Idaho,Idaho,AVA,4
244554,10499,14444,NWPP,Idaho,Idaho,AVA,4
245327,10941,14945,NWPP,Idaho,Idaho,AVA,4
248886,10501,14446,NWPP,Idaho,Idaho,AVA,4
249249,10943,14947,NWPP,Idaho,Idaho,AVA,4
251124,10502,14447,NWPP,Idaho,Idaho,AVA,4
251698,10061,13960,NWPP,Idaho,Idaho,AVA,4
251738,10944,14948,NWPP,Idaho,Idaho,AVA,4
231552,14543,19174,NWPP,Idaho,Idaho,AVA,4
231579,14088,18638,NWPP,Idaho,Idaho,AVA,4
233424,14089,18639,NWPP,Idaho,Idaho,AVA,4
233425,14544,19175,NWPP,Idaho,Idaho,AVA,4
235562,14545,19176,NWPP,Idaho,Idaho,AVA,4
235586,14090,18640,NWPP,Idaho,Idaho,AVA,4
237050,14091,18641,NWPP,Idaho,Idaho,AVA,4
237129,14546,19177,NWPP,Idaho,Idaho,AVA,4
239549,14547,19178,NWPP,Idaho,Idaho,AVA,4
239586,14092,18642,NWPP,Idaho,Idaho,AVA,4
240983,14548,19179,NWPP,Idaho,Idaho,AVA,4
241088,14093,18643,NWPP,Idaho,Idaho,AVA,4
243451,14549,19180,NWPP,Idaho,Idaho,AVA,4
243518,14094,18644,NWPP,Idaho,Idaho,AVA,4
244703,14095,18645,NWPP,Idaho,Idaho,AVA,4
244709,14550,19181,NWPP,Idaho,Idaho,AVA,4
227765,15466,20249,NWPP,Idaho,Idaho,TREAS_VLY,4
229773,15467,20250,NWPP,Idaho,Idaho,TREAS_VLY,4
231771,15468,20251,NWPP,Idaho,Idaho,TREAS_VLY,4
233302,15469,20252,NWPP,Idaho,Idaho,TREAS_VLY,4
235858,15470,20253,NWPP,Idaho,Idaho,TREAS_VLY,4
237071,15471,20254,NWPP,Idaho,Idaho,TREAS_VLY,4
239208,15472,20255,NWPP,Idaho,Idaho,TREAS_VLY,4
241118,15473,20256,NWPP,Idaho,Idaho,PACE_ID,4
243408,15474,20257,NWPP,Idaho,Idaho,PACE_ID,4
227767,15002,19710,NWPP,Idaho,Idaho,TREAS_VLY,4
229779,15003,19711,NWPP,Idaho,Idaho,TREAS_VLY,4
231774,15004,19712,NWPP,Idaho,Idaho,TREAS_VLY,4
233304,15005,19713,NWPP,Idaho,Idaho,TREAS_VLY,4
235854,15006,19714,NWPP,Idaho,Idaho,AVA,4
237075,15007,19715,NWPP,Idaho,Idaho,AVA,4
239287,15008,19716,NWPP,Idaho,Idaho,AVA,4
241276,15009,19717,NWPP,Idaho,Idaho,AVA,4
243394,15010,19718,NWPP,Idaho,Idaho,AVA,4
217183,12272,16503,NWPP,Idaho,Nez Perce,AVA,4
218638,12273,16504,NWPP,Idaho,Lewis,AVA,4
220828,12274,16505,NWPP,Idaho,Lewis,AVA,4
221957,12275,16506,NWPP,Idaho,Idaho,AVA,4
224341,12276,16507,NWPP,Idaho,Idaho,AVA,4
225498,12277,16508,NWPP,Idaho,Idaho,AVA,4
228119,12278,16509,NWPP,Idaho,Idaho,AVA,4
229185,12279,16510,NWPP,Idaho,Idaho,AVA,4
231957,12280,16511,NWPP,Idaho,Idaho,AVA,4
233363,12281,16512,NWPP,Idaho,Idaho,AVA,4
235316,12282,16513,NWPP,Idaho,Idaho,AVA,4
225553,16952,21868,NWPP,Idaho,Adams,TREAS_VLY,4
228178,16953,21869,NWPP,Idaho,Adams,TREAS_VLY,4
229261,16954,21870,NWPP,Idaho,Valley,TREAS_VLY,4
231917,16955,21871,NWPP,Idaho,Valley,TREAS_VLY,4
233189,16956,21872,NWPP,Idaho,Valley,TREAS_VLY,4
235713,16957,21873,NWPP,Idaho,Valley,TREAS_VLY,4
237028,16958,21874,NWPP,Idaho,Valley,TREAS_VLY,4
239488,16959,21875,NWPP,Idaho,Valley,PACE_ID,4
240762,16960,21876,NWPP,Idaho,Valley,PACE_ID,4
225482,18484,23505,NWPP,Idaho,Adams,TREAS_VLY,4
225484,17972,22956,NWPP,Idaho,Adams,TREAS_VLY,4
227743,17973,22957,NWPP,Idaho,Valley,TREAS_VLY,4
228158,18485,23506,NWPP,Idaho,Valley,TREAS_VLY,4
229389,18486,23507,NWPP,Idaho,Valley,TREAS_VLY,4
229396,17974,22958,NWPP,Idaho,Valley,TREAS_VLY,4
231749,18487,23508,NWPP,Idaho,Valley,TREAS_VLY,4
231756,17975,22959,NWPP,Idaho,Valley,TREAS_VLY,4
233102,17976,22960,NWPP,Idaho,Valley,TREAS_VLY,4
233110,18488,23509,NWPP,Idaho,Valley,TREAS_VLY,4
235359,18489,23510,NWPP,Idaho,Valley,TREAS_VLY,4
235517,17977,22961,NWPP,Idaho,Valley,TREAS_VLY,4
237300,17978,22962,NWPP,Idaho,Valley,TREAS_VLY,4
237489,18490,23511,NWPP,Idaho,Valley,PACE_ID,4
239071,18491,23512,NWPP,Idaho,Valley,PACE_ID,4
239630,17979,22963,NWPP,Idaho,Valley,PACE_ID,4
240944,17980,22964,NWPP,Idaho,Valley,PACE_ID,4
241344,18492,23513,NWPP,Idaho,Valley,PACE_ID,4
224541,17460,22408,NWPP,Idaho,Adams,TREAS_VLY,4
225539,17461,22409,NWPP,Idaho,Adams,TREAS_VLY,4
227747,17462,22410,NWPP,Idaho,Adams,TREAS_VLY,4
229588,17463,22411,NWPP,Idaho,Valley,TREAS_VLY,4
231811,17464,22412,NWPP,Idaho,Valley,TREAS_VLY,4
233275,17465,22413,NWPP,Idaho,Valley,TREAS_VLY,4
235670,17466,22414,NWPP,Idaho,Valley,TREAS_VLY,4
237097,17467,22415,NWPP,Idaho,Valley,TREAS_VLY,4
239637,17468,22416,NWPP,Idaho,Valley,PACE_ID,4
237003,16452,21334,NWPP,Idaho,Valley,TREAS_VLY,4
237038,15950,20794,NWPP,Idaho,Idaho,TREAS_VLY,4
239210,16453,21335,NWPP,Idaho,Valley,TREAS_VLY,4
239756,15951,20795,NWPP,Idaho,Idaho,TREAS_VLY,4
241323,15952,20796,NWPP,Idaho,Idaho,PACE_ID,4
241351,16454,21336,NWPP,Idaho,Valley,PACE_ID,4
243159,16455,21337,NWPP,Idaho,Valley,PACE_ID,4
243368,15953,20797,NWPP,Idaho,Idaho,PACE_ID,4
244733,16456,21338,NWPP,Idaho,Valley,PACE_ID,4
244896,15954,20798,NWPP,Idaho,Idaho,PACE_ID,4
220697,13628,18098,NWPP,Idaho,Idaho,AVA,4
222512,13629,18099,NWPP,Idaho,Idaho,AVA,4
224205,13630,18100,NWPP,Idaho,Idaho,AVA,4
225822,13631,18101,NWPP,Idaho,Idaho,AVA,4
228206,13632,18102,NWPP,Idaho,Idaho,AVA,4
229796,13633,18103,NWPP,Idaho,Idaho,AVA,4
231964,13634,18104,NWPP,Idaho,Idaho,AVA,4
233398,13635,18105,NWPP,Idaho,Idaho,AVA,4
222185,14538,19169,NWPP,Idaho,Idaho,TREAS_VLY,4
222283,14083,18633,NWPP,Idaho,Idaho,AVA,4
224082,14084,18634,NWPP,Idaho,Idaho,AVA,4
224695,14539,19170,NWPP,Idaho,Idaho,TREAS_VLY,4
225559,14540,19171,NWPP,Idaho,Idaho,AVA,4
225939,14085,18635,NWPP,Idaho,Idaho,AVA,4
228253,14541,19172,NWPP,Idaho,Idaho,AVA,4
228272,14086,18636,NWPP,Idaho,Idaho,AVA,4
229586,14542,19173,NWPP,Idaho,Idaho,AVA,4
229886,14087,18637,NWPP,Idaho,Idaho,AVA,4
229440,9169,12985,NWPP,Idaho,Clearwater,AVA,4
229623,9610,13466,NWPP,Idaho,Clearwater,AVA,4
231540,9611,13467,NWPP,Idaho,Clearwater,AVA,4
231584,9170,12986,NWPP,Idaho,Clearwater,AVA,4
235330,9172,12988,NWPP,Idaho,Clearwater,AVA,4
235432,9613,13469,NWPP,Idaho,Clearwater,AVA,4
225543,15944,20788,NWPP,Idaho,Idaho,TREAS_VLY,4
226200,16446,21328,NWPP,Idaho,Idaho,TREAS_VLY,4
227905,15945,20789,NWPP,Idaho,Idaho,TREAS_VLY,4
228162,16447,21329,NWPP,Idaho,Idaho,TREAS_VLY,4
229224,16448,21330,NWPP,Idaho,Idaho,TREAS_VLY,4
229525,15946,20790,NWPP,Idaho,Idaho,TREAS_VLY,4
231794,15947,20791,NWPP,Idaho,Idaho,TREAS_VLY,4
231954,16449,21331,NWPP,Idaho,Valley,TREAS_VLY,4
233264,15948,20792,NWPP,Idaho,Idaho,TREAS_VLY,4
233543,16450,21332,NWPP,Idaho,Valley,TREAS_VLY,4
235259,15949,20793,NWPP,Idaho,Idaho,TREAS_VLY,4
235787,16451,21333,NWPP,Idaho,Valley,TREAS_VLY,4
231993,10051,13950,NWPP,Idaho,Clearwater,AVA,4
231995,11381,15458,NWPP,Idaho,Idaho,AVA,4
232103,11830,15983,NWPP,Idaho,Idaho,AVA,4
232127,10934,14938,NWPP,Idaho,Clearwater,AVA,4
235304,11832,15985,NWPP,Idaho,Idaho,AVA,4
235510,10053,13952,NWPP,Idaho,Clearwater,AVA,4
235737,11383,15460,NWPP,Idaho,Idaho,AVA,4
235741,10494,14439,NWPP,Idaho,Clearwater,AVA,4
237111,11833,15986,NWPP,Idaho,Idaho,AVA,4
237369,10495,14440,NWPP,Idaho,Clearwater,AVA,4
237507,11384,15461,NWPP,Idaho,Idaho,AVA,4
229214,8307,12027,NWPP,Idaho,Shoshone,AVA,4
229457,8732,12505,NWPP,Idaho,Clearwater,AVA,4
229769,7894,11555,NWPP,Idaho,Shoshone,AVA,4
231486,7895,11556,NWPP,Idaho,Shoshone,AVA,4
231867,8308,12028,NWPP,Idaho,Shoshone,AVA,4
232165,8733,12506,NWPP,Idaho,Clearwater,AVA,4
235603,8310,12030,NWPP,Idaho,Shoshone,AVA,4
235651,7897,11558,NWPP,Idaho,Shoshone,AVA,4
235756,8735,12508,NWPP,Idaho,Clearwater,AVA,4
220711,14998,19706,NWPP,Idaho,Idaho,TREAS_VLY,4
222183,14999,19707,NWPP,Idaho,Idaho,TREAS_VLY,4
224510,15000,19708,NWPP,Idaho,Idaho,TREAS_VLY,4
225502,15001,19709,NWPP,Idaho,Idaho,TREAS_VLY,4
220625,15462,20245,NWPP,Idaho,Idaho,TREAS_VLY,4
221844,15463,20246,NWPP,Idaho,Idaho,TREAS_VLY,4
224359,15464,20247,NWPP,Idaho,Idaho,TREAS_VLY,4
226077,15465,20248,NWPP,Idaho,Idaho,TREAS_VLY,4
213336,10482,14427,NWPP,Idaho,Nez Perce,AVA,4
215264,10483,14428,NWPP,Idaho,Nez Perce,AVA,4
217279,10484,14429,NWPP,Idaho,Nez Perce,AVA,4
218247,10485,14430,NWPP,Idaho,Nez Perce,AVA,4
220458,10486,14431,NWPP,Idaho,Nez Perce,AVA,4
222005,10487,14432,NWPP,Idaho,Nez Perce,AVA,4
224109,10488,14433,NWPP,Idaho,Lewis,AVA,4
226203,10489,14434,NWPP,Idaho,Clearwater,AVA,4
232118,10492,14437,NWPP,Idaho,Clearwater,AVA,4
239272,10496,14441,NWPP,Idaho,Idaho,AVA,4
243520,10498,14443,NWPP,Idaho,Idaho,AVA,4
214879,10925,14929,NWPP,Idaho,Nez Perce,AVA,4
217431,10926,14930,NWPP,Idaho,Nez Perce,AVA,4
218574,10927,14931,NWPP,Idaho,Nez Perce,AVA,4
220392,10928,14932,NWPP,Idaho,Nez Perce,AVA,4
222109,10929,14933,NWPP,Idaho,Nez Perce,AVA,4
224313,10930,14934,NWPP,Idaho,Lewis,AVA,4
225775,10931,14935,NWPP,Idaho,Lewis,AVA,4
235391,10936,14940,NWPP,Idaho,Clearwater,AVA,4
237175,10937,14941,NWPP,Idaho,Idaho,AVA,4
241274,10939,14943,NWPP,Idaho,Idaho,AVA,4
224090,11377,15454,NWPP,Idaho,Lewis,AVA,4
224162,11826,15979,NWPP,Idaho,Idaho,AVA,4
226108,11827,15980,NWPP,Idaho,Lewis,AVA,4
226131,11378,15455,NWPP,Idaho,Lewis,AVA,4
229217,10491,14436,NWPP,Idaho,Clearwater,AVA,4
229264,10050,13949,NWPP,Idaho,Clearwater,AVA,4
229568,11829,15982,NWPP,Idaho,Idaho,AVA,4
229799,11380,15457,NWPP,Idaho,Lewis,AVA,4
229806,10933,14937,NWPP,Idaho,Clearwater,AVA,4
218377,16442,21324,NWPP,Idaho,Adams,TREAS_VLY,4
218717,15940,20784,NWPP,Idaho,Adams,TREAS_VLY,4
220421,16443,21325,NWPP,Idaho,Adams,TREAS_VLY,4
220647,15941,20785,NWPP,Idaho,Adams,TREAS_VLY,4
222189,16444,21326,NWPP,Idaho,Adams,TREAS_VLY,4
222259,15942,20786,NWPP,Idaho,Adams,TREAS_VLY,4
224093,16445,21327,NWPP,Idaho,Adams,TREAS_VLY,4
224423,15943,20787,NWPP,Idaho,Adams,TREAS_VLY,4
217203,11822,15975,NWPP,Idaho,Nez Perce,AVA,4
217440,11373,15450,NWPP,Idaho,Nez Perce,AVA,4
218813,11374,15451,NWPP,Idaho,Lewis,AVA,4
218877,11823,15976,NWPP,Idaho,Lewis,AVA,4
220391,11824,15977,NWPP,Idaho,Lewis,AVA,4
220415,11375,15452,NWPP,Idaho,Lewis,AVA,4
222199,11376,15453,NWPP,Idaho,Lewis,AVA,4
222497,11825,15978,NWPP,Idaho,Idaho,AVA,4
211660,18989,24061,NWPP,Idaho,Washington,TREAS_VLY,4
211703,19503,24631,NWPP,Idaho,Washington,TREAS_VLY,4
213882,18990,24062,NWPP,Idaho,Washington,TREAS_VLY,4
214628,19505,24633,NWPP,Idaho,Washington,TREAS_VLY,4
215178,18991,24063,NWPP,Idaho,Washington,TREAS_VLY,4
216847,18992,24064,NWPP,Idaho,Washington,TREAS_VLY,4
217337,19506,24634,NWPP,Idaho,Washington,TREAS_VLY,4
218253,18993,24065,NWPP,Idaho,Washington,TREAS_VLY,4
220864,18994,24066,NWPP,Idaho,Adams,TREAS_VLY,4
222230,19509,24637,NWPP,Idaho,Adams,TREAS_VLY,4
222379,18995,24067,NWPP,Idaho,Adams,TREAS_VLY,4
224420,18996,24068,NWPP,Idaho,Adams,TREAS_VLY,4
217016,16947,21863,NWPP,Idaho,Adams,TREAS_VLY,4
218353,16948,21864,NWPP,Idaho,Adams,TREAS_VLY,4
220865,16949,21865,NWPP,Idaho,Adams,TREAS_VLY,4
222260,16950,21866,NWPP,Idaho,Adams,TREAS_VLY,4
224087,16951,21867,NWPP,Idaho,Adams,TREAS_VLY,4
213482,18477,23498,NWPP,Idaho,Washington,TREAS_VLY,4
215193,17966,22950,NWPP,Idaho,Adams,TREAS_VLY,4
215196,18478,23499,NWPP,Idaho,Washington,TREAS_VLY,4
216759,18479,23500,NWPP,Idaho,Washington,TREAS_VLY,4
216787,17967,22951,NWPP,Idaho,Adams,TREAS_VLY,4
218396,18480,23501,NWPP,Idaho,Washington,TREAS_VLY,4
218401,17968,22952,NWPP,Idaho,Adams,TREAS_VLY,4
220812,17969,22953,NWPP,Idaho,Adams,TREAS_VLY,4
220872,18481,23502,NWPP,Idaho,Adams,TREAS_VLY,4
222178,18482,23503,NWPP,Idaho,Adams,TREAS_VLY,4
222184,17970,22954,NWPP,Idaho,Adams,TREAS_VLY,4
224463,18483,23504,NWPP,Idaho,Adams,TREAS_VLY,4
224465,17971,22955,NWPP,Idaho,Adams,TREAS_VLY,4
217082,17456,22404,NWPP,Idaho,Adams,TREAS_VLY,4
218620,17457,22405,NWPP,Idaho,Adams,TREAS_VLY,4
220888,17458,22406,NWPP,Idaho,Adams,TREAS_VLY,4
221901,17459,22407,NWPP,Idaho,Adams,TREAS_VLY,4
213319,12270,16501,NWPP,Idaho,Nez Perce,AVA,4
