Dependency=Location	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
Inside MSA, but not in central city - urban	1960s	3500+	Central	0.0411045907837	0.019158239813	0.00532326200367	0.133855804622	0.0566961463568	0.0370807704082	0.706781186012	92	153285.183199
Inside MSA, but not in central city - urban	1960s	3500+	Room	0.0417145616507	0.0	0.0	0.192999153966	0.0	0.0	0.765286284384	9	16085.9311386
Inside MSA, but not in central city - urban	1960s	3500+	None	0.242628765318	0.0	0.0	0.0	0.0	0.0	0.757371234682	6	14408.5237091
Inside MSA, but not in central city - urban	1960s	Blank	Central	0.0784452229354	0.0385598123492	0.0956997129408	0.110041858397	0.13251468666	0.0955252994679	0.44921340725	131	185014.802286
Inside MSA, but not in central city - urban	1960s	Blank	Room	0.0937931750556	0.0164455528364	0.0899544300711	0.108058045057	0.0906664565241	0.0500437379948	0.551038602461	44	47680.5978566
Inside MSA, but not in central city - urban	1960s	Blank	None	0.0	0.0	0.478489575474	0.0	0.282475639838	0.0	0.239034784688	4	2443.18555524
Inside MSA, but not in central city - urban	1970s	0-1499	Central	0.0562368618681	0.0363362418909	0.0875703218829	0.102230118567	0.0944567959063	0.065247559424	0.55792210046	283	559701.182819
Inside MSA, but not in central city - urban	1970s	0-1499	Room	0.00566396344839	0.0619794330278	0.11053168761	0.193373774946	0.121792574699	0.0787119386098	0.427946627658	51	100282.017216
Inside MSA, but not in central city - urban	1970s	0-1499	None	0.0666105816912	0.032059583026	0.105730792917	0.130557480754	0.118338245798	0.0826528133764	0.464050502437	32	69567.4459738
Inside MSA, but not in central city - urban	1970s	1500-2499	Central	0.0293930593246	0.0399507779918	0.0549917994889	0.0683952046788	0.077161667072	0.0616458343813	0.668461657063	779	1477383.86682
Inside MSA, but not in central city - urban	1970s	1500-2499	Room	0.0526985219338	0.0319827054902	0.0545895660799	0.0512819971721	0.0757372910344	0.139799096253	0.593910822037	81	141645.573546
Inside MSA, but not in central city - urban	1970s	1500-2499	None	0.0194333821741	0.0540773786921	0.0	0.0350331811311	0.0432750522006	0.0902487462691	0.757932259533	46	114362.537493
Inside MSA, but not in central city - urban	1970s	2500-3499	Central	0.0074874878691	0.00559376428047	0.0210476944631	0.0531674964701	0.0381523434266	0.0479574127556	0.826593800735	298	523680.585199
Inside MSA, but not in central city - urban	1970s	2500-3499	Room	0.0	0.0	0.0	0.0	0.123288668573	0.0	0.876711331427	13	23823.0462387
Inside MSA, but not in central city - urban	1970s	2500-3499	None	0.0413607525288	0.0	0.0833214371486	0.0	0.110126864427	0.0431603921613	0.722030553734	27	61076.1408643
Inside MSA, but not in central city - urban	1970s	3500+	Central	0.0158055496216	0.0179157426084	0.00871381816451	0.0469309819281	0.0817359793862	0.0782903736983	0.750607554593	131	201290.857668
Inside MSA, but not in central city - urban	1970s	3500+	Room	0.0	0.0	0.0	0.31451040731	0.0	0.0	0.68548959269	7	12194.0112138
Inside MSA, but not in central city - urban	1970s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	11640.4902269
Inside MSA, but not in central city - urban	1970s	Blank	Central	0.0567555152957	0.025400718331	0.0928370319823	0.219714482584	0.0769024130477	0.0550138735636	0.473375965196	105	153063.00524
Inside MSA, but not in central city - urban	1970s	Blank	Room	0.0888643953995	0.0	0.404329486933	0.0162870502844	0.0	0.0950990244174	0.395420042965	23	40590.9047148
Inside MSA, but not in central city - urban	1970s	Blank	None	0.0	0.0	0.0	0.0963435910299	0.0	0.0	0.90365640897	4	4936.42692779
Inside MSA, but not in central city - urban	1980s	0-1499	Central	0.0351822797127	0.005690101022	0.0621310213245	0.0964541653183	0.0931255970102	0.113512393859	0.593904441753	177	367515.986772
Inside MSA, but not in central city - urban	1980s	0-1499	Room	0.0	0.0	0.0538244447155	0.128536316367	0.0	0.288260931001	0.529378307917	11	20791.9381046
Inside MSA, but not in central city - urban	1980s	0-1499	None	0.0667374093631	0.0	0.079146000749	0.0	0.0	0.0685096865466	0.785606903341	14	34818.7808723
Inside MSA, but not in central city - urban	1980s	1500-2499	Central	0.0247188212492	0.0306903897608	0.027750851494	0.0628755885511	0.0500339031433	0.0645206848243	0.739409760977	516	1023698.44822
Inside MSA, but not in central city - urban	1980s	1500-2499	Room	0.0	0.0147929185768	0.0	0.0826453852626	0.0803516534931	0.0	0.822210042667	19	36033.2946932
Inside MSA, but not in central city - urban	1980s	1500-2499	None	0.0	0.0414231535791	0.0	0.0418597694167	0.0	0.0865598008361	0.830157276168	23	57622.1145245
Inside MSA, but not in central city - urban	1980s	2500-3499	Central	0.0488169889887	0.0174824242443	0.0197966399223	0.0241635037541	0.0468158685784	0.0190440273855	0.823880547127	303	526244.635808
Inside MSA, but not in central city - urban	1980s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7	15913.2452466
Inside MSA, but not in central city - urban	1980s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	9375.88557048
Inside MSA, but not in central city - urban	1980s	3500+	Central	0.0354595840745	0.00288001229625	0.0291014725728	0.0398853377123	0.0140625370084	0.0515008762315	0.827110180104	151	243674.176986
Inside MSA, but not in central city - urban	1980s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	9514.71334241
Inside MSA, but not in central city - urban	1980s	3500+	None	0.0	0.0	0.436248086527	0.0	0.0	0.0	0.563751913473	3	8717.3135875
Inside MSA, but not in central city - urban	1980s	Blank	Central	0.0140911541702	0.0368343934454	0.0476911607333	0.131026506131	0.118250742361	0.0514139154554	0.600692127704	75	83392.861515
Inside MSA, but not in central city - urban	1980s	Blank	Room	0.118762309444	0.174315518586	0.140590373275	0.0	0.125814194092	0.0	0.440517604602	6	3969.37503478
Inside MSA, but not in central city - urban	1980s	Blank	None	0.0	0.0	0.0	0.0	0.833288427792	0.166711572208	0.0	2	3244.04027962
Inside MSA, but not in central city - urban	1990s	0-1499	Central	0.0791828966148	0.0107952926245	0.0648124840264	0.138842352824	0.0734290255764	0.0964323809036	0.53650556743	144	271413.471666
Inside MSA, but not in central city - urban	1990s	0-1499	Room	0.0	0.0953468005596	0.0	0.269805644589	0.0	0.0	0.634847554852	6	11186.6790593
Inside MSA, but not in central city - urban	1990s	0-1499	None	0.0	0.0	0.0	0.0	0.0317718456524	0.0	0.968228154348	5	12467.2744937
Inside MSA, but not in central city - urban	1990s	1500-2499	Central	0.0328008945815	0.0165872423492	0.0387560286998	0.068971403627	0.0764930454713	0.0570164960141	0.709374889257	659	1193506.91812
Inside MSA, but not in central city - urban	1990s	1500-2499	Room	0.0	0.0501499472605	0.0	0.104026001966	0.0480411747622	0.127408838873	0.670374037138	18	38545.4509047
Inside MSA, but not in central city - urban	1990s	1500-2499	None	0.0	0.0	0.0461212013505	0.0	0.0247512565271	0.0	0.929127542122	25	57839.8581274
Inside MSA, but not in central city - urban	1990s	2500-3499	Central	0.0222027165729	0.0151075438625	0.0209769616083	0.051945153898	0.0371715316116	0.0500928984286	0.802503194018	424	672916.636889
Inside MSA, but not in central city - urban	1990s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	3877.38860038
Inside MSA, but not in central city - urban	1990s	2500-3499	None	0.0	0.0	0.0	0.29945389606	0.0487542719233	0.0	0.651791832016	8	18891.5920715
Inside MSA, but not in central city - urban	1990s	3500+	Central	0.0139619964783	0.029730497091	0.0111908127779	0.0435837056322	0.0741246978495	0.0171746424539	0.810233647717	232	366931.663609
Inside MSA, but not in central city - urban	1990s	3500+	Room	0.0	0.0	0.14196162197	0.0	0.0	0.166586560944	0.691451817086	5	11597.967463
Inside MSA, but not in central city - urban	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	1990s	Blank	Central	0.0402504996633	0.151346311692	0.141067075894	0.0646656800698	0.0373970999854	0.0195054899752	0.545767842721	54	85674.755724
Inside MSA, but not in central city - urban	1990s	Blank	Room	0.0	0.0	0.0	0.870909520104	0.0	0.0	0.129090479896	4	7429.2978202
Inside MSA, but not in central city - urban	1990s	Blank	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	3178.6324372
Inside MSA, but not in central city - urban	2000s	0-1499	Central	0.032433793599	0.0456324185761	0.139316987817	0.0699442319694	0.100703808411	0.0524042221714	0.559564537456	121	308456.692815
Inside MSA, but not in central city - urban	2000s	0-1499	Room	0.143123498306	0.0309081307606	0.0	0.176698744538	0.0941509769409	0.143253714507	0.411864934947	12	20479.0931167
Inside MSA, but not in central city - urban	2000s	0-1499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6	17290.3355782
Inside MSA, but not in central city - urban	2000s	1500-2499	Central	0.0240322392937	0.0425358204337	0.0348833734908	0.0626325522319	0.0537617359393	0.0751383738614	0.707015904749	585	1295937.53713
Inside MSA, but not in central city - urban	2000s	1500-2499	Room	0.0	0.0	0.069151669623	0.0	0.0	0.0	0.930848330377	5	12013.7720346
Inside MSA, but not in central city - urban	2000s	1500-2499	None	0.0502103384664	0.0437416897454	0.0650626804987	0.0	0.0	0.0640528232281	0.776932468061	17	41153.1358065
Inside MSA, but not in central city - urban	2000s	2500-3499	Central	0.0195653250221	0.01871462178	0.0253433009175	0.0437977401529	0.0476983837719	0.0639231670039	0.780957461352	471	971462.266011
Inside MSA, but not in central city - urban	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.294979254398	0.705020745602	6	18766.9735504
Inside MSA, but not in central city - urban	2000s	2500-3499	None	0.0	0.0774181906869	0.0	0.0468985708989	0.146042035189	0.0	0.729641203225	14	35099.2181371
Inside MSA, but not in central city - urban	2000s	3500+	Central	0.0289352447104	0.00445542891217	0.0394417460756	0.0167340544359	0.031610207176	0.0479288572807	0.830894461409	405	779521.91591
Inside MSA, but not in central city - urban	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7	19740.9339476
Inside MSA, but not in central city - urban	2000s	Blank	Central	0.0528488744035	0.00646977075059	0.0423624682249	0.0895124291314	0.131426478215	0.0491470576865	0.628232921588	50	84111.8656577
Inside MSA, but not in central city - urban	2000s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Inside MSA, but not in central city - urban	2000s	Blank	None	0.0	0.466395091903	0.0	0.0	0.0	0.533604908097	0.0	2	5049.7397541
Outside MSA, urban	<1950	0-1499	Central	0.0571265077296	0.167270894078	0.078625949515	0.187862010669	0.0982009766813	0.0744969198621	0.336416741465	101	250710.610391
Outside MSA, urban	<1950	0-1499	Room	0.114085916619	0.117799112412	0.13882213056	0.101322878199	0.0509682175909	0.0526819580886	0.424319786531	88	240618.532944
Outside MSA, urban	<1950	0-1499	None	0.11061616052	0.186065695688	0.202250965757	0.0	0.0373669152261	0.0794575203715	0.384242742437	24	73331.4126713
Outside MSA, urban	<1950	1500-2499	Central	0.0362792375083	0.0564942696315	0.125773916435	0.109378966867	0.0828020470314	0.0945478231265	0.4947237394	94	240429.324647
Outside MSA, urban	<1950	1500-2499	Room	0.0273149531328	0.118827898482	0.150362261724	0.097238225136	0.0784238064036	0.128561217556	0.399271637566	75	197460.165953
Outside MSA, urban	<1950	1500-2499	None	0.0	0.160949353457	0.159439257871	0.0	0.171526527856	0.112834955722	0.395249905094	18	52696.079818
Outside MSA, urban	<1950	2500-3499	Central	0.0677965722748	0.0609276052883	0.0553940711947	0.0814958126628	0.0821560281588	0.0286469110394	0.623582999381	37	90409.082286
Outside MSA, urban	<1950	2500-3499	Room	0.0277798215413	0.0615889303106	0.16816131466	0.137162861223	0.0611137721565	0.100265823124	0.443927476985	16	39827.7401658
Outside MSA, urban	<1950	2500-3499	None	0.0	0.161710249106	0.142622695312	0.0	0.336745137035	0.0	0.358921918547	6	17169.6045615
Outside MSA, urban	<1950	3500+	Central	0.0	0.0	0.0646466379373	0.0546029834838	0.193110570774	0.0	0.687639807805	15	40471.1123808
Outside MSA, urban	<1950	3500+	Room	0.0	0.19863202204	0.0	0.213814303155	0.0	0.115149614491	0.472404060314	12	37439.5396916
Outside MSA, urban	<1950	3500+	None	0.289838846152	0.0	0.0	0.0	0.0	0.0	0.710161153848	3	9266.2631585
Outside MSA, urban	<1950	Blank	Central	0.0667708391693	0.0784889777825	0.3300901836	0.099020815704	0.0798062391948	0.0964701751293	0.24935276942	12	28039.3527458
Outside MSA, urban	<1950	Blank	Room	0.0824734537171	0.255259430799	0.0	0.0	0.100825152643	0.283769423337	0.277672539504	11	29512.8108294
Outside MSA, urban	<1950	Blank	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	12921.5017953
Outside MSA, urban	1950s	0-1499	Central	0.076453164687	0.072163982347	0.0733968596436	0.139474633441	0.142418658698	0.149133607999	0.346959093184	78	192783.216019
Outside MSA, urban	1950s	0-1499	Room	0.1734947994	0.108189521457	0.0607956718065	0.174069345165	0.11775462124	0.0966404732873	0.269055567645	29	69992.9623419
Outside MSA, urban	1950s	0-1499	None	0.0	0.0985620564927	0.387953276018	0.28011534182	0.0822664589561	0.0913259258783	0.0597769408352	10	30004.2803218
Outside MSA, urban	1950s	1500-2499	Central	0.0146207795891	0.0540145243212	0.0962158253145	0.124607416223	0.0317139149859	0.154348135473	0.524479404093	68	165627.023234
Outside MSA, urban	1950s	1500-2499	Room	0.0	0.0	0.0	0.205241255814	0.171072982346	0.113644492104	0.510041269736	12	30919.6433988
Outside MSA, urban	1950s	1500-2499	None	0.0	0.0	0.153583514631	0.0	0.395753670615	0.0	0.450662814754	8	19780.2068093
Outside MSA, urban	1950s	2500-3499	Central	0.0	0.0	0.110686932479	0.0599743024616	0.0994303347173	0.111935310821	0.617973119522	18	41191.5417538
Outside MSA, urban	1950s	2500-3499	Room	0.0	0.0	0.0	0.452602407132	0.0	0.0	0.547397592868	3	9542.0657598
Outside MSA, urban	1950s	2500-3499	None	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	1627.5985012
Outside MSA, urban	1950s	3500+	Central	0.116921677581	0.0	0.110499986029	0.0	0.189326267002	0.0	0.583252069388	10	24563.5330694
Outside MSA, urban	1950s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2230.0234172
Outside MSA, urban	1950s	3500+	None	0.0	0.289373086204	0.0	0.0	0.349550099248	0.361076814548	0.0	3	9110.0243626
Outside MSA, urban	1950s	Blank	Central	0.167907627062	0.163343743479	0.109705700584	0.0	0.0594118608962	0.276930132448	0.222700935531	14	34335.1945054
Outside MSA, urban	1950s	Blank	Room	0.813483076635	0.159612594087	0.0	0.0	0.0	0.0	0.0269043292781	5	8459.68048403
Outside MSA, urban	1950s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1960s	0-1499	Central	0.0751472394708	0.0467982538014	0.0784220730774	0.135434729972	0.103279432118	0.163651095762	0.397267175798	61	155304.392434
Outside MSA, urban	1960s	0-1499	Room	0.0523776207916	0.223043571459	0.0	0.194723597165	0.163754655778	0.134703892271	0.231396662536	14	37484.1943568
Outside MSA, urban	1960s	0-1499	None	0.0	0.197655906065	0.0	0.0	0.0	0.196734965026	0.605609128909	5	15031.8148668
Outside MSA, urban	1960s	1500-2499	Central	0.0717647385148	0.0554726093962	0.087806766145	0.164217681768	0.0922273358154	0.137961777833	0.390549090528	84	214317.721753
Outside MSA, urban	1960s	1500-2499	Room	0.00655156620761	0.344964197543	0.123097010715	0.117830772041	0.0	0.196483963862	0.211072489632	15	35969.3049116
Outside MSA, urban	1960s	1500-2499	None	0.0	0.0	0.0	0.27610291307	0.335813523566	0.0	0.388083563364	3	8757.5371622
Outside MSA, urban	1960s	2500-3499	Central	0.0	0.0	0.146146016946	0.0	0.0971828331825	0.045380818045	0.711290331826	21	53526.1629174
Outside MSA, urban	1960s	2500-3499	Room	0.0	0.0	0.0	0.137162107758	0.0	0.0	0.862837892242	6	16216.1033251
Outside MSA, urban	1960s	2500-3499	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2209.5756485
Outside MSA, urban	1960s	3500+	Central	0.132116971103	0.0	0.0	0.104045901475	0.118034577272	0.098878971008	0.546923579143	9	22630.8513255
Outside MSA, urban	1960s	3500+	Room	0.0	0.0	0.0	0.153069543492	0.0	0.0	0.846930456508	4	10972.6780376
Outside MSA, urban	1960s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1960s	Blank	Central	0.180985718094	0.0	0.19546101644	0.238718457201	0.0	0.206220580545	0.17861422772	5	12370.6586911
Outside MSA, urban	1960s	Blank	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2316.6151146
Outside MSA, urban	1960s	Blank	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2445.5475241
Outside MSA, urban	1970s	0-1499	Central	0.0831863020298	0.0135323499232	0.143119606394	0.116920214789	0.136036637102	0.104099777005	0.403105112757	64	159935.278313
Outside MSA, urban	1970s	0-1499	Room	0.0	0.0355382213438	0.220886218022	0.13157996758	0.117220894826	0.16868496759	0.326089730638	17	45428.0477625
Outside MSA, urban	1970s	0-1499	None	0.0	0.119869827043	0.0	0.182628991771	0.114137308265	0.342557259902	0.240806613019	7	23209.9123343
Outside MSA, urban	1970s	1500-2499	Central	0.0538722858348	0.0294226493073	0.0602616003831	0.142899424613	0.0740548004024	0.106295926509	0.53319331295	107	261162.002933
Outside MSA, urban	1970s	1500-2499	Room	0.0	0.0	0.0675735572299	0.336452044363	0.0	0.132670446748	0.46330395166	14	40578.8096677
Outside MSA, urban	1970s	1500-2499	None	0.0661412046551	0.0	0.109347792476	0.0	0.107293220453	0.0734787943528	0.643738988063	11	28314.1252456
Outside MSA, urban	1970s	2500-3499	Central	0.0290823082711	0.0	0.0	0.033387079274	0.10318992633	0.133133751044	0.701206935081	29	72754.5239901
Outside MSA, urban	1970s	2500-3499	Room	0.353356789035	0.0	0.0	0.0	0.0	0.0	0.646643210965	3	6301.25005574
Outside MSA, urban	1970s	2500-3499	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2357.7888677
Outside MSA, urban	1970s	3500+	Central	0.0	0.0879858319039	0.0694074330299	0.0	0.0716009106301	0.0	0.771005824436	16	33925.0023306
Outside MSA, urban	1970s	3500+	Room	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	1951.9322818
Outside MSA, urban	1970s	3500+	None	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	3795.4428471
Outside MSA, urban	1970s	Blank	Central	0.272303226071	0.0689194507708	0.0	0.061983588634	0.333346539209	0.0	0.263447195316	15	35379.8651067
Outside MSA, urban	1970s	Blank	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2772.311023
Outside MSA, urban	1970s	Blank	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	4023.4936749
Outside MSA, urban	1980s	0-1499	Central	0.0962374593079	0.120890579855	0.0	0.0522373109574	0.140907642007	0.194697006359	0.395030001514	20	47726.0786458
Outside MSA, urban	1980s	0-1499	Room	0.0	0.184042349016	0.0	0.219001127117	0.281381578218	0.0	0.315574945648	5	11557.4589374
Outside MSA, urban	1980s	0-1499	None	0.0	0.0	0.0	0.307907015048	0.492502604843	0.199590380109	0.0	4	14684.3808469
Outside MSA, urban	1980s	1500-2499	Central	0.0316940822547	0.0429961614022	0.0780031570225	0.0668716419754	0.0939200437857	0.0461846636286	0.640330249931	49	121065.971981
Outside MSA, urban	1980s	1500-2499	Room	0.0	0.0	0.0	0.0	0.133793580242	0.0	0.866206419758	7	19734.6272566
Outside MSA, urban	1980s	1500-2499	None	0.39023835371	0.0	0.0	0.0	0.0	0.0	0.60976164629	3	9691.6109484
Outside MSA, urban	1980s	2500-3499	Central	0.0	0.0	0.0	0.0	0.0	0.0892048422818	0.910795157718	13	34957.5673241
Outside MSA, urban	1980s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	3118.3842797
Outside MSA, urban	1980s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	6040.2374304
Outside MSA, urban	1980s	3500+	Central	0.0532001235968	0.0	0.0	0.0836439899303	0.144164210548	0.062530969553	0.656460706372	15	36956.1886153
Outside MSA, urban	1980s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	Blank	Central	0.0	0.0	0.184388554835	0.0	0.0	0.0	0.815611445165	6	14633.9247315
Outside MSA, urban	1980s	Blank	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1693.9288212
Outside MSA, urban	1980s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	0-1499	Central	0.0551226782282	0.00813891628449	0.0733521038864	0.21764603053	0.163451086759	0.107253402118	0.375035782193	25	53084.7788978
Outside MSA, urban	1990s	0-1499	Room	0.0	0.0	0.290869151639	0.0	0.0	0.0	0.709130848361	3	6411.3902832
Outside MSA, urban	1990s	0-1499	None	0.0	0.0671112917209	0.0	0.0	0.0	0.497925219501	0.434963488778	5	6946.95186391
Outside MSA, urban	1990s	1500-2499	Central	0.0435980887024	0.0221290451808	0.0222691688114	0.0	0.133703677619	0.108627878644	0.669672141043	60	126336.137398
Outside MSA, urban	1990s	1500-2499	Room	0.0	0.0	0.173187261543	0.0	0.0	0.145044998837	0.68176773962	11	26624.8503275
Outside MSA, urban	1990s	1500-2499	None	0.127045919032	0.0	0.0	0.156297907517	0.0	0.0697842672366	0.646871906215	11	30456.2299536
Outside MSA, urban	1990s	2500-3499	Central	0.0277714760964	0.0519815716066	0.0369894342937	0.0194415942386	0.135258407048	0.181236638885	0.547320877832	40	74391.7276715
Outside MSA, urban	1990s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2408.6403238
Outside MSA, urban	1990s	3500+	Central	0.0	0.137930425876	0.0	0.0	0.0404191955933	0.0	0.821650378531	21	40305.8324934
Outside MSA, urban	1990s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	4448.8588596
Outside MSA, urban	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	Blank	Central	0.31579326588	0.173452012051	0.0	0.112418929416	0.398335792652	0.0	0.0	5	8312.24785489
Outside MSA, urban	1990s	Blank	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	3814.6669364
Outside MSA, urban	1990s	Blank	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	3046.3543421
Outside MSA, urban	2000s	0-1499	Central	0.0	0.0488069470098	0.151511194231	0.0874279796617	0.0998631992827	0.0623460884162	0.550044591399	47	117383.426201
Outside MSA, urban	2000s	0-1499	Room	0.0	0.777660717126	0.0	0.0	0.0	0.0	0.222339282874	2	4056.18120748
Outside MSA, urban	2000s	0-1499	None	0.273561283092	0.102617255363	0.0	0.0508824785167	0.0727533878709	0.0230664149775	0.47711918018	10	29556.3940818
Outside MSA, urban	2000s	1500-2499	Central	0.0327294887834	0.0260570112073	0.0442699189464	0.0915647729824	0.0791067795488	0.0722748645775	0.653997163954	141	335812.164093
Outside MSA, urban	2000s	1500-2499	Room	0.0	0.0	0.286697739793	0.0	0.0	0.0	0.713302260207	7	20441.1579053
Outside MSA, urban	2000s	1500-2499	None	0.0	0.0	0.0	0.29107488891	0.172283763066	0.239240605184	0.29740074284	9	22689.5729925
Outside MSA, urban	2000s	2500-3499	Central	0.0228356923278	0.0598007073959	0.0189649196268	0.0529087738251	0.0852738045467	0.0219856650438	0.738230437234	51	125525.439371
Outside MSA, urban	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	4876.6982559
Outside MSA, urban	2000s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5462.5416377
Outside MSA, urban	2000s	3500+	Central	0.0481703281421	0.0	0.0	0.0484021454676	0.0425995387749	0.0957651217237	0.765062865892	39	88914.2308801
Outside MSA, urban	2000s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	5750.0490937
Outside MSA, urban	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5336.2350744
Outside MSA, urban	2000s	Blank	Central	0.096533163948	0.0597012097791	0.0	0.121891774837	0.240502430622	0.117390310796	0.363981110018	11	25595.7122469
Outside MSA, urban	2000s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	Blank	None	0.0	0.0	0.334054923831	0.37767622677	0.0	0.0	0.288268849399	3	7241.9618653
