Dependency=Location	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
Outside MSA, rural	1970s	3500+	Room	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	4989.7942641
Outside MSA, rural	1970s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2177.7960164
Outside MSA, rural	1970s	Blank	Central	0.0	0.197528265961	0.802471734039	0.0	0.0	0.0	0.0	3	13047.4801308
Outside MSA, rural	1970s	Blank	Room	0.152583273925	0.159381700821	0.0901395875385	0.0	0.0	0.213924172817	0.383971264899	7	21431.7642365
Outside MSA, rural	1970s	Blank	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2226.6666014
Outside MSA, rural	1980s	0-1499	Central	0.0	0.197167486906	0.458797680753	0.138403415667	0.0	0.0	0.205631416674	10	19080.6060838
Outside MSA, rural	1980s	0-1499	Room	0.0	0.131932962779	0.18919858904	0.0	0.150527473324	0.0	0.528340974857	6	14313.776077
Outside MSA, rural	1980s	0-1499	None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2	8125.7794287
Outside MSA, rural	1980s	1500-2499	Central	0.16773993399	0.0447338617431	0.181603998278	0.100741977253	0.0	0.33812624461	0.167053984126	7	14904.8926569
Outside MSA, rural	1980s	1500-2499	Room	0.0	0.0	0.290702139453	0.0	0.0	0.326784000735	0.382513859812	5	11250.6211119
Outside MSA, rural	1980s	1500-2499	None	0.0	0.293279430468	0.33562968908	0.0	0.0	0.0	0.371090880452	3	6822.6248002
Outside MSA, rural	1980s	2500-3499	Central	0.0	0.0	0.0	0.315899305714	0.684100694286	0.0	0.0	2	4793.0681303
Outside MSA, rural	1980s	2500-3499	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2647.8579016
Outside MSA, rural	1980s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1980s	3500+	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1980s	3500+	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2709.7938632
Outside MSA, rural	1980s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1980s	Blank	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1980s	Blank	Room	0.0	0.458544630721	0.0	0.0	0.0	0.0	0.541455369279	2	5117.7562928
Outside MSA, rural	1980s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1990s	0-1499	Central	0.557005868512	0.117324314932	0.00935339837985	0.0	0.0	0.0852373305699	0.231079087606	7	14878.7284341
Outside MSA, rural	1990s	0-1499	Room	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2	5055.6515959
Outside MSA, rural	1990s	0-1499	None	0.380142652023	0.431718834012	0.188138513964	0.0	0.0	0.0	0.0	5	13842.265902
Outside MSA, rural	1990s	1500-2499	Central	0.0	0.0694224312046	0.0	0.216235306028	0.0	0.0412369297183	0.673105333049	11	21945.9467936
Outside MSA, rural	1990s	1500-2499	Room	0.0	0.0	0.0	0.600318823994	0.399681176006	0.0	0.0	2	4329.8992144
Outside MSA, rural	1990s	1500-2499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1990s	2500-3499	Central	0.379124578988	0.0	0.0	0.620875421012	0.0	0.0	0.0	2	5617.3882276
Outside MSA, rural	1990s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1484.6323329
Outside MSA, rural	1990s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1990s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	2511.9498563
Outside MSA, rural	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	1990s	3500+	None	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	1927.3345834
Outside MSA, rural	1990s	Blank	Central	0.0	0.0	0.0	0.609223006499	0.0	0.0	0.390776993501	2	4140.5782339
Outside MSA, rural	1990s	Blank	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2	5406.4777125
Outside MSA, rural	1990s	Blank	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2352.0231708
Outside MSA, rural	2000s	0-1499	Central	0.28255891609	0.233586168092	0.0429692905727	0.0691981229946	0.0	0.0655887659056	0.306098736345	15	31066.5706766
Outside MSA, rural	2000s	0-1499	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2457.8991831
Outside MSA, rural	2000s	0-1499	None	0.0	0.0	0.240525334008	0.0	0.273441512962	0.212400991993	0.273632161037	5	11502.8760825
Outside MSA, rural	2000s	1500-2499	Central	0.0748978407869	0.0442826305689	0.0	0.13574574934	0.1549615959	0.0441081413341	0.54600404207	27	61273.0425802
Outside MSA, rural	2000s	1500-2499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	2000s	1500-2499	None	0.0	0.155208045716	0.430201879328	0.253368162728	0.0	0.161221912227	0.0	4	11365.8043915
Outside MSA, rural	2000s	2500-3499	Central	0.0	0.0	0.413110460453	0.0	0.0	0.0	0.586889539547	3	5626.0130057
Outside MSA, rural	2000s	2500-3499	Room	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	415.7819817
Outside MSA, rural	2000s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2378.4558808
Outside MSA, rural	2000s	3500+	Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2042.7785883
Outside MSA, rural	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, rural	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2202.6613538
Outside MSA, rural	2000s	Blank	Central	0.526953902078	0.0	0.0	0.211498834186	0.0	0.0	0.261547263736	4	9826.6712306
Outside MSA, rural	2000s	Blank	Room	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2290.9756016
Outside MSA, rural	2000s	Blank	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	2290.9756016
Outside MSA, urban	<1950	0-1499	Central	0.106299911914	0.187484319331	0.225244319591	0.0644459928942	0.149438278753	0.0605617105629	0.206525466953	39	102052.253567
Outside MSA, urban	<1950	0-1499	Room	0.133672654245	0.214230769461	0.173444311546	0.17942165261	0.0968217976956	0.0306357107224	0.17177310372	55	136982.052188
Outside MSA, urban	<1950	0-1499	None	0.0982289342675	0.255258148747	0.181317893512	0.207776045965	0.0	0.0994187156474	0.158000261861	13	37508.3144287
Outside MSA, urban	<1950	1500-2499	Central	0.106545227202	0.222791478072	0.0505222936134	0.20634602883	0.266084095157	0.0	0.147710877125	20	45436.7999
Outside MSA, urban	<1950	1500-2499	Room	0.170954857492	0.0	0.185549243179	0.378594164814	0.134542244151	0.0907980398105	0.0395614505536	17	41878.2457775
Outside MSA, urban	<1950	1500-2499	None	0.0	0.0	0.564012604461	0.0	0.117364254441	0.125038364135	0.193584776963	6	17786.3568728
Outside MSA, urban	<1950	2500-3499	Central	0.311091817994	0.240164114269	0.0	0.0	0.448744067737	0.0	0.0	4	8831.7100794
Outside MSA, urban	<1950	2500-3499	Room	0.0	0.226900445015	0.0	0.0	0.773099554985	0.0	0.0	4	10283.3133542
Outside MSA, urban	<1950	2500-3499	None	0.0	0.291285654069	0.0	0.0	0.0	0.352538117064	0.356176228867	3	7565.5689802
Outside MSA, urban	<1950	3500+	Central	0.210955149955	0.0	0.192822301141	0.0	0.0	0.0	0.596222548904	5	13276.7392581
Outside MSA, urban	<1950	3500+	Room	0.0	0.489741495241	0.0	0.510258504759	0.0	0.0	0.0	2	4647.9970591
Outside MSA, urban	<1950	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	6257.059688
Outside MSA, urban	<1950	Blank	Central	0.0923174949862	0.185533307042	0.317837515826	0.100009676928	0.165661906025	0.138640099193	0.0	11	26866.1701021
Outside MSA, urban	<1950	Blank	Room	0.115784063347	0.313086946272	0.124928777455	0.129177016948	0.157384436878	0.1596387591	0.0	8	17624.4974733
Outside MSA, urban	<1950	Blank	None	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	3529.6192383
Outside MSA, urban	1950s	0-1499	Central	0.0386508342428	0.166068369973	0.0998759133866	0.104421406115	0.227159418037	0.135975130305	0.227848927941	33	80887.7183934
Outside MSA, urban	1950s	0-1499	Room	0.141039395473	0.130191585424	0.12106728304	0.04317542475	0.251699601941	0.0991754081461	0.213651301227	22	54599.128385
Outside MSA, urban	1950s	0-1499	None	0.0	0.169792785884	0.249621951551	0.0	0.179864685282	0.0	0.400720577283	6	19197.4223005
Outside MSA, urban	1950s	1500-2499	Central	0.13388443711	0.0544893526448	0.0	0.208186545301	0.0	0.232065517425	0.371374147519	14	31880.0123654
Outside MSA, urban	1950s	1500-2499	Room	0.0	0.456804933673	0.196975778666	0.0	0.202481549172	0.0	0.143737738488	6	18403.5066999
Outside MSA, urban	1950s	1500-2499	None	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2667.6256279
Outside MSA, urban	1950s	2500-3499	Central	0.0	0.548003326387	0.451996673613	0.0	0.0	0.0	0.0	2	6106.5857267
Outside MSA, urban	1950s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1950s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1950s	3500+	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1950s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1950s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1950s	Blank	Central	0.461071874059	0.0	0.0	0.410506687447	0.0	0.0	0.128421438494	5	10365.5270063
Outside MSA, urban	1950s	Blank	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	5224.1525264
Outside MSA, urban	1950s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1960s	0-1499	Central	0.0	0.18110320356	0.168917774568	0.132125502087	0.348120933846	0.0863246184037	0.0834079675355	14	31245.3063179
Outside MSA, urban	1960s	0-1499	Room	0.0	0.191336537591	0.272474525985	0.189837826155	0.0	0.00623015821513	0.340120952054	16	37138.4090821
Outside MSA, urban	1960s	0-1499	None	0.0	0.521817616009	0.0	0.0	0.478182383991	0.0	0.0	2	5040.5037153
Outside MSA, urban	1960s	1500-2499	Central	0.0765976328533	0.0620153533309	0.199776515527	0.0593244534044	0.199926641021	0.0707343695272	0.331625034336	14	31673.7577132
Outside MSA, urban	1960s	1500-2499	Room	0.510538903271	0.0	0.0	0.0	0.489461096729	0.0	0.0	2	7291.3089932
Outside MSA, urban	1960s	1500-2499	None	0.0	0.0	0.0	0.0	0.445908330481	0.347928220472	0.206163449047	4	11953.9009795
Outside MSA, urban	1960s	2500-3499	Central	0.0	0.0	0.0	0.0	0.0	0.644179737048	0.355820262952	2	4864.4358487
Outside MSA, urban	1960s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	3201.7428048
Outside MSA, urban	1960s	2500-3499	None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2527.8958845
Outside MSA, urban	1960s	3500+	Central	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2909.386254
Outside MSA, urban	1960s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1960s	3500+	None	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	1982.3571238
Outside MSA, urban	1960s	Blank	Central	0.345906339682	0.0855579766341	0.226058064722	0.0	0.0	0.0	0.342477618962	4	9119.31456475
Outside MSA, urban	1960s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1960s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1970s	0-1499	Central	0.115689919195	0.108716273267	0.367467910956	0.0165983223967	0.118736717592	0.118346227742	0.154444628851	20	46593.8046097
Outside MSA, urban	1970s	0-1499	Room	0.0	0.289656931601	0.102855299872	0.175211791829	0.0806466857535	0.102773154432	0.248856136512	12	31744.0374825
Outside MSA, urban	1970s	0-1499	None	0.0	0.0	0.439217390053	0.189753314639	0.118435491275	0.252593804033	0.0	5	12824.9009401
Outside MSA, urban	1970s	1500-2499	Central	0.0806328440501	0.206256428002	0.10322180298	0.0708923674397	0.118470051427	0.108999613997	0.311526892104	15	38582.360179
Outside MSA, urban	1970s	1500-2499	Room	0.0	0.0	0.393444715346	0.0	0.606555284654	0.0	0.0	2	4476.7088404
Outside MSA, urban	1970s	1500-2499	None	0.0	0.515659735771	0.0	0.0	0.0	0.0	0.484340264229	2	5256.764827
Outside MSA, urban	1970s	2500-3499	Central	0.0	0.0	0.239198245069	0.178148459706	0.216424201519	0.171306899819	0.194922193888	5	10568.4967746
Outside MSA, urban	1970s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1970s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1970s	3500+	Central	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2097.4750999
Outside MSA, urban	1970s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.281784263081	0.718215736919	2	7699.7722569
Outside MSA, urban	1970s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1970s	Blank	Central	0.491560695515	0.0	0.0414430644223	0.0	0.466996240063	0.0	0.0	3	4541.92056967
Outside MSA, urban	1970s	Blank	Room	0.0	0.0	0.0	0.422791617834	0.577208382166	0.0	0.0	2	4152.7878166
Outside MSA, urban	1970s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	0-1499	Central	0.394090106569	0.0	0.0	0.0	0.0	0.279611822703	0.326298070728	3	9096.9015173
Outside MSA, urban	1980s	0-1499	Room	0.0	0.717521931625	0.0	0.0	0.0	0.0	0.282478068375	4	8906.7536162
Outside MSA, urban	1980s	0-1499	None	0.0	0.0530421574727	0.0922921455254	0.420143712802	0.0	0.0	0.4345219842	5	6786.36254672
Outside MSA, urban	1980s	1500-2499	Central	0.0	0.607258727023	0.0	0.392741272977	0.0	0.0	0.0	5	11858.6895599
Outside MSA, urban	1980s	1500-2499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	1500-2499	None	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2788.4328487
Outside MSA, urban	1980s	2500-3499	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	3500+	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	Blank	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1980s	Blank	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	187.80983458
Outside MSA, urban	1980s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	0-1499	Central	0.145116735433	0.1712759271	0.170239428105	0.106266729526	0.0506827640371	0.0994000246784	0.25701839112	16	33613.2884022
Outside MSA, urban	1990s	0-1499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	0-1499	None	0.148248976497	0.0	0.66269913672	0.0	0.0	0.0	0.189051886783	4	10417.532157
Outside MSA, urban	1990s	1500-2499	Central	0.0	0.179415642084	0.0	0.0498721528653	0.0	0.161659510795	0.609052694256	9	28218.3297882
Outside MSA, urban	1990s	1500-2499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	1500-2499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2127.0676215
Outside MSA, urban	1990s	2500-3499	Central	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	2500-3499	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2348.3992017
Outside MSA, urban	1990s	3500+	Central	0.0	0.0	0.0	0.0	0.212600574859	0.787399425141	0.0	2	3938.07487178
Outside MSA, urban	1990s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	Blank	Central	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2650.7080227
Outside MSA, urban	1990s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	1990s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	0-1499	Central	0.19576788993	0.0763118815671	0.124305138203	0.0	0.137898098943	0.0	0.465716991356	16	34795.1043949
Outside MSA, urban	2000s	0-1499	Room	0.0	0.0	0.0	0.0	0.0	0.378860692346	0.621139307654	2	7359.1065358
Outside MSA, urban	2000s	0-1499	None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1	2247.6933169
Outside MSA, urban	2000s	1500-2499	Central	0.0632331077358	0.101035695319	0.17701605958	0.054013359998	0.253507524349	0.117127330741	0.234066922277	26	60426.7961171
Outside MSA, urban	2000s	1500-2499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	4192.5470868
Outside MSA, urban	2000s	1500-2499	None	0.279879520382	0.0	0.0	0.0	0.0	0.0	0.720120479618	3	10381.17335
Outside MSA, urban	2000s	2500-3499	Central	0.0	0.0	0.0	0.329373399088	0.340727439586	0.0	0.329899161326	4	9509.6283934
Outside MSA, urban	2000s	2500-3499	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	3500+	Central	0.0	0.0	0.495302584303	0.0	0.0	0.0	0.504697415697	2	2812.5880063
Outside MSA, urban	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	Blank	Central	0.312735140845	0.158841432027	0.0	0.528423427128	0.0	0.0	0.0	5	7746.99886735
Outside MSA, urban	2000s	Blank	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Outside MSA, urban	2000s	Blank	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
