Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Region
TN, 02700	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 02700	Multi-Family with 5+ Units	2050s	0.939429	0.000000	0.060571	0.000000	0.000000	0.000000	South
TN, 02700	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 02700	Single-Family Detached	2050s	0.916352	0.000000	0.054862	0.009022	0.015267	0.004497	South
TN, 02800	Mobile Home	2050s	0.949971	0.000000	0.000000	0.000000	0.000000	0.050029	South
TN, 02800	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 02800	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 02800	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 02800	Single-Family Detached	2050s	0.801785	0.000000	0.047060	0.000000	0.111796	0.039359	South
TN, 02900	Mobile Home	2050s	0.984353	0.000000	0.013807	0.000000	0.000000	0.001841	South
TN, 02900	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 02900	Multi-Family with 5+ Units	2050s	0.919280	0.000000	0.080720	0.000000	0.000000	0.000000	South
TN, 02900	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 02900	Single-Family Detached	2050s	0.815986	0.000000	0.123120	0.000000	0.053333	0.007560	South
TN, 03000	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03000	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03000	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 03000	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03000	Single-Family Detached	2050s	0.835590	0.000000	0.164410	0.000000	0.000000	0.000000	South
TN, 03100	Mobile Home	2050s	0.875385	0.000000	0.092024	0.000000	0.000000	0.032592	South
TN, 03100	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03100	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 03100	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03100	Single-Family Detached	2050s	0.785041	0.000000	0.194445	0.000000	0.013957	0.006557	South
TN, 03201	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03201	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03201	Multi-Family with 5+ Units	2050s	0.969463	0.000000	0.019138	0.011399	0.000000	0.000000	South
TN, 03201	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03201	Single-Family Detached	2050s	0.896909	0.000000	0.103091	0.000000	0.000000	0.000000	South
TN, 03202	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03202	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03202	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 03202	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03202	Single-Family Detached	2050s	0.858720	0.000000	0.111854	0.003174	0.016714	0.009538	South
TN, 03203	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03203	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03203	Multi-Family with 5+ Units	2050s	0.962714	0.000000	0.037286	0.000000	0.000000	0.000000	South
TN, 03203	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03203	Single-Family Detached	2050s	0.858720	0.000000	0.111854	0.003174	0.016714	0.009538	South
TN, 03204	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03204	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03204	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 03204	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03204	Single-Family Detached	2050s	0.810395	0.000000	0.189605	0.000000	0.000000	0.000000	South
TN, 03205	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03205	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03205	Multi-Family with 5+ Units	2050s	0.925417	0.000000	0.015542	0.059041	0.000000	0.000000	South
TN, 03205	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03205	Single-Family Detached	2050s	0.897539	0.000000	0.102461	0.000000	0.000000	0.000000	South
TN, 03206	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03206	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03206	Multi-Family with 5+ Units	2050s	0.967420	0.000000	0.006295	0.026286	0.000000	0.000000	South
TN, 03206	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03206	Single-Family Detached	2050s	0.774609	0.000000	0.221599	0.000000	0.000000	0.003793	South
TN, 03207	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03207	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03207	Multi-Family with 5+ Units	2050s	0.965532	0.000000	0.025371	0.008859	0.000000	0.000238	South
TN, 03207	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03207	Single-Family Detached	2050s	0.858720	0.000000	0.111854	0.003174	0.016714	0.009538	South
TN, 03208	Mobile Home	2050s	0.966861	0.000000	0.015547	0.002798	0.005456	0.009337	South
TN, 03208	Multi-Family with 2 - 4 Units	2050s	0.957197	0.000000	0.036614	0.000000	0.000000	0.006190	South
TN, 03208	Multi-Family with 5+ Units	2050s	0.914792	0.000000	0.085208	0.000000	0.000000	0.000000	South
TN, 03208	Single-Family Attached	2050s	0.881427	0.000000	0.113614	0.002888	0.000000	0.002072	South
TN, 03208	Single-Family Detached	2050s	0.858720	0.000000	0.111854	0.003174	0.016714	0.009538	South
TX, 00100	Mobile Home	2050s	0.845940	0.000000	0.104027	0.006689	0.000000	0.043344	South
TX, 00100	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00100	Multi-Family with 5+ Units	2050s	0.941699	0.000000	0.058301	0.000000	0.000000	0.000000	South
TX, 00100	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00100	Single-Family Detached	2050s	0.892221	0.000000	0.067558	0.000000	0.008511	0.031711	South
TX, 00200	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 00200	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00200	Multi-Family with 5+ Units	2050s	0.882873	0.000000	0.117127	0.000000	0.000000	0.000000	South
TX, 00200	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00200	Single-Family Detached	2050s	0.826329	0.000000	0.153123	0.020548	0.000000	0.000000	South
TX, 00300	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 00300	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00300	Multi-Family with 5+ Units	2050s	0.980171	0.000000	0.019829	0.000000	0.000000	0.000000	South
TX, 00300	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00300	Single-Family Detached	2050s	0.847679	0.000000	0.150140	0.000000	0.000000	0.002180	South
TX, 00400	Mobile Home	2050s	0.993944	0.000000	0.006056	0.000000	0.000000	0.000000	South
TX, 00400	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00400	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 00400	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00400	Single-Family Detached	2050s	0.844299	0.000000	0.144000	0.000000	0.000000	0.011700	South
TX, 00501	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 00501	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00501	Multi-Family with 5+ Units	2050s	0.977919	0.000000	0.022081	0.000000	0.000000	0.000000	South
TX, 00501	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00501	Single-Family Detached	2050s	0.952586	0.000000	0.047414	0.000000	0.000000	0.000000	South
TX, 00502	Mobile Home	2050s	0.979608	0.000000	0.000000	0.000000	0.000000	0.020392	South
TX, 00502	Multi-Family with 2 - 4 Units	2050s	0.898171	0.000000	0.089304	0.000000	0.000000	0.012524	South
TX, 00502	Multi-Family with 5+ Units	2050s	0.974896	0.000000	0.025104	0.000000	0.000000	0.000000	South
TX, 00502	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00502	Single-Family Detached	2050s	0.852516	0.000000	0.145760	0.000000	0.000000	0.001726	South
TX, 00600	Mobile Home	2050s	0.974723	0.000000	0.000000	0.000000	0.000000	0.025277	South
TX, 00600	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00600	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 00600	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00600	Single-Family Detached	2050s	0.945927	0.000000	0.014255	0.000000	0.002588	0.037230	South
TX, 00700	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 00700	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00700	Multi-Family with 5+ Units	2050s	0.878663	0.000000	0.084208	0.037129	0.000000	0.000000	South
TX, 00700	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00700	Single-Family Detached	2050s	0.753051	0.000000	0.181014	0.000000	0.018779	0.047155	South
TX, 00800	Mobile Home	2050s	0.968916	0.000000	0.000000	0.018072	0.000000	0.013012	South
TX, 00800	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00800	Multi-Family with 5+ Units	2050s	0.946425	0.000000	0.053575	0.000000	0.000000	0.000000	South
TX, 00800	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00800	Single-Family Detached	2050s	0.876278	0.000000	0.039268	0.000000	0.038441	0.046014	South
TX, 00900	Mobile Home	2050s	0.993730	0.000000	0.000000	0.006270	0.000000	0.000000	South
TX, 00900	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 00900	Multi-Family with 5+ Units	2050s	0.958960	0.000000	0.041040	0.000000	0.000000	0.000000	South
TX, 00900	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 00900	Single-Family Detached	2050s	0.810928	0.000000	0.155534	0.000000	0.005663	0.027874	South
TX, 01000	Mobile Home	2050s	0.937474	0.000000	0.004547	0.000000	0.000000	0.057979	South
TX, 01000	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01000	Multi-Family with 5+ Units	2050s	0.922298	0.000000	0.010833	0.066869	0.000000	0.000000	South
TX, 01000	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01000	Single-Family Detached	2050s	0.928492	0.000000	0.027266	0.000000	0.005260	0.038982	South
TX, 01100	Mobile Home	2050s	0.938587	0.000000	0.000000	0.048499	0.006928	0.005986	South
TX, 01100	Multi-Family with 2 - 4 Units	2050s	0.978870	0.000000	0.021130	0.000000	0.000000	0.000000	South
TX, 01100	Multi-Family with 5+ Units	2050s	0.989830	0.000000	0.010170	0.000000	0.000000	0.000000	South
TX, 01100	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01100	Single-Family Detached	2050s	0.920196	0.000000	0.060419	0.003272	0.007634	0.008480	South
TX, 01200	Mobile Home	2050s	0.957032	0.000000	0.000000	0.000000	0.000000	0.042968	South
TX, 01200	Multi-Family with 2 - 4 Units	2050s	0.965989	0.000000	0.034011	0.000000	0.000000	0.000000	South
TX, 01200	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01200	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01200	Single-Family Detached	2050s	0.893887	0.000000	0.064440	0.000000	0.011101	0.030572	South
TX, 01300	Mobile Home	2050s	0.937692	0.000000	0.000000	0.000000	0.000000	0.062308	South
TX, 01300	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01300	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01300	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01300	Single-Family Detached	2050s	0.895055	0.000000	0.008320	0.000000	0.055026	0.041599	South
TX, 01400	Mobile Home	2050s	0.899261	0.000000	0.000000	0.076087	0.000000	0.024652	South
TX, 01400	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01400	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01400	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01400	Single-Family Detached	2050s	0.884937	0.000000	0.103381	0.000000	0.000000	0.011683	South
TX, 01501	Mobile Home	2050s	0.831425	0.000000	0.000000	0.000000	0.133333	0.035242	South
TX, 01501	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01501	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01501	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01501	Single-Family Detached	2050s	0.882239	0.000000	0.092918	0.000000	0.012262	0.012580	South
TX, 01502	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01502	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01502	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 01502	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01502	Single-Family Detached	2050s	0.823594	0.000000	0.173144	0.000000	0.000000	0.003262	South
TX, 01600	Mobile Home	2050s	0.898105	0.000000	0.044650	0.000000	0.000000	0.057244	South
TX, 01600	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01600	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 01600	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01600	Single-Family Detached	2050s	0.887806	0.000000	0.096117	0.000000	0.000000	0.016078	South
TX, 01700	Mobile Home	2050s	0.957493	0.000000	0.011918	0.000000	0.020436	0.010153	South
TX, 01700	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01700	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01700	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01700	Single-Family Detached	2050s	0.875688	0.000000	0.040007	0.000000	0.059301	0.025004	South
TX, 01800	Mobile Home	2050s	0.993421	0.000000	0.000000	0.000000	0.000000	0.006579	South
TX, 01800	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01800	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01800	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01800	Single-Family Detached	2050s	0.954614	0.000000	0.021933	0.000000	0.000000	0.023453	South
TX, 01901	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01901	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01901	Multi-Family with 5+ Units	2050s	0.984160	0.000000	0.009874	0.000000	0.000000	0.005966	South
TX, 01901	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01901	Single-Family Detached	2050s	0.845431	0.000000	0.140697	0.000000	0.000000	0.013871	South
TX, 01902	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01902	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01902	Multi-Family with 5+ Units	2050s	0.971782	0.000000	0.028218	0.000000	0.000000	0.000000	South
TX, 01902	Single-Family Attached	2050s	0.857091	0.000000	0.142909	0.000000	0.000000	0.000000	South
TX, 01902	Single-Family Detached	2050s	0.764803	0.000000	0.235197	0.000000	0.000000	0.000000	South
TX, 01903	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01903	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01903	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 01903	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01903	Single-Family Detached	2050s	0.687537	0.000000	0.312463	0.000000	0.000000	0.000000	South
TX, 01904	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01904	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01904	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 01904	Single-Family Attached	2050s	0.981256	0.000000	0.018744	0.000000	0.000000	0.000000	South
TX, 01904	Single-Family Detached	2050s	0.739312	0.000000	0.260688	0.000000	0.000000	0.000000	South
TX, 01905	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01905	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01905	Multi-Family with 5+ Units	2050s	0.997245	0.000000	0.002755	0.000000	0.000000	0.000000	South
TX, 01905	Single-Family Attached	2050s	0.861741	0.000000	0.138259	0.000000	0.000000	0.000000	South
TX, 01905	Single-Family Detached	2050s	0.777353	0.000000	0.216441	0.000000	0.000000	0.006205	South
TX, 01906	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 01906	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01906	Multi-Family with 5+ Units	2050s	0.981291	0.000000	0.018709	0.000000	0.000000	0.000000	South
TX, 01906	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 01906	Single-Family Detached	2050s	0.760677	0.000000	0.230553	0.001351	0.001801	0.005617	South
TX, 01907	Mobile Home	2050s	0.901444	0.000000	0.000000	0.000000	0.000000	0.098555	South
TX, 01907	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 01907	Multi-Family with 5+ Units	2050s	0.963830	0.000000	0.000000	0.000000	0.036170	0.000000	South
TX, 01907	Single-Family Attached	2050s	0.987644	0.000000	0.012356	0.000000	0.000000	0.000000	South
TX, 01907	Single-Family Detached	2050s	0.848546	0.000000	0.129351	0.000679	0.000000	0.021424	South
TX, 02001	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02001	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02001	Multi-Family with 5+ Units	2050s	0.995371	0.000000	0.004629	0.000000	0.000000	0.000000	South
TX, 02001	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02001	Single-Family Detached	2050s	0.751084	0.000000	0.244829	0.000000	0.000000	0.004088	South
TX, 02002	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02002	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02002	Multi-Family with 5+ Units	2050s	0.995471	0.000000	0.004529	0.000000	0.000000	0.000000	South
TX, 02002	Single-Family Attached	2050s	0.888805	0.000000	0.097775	0.000000	0.000000	0.013420	South
TX, 02002	Single-Family Detached	2050s	0.826340	0.000000	0.173660	0.000000	0.000000	0.000000	South
TX, 02003	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02003	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02003	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 02003	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02003	Single-Family Detached	2050s	0.773456	0.000000	0.214190	0.000000	0.004888	0.007467	South
TX, 02004	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02004	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02004	Multi-Family with 5+ Units	2050s	0.979833	0.000000	0.020167	0.000000	0.000000	0.000000	South
TX, 02004	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02004	Single-Family Detached	2050s	0.783985	0.000000	0.208926	0.000000	0.005557	0.001532	South
TX, 02005	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02005	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02005	Multi-Family with 5+ Units	2050s	0.974570	0.000000	0.025430	0.000000	0.000000	0.000000	South
TX, 02005	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02005	Single-Family Detached	2050s	0.818606	0.000000	0.144958	0.000000	0.025349	0.011088	South
TX, 02006	Mobile Home	2050s	0.884987	0.000000	0.089766	0.000000	0.000000	0.025247	South
TX, 02006	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02006	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 02006	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02006	Single-Family Detached	2050s	0.864328	0.000000	0.117309	0.000000	0.001830	0.016533	South
TX, 02101	Mobile Home	2050s	0.958638	0.000000	0.000000	0.000000	0.000000	0.041362	South
TX, 02101	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02101	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 02101	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02101	Single-Family Detached	2050s	0.925415	0.000000	0.043943	0.002931	0.000000	0.027712	South
TX, 02102	Mobile Home	2050s	0.990628	0.000000	0.000000	0.000000	0.000000	0.009372	South
TX, 02102	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02102	Multi-Family with 5+ Units	2050s	0.965520	0.000000	0.006879	0.027601	0.000000	0.000000	South
TX, 02102	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02102	Single-Family Detached	2050s	0.925021	0.000000	0.041743	0.000000	0.019070	0.014166	South
TX, 02200	Mobile Home	2050s	0.932101	0.000000	0.000000	0.058081	0.000000	0.009818	South
TX, 02200	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02200	Multi-Family with 5+ Units	2050s	0.953513	0.000000	0.046487	0.000000	0.000000	0.000000	South
TX, 02200	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02200	Single-Family Detached	2050s	0.951042	0.000000	0.017028	0.000000	0.001433	0.030496	South
TX, 02301	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02301	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02301	Multi-Family with 5+ Units	2050s	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	South
TX, 02301	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02301	Single-Family Detached	2050s	0.810081	0.000000	0.189919	0.000000	0.000000	0.000000	South
TX, 02302	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02302	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
TX, 02302	Multi-Family with 5+ Units	2050s	0.968037	0.000000	0.023820	0.005525	0.001427	0.001193	South
TX, 02302	Single-Family Attached	2050s	0.851387	0.000000	0.129464	0.005112	0.005297	0.008740	South
TX, 02302	Single-Family Detached	2050s	0.780015	0.000000	0.219985	0.000000	0.000000	0.000000	South
TX, 02303	Mobile Home	2050s	0.953308	0.000000	0.012319	0.009753	0.004933	0.019686	South
TX, 02303	Multi-Family with 2 - 4 Units	2050s	0.937947	0.000000	0.051484	0.007674	0.001589	0.001306	South
