Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	source_count	source_weight
Single-Family Attached	Heat Pump	Non-Ducted Heating	1950s	0	0	0	1	2	2164.7
Single-Family Attached	None	Non-Ducted Heating	1950s	0	0	0.283067	0.716933	26	33056.2
Single-Family Attached	Room AC	Non-Ducted Heating	1950s	0	0	0.283067	0.716933	26	33056.2
Single-Family Attached	Central AC	None	1950s	0	0	0	1	2	2230.3
Single-Family Attached	Heat Pump	None	1950s	0	0	0	1	2	2230.3
Single-Family Attached	None	None	1950s	0	0	0	1	26	34057.9
Single-Family Attached	Room AC	None	1950s	0	0	0	1	26	34057.9
Single-Family Attached	Central AC	Ducted Heat Pump	1960s	0	0	0	1	24	44772.6
Single-Family Attached	Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	24	44772.6
Single-Family Attached	None	Ducted Heat Pump	1960s	0	0	0.101128	0.898872	18	34427.5
Single-Family Attached	Room AC	Ducted Heat Pump	1960s	0	0	0.101128	0.898872	18	34427.5
Single-Family Attached	Central AC	Ducted Heating	1960s	0	0	0	1	24	44772.6
Single-Family Attached	Heat Pump	Ducted Heating	1960s	0	0	0	1	24	44772.6
Single-Family Attached	None	Ducted Heating	1960s	0	0	0.101128	0.898872	18	34427.5
Single-Family Attached	Room AC	Ducted Heating	1960s	0	0	0.101128	0.898872	18	34427.5
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1960s	0.25	0.25	0.25	0.25	0	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1960s	0.25	0.25	0.25	0.25	0	0
Single-Family Attached	None	Non-Ducted Heat Pump	1960s	0	0	0.14903	0.85097	31	30789.4
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0.14903	0.85097	31	30789.4
Single-Family Attached	Central AC	Non-Ducted Heating	1960s	0.25	0.25	0.25	0.25	0	0
Single-Family Attached	Heat Pump	Non-Ducted Heating	1960s	0.25	0.25	0.25	0.25	0	0
Single-Family Attached	None	Non-Ducted Heating	1960s	0	0	0.14903	0.85097	31	30789.4
Single-Family Attached	Room AC	Non-Ducted Heating	1960s	0	0	0.14903	0.85097	31	30789.4
Single-Family Attached	Central AC	None	1960s	0.5	0	0	0.5	0	0
Single-Family Attached	Heat Pump	None	1960s	0.5	0	0	0.5	0	0
Single-Family Attached	None	None	1960s	0	0	0	1	31	31722.5
Single-Family Attached	Room AC	None	1960s	0	0	0	1	31	31722.5
Single-Family Attached	Central AC	Ducted Heat Pump	1970s	0	0	0	1	81	170390
Single-Family Attached	Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	81	170390
Single-Family Attached	None	Ducted Heat Pump	1970s	0	0	0	1	23	45240.7
Single-Family Attached	Room AC	Ducted Heat Pump	1970s	0	0	0	1	23	45240.7
Single-Family Attached	Central AC	Ducted Heating	1970s	0	0	0	1	81	170390
Single-Family Attached	Heat Pump	Ducted Heating	1970s	0	0	0	1	81	170390
Single-Family Attached	None	Ducted Heating	1970s	0	0	0	1	23	45240.7
Single-Family Attached	Room AC	Ducted Heating	1970s	0	0	0	1	23	45240.7
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1970s	0.066552	0	0	0.933448	11	13058.6
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1970s	0.066552	0	0	0.933448	11	13058.6
Single-Family Attached	None	Non-Ducted Heat Pump	1970s	0	0	0.092227	0.907773	21	21705.3
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0.092227	0.907773	21	21705.3
Single-Family Attached	Central AC	Non-Ducted Heating	1970s	0.066552	0	0	0.933448	11	13058.6
Single-Family Attached	Heat Pump	Non-Ducted Heating	1970s	0.066552	0	0	0.933448	11	13058.6
Single-Family Attached	None	Non-Ducted Heating	1970s	0	0	0.092227	0.907773	21	21705.3
Single-Family Attached	Room AC	Non-Ducted Heating	1970s	0	0	0.092227	0.907773	21	21705.3
Single-Family Attached	Central AC	None	1970s	0.066552	0	0	0.933448	11	13454.3
Single-Family Attached	Heat Pump	None	1970s	0.066552	0	0	0.933448	11	13454.3
Single-Family Attached	None	None	1970s	0	0	0	1	21	22363
Single-Family Attached	Room AC	None	1970s	0	0	0	1	21	22363
Single-Family Attached	Central AC	Ducted Heat Pump	1980s	0.004599	0.006032	0	0.989369	132	239551
Single-Family Attached	Heat Pump	Ducted Heat Pump	1980s	0.004599	0.006032	0	0.989369	132	239551
Single-Family Attached	None	Ducted Heat Pump	1980s	0	0	0.030138	0.969862	29	54206.5
Single-Family Attached	Room AC	Ducted Heat Pump	1980s	0	0	0.030138	0.969862	29	54206.5
Single-Family Attached	Central AC	Ducted Heating	1980s	0.004599	0.006032	0	0.989369	132	239551
Single-Family Attached	Heat Pump	Ducted Heating	1980s	0.004599	0.006032	0	0.989369	132	239551
Single-Family Attached	None	Ducted Heating	1980s	0	0	0.030138	0.969862	29	54206.5
Single-Family Attached	Room AC	Ducted Heating	1980s	0	0	0.030138	0.969862	29	54206.5
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	1	9	12837.9
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	9	12837.9
Single-Family Attached	None	Non-Ducted Heat Pump	1980s	0	0	0.020576	0.979424	24	24184.5
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0.020576	0.979424	24	24184.5
Single-Family Attached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	9	12837.9
Single-Family Attached	Heat Pump	Non-Ducted Heating	1980s	0	0	0	1	9	12837.9
Single-Family Attached	None	Non-Ducted Heating	1980s	0	0	0.020576	0.979424	24	24184.5
Single-Family Attached	Room AC	Non-Ducted Heating	1980s	0	0	0.020576	0.979424	24	24184.5
Single-Family Attached	Central AC	None	1980s	0	0	0	1	9	13226.9
Single-Family Attached	Heat Pump	None	1980s	0	0	0	1	9	13226.9
Single-Family Attached	None	None	1980s	0	0	0	1	24	24917.4
Single-Family Attached	Room AC	None	1980s	0	0	0	1	24	24917.4
Single-Family Attached	Central AC	Ducted Heat Pump	1990s	0	0.013214	0	0.986786	80	144947
Single-Family Attached	Heat Pump	Ducted Heat Pump	1990s	0	0.013214	0	0.986786	80	144947
Single-Family Attached	None	Ducted Heat Pump	1990s	0	0	0	1	17	19193.6
Single-Family Attached	Room AC	Ducted Heat Pump	1990s	0	0	0	1	17	19193.6
Single-Family Attached	Central AC	Ducted Heating	1990s	0	0.013214	0	0.986786	80	144947
Single-Family Attached	Heat Pump	Ducted Heating	1990s	0	0.013214	0	0.986786	80	144947
Single-Family Attached	None	Ducted Heating	1990s	0	0	0	1	17	19193.6
Single-Family Attached	Room AC	Ducted Heating	1990s	0	0	0	1	17	19193.6
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1990s	0	0.109251	0	0.890749	7	8769.8
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1990s	0	0.109251	0	0.890749	7	8769.8
Single-Family Attached	None	Non-Ducted Heat Pump	1990s	0	0	0	1	7	8254.34
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	1	7	8254.34
Single-Family Attached	Central AC	Non-Ducted Heating	1990s	0	0.109251	0	0.890749	7	8769.8
Single-Family Attached	Heat Pump	Non-Ducted Heating	1990s	0	0.109251	0	0.890749	7	8769.8
Single-Family Attached	None	Non-Ducted Heating	1990s	0	0	0	1	7	8254.34
Single-Family Attached	Room AC	Non-Ducted Heating	1990s	0	0	0	1	7	8254.34
Single-Family Attached	Central AC	None	1990s	0	0	0	1	7	9035.55
Single-Family Attached	Heat Pump	None	1990s	0	0	0	1	7	9035.55
Single-Family Attached	None	None	1990s	0	0	0	1	7	8504.47
Single-Family Attached	Room AC	None	1990s	0	0	0	1	7	8504.47
Single-Family Attached	Central AC	Ducted Heat Pump	2000s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	Heat Pump	Ducted Heat Pump	2000s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	None	Ducted Heat Pump	2000s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Room AC	Ducted Heat Pump	2000s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Central AC	Ducted Heating	2000s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	Heat Pump	Ducted Heating	2000s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	None	Ducted Heating	2000s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Room AC	Ducted Heating	2000s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	1	5	1868.27
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	5	1868.27
Single-Family Attached	None	Non-Ducted Heat Pump	2000s	0	0	0	1	6	2674.4
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	1	6	2674.4
Single-Family Attached	Central AC	Non-Ducted Heating	2000s	0	0	0	1	5	1868.27
Single-Family Attached	Heat Pump	Non-Ducted Heating	2000s	0	0	0	1	5	1868.27
Single-Family Attached	None	Non-Ducted Heating	2000s	0	0	0	1	6	2674.4
Single-Family Attached	Room AC	Non-Ducted Heating	2000s	0	0	0	1	6	2674.4
Single-Family Attached	Central AC	None	2000s	0	0	0	1	5	1924.88
Single-Family Attached	Heat Pump	None	2000s	0	0	0	1	5	1924.88
Single-Family Attached	None	None	2000s	0	0	0	1	6	2755.44
Single-Family Attached	Room AC	None	2000s	0	0	0	1	6	2755.44
Single-Family Attached	Central AC	Ducted Heat Pump	2010s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	Heat Pump	Ducted Heat Pump	2010s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	None	Ducted Heat Pump	2010s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Room AC	Ducted Heat Pump	2010s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Central AC	Ducted Heating	2010s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	Heat Pump	Ducted Heating	2010s	0	0.00756	0	0.99244	128	109878
Single-Family Attached	None	Ducted Heating	2010s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Room AC	Ducted Heating	2010s	0	0	0.122273	0.877727	13	11720
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	1	5	1868.27
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	5	1868.27
Single-Family Attached	None	Non-Ducted Heat Pump	2010s	0	0	0	1	6	2674.4
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	1	6	2674.4
Single-Family Attached	Central AC	Non-Ducted Heating	2010s	0	0	0	1	5	1868.27
Single-Family Attached	Heat Pump	Non-Ducted Heating	2010s	0	0	0	1	5	1868.27
Single-Family Attached	None	Non-Ducted Heating	2010s	0	0	0	1	6	2674.4
Single-Family Attached	Room AC	Non-Ducted Heating	2010s	0	0	0	1	6	2674.4
Single-Family Attached	Central AC	None	2010s	0	0	0	1	5	1924.88
Single-Family Attached	Heat Pump	None	2010s	0	0	0	1	5	1924.88
Single-Family Attached	None	None	2010s	0	0	0	1	6	2755.44
Single-Family Attached	Room AC	None	2010s	0	0	0	1	6	2755.44
Single-Family Attached	Central AC	Ducted Heat Pump	<1940	0.036427	0	0.052846	0.910728	18	48847.2
Single-Family Attached	Heat Pump	Ducted Heat Pump	<1940	0.036427	0	0.052846	0.910728	18	48847.2
Single-Family Attached	None	Ducted Heat Pump	<1940	0	0	0.065733	0.934267	41	86734
Single-Family Attached	Room AC	Ducted Heat Pump	<1940	0	0	0.065733	0.934267	41	86734
Single-Family Attached	Central AC	Ducted Heating	<1940	0.036427	0	0.052846	0.910728	18	48847.2
Single-Family Attached	Heat Pump	Ducted Heating	<1940	0.036427	0	0.052846	0.910728	18	48847.2
Single-Family Attached	None	Ducted Heating	<1940	0	0	0.065733	0.934267	41	86734
Single-Family Attached	Room AC	Ducted Heating	<1940	0	0	0.065733	0.934267	41	86734
Single-Family Attached	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	1	6	7935.4
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	6	7935.4
Single-Family Attached	None	Non-Ducted Heat Pump	<1940	0	0	0.133219	0.866781	57	89775.5
Single-Family Attached	Room AC	Non-Ducted Heat Pump	<1940	0	0	0.133219	0.866781	57	89775.5
Single-Family Attached	Central AC	Non-Ducted Heating	<1940	0	0	0	1	6	7935.4
Single-Family Attached	Heat Pump	Non-Ducted Heating	<1940	0	0	0	1	6	7935.4
Single-Family Attached	None	Non-Ducted Heating	<1940	0	0	0.133219	0.866781	57	89775.5
Single-Family Attached	Room AC	Non-Ducted Heating	<1940	0	0	0.133219	0.866781	57	89775.5
Single-Family Attached	Central AC	None	<1940	0	0	0	1	6	8175.86
Single-Family Attached	Heat Pump	None	<1940	0	0	0	1	6	8175.86
Single-Family Attached	None	None	<1940	0	0	0	1	57	92496
Single-Family Attached	Room AC	None	<1940	0	0	0	1	57	92496
Single-Family Detached	Central AC	Ducted Heat Pump	1940s	0	0	0	1	160	416211
Single-Family Detached	Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	160	416211
Single-Family Detached	None	Ducted Heat Pump	1940s	0	0	0	1	85	195657
Single-Family Detached	Room AC	Ducted Heat Pump	1940s	0	0	0	1	85	195657
Single-Family Detached	Central AC	Ducted Heating	1940s	0	0	0	1	160	416211
Single-Family Detached	Heat Pump	Ducted Heating	1940s	0	0	0	1	160	416211
Single-Family Detached	None	Ducted Heating	1940s	0	0	0	1	85	195657
Single-Family Detached	Room AC	Ducted Heating	1940s	0	0	0	1	85	195657
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	1	24	36343.5
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	24	36343.5
Single-Family Detached	None	Non-Ducted Heat Pump	1940s	0	0	0	1	108	164322
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1940s	0	0	0	1	108	164322
Single-Family Detached	Central AC	Non-Ducted Heating	1940s	0	0	0	1	24	36343.5
Single-Family Detached	Heat Pump	Non-Ducted Heating	1940s	0	0	0	1	24	36343.5
Single-Family Detached	None	Non-Ducted Heating	1940s	0	0	0	1	108	164322
Single-Family Detached	Room AC	Non-Ducted Heating	1940s	0	0	0	1	108	164322
Single-Family Detached	Central AC	None	1940s	0	0	0	1	24	37444.8
Single-Family Detached	Heat Pump	None	1940s	0	0	0	1	24	37444.8
Single-Family Detached	None	None	1940s	0	0	0	1	108	169301
Single-Family Detached	Room AC	None	1940s	0	0	0	1	108	169301
Single-Family Detached	Central AC	Ducted Heat Pump	1950s	0	0	0	1	570	1.2993e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	570	1.2993e+06
Single-Family Detached	None	Ducted Heat Pump	1950s	0	0	0	1	224	536318
Single-Family Detached	Room AC	Ducted Heat Pump	1950s	0	0	0	1	224	536318
Single-Family Detached	Central AC	Ducted Heating	1950s	0	0	0	1	570	1.2993e+06
Single-Family Detached	Heat Pump	Ducted Heating	1950s	0	0	0	1	570	1.2993e+06
Single-Family Detached	None	Ducted Heating	1950s	0	0	0	1	224	536318
Single-Family Detached	Room AC	Ducted Heating	1950s	0	0	0	1	224	536318
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	1	59	88774.8
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	59	88774.8
Single-Family Detached	None	Non-Ducted Heat Pump	1950s	0	0	0	1	261	396654
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1950s	0	0	0	1	261	396654
Single-Family Detached	Central AC	Non-Ducted Heating	1950s	0	0	0	1	59	88774.8
Single-Family Detached	Heat Pump	Non-Ducted Heating	1950s	0	0	0	1	59	88774.8
Single-Family Detached	None	Non-Ducted Heating	1950s	0	0	0	1	261	396654
Single-Family Detached	Room AC	Non-Ducted Heating	1950s	0	0	0	1	261	396654
Single-Family Detached	Central AC	None	1950s	0	0	0	1	59	91464.9
Single-Family Detached	Heat Pump	None	1950s	0	0	0	1	59	91464.9
Single-Family Detached	None	None	1950s	0	0	0	1	261	408674
Single-Family Detached	Room AC	None	1950s	0	0	0	1	261	408674
Single-Family Detached	Central AC	Ducted Heat Pump	1960s	0	0	0	1	537	1.20504e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	537	1.20504e+06
Single-Family Detached	None	Ducted Heat Pump	1960s	0	0	0	1	133	323562
Single-Family Detached	Room AC	Ducted Heat Pump	1960s	0	0	0	1	133	323562
Single-Family Detached	Central AC	Ducted Heating	1960s	0	0	0	1	537	1.20504e+06
Single-Family Detached	Heat Pump	Ducted Heating	1960s	0	0	0	1	537	1.20504e+06
Single-Family Detached	None	Ducted Heating	1960s	0	0	0	1	133	323562
Single-Family Detached	Room AC	Ducted Heating	1960s	0	0	0	1	133	323562
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1960s	0	0	0	1	71	129009
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	1	71	129009
Single-Family Detached	None	Non-Ducted Heat Pump	1960s	0	0	0	1	199	287298
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0	1	199	287298
Single-Family Detached	Central AC	Non-Ducted Heating	1960s	0	0	0	1	71	129009
Single-Family Detached	Heat Pump	Non-Ducted Heating	1960s	0	0	0	1	71	129009
Single-Family Detached	None	Non-Ducted Heating	1960s	0	0	0	1	199	287298
Single-Family Detached	Room AC	Non-Ducted Heating	1960s	0	0	0	1	199	287298
Single-Family Detached	Central AC	None	1960s	0	0	0	1	71	132918
Single-Family Detached	Heat Pump	None	1960s	0	0	0	1	71	132918
Single-Family Detached	None	None	1960s	0	0	0	1	199	296004
Single-Family Detached	Room AC	None	1960s	0	0	0	1	199	296004
Single-Family Detached	Central AC	Ducted Heat Pump	1970s	0	0	0	1	732	1.58764e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	732	1.58764e+06
Single-Family Detached	None	Ducted Heat Pump	1970s	0	0	0	1	151	296966
Single-Family Detached	Room AC	Ducted Heat Pump	1970s	0	0	0	1	151	296966
Single-Family Detached	Central AC	Ducted Heating	1970s	0	0	0	1	732	1.58764e+06
Single-Family Detached	Heat Pump	Ducted Heating	1970s	0	0	0	1	732	1.58764e+06
Single-Family Detached	None	Ducted Heating	1970s	0	0	0	1	151	296966
Single-Family Detached	Room AC	Ducted Heating	1970s	0	0	0	1	151	296966
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1970s	0	0	0	1	66	109798
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	1	66	109798
Single-Family Detached	None	Non-Ducted Heat Pump	1970s	0	0	0	1	172	241502
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0	1	172	241502
Single-Family Detached	Central AC	Non-Ducted Heating	1970s	0	0	0	1	66	109798
Single-Family Detached	Heat Pump	Non-Ducted Heating	1970s	0	0	0	1	66	109798
Single-Family Detached	None	Non-Ducted Heating	1970s	0	0	0	1	172	241502
Single-Family Detached	Room AC	Non-Ducted Heating	1970s	0	0	0	1	172	241502
Single-Family Detached	Central AC	None	1970s	0	0	0	1	66	113125
Single-Family Detached	Heat Pump	None	1970s	0	0	0	1	66	113125
Single-Family Detached	None	None	1970s	0	0	0	1	172	248820
Single-Family Detached	Room AC	None	1970s	0	0	0	1	172	248820
Single-Family Detached	Central AC	Ducted Heat Pump	1980s	0	0	0	1	700	1.60371e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	1980s	0	0	0	1	700	1.60371e+06
Single-Family Detached	None	Ducted Heat Pump	1980s	0	0	0	1	114	277164
Single-Family Detached	Room AC	Ducted Heat Pump	1980s	0	0	0	1	114	277164
Single-Family Detached	Central AC	Ducted Heating	1980s	0	0	0	1	700	1.60371e+06
Single-Family Detached	Heat Pump	Ducted Heating	1980s	0	0	0	1	700	1.60371e+06
Single-Family Detached	None	Ducted Heating	1980s	0	0	0	1	114	277164
Single-Family Detached	Room AC	Ducted Heating	1980s	0	0	0	1	114	277164
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	1	59	77350.5
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	59	77350.5
Single-Family Detached	None	Non-Ducted Heat Pump	1980s	0	0	0	1	114	187448
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0	1	114	187448
Single-Family Detached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	59	77350.5
Single-Family Detached	Heat Pump	Non-Ducted Heating	1980s	0	0	0	1	59	77350.5
Single-Family Detached	None	Non-Ducted Heating	1980s	0	0	0	1	114	187448
Single-Family Detached	Room AC	Non-Ducted Heating	1980s	0	0	0	1	114	187448
Single-Family Detached	Central AC	None	1980s	0	0	0	1	59	79694.5
Single-Family Detached	Heat Pump	None	1980s	0	0	0	1	59	79694.5
Single-Family Detached	None	None	1980s	0	0	0	1	114	193128
Single-Family Detached	Room AC	None	1980s	0	0	0	1	114	193128
Single-Family Detached	Central AC	Ducted Heat Pump	1990s	0	0	0	1	904	2.12991e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	1990s	0	0	0	1	904	2.12991e+06
Single-Family Detached	None	Ducted Heat Pump	1990s	0	0	0	1	75	178146
Single-Family Detached	Room AC	Ducted Heat Pump	1990s	0	0	0	1	75	178146
Single-Family Detached	Central AC	Ducted Heating	1990s	0	0	0	1	904	2.12991e+06
Single-Family Detached	Heat Pump	Ducted Heating	1990s	0	0	0	1	904	2.12991e+06
Single-Family Detached	None	Ducted Heating	1990s	0	0	0	1	75	178146
Single-Family Detached	Room AC	Ducted Heating	1990s	0	0	0	1	75	178146
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1990s	0	0	0	1	41	75631.8
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	1	41	75631.8
Single-Family Detached	None	Non-Ducted Heat Pump	1990s	0	0	0	1	72	98372.5
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	1	72	98372.5
Single-Family Detached	Central AC	Non-Ducted Heating	1990s	0	0	0	1	41	75631.8
Single-Family Detached	Heat Pump	Non-Ducted Heating	1990s	0	0	0	1	41	75631.8
Single-Family Detached	None	Non-Ducted Heating	1990s	0	0	0	1	72	98372.5
Single-Family Detached	Room AC	Non-Ducted Heating	1990s	0	0	0	1	72	98372.5
Single-Family Detached	Central AC	None	1990s	0	0	0	1	41	77923.6
Single-Family Detached	Heat Pump	None	1990s	0	0	0	1	41	77923.6
Single-Family Detached	None	None	1990s	0	0	0	1	72	101353
Single-Family Detached	Room AC	None	1990s	0	0	0	1	72	101353
Single-Family Detached	Central AC	Ducted Heat Pump	2000s	0	0	0	1	995	1.1642e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	2000s	0	0	0	1	995	1.1642e+06
Single-Family Detached	None	Ducted Heat Pump	2000s	0	0	0	1	63	76598.9
Single-Family Detached	Room AC	Ducted Heat Pump	2000s	0	0	0	1	63	76598.9
Single-Family Detached	Central AC	Ducted Heating	2000s	0	0	0	1	995	1.1642e+06
Single-Family Detached	Heat Pump	Ducted Heating	2000s	0	0	0	1	995	1.1642e+06
Single-Family Detached	None	Ducted Heating	2000s	0	0	0	1	63	76598.9
Single-Family Detached	Room AC	Ducted Heating	2000s	0	0	0	1	63	76598.9
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	1	37	25989.6
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	37	25989.6
Single-Family Detached	None	Non-Ducted Heat Pump	2000s	0	0	0	1	53	40020.5
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	1	53	40020.5
Single-Family Detached	Central AC	Non-Ducted Heating	2000s	0	0	0	1	37	25989.6
Single-Family Detached	Heat Pump	Non-Ducted Heating	2000s	0	0	0	1	37	25989.6
Single-Family Detached	None	Non-Ducted Heating	2000s	0	0	0	1	53	40020.5
Single-Family Detached	Room AC	Non-Ducted Heating	2000s	0	0	0	1	53	40020.5
Single-Family Detached	Central AC	None	2000s	0	0	0	1	37	26777.2
Single-Family Detached	Heat Pump	None	2000s	0	0	0	1	37	26777.2
Single-Family Detached	None	None	2000s	0	0	0	1	53	41233.2
Single-Family Detached	Room AC	None	2000s	0	0	0	1	53	41233.2
Single-Family Detached	Central AC	Ducted Heat Pump	2010s	0	0	0	1	995	1.1642e+06
Single-Family Detached	Heat Pump	Ducted Heat Pump	2010s	0	0	0	1	995	1.1642e+06
Single-Family Detached	None	Ducted Heat Pump	2010s	0	0	0	1	63	76598.9
Single-Family Detached	Room AC	Ducted Heat Pump	2010s	0	0	0	1	63	76598.9
Single-Family Detached	Central AC	Ducted Heating	2010s	0	0	0	1	995	1.1642e+06
Single-Family Detached	Heat Pump	Ducted Heating	2010s	0	0	0	1	995	1.1642e+06
Single-Family Detached	None	Ducted Heating	2010s	0	0	0	1	63	76598.9
Single-Family Detached	Room AC	Ducted Heating	2010s	0	0	0	1	63	76598.9
Single-Family Detached	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	1	37	25989.6
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	37	25989.6
Single-Family Detached	None	Non-Ducted Heat Pump	2010s	0	0	0	1	53	40020.5
Single-Family Detached	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	1	53	40020.5
Single-Family Detached	Central AC	Non-Ducted Heating	2010s	0	0	0	1	37	25989.6
Single-Family Detached	Heat Pump	Non-Ducted Heating	2010s	0	0	0	1	37	25989.6
Single-Family Detached	None	Non-Ducted Heating	2010s	0	0	0	1	53	40020.5
Single-Family Detached	Room AC	Non-Ducted Heating	2010s	0	0	0	1	53	40020.5
Single-Family Detached	Central AC	None	2010s	0	0	0	1	37	26777.2
Single-Family Detached	Heat Pump	None	2010s	0	0	0	1	37	26777.2
Single-Family Detached	None	None	2010s	0	0	0	1	53	41233.2
Single-Family Detached	Room AC	None	2010s	0	0	0	1	53	41233.2
Single-Family Detached	Central AC	Ducted Heat Pump	<1940	0	0	0	1	334	746188
Single-Family Detached	Heat Pump	Ducted Heat Pump	<1940	0	0	0	1	334	746188
Single-Family Detached	None	Ducted Heat Pump	<1940	0	0	0	1	278	656546
Single-Family Detached	Room AC	Ducted Heat Pump	<1940	0	0	0	1	278	656546
Single-Family Detached	Central AC	Ducted Heating	<1940	0	0	0	1	334	746188
Single-Family Detached	Heat Pump	Ducted Heating	<1940	0	0	0	1	334	746188
Single-Family Detached	None	Ducted Heating	<1940	0	0	0	1	278	656546
Single-Family Detached	Room AC	Ducted Heating	<1940	0	0	0	1	278	656546
Single-Family Detached	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	1	45	72682.1
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	45	72682.1
Single-Family Detached	None	Non-Ducted Heat Pump	<1940	0	0	0	1	307	476231
Single-Family Detached	Room AC	Non-Ducted Heat Pump	<1940	0	0	0	1	307	476231
Single-Family Detached	Central AC	Non-Ducted Heating	<1940	0	0	0	1	45	72682.1
Single-Family Detached	Heat Pump	Non-Ducted Heating	<1940	0	0	0	1	45	72682.1
Single-Family Detached	None	Non-Ducted Heating	<1940	0	0	0	1	307	476231
Single-Family Detached	Room AC	Non-Ducted Heating	<1940	0	0	0	1	307	476231
Single-Family Detached	Central AC	None	<1940	0	0	0	1	45	74884.5
