occupants,cooking_range,plug_loads,refrigerator
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.037860833,0.434472614,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.038116074,0.406673571,0.78
1,0.021780614,0.39435013,0.76
1,0.021780614,0.382026688,0.74
1,0.038116074,0.39435013,0.72
1,0.059896688,0.406673571,0.72
1,0.136128836,0.455967338,0.76
0.88,0.228696445,0.517584545,0.8
0.41,0.250477059,0.529907987,0.82
0.24,0.261367366,0.529907987,0.82
0.24,0.228696445,0.529907987,0.8
0.24,0.272257672,0.542231429,0.8
0.24,0.310373747,0.55455487,0.84
0.24,0.250477059,0.55455487,0.84
0.24,0.310373747,0.542231429,0.84
0.24,0.239586752,0.566878312,0.82
0.29,0.500954117,0.591525195,0.88
0.55,0.816773017,0.640818961,0.96
0.9,0.637082954,0.653142403,1
0.9,0.326709207,0.616172078,0.96
0.9,0.190580371,0.579201753,0.94
1,0.136128836,0.55455487,0.92
1,0.087122455,0.492937662,0.88
1,0.059896688,0.443643896,0.82
1,0.038116074,0.431320455,0.8
1,0.037860833,0.409645607,0.78
1,0.021634761,0.397232104,0.76
1,0.021634761,0.384818601,0.74
1,0.037860833,0.397232104,0.72
1,0.059495594,0.409645607,0.72
1,0.135217259,0.45929962,0.76
0.88,0.227164995,0.521367136,0.8
0.41,0.248799757,0.53378064,0.82
0.24,0.259617138,0.53378064,0.82
0.24,0.227164995,0.53378064,0.8
0.24,0.270434518,0.546194143,0.8
0.24,0.308295351,0.558607646,0.84
0.24,0.248799757,0.558607646,0.84
