Dependency=PUMA	Dependency=Geometry Building Type RECS	Dependency=Vintage	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane
MA, 00508	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 00508	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 00701	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 00701	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 00701	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 00701	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 00701	Single-Family Detached	2020s	0.239155	0.000000	0.683781	0.000000	0.028791	0.048272
MA, 00702	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 00702	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 00702	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 00702	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 00702	Single-Family Detached	2020s	0.194526	0.000000	0.640876	0.000000	0.027372	0.137226
MA, 00703	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 00703	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 00703	Multi-Family with 5+ Units	2020s	0.578887	0.000000	0.390691	0.000000	0.000000	0.030422
MA, 00703	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 00703	Single-Family Detached	2020s	0.357364	0.000000	0.386821	0.018088	0.016796	0.220930
MA, 00704	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 00704	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 00704	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 00704	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 00704	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 01000	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01000	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01000	Multi-Family with 5+ Units	2020s	0.334427	0.000000	0.622951	0.000000	0.000000	0.042623
MA, 01000	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01000	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 01300	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01300	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01300	Multi-Family with 5+ Units	2020s	0.406741	0.000000	0.589513	0.000000	0.000000	0.003745
MA, 01300	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01300	Single-Family Detached	2020s	0.206076	0.000000	0.516899	0.000000	0.018987	0.258038
MA, 01400	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01400	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01400	Multi-Family with 5+ Units	2020s	0.299382	0.000000	0.629630	0.070988	0.000000	0.000000
MA, 01400	Single-Family Attached	2020s	0.286747	0.000000	0.487550	0.000000	0.000000	0.225703
MA, 01400	Single-Family Detached	2020s	0.298003	0.000000	0.461518	0.000000	0.015979	0.224501
MA, 01600	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01600	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01600	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 01600	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01600	Single-Family Detached	2020s	0.377554	0.000000	0.218978	0.000000	0.061791	0.341677
MA, 01900	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01900	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01900	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 01900	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01900	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 01901	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01901	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01901	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 01901	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01901	Single-Family Detached	2020s	0.200000	0.000000	0.587702	0.000000	0.000000	0.212298
MA, 01902	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 01902	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 01902	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 01902	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 01902	Single-Family Detached	2020s	0.230535	0.000000	0.538931	0.000000	0.000000	0.230534
MA, 02400	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 02400	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 02400	Multi-Family with 5+ Units	2020s	0.531474	0.000000	0.468526	0.000000	0.000000	0.000000
MA, 02400	Single-Family Attached	2020s	0.228966	0.000000	0.768621	0.000000	0.000000	0.002414
MA, 02400	Single-Family Detached	2020s	0.295685	0.000000	0.519852	0.000000	0.088779	0.095684
MA, 02800	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 02800	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 02800	Multi-Family with 5+ Units	2020s	0.611254	0.000000	0.388747	0.000000	0.000000	0.000000
MA, 02800	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 02800	Single-Family Detached	2020s	0.295192	0.000000	0.593029	0.000000	0.000000	0.111779
MA, 03301	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03301	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03301	Multi-Family with 5+ Units	2020s	0.734829	0.000000	0.212855	0.022422	0.000000	0.029895
MA, 03301	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03301	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03302	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03302	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03302	Multi-Family with 5+ Units	2020s	0.775783	0.000000	0.219206	0.000000	0.000000	0.005010
MA, 03302	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03302	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03303	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03303	Multi-Family with 2 - 4 Units	2020s	0.270204	0.000000	0.729796	0.000000	0.000000	0.000000
MA, 03303	Multi-Family with 5+ Units	2020s	0.588215	0.000000	0.405546	0.000000	0.000000	0.006239
MA, 03303	Single-Family Attached	2020s	0.414884	0.000000	0.524651	0.000000	0.060465	0.000000
MA, 03303	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03304	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03304	Multi-Family with 2 - 4 Units	2020s	0.295162	0.000000	0.704838	0.000000	0.000000	0.000000
MA, 03304	Multi-Family with 5+ Units	2020s	0.745427	0.000000	0.208850	0.030973	0.014749	0.000000
MA, 03304	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03304	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03305	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03305	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03305	Multi-Family with 5+ Units	2020s	0.626933	0.000000	0.373067	0.000000	0.000000	0.000000
MA, 03305	Single-Family Attached	2020s	0.709498	0.000000	0.290502	0.000000	0.000000	0.000000
MA, 03305	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03306	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03306	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03306	Multi-Family with 5+ Units	2020s	0.758666	0.000000	0.226666	0.000000	0.000000	0.014666
MA, 03306	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03306	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03400	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03400	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03400	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 03400	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03400	Single-Family Detached	2020s	0.254815	0.000000	0.673457	0.000000	0.000000	0.071729
MA, 03500	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03500	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03500	Multi-Family with 5+ Units	2020s	0.475443	0.000000	0.524557	0.000000	0.000000	0.000000
MA, 03500	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03500	Single-Family Detached	2020s	0.364332	0.000000	0.547134	0.000000	0.016561	0.071974
MA, 03601	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03601	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03601	Multi-Family with 5+ Units	2020s	0.493851	0.000000	0.396117	0.048544	0.061489	0.000000
MA, 03601	Single-Family Attached	2020s	0.200000	0.000000	0.357894	0.000000	0.000000	0.442106
MA, 03601	Single-Family Detached	2020s	0.279063	0.000000	0.666392	0.000000	0.017906	0.036639
MA, 03602	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03602	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03602	Multi-Family with 5+ Units	2020s	0.295694	0.000000	0.681340	0.000000	0.000000	0.022966
MA, 03602	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03602	Single-Family Detached	2020s	0.225464	0.000000	0.712998	0.000000	0.000000	0.061538
MA, 03603	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03603	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03603	Multi-Family with 5+ Units	2020s	0.531373	0.000000	0.461275	0.000000	0.000000	0.007353
MA, 03603	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 03603	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 03900	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 03900	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 03900	Multi-Family with 5+ Units	2020s	0.449041	0.000000	0.550959	0.000000	0.000000	0.000000
MA, 03900	Single-Family Attached	2020s	0.200000	0.000000	0.800000	0.000000	0.000000	0.000000
MA, 03900	Single-Family Detached	2020s	0.242084	0.000000	0.676553	0.040080	0.038076	0.003206
MA, 04000	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04000	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04000	Multi-Family with 5+ Units	2020s	0.624147	0.000000	0.375853	0.000000	0.000000	0.000000
MA, 04000	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04000	Single-Family Detached	2020s	0.278261	0.000000	0.680435	0.000000	0.000000	0.041304
MA, 04200	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04200	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04200	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04200	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04200	Single-Family Detached	2020s	0.394890	0.000000	0.218590	0.000000	0.139073	0.247446
MA, 04301	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04301	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04301	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04301	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04301	Single-Family Detached	2020s	0.292962	0.000000	0.287463	0.000000	0.000000	0.419575
MA, 04302	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04302	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04302	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04302	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04302	Single-Family Detached	2020s	0.281481	0.000000	0.563580	0.000000	0.000000	0.154938
MA, 04303	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04303	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04303	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04303	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04303	Single-Family Detached	2020s	0.355307	0.000000	0.351490	0.000000	0.055866	0.237337
MA, 04500	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04500	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04500	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04500	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04500	Single-Family Detached	2020s	0.303443	0.000000	0.468912	0.001733	0.037677	0.188234
MA, 04700	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04700	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04700	Multi-Family with 5+ Units	2020s	0.514035	0.000000	0.477631	0.000000	0.000000	0.008333
MA, 04700	Single-Family Attached	2020s	0.200000	0.000000	0.800000	0.000000	0.000000	0.000000
MA, 04700	Single-Family Detached	2020s	0.217778	0.000000	0.762963	0.000000	0.000000	0.019259
MA, 04800	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04800	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04800	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04800	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04800	Single-Family Detached	2020s	0.288685	0.000000	0.587615	0.000000	0.000000	0.123700
MA, 04901	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04901	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04901	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04901	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04901	Single-Family Detached	2020s	0.229420	0.000000	0.605445	0.000000	0.035361	0.129774
MA, 04902	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04902	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04902	Multi-Family with 5+ Units	2020s	0.448872	0.000000	0.457143	0.000000	0.093985	0.000000
MA, 04902	Single-Family Attached	2020s	0.276566	0.000000	0.662620	0.000000	0.011896	0.048918
MA, 04902	Single-Family Detached	2020s	0.314167	0.000000	0.382291	0.000000	0.008333	0.295208
MA, 04903	Mobile Home	2020s	0.255670	0.000000	0.100859	0.144330	0.000000	0.499141
MA, 04903	Multi-Family with 2 - 4 Units	2020s	0.375409	0.000000	0.589586	0.007615	0.000000	0.027391
MA, 04903	Multi-Family with 5+ Units	2020s	0.584861	0.000000	0.388934	0.010504	0.005252	0.010447
MA, 04903	Single-Family Attached	2020s	0.200000	0.000000	0.735829	0.000000	0.000000	0.064171
MA, 04903	Single-Family Detached	2020s	0.258731	0.000000	0.565388	0.000000	0.015873	0.160009
MD, 00100	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00100	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00100	Multi-Family with 5+ Units	2020s	0.852538	0.000000	0.131207	0.005418	0.005122	0.005715
MD, 00100	Single-Family Attached	2020s	0.653557	0.000000	0.334466	0.001235	0.003211	0.007533
MD, 00100	Single-Family Detached	2020s	0.737873	0.000000	0.145522	0.000000	0.052239	0.064366
MD, 00200	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00200	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00200	Multi-Family with 5+ Units	2020s	0.883152	0.000000	0.116848	0.000000	0.000000	0.000000
MD, 00200	Single-Family Attached	2020s	0.678000	0.000000	0.322000	0.000000	0.000000	0.000000
MD, 00200	Single-Family Detached	2020s	0.668982	0.000000	0.248842	0.000000	0.064815	0.017361
MD, 00301	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00301	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00301	Multi-Family with 5+ Units	2020s	0.852538	0.000000	0.131207	0.005418	0.005122	0.005715
MD, 00301	Single-Family Attached	2020s	0.711065	0.000000	0.288934	0.000000	0.000000	0.000000
MD, 00301	Single-Family Detached	2020s	0.620555	0.000000	0.289830	0.000000	0.049075	0.040541
MD, 00302	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00302	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00302	Multi-Family with 5+ Units	2020s	0.829684	0.000000	0.170317	0.000000	0.000000	0.000000
MD, 00302	Single-Family Attached	2020s	0.699687	0.000000	0.300313	0.000000	0.000000	0.000000
MD, 00302	Single-Family Detached	2020s	0.602880	0.000000	0.372428	0.000000	0.000000	0.024692
MD, 00400	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00400	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00400	Multi-Family with 5+ Units	2020s	0.852538	0.000000	0.131207	0.005418	0.005122	0.005715
MD, 00400	Single-Family Attached	2020s	0.730941	0.000000	0.219731	0.000000	0.000000	0.049328
MD, 00400	Single-Family Detached	2020s	0.623582	0.000000	0.167800	0.000000	0.070295	0.138322
MD, 00501	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00501	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00501	Multi-Family with 5+ Units	2020s	0.944196	0.000000	0.042410	0.000000	0.000000	0.013393
MD, 00501	Single-Family Attached	2020s	0.653557	0.000000	0.334466	0.001235	0.003211	0.007533
MD, 00501	Single-Family Detached	2020s	0.619701	0.000000	0.124688	0.000000	0.110973	0.144639
MD, 00502	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
MD, 00502	Multi-Family with 2 - 4 Units	2020s	0.791980	0.000000	0.156614	0.046607	0.004798	0.000000
MD, 00502	Multi-Family with 5+ Units	2020s	0.761750	0.000000	0.238251	0.000000	0.000000	0.000000
MD, 00502	Single-Family Attached	2020s	0.653557	0.000000	0.334466	0.001235	0.003211	0.007533
MD, 00502	Single-Family Detached	2020s	0.548807	0.000000	0.405640	0.000000	0.045553	0.000000
MD, 00503	Mobile Home	2020s	0.758749	0.000000	0.010604	0.000000	0.072110	0.158536
