display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
total_site_fuel_oil_mbtu,total_site_fuel_oil_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.total_site_fuel_oil_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_natural_gas_therm,total_site_natural_gas_therm,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.total_site_natural_gas_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_propane_mbtu,total_site_propane_mbtu,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.total_site_propane_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_cost_usd,upgrade_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_name,upgrade_name,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_name,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_01_cost_usd,upgrade_option_01_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_01_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_01_lifetime_yrs,upgrade_option_01_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_01_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_02_cost_usd,upgrade_option_02_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_02_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_02_lifetime_yrs,upgrade_option_02_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_02_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_03_cost_usd,upgrade_option_03_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_03_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_03_lifetime_yrs,upgrade_option_03_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_03_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_04_cost_usd,upgrade_option_04_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_04_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_04_lifetime_yrs,upgrade_option_04_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_04_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_05_cost_usd,upgrade_option_05_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_05_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_05_lifetime_yrs,upgrade_option_05_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_05_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_06_cost_usd,upgrade_option_06_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_06_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_06_lifetime_yrs,upgrade_option_06_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_06_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_07_cost_usd,upgrade_option_07_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_07_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_07_lifetime_yrs,upgrade_option_07_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_07_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_08_cost_usd,upgrade_option_08_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_08_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_08_lifetime_yrs,upgrade_option_08_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_08_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_09_cost_usd,upgrade_option_09_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_09_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_09_lifetime_yrs,upgrade_option_09_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_09_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_10_cost_usd,upgrade_option_10_cost_usd,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_10_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_option_10_lifetime_yrs,upgrade_option_10_lifetime_yrs,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.upgrade_option_10_lifetime_yrs,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
weight,weight,true,,305e0e9e-6caf-4cca-8272-c2c5194b3ada,,,simulation_output_report.weight,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
