occupants,lighting_interior,lighting_exterior,lighting_garage,lighting_exterior_holiday,cooking_range,refrigerator,extra_refrigerator,freezer,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,plug_loads_vehicle,plug_loads_well_pump,fuel_loads_grill,fuel_loads_lighting,fuel_loads_fireplace,pool_pump,pool_heater,hot_tub_pump,hot_tub_heater,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,vacancy
0.333,0.185,0.256,0.256,0,0,0.811,0.811,0.811,0,0,0,0.257,0.524,0.126,1,0.325,0.23,0.325,0.325,0.831,0.831,0.12,0.149,0,0,0.0428,1
0.333,0.181,0.267,0.267,0,0,0.791,0.791,0.791,0,0,0,0.261,0.524,0.142,1,0.335,0.247,0.335,0.335,0.873,0.873,0.0945,0.118,0,0,0,1
0.333,0.175,0.278,0.278,0,0,0.791,0.791,0.791,0,0,0,0.265,0.529,0.157,1,0.335,0.258,0.335,0.335,0.831,0.831,0.0882,0.11,0,0,0,1
0.333,0.171,0.267,0.267,0,0,0.831,0.831,0.831,0,0,0,0.261,0.534,0.166,1,0.325,0.236,0.325,0.325,0.824,0.824,0.0882,0.11,0,0,0.128,1
0.333,0.169,0.312,0.312,0,0,0.831,0.831,0.831,0,0,0,0.276,0.534,0.187,1,0.325,0.213,0.325,0.325,0.618,0.618,0.0882,0.11,0,0,0.0428,1
0.333,0.17,0.345,0.345,0,0,0.831,0.831,0.831,0,0,0,0.287,0.529,0.198,1,0.325,0.275,0.325,0.325,0.515,0.515,0.151,0.188,0,0,0.128,1
0.333,0.174,0.356,0.356,0,0,0.811,0.811,0.811,0,0,0,0.29,0.539,0.222,1,0.335,0.331,0.335,0.335,0.419,0.419,0.365,0.455,0,0,0,1
0.333,0.188,0.434,0.434,0,0,0.87,0.87,0.87,0,0,0,0.316,0.549,0.277,1,0.457,0.617,0.457,0.457,0.254,0.254,0.794,0.989,0,0,0.171,1
0.667,0.395,0.59,0.59,0,0.967,0.949,0.949,0.949,0.667,0,0,0.479,0.672,0.34,1,0.578,0.903,0.578,0.578,0.158,0.158,0.769,0.958,0.611,0,0.0428,1
0.667,0.507,0.701,0.701,0,0.483,0.989,0.989,0.989,0.35,0,0,0.553,0.682,0.457,1,0.67,0.645,0.67,0.67,0.0893,0.0893,0.428,0.534,0.749,0,0.187,1
1,0.895,0.745,0.745,0,0,0.949,0.949,0.949,0,0,0,0.745,0.745,0.64,1,0.771,0.393,0.771,0.771,0.055,0.055,0.384,0.479,0.535,0,0,1
1,0.635,0.79,0.79,0,0,0.93,0.93,0.93,0,0,0,0.613,0.622,0.791,1,0.822,0.247,0.822,0.822,0.0275,0.0275,0.321,0.4,0.531,0,0.0857,1
1,0.555,0.768,0.768,0,0,0.91,0.91,0.91,0,0,0,0.598,0.602,0.749,1,0.873,0.107,0.873,0.873,0.0206,0.0206,0.271,0.338,0.35,0,0.128,1
1,0.2,0.656,0.656,0,0,0.87,0.87,0.87,0,0,0,0.391,0.509,0.453,1,0.761,0.0729,0.761,0.761,0.0206,0.0206,0.151,0.188,0,0,0.427,1
1,0.116,0.556,0.556,0,0,0.811,0.811,0.811,0,0,0,0.357,0.489,0.196,1,0.659,0.0393,0.659,0.659,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.0495,0.445,0.445,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0806,1,0.446,0.0224,0.446,0.446,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.0495,0.412,0.412,0,0,0.771,0.771,0.771,0,0,0,0.258,0.465,0.0392,1,0.233,0.00561,0.233,0.233,0.0206,0.0206,0.183,0.228,0,0,0.0428,1
1,0.0495,0.412,0.412,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0196,1,0.193,0.00561,0.193,0.193,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.0495,0.401,0.401,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0152,1,0.152,0.0112,0.152,0.152,0.0275,0.0275,0.183,0.228,0,0,0,1
1,0.0495,0.367,0.367,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.024,1,0.162,0.0393,0.162,0.162,0.055,0.055,0.296,0.369,0,0,0,1
1,0.0495,0.401,0.401,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0392,1,0.183,0.0673,0.183,0.183,0.103,0.103,0.422,0.526,0,0,0,1
0.667,0.147,0.478,0.478,0,0,0.752,0.752,0.752,0,0,0,0.331,0.494,0.0632,1,0.264,0.163,0.264,0.264,0.179,0.179,0.359,0.447,0,0,0,1
0.333,0.0495,0.523,0.523,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0871,1,0.335,0.258,0.335,0.335,0.302,0.302,0.151,0.188,0,0,0,1
0.333,0.0495,0.378,0.378,0,0,0.811,0.811,0.811,0,0,0,0.258,0.465,0.107,1,0.335,0.247,0.335,0.335,0.577,0.577,0.151,0.188,0,0,0,1
0.333,0.0495,0.256,0.256,0,0,0.811,0.811,0.811,0,0,0,0.258,0.465,0.126,1,0.325,0.23,0.325,0.325,0.831,0.831,0.12,0.149,0,0,0,1
0.333,0.0495,0.267,0.267,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.142,1,0.335,0.247,0.335,0.335,0.873,0.873,0.0945,0.118,0,0,0,1
0.333,0.0495,0.278,0.278,0,0.217,0.791,0.791,0.791,0,0,0,0.258,0.465,0.157,1,0.335,0.258,0.335,0.335,0.831,0.831,0.0882,0.11,0,0,0,1
0.333,0.171,0.267,0.267,0,0.75,0.831,0.831,0.831,0,0,0,0.261,0.534,0.166,1,0.325,0.236,0.325,0.325,0.824,0.824,0.0882,0.11,0,0,0,1
0.333,0.169,0.312,0.312,0,0,0.831,0.831,0.831,0,0,0,0.276,0.534,0.187,1,0.325,0.213,0.325,0.325,0.618,0.618,0.0882,0.11,0,0,0,1
0.333,0.17,0.345,0.345,0,0,0.831,0.831,0.831,0,0,0,0.287,0.529,0.198,1,0.325,0.275,0.325,0.325,0.515,0.515,0.151,0.188,0,0,0,1
0.333,0.174,0.356,0.356,0,0,0.811,0.811,0.811,0,0,0,0.29,0.539,0.222,1,0.335,0.331,0.335,0.335,0.419,0.419,0.365,0.455,0,0,0.128,1
0.333,0.188,0.434,0.434,0,0,0.87,0.87,0.87,0,0,0,0.316,0.549,0.277,1,0.457,0.617,0.457,0.457,0.254,0.254,0.794,0.989,0,0,0.128,1
0.333,0.222,0.59,0.59,0,0.717,0.949,0.949,0.949,0,0,0,0.368,0.569,0.34,1,0.578,0.903,0.578,0.578,0.158,0.158,0.769,0.958,0,0,0.128,1
1,0.736,0.701,0.701,0,0.983,0.989,0.989,0.989,0,0,0,0.701,0.79,0.457,1,0.67,0.645,0.67,0.67,0.0893,0.0893,0.428,0.534,0,0,0.128,1
0.667,0.613,0.745,0.745,0,0,0.949,0.949,0.949,0,0,0,0.583,0.652,0.64,1,0.771,0.393,0.771,0.771,0.055,0.055,0.384,0.479,0,0,0,1
0.667,0.635,0.79,0.79,0,0.217,0.93,0.93,0.93,0,0,0,0.613,0.622,0.791,1,0.822,0.247,0.822,0.822,0.0275,0.0275,0.321,0.4,0,0,0.0857,1
1,0.555,0.768,0.768,0,0.0167,0.91,0.91,0.91,0,0,0,0.598,0.602,0.749,1,0.873,0.107,0.873,0.873,0.0206,0.0206,0.271,0.338,0,0,0.0428,1
1,0.35,0.656,0.656,0,0,0.87,0.87,0.87,0,0,0,0.524,0.553,0.453,1,0.761,0.0729,0.761,0.761,0.0206,0.0206,0.151,0.188,0,0,0.0428,1
1,0.116,0.556,0.556,0,0,0.811,0.811,0.811,0,0,0,0.357,0.489,0.196,1,0.659,0.0393,0.659,0.659,0.0206,0.0206,0.151,0.188,0,0,0.0857,1
1,0.0495,0.445,0.445,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0958,1,0.446,0.0224,0.446,0.446,0.0206,0.0206,0.151,0.188,0,0,0.128,1
1,0.0495,0.412,0.412,0,0,0.771,0.771,0.771,0,0,0,0.258,0.465,0.0479,1,0.233,0.00561,0.233,0.233,0.0206,0.0206,0.183,0.228,0,0,0.0428,1
1,0.0495,0.412,0.412,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0261,1,0.193,0.00561,0.193,0.193,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.0495,0.401,0.401,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0174,1,0.152,0.0112,0.152,0.152,0.0275,0.0275,0.183,0.228,0,0,0,1
1,0.0495,0.367,0.367,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.024,1,0.162,0.0393,0.162,0.162,0.055,0.055,0.296,0.369,0,0,0,1
1,0.0495,0.401,0.401,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0305,1,0.183,0.0673,0.183,0.183,0.103,0.103,0.422,0.526,0,0,0,1
1,0.0495,0.478,0.478,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0523,1,0.264,0.163,0.264,0.264,0.179,0.179,0.359,0.447,0,0,0.0656,1
1,0.0495,0.523,0.523,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0937,1,0.335,0.258,0.335,0.335,0.302,0.302,0.151,0.188,0,0,0.0977,1
1,0.318,0.378,0.378,0,0,0.811,0.811,0.811,0,0,0,0.338,0.582,0.155,1,0.335,0.247,0.335,0.335,0.577,0.577,0.151,0.188,0,0,0.239,1
1,0.321,0.256,0.256,0,0,0.811,0.811,0.811,0,0,0,0.257,0.582,0.205,1,0.325,0.23,0.325,0.325,0.831,0.831,0.12,0.149,0,0,0.183,1
0.667,0.312,0.267,0.267,0,0,0.791,0.791,0.791,0,0,0,0.264,0.582,0.244,1,0.335,0.247,0.335,0.335,0.873,0.873,0.0945,0.118,0,0,0.121,1
0.667,0.3,0.278,0.278,0,0,0.791,0.791,0.791,0,0,0,0.271,0.592,0.268,1,0.335,0.258,0.335,0.335,0.831,0.831,0.0882,0.11,0,0,0.302,1
1,0.413,0.267,0.267,0,0,0.831,0.831,0.831,0,0,0,0.267,0.671,0.288,1,0.325,0.236,0.325,0.325,0.824,0.824,0.0882,0.11,0,0,0.111,1
1,0.289,0.312,0.312,0,0,0.831,0.831,0.831,0,0,0,0.294,0.602,0.34,1,0.325,0.213,0.325,0.325,0.618,0.618,0.0882,0.11,0,0,0.0428,1
1,0.29,0.345,0.345,0,0.8,0.831,0.831,0.831,0,0,0,0.316,0.592,0.388,1,0.325,0.275,0.325,0.325,0.515,0.515,0.151,0.188,0,0,0.128,1
1,0.174,0.356,0.356,0,0.417,0.811,0.811,0.811,0,0,0,0.29,0.539,0.427,1,0.335,0.331,0.335,0.335,0.419,0.419,0.365,0.455,0,0,0,1
1,0.188,0.434,0.434,0,0,0.87,0.87,0.87,0,0,0,0.316,0.549,0.449,1,0.457,0.617,0.457,0.457,0.254,0.254,0.794,0.989,0,0,0,1
1,0.395,0.59,0.59,0,0,0.949,0.949,0.949,0,0,0,0.479,0.672,0.464,1,0.578,0.903,0.578,0.578,0.158,0.158,0.769,0.958,0,0,0.128,1
1,0.507,0.701,0.701,0,0,0.989,0.989,0.989,0,0,0,0.553,0.682,0.547,1,0.67,0.645,0.67,0.67,0.0893,0.0893,0.428,0.534,0,0,0.257,1
1,0.613,0.745,0.745,0,0,0.949,0.949,0.949,0,0,0,0.583,0.652,0.719,1,0.771,0.393,0.771,0.771,0.055,0.055,0.384,0.479,0,0,0.342,1
1,0.928,0.79,0.79,0,0,0.93,0.93,0.93,0,0,0,0.79,0.701,0.845,1,0.822,0.247,0.822,0.822,0.0275,0.0275,0.321,0.4,0,0,0.343,1
1,0.807,0.768,0.768,0,0,0.91,0.91,0.91,0,0,0,0.768,0.671,0.78,1,0.873,0.107,0.873,0.873,0.0206,0.0206,0.271,0.338,0,0,0.128,1
1,0.5,0.656,0.656,0,0,0.87,0.87,0.87,0,0,0,0.656,0.596,0.492,1,0.761,0.0729,0.761,0.761,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.249,0.556,0.556,0,0,0.811,0.811,0.811,0,0,0,0.556,0.537,0.224,1,0.659,0.0393,0.659,0.659,0.0206,0.0206,0.151,0.188,0,0,0,1
1,0.099,0.443,0.443,0,0,0.791,0.791,0.791,0,0,0,0.381,0.501,0.0966,1,0.445,0.0224,0.445,0.445,0.0205,0.0205,0.15,0.188,0,0,0.122,1
1,0.0578,0.41,0.41,0,0,0.771,0.771,0.771,0,0,0,0.308,0.474,0.0483,1,0.233,0.00559,0.233,0.233,0.0205,0.0205,0.182,0.228,0,0,0.178,1
1,0.0495,0.41,0.41,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0264,1,0.192,0.00559,0.192,0.192,0.0205,0.0205,0.15,0.188,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0176,1,0.152,0.0112,0.152,0.152,0.0274,0.0274,0.182,0.228,0,0,0.0428,1
1,0.0495,0.366,0.366,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0242,1,0.162,0.0391,0.162,0.162,0.0548,0.0548,0.294,0.369,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0308,1,0.182,0.0671,0.182,0.182,0.103,0.103,0.419,0.526,0,0,0,1
1,0.0495,0.477,0.477,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0527,1,0.263,0.162,0.263,0.263,0.178,0.178,0.357,0.447,0,0,0.153,1
1,0.172,0.521,0.521,0,0,0.791,0.791,0.791,0,0,0,0.345,0.518,0.0944,1,0.334,0.257,0.334,0.334,0.301,0.301,0.15,0.188,0,0,0.219,1
1,0.175,0.377,0.377,0,0,0.811,0.811,0.811,0,0,0,0.297,0.523,0.156,1,0.334,0.246,0.334,0.334,0.575,0.575,0.15,0.188,0,0,0.0491,1
1,0.299,0.255,0.255,0,0.233,0.811,0.811,0.811,0,0,0,0.256,0.581,0.206,1,0.324,0.229,0.324,0.324,0.829,0.829,0.119,0.149,0,0,0.166,1
1,0.411,0.266,0.266,0,0,0.791,0.791,0.791,0,0,0,0.266,0.638,0.246,1,0.334,0.246,0.334,0.334,0.87,0.87,0.0939,0.118,0,0,0.0428,1
0.667,0.279,0.277,0.277,0,0,0.791,0.791,0.791,0,0,0,0.271,0.591,0.27,1,0.334,0.257,0.334,0.334,0.829,0.829,0.0876,0.11,0,0,0.127,1
0.333,0.16,0.266,0.266,0,0,0.831,0.831,0.831,0,0,0,0.26,0.533,0.29,1,0.324,0.235,0.324,0.324,0.822,0.822,0.0876,0.11,0,0,0.217,1
0.333,0.159,0.31,0.31,0,0,0.831,0.831,0.831,0,0,0,0.275,0.533,0.343,1,0.324,0.212,0.324,0.324,0.616,0.616,0.0876,0.11,0,0,0.257,1
0.333,0.159,0.344,0.344,0,0,0.831,0.831,0.831,0,0,0,0.286,0.528,0.391,1,0.324,0.274,0.324,0.324,0.514,0.514,0.15,0.188,0,0,0.0857,1
0.667,0.269,0.355,0.355,0,0,0.811,0.811,0.811,0,0,0,0.322,0.61,0.431,1,0.334,0.33,0.334,0.334,0.418,0.418,0.363,0.455,0,0,0.428,1
0.333,0.162,0.432,0.432,0,0,0.87,0.87,0.87,0,0,0,0.316,0.548,0.452,1,0.455,0.615,0.455,0.455,0.253,0.253,0.789,0.989,0,0,0.465,1
0.667,0.291,0.587,0.587,0,0,0.949,0.949,0.949,0,0,0,0.477,0.67,0.468,1,0.577,0.9,0.577,0.577,0.158,0.158,0.764,0.958,0,0,0.336,1
0.667,0.339,0.698,0.698,0,0,0.989,0.989,0.989,0,0,0,0.551,0.68,0.551,1,0.668,0.643,0.668,0.668,0.089,0.089,0.426,0.534,0,0,0.236,1
0.333,0.239,0.742,0.742,0,0,0.949,0.949,0.949,0,0,0,0.419,0.558,0.725,1,0.769,0.391,0.769,0.769,0.0548,0.0548,0.382,0.479,0,0,0.0428,1
0.333,0.294,0.787,0.787,0,0,0.93,0.93,0.93,0,0,0,0.434,0.543,0.852,1,0.819,0.246,0.819,0.819,0.0274,0.0274,0.319,0.4,0,0,0.0428,1
0.333,0.326,0.765,0.765,0,0,0.91,0.91,0.91,0,0,0,0.427,0.533,0.786,1,0.87,0.106,0.87,0.87,0.0205,0.0205,0.269,0.338,0,0,0,1
0.667,0.232,0.654,0.654,0,0,0.87,0.87,0.87,0,0,0,0.39,0.508,0.496,1,0.759,0.0726,0.759,0.759,0.0205,0.0205,0.15,0.188,0,0,0.403,1
1,0.183,0.554,0.554,0,0,0.811,0.811,0.811,0,0,0,0.455,0.511,0.226,1,0.658,0.0391,0.658,0.658,0.0205,0.0205,0.15,0.188,0,0,0.14,1
1,0.0495,0.443,0.443,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0813,1,0.445,0.0224,0.445,0.445,0.0205,0.0205,0.15,0.188,0,0,0.128,1
1,0.0495,0.41,0.41,0,0,0.771,0.771,0.771,0,0,0,0.258,0.465,0.0395,1,0.233,0.00559,0.233,0.233,0.0205,0.0205,0.182,0.228,0,0,0,1
1,0.0495,0.41,0.41,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0198,1,0.192,0.00559,0.192,0.192,0.0205,0.0205,0.15,0.188,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0154,1,0.152,0.0112,0.152,0.152,0.0274,0.0274,0.182,0.228,0,0,0,1
1,0.0495,0.366,0.366,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0242,1,0.162,0.0391,0.162,0.162,0.0548,0.0548,0.294,0.369,0,0,0,1
1,0.0495,0.399,0.399,0,0.7,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0395,1,0.182,0.0671,0.182,0.182,0.103,0.103,0.419,0.526,0,0,0,1
1,0.236,0.477,0.477,0,0.217,0.752,0.752,0.752,0,0,0,0.404,0.521,0.0637,1,0.263,0.162,0.263,0.263,0.178,0.178,0.357,0.447,0,0,0.13,1
0.667,0.295,0.521,0.521,0,0.483,0.791,0.791,0.791,0,0,0,0.433,0.571,0.0879,1,0.334,0.257,0.334,0.334,0.301,0.301,0.15,0.188,0,0,0,1
0.333,0.175,0.377,0.377,0,0,0.811,0.811,0.811,0,0,0,0.297,0.523,0.108,1,0.334,0.246,0.334,0.334,0.575,0.575,0.15,0.188,0,0,0.0857,1
0.333,0.174,0.255,0.255,0,0,0.811,0.811,0.811,0,0,0,0.257,0.523,0.127,1,0.324,0.229,0.324,0.324,0.829,0.829,0.119,0.149,0,0,0.171,1
0.333,0.17,0.266,0.266,0,0,0.791,0.791,0.791,0.417,0,0,0.26,0.523,0.143,1,0.334,0.246,0.334,0.334,0.87,0.87,0.0939,0.118,0.409,0,0.139,1
0.333,0.164,0.277,0.277,0,0,0.791,0.791,0.791,0.317,0,0,0.264,0.528,0.158,1,0.334,0.257,0.334,0.334,0.829,0.829,0.0876,0.11,0.688,0,0.214,1
0.333,0.16,0.266,0.266,0,0,0.831,0.831,0.831,0.667,0,0,0.26,0.533,0.167,1,0.324,0.235,0.324,0.324,0.822,0.822,0.0876,0.11,0.419,0,0.0428,1
0.333,0.159,0.31,0.31,0,0,0.831,0.831,0.831,0.0667,0,0,0.275,0.533,0.189,1,0.324,0.212,0.324,0.324,0.616,0.616,0.0876,0.11,0.531,0,0,1
0.333,0.159,0.344,0.344,0,0,0.831,0.831,0.831,0,0,0,0.286,0.528,0.2,1,0.324,0.274,0.324,0.324,0.514,0.514,0.15,0.188,0.715,0,0.0428,1
0.667,0.269,0.355,0.355,0,0,0.811,0.811,0.811,0,0,0,0.322,0.61,0.224,1,0.334,0.33,0.334,0.334,0.418,0.418,0.363,0.455,0.684,0,0,1
1,0.274,0.432,0.432,0,0,0.87,0.87,0.87,0,0,0,0.374,0.63,0.279,1,0.455,0.615,0.455,0.455,0.253,0.253,0.789,0.989,0.53,0,0.0857,1
1,0.291,0.587,0.587,0,0.967,0.949,0.949,0.949,0,0,0,0.477,0.67,0.343,1,0.577,0.9,0.577,0.577,0.158,0.158,0.764,0.958,0.241,0,0.257,1
1,0.339,0.698,0.698,0,0.2,0.989,0.989,0.989,0,0,0,0.551,0.68,0.461,1,0.668,0.643,0.668,0.668,0.089,0.089,0.426,0.534,0,0,0.171,1
1,0.619,0.742,0.742,0,0,0.949,0.949,0.949,0,0,0,0.742,0.742,0.646,1,0.769,0.391,0.769,0.769,0.0548,0.0548,0.382,0.479,0,0,0.3,1
1,0.783,0.787,0.787,0,0,0.93,0.93,0.93,0,0,0,0.787,0.698,0.797,1,0.819,0.246,0.819,0.819,0.0274,0.0274,0.319,0.4,0,0,0,1
1,0.88,0.765,0.765,0,0,0.91,0.91,0.91,0,0,0,0.765,0.668,0.756,1,0.87,0.106,0.87,0.87,0.0205,0.0205,0.269,0.338,0,0,0.128,1
1,0.415,0.654,0.654,0,0,0.87,0.87,0.87,0,0,0,0.522,0.551,0.457,1,0.759,0.0726,0.759,0.759,0.0205,0.0205,0.15,0.188,0,0,0.278,1
1,0.116,0.554,0.554,0,0,0.811,0.811,0.811,0,0,0,0.357,0.488,0.198,1,0.658,0.0391,0.658,0.658,0.0205,0.0205,0.15,0.188,0,0,0.141,1
1,0.0743,0.443,0.443,0,0,0.791,0.791,0.791,0,0,0,0.32,0.483,0.0813,1,0.445,0.0224,0.445,0.445,0.0205,0.0205,0.15,0.188,0,0,0,1
1,0.0495,0.41,0.41,0,0,0.771,0.771,0.771,0,0,0,0.258,0.465,0.0395,1,0.233,0.00559,0.233,0.233,0.0205,0.0205,0.182,0.228,0,0,0,1
1,0.0495,0.41,0.41,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0198,1,0.192,0.00559,0.192,0.192,0.0205,0.0205,0.15,0.188,0,0,0.0428,1
1,0.0495,0.399,0.399,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0154,1,0.152,0.0112,0.152,0.152,0.0274,0.0274,0.182,0.228,0,0,0,1
1,0.0495,0.366,0.366,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0242,1,0.162,0.0391,0.162,0.162,0.0548,0.0548,0.294,0.369,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0395,1,0.182,0.0671,0.182,0.182,0.103,0.103,0.419,0.526,0,0,0.104,1
1,0.236,0.477,0.477,0,0,0.752,0.752,0.752,0,0,0,0.404,0.521,0.0637,1,0.263,0.162,0.263,0.263,0.178,0.178,0.357,0.447,0,0,0.4,1
1,0.417,0.521,0.521,0,0,0.791,0.791,0.791,0,0,0,0.521,0.623,0.0879,1,0.334,0.257,0.334,0.334,0.301,0.301,0.15,0.188,0,0,0.139,1
0.333,0.175,0.377,0.377,0,0,0.811,0.811,0.811,0,0,0,0.297,0.523,0.108,1,0.334,0.246,0.334,0.334,0.575,0.575,0.15,0.188,0,0,0.196,1
0.333,0.174,0.255,0.255,0,0,0.811,0.811,0.811,0,0,0,0.257,0.523,0.127,1,0.324,0.229,0.324,0.324,0.829,0.829,0.119,0.149,0,0,0.139,1
0.333,0.17,0.266,0.266,0,0,0.791,0.791,0.791,0,0,0,0.26,0.523,0.143,1,0.334,0.246,0.334,0.334,0.87,0.87,0.0939,0.118,0,0,0.178,1
0,0.0495,0.277,0.277,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.158,1,0.334,0.257,0.334,0.334,0.829,0.829,0.0876,0.11,0,0,0.128,1
0.333,0.16,0.266,0.266,0,0,0.831,0.831,0.831,0,0,0,0.26,0.533,0.167,1,0.324,0.235,0.324,0.324,0.822,0.822,0.0876,0.11,0,0,0.0428,1
0.333,0.159,0.31,0.31,0,0,0.831,0.831,0.831,0,0,0,0.275,0.533,0.189,1,0.324,0.212,0.324,0.324,0.616,0.616,0.0876,0.11,0,0,0,1
0.333,0.159,0.344,0.344,0,0,0.831,0.831,0.831,0,0,0,0.286,0.528,0.2,1,0.324,0.274,0.324,0.324,0.514,0.514,0.15,0.188,0,0,0.323,1
0.667,0.269,0.355,0.355,0,0.217,0.811,0.811,0.811,0,0,0,0.322,0.61,0.224,1,0.334,0.33,0.334,0.334,0.418,0.418,0.363,0.455,0,0,0.0428,1
0.333,0.162,0.432,0.432,0,0.483,0.87,0.87,0.87,0,0,0,0.316,0.548,0.279,1,0.455,0.615,0.455,0.455,0.253,0.253,0.789,0.989,0,0,0.128,1
0.333,0.17,0.587,0.587,0,0,0.949,0.949,0.949,0,0,0,0.368,0.568,0.343,1,0.577,0.9,0.577,0.577,0.158,0.158,0.764,0.958,0,0,0,1
0.333,0.194,0.698,0.698,0,0,0.989,0.989,0.989,0,0,0,0.405,0.572,0.461,1,0.668,0.643,0.668,0.668,0.089,0.089,0.426,0.534,0,0,0.0857,1
1,0.619,0.742,0.742,0,0,0.949,0.949,0.949,0,0,0,0.742,0.742,0.646,1,0.769,0.391,0.769,0.769,0.0548,0.0548,0.382,0.479,0,0,0.373,1
1,0.783,0.787,0.787,0,0,0.93,0.93,0.93,0,0,0,0.787,0.698,0.797,1,0.819,0.246,0.819,0.819,0.0274,0.0274,0.319,0.4,0,0,0.0428,1
1,0.0495,0.765,0.765,0,0,0.91,0.91,0.91,0,0,0,0.258,0.465,0.756,1,0.87,0.106,0.87,0.87,0.0205,0.0205,0.269,0.338,0,0,0.0428,1
1,0.0495,0.654,0.654,0,0,0.87,0.87,0.87,0,0,0,0.258,0.465,0.457,1,0.759,0.0726,0.759,0.759,0.0205,0.0205,0.15,0.188,0,0,0.171,1
1,0.0495,0.554,0.554,0,0,0.811,0.811,0.811,0,0,0,0.258,0.465,0.198,1,0.658,0.0391,0.658,0.658,0.0205,0.0205,0.15,0.188,0,0,0.0428,1
1,0.0495,0.443,0.443,0,0,0.791,0.791,0.791,0,0,0,0.258,0.465,0.0813,1,0.445,0.0224,0.445,0.445,0.0205,0.0205,0.15,0.188,0,0,0,1
1,0.0495,0.41,0.41,0,0,0.771,0.771,0.771,0,0,0,0.258,0.465,0.0395,1,0.233,0.00559,0.233,0.233,0.0205,0.0205,0.182,0.228,0,0,0,1
1,0.0495,0.41,0.41,0,0,0.752,0.752,0.752,0,0,0,0.258,0.465,0.0198,1,0.192,0.00559,0.192,0.192,0.0205,0.0205,0.15,0.188,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.732,0.732,0.732,0,0,0,0.258,0.465,0.0154,1,0.152,0.0112,0.152,0.152,0.0274,0.0274,0.182,0.228,0,0,0,1
1,0.0495,0.366,0.366,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0242,1,0.162,0.0391,0.162,0.162,0.0548,0.0548,0.294,0.369,0,0,0,1
1,0.0495,0.399,0.399,0,0,0.712,0.712,0.712,0,0,0,0.258,0.465,0.0395,1,0.182,0.0671,0.182,0.182,0.103,0.103,0.419,0.526,0,0,0,1
1,0.236,0.477,0.477,0,0,0.752,0.752,0.752,0,0,0,0.404,0.521,0.0637,1,0.263,0.162,0.263,0.263,0.178,0.178,0.357,0.447,0,0,0.2,1
1,0.417,0.521,0.521,0,0,0.791,0.791,0.791,0,0,0,0.521,0.623,0.0879,1,0.334,0.257,0.334,0.334,0.301,0.301,0.15,0.188,0,0,0,1
0.333,0.175,0.377,0.377,0,0,0.811,0.811,0.811,0,0,0,0.297,0.523,0.108,1,0.334,0.246,0.334,0.334,0.575,0.575,0.15,0.188,0,0,0,1
0.333,0.174,0.255,0.255,0,0,0.811,0.811,0.811,0,0,0,0.257,0.523,0.127,1,0.324,0.229,0.324,0.324,0.829,0.829,0.119,0.149,0,0,0,1
