occupants,cooking_range,plug_loads,refrigerator,lighting_interior,lighting_exterior,clothes_washer,clothes_dryer,dishwasher,baths,showers,sinks
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0.01205
,,,,0.412817285,0.412817285,0,0,0,0,0,0.0746492
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0.0014948
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0.0018914
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0.0430445
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0.0015863
,,,,0.481818183,0.481818183,0.0351558,0,0,0,0,0.0124771
,,,,0.481818183,0.481818183,0,0,0,0,0,0.0140024
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0.0351558,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0.0792065,0
,,,,0.945912409,0.945912409,0,0,0,0,0.316826,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0.0001525
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0.1080536
,,,,0.945912409,0.945912409,0,0,0,0,0,0.0105552
,,,,0.918657805,0.918657805,0,0,0,0,0,0.0058572
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0.002593
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0.0084808
,,,,0.565520345,0.565520345,0,0,0,0,0,0.0346858
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0.0104026
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0.0011897
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0.0137584
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0.0368517
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0.1115618
,,,,0.44349522,0.44349522,0,0,0,0,0,0.0028066
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0.0716901
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0.028432
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0.0456376
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0.0330994
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0.0031117
,,,,0.918657805,0.918657805,0,0,0,0,0,0.0042709
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0.248714,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0.0021049
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0.0138499
,,,,0.049500429,0.049500429,0,0,0,0,0,0.0053386
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0.3199119,0
,,,,0.456355536,0.456355536,0,0,0,0,0.3199119,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0.4643646,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0.0322758
,,,,0.425677601,0.425677601,0,0,0,0,0,0.0024405
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0.0039048
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0.0010677
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0.0026236
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0.0176327
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0.0690055
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0.1107592,0,0,0
,,,,0.918657805,0.918657805,0,0,0.0867938,0,0,0
,,,,0.918657805,0.918657805,0,0,0.0406621,0,0,0
,,,,0.918657805,0.918657805,0,0,0.1007556,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.747012835,0.747012835,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.565520345,0.565520345,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0.0258389
,,,,0.493046171,0.493046171,0,0,0,0,0,0.0006406
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.493046171,0.493046171,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0.0341672
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.249225449,0.249225449,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.123751072,0.123751072,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0
,,,,0.074250643,0.074250643,0,0,0,0,0,0.03554
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.049500429,0.049500429,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0
,,,,0.05397695,0.05397695,0,0,0,0,0,0.0367907
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.145737405,0.145737405,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.342151197,0.342151197,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0.0053996
,,,,0.432983519,0.432983519,0,0,0,0,0,0.0198597
,,,,0.432983519,0.432983519,0,0,0,0,0,0.0270592
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.432983519,0.432983519,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.451821835,0.451821835,0,0,0,0,0.1721284,0
,,,,0.451821835,0.451821835,0,0,0,0,0.2581926,0.0179683
,,,,0.451821835,0.451821835,0,0,0,0,0,0.0655889
,,,,0.451821835,0.451821835,0,0,0,0,0,0.0573215
,,,,0.451821835,0.451821835,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0.1389872
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.456355536,0.456355536,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0.0021354
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.44349522,0.44349522,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0
,,,,0.425677601,0.425677601,0,0,0,0,0,0.1449664
,,,,0.425677601,0.425677601,0,0,0,0,0,0.1433192
,,,,0.425677601,0.425677601,0,0,0,0,0,0.0082062
,,,,0.425677601,0.425677601,0,0,0,0,0,0.0019829
,,,,0.425677601,0.425677601,0,0,0,0,0,0.0206833
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.412817285,0.412817285,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.409032948,0.409032948,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0.0084808
,,,,0.4213241,0.4213241,0,0,0,0,0,0.00241
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.4213241,0.4213241,0,0,0,0,0,0.0370653
,,,,0.4213241,0.4213241,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0
,,,,0.481818183,0.481818183,0,0,0,0,0,0.0349298
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.612180321,0.612180321,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0.0017389
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0
,,,,0.804216878,0.804216878,0,0,0,0,0,0.035662
,,,,0.945912409,0.945912409,0,0,0,0,0,0.0040268
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.945912409,0.945912409,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0.1513726
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
,,,,0.918657805,0.918657805,0,0,0,0,0,0
