Dependency=PUMA	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	source_count	source_weight	sampling_probability
"NY, 02300"	0.240777	0.207853	0.206461	0.116385	0.090491	0.138033	0.000000	0.000000	0.000000	1858.000000	38986.000000	0.000316
"NY, 02401"	0.367864	0.209787	0.146365	0.106109	0.045897	0.123979	0.000000	0.000000	0.000000	2323.000000	42002.000000	0.000348
"NY, 02402"	0.374422	0.249392	0.139118	0.052167	0.082988	0.101912	0.000000	0.000000	0.000000	4437.000000	40457.000000	0.000379
"NY, 02500"	0.374722	0.266599	0.162241	0.049109	0.109872	0.037457	0.000000	0.000000	0.000000	5978.000000	49846.000000	0.000503
"NY, 02600"	0.494143	0.241690	0.089565	0.053585	0.062048	0.058969	0.000000	0.000000	0.000000	4155.000000	52983.000000	0.000501
"NY, 02701"	0.273255	0.227852	0.280454	0.086518	0.092608	0.039313	0.000000	0.000000	0.000000	2399.000000	41740.000000	0.000530
"NY, 02702"	0.301925	0.219058	0.204205	0.116002	0.075786	0.083024	0.000000	0.000000	0.000000	2822.000000	55602.000000	0.000472
"NY, 02801"	0.267870	0.276353	0.226425	0.105285	0.052854	0.071212	0.000000	0.000000	0.000000	2839.000000	46136.000000	0.000391
"NY, 02802"	0.227819	0.256417	0.211449	0.112894	0.088087	0.103333	0.000000	0.000000	0.000000	2999.000000	61247.000000	0.000503
"NY, 02901"	0.286173	0.284642	0.151176	0.084409	0.076536	0.117064	0.000000	0.000000	0.000000	1894.000000	42424.000000	0.000356
"NY, 02902"	0.179138	0.232665	0.191376	0.218873	0.090162	0.087786	0.000000	0.000000	0.000000	2153.000000	43853.000000	0.000364
"NY, 02903"	0.135572	0.170289	0.359489	0.205286	0.060777	0.068587	0.000000	0.000000	0.000000	2096.000000	40184.000000	0.000329
"NY, 03001"	0.228598	0.289973	0.210358	0.097725	0.043270	0.130076	0.000000	0.000000	0.000000	1772.000000	35003.000000	0.000271
"NY, 03002"	0.209876	0.245137	0.165484	0.117960	0.098766	0.162777	0.000000	0.000000	0.000000	1735.000000	36975.000000	0.000292
"NY, 03003"	0.160641	0.286004	0.248481	0.095864	0.074611	0.134399	0.000000	0.000000	0.000000	1609.000000	27958.000000	0.000223
"NY, 03101"	0.275019	0.261027	0.205075	0.093179	0.110398	0.055302	0.000000	0.000000	0.000000	1770.000000	35530.000000	0.000298
"NY, 03102"	0.252073	0.175398	0.155100	0.133262	0.096016	0.188151	0.000000	0.000000	0.000000	2495.000000	51463.000000	0.000408
"NY, 03103"	0.229024	0.211023	0.154389	0.135281	0.099001	0.171282	0.000000	0.000000	0.000000	2242.000000	47883.000000	0.000385
"NY, 03104"	0.308055	0.183597	0.103772	0.046715	0.112541	0.245320	0.000000	0.000000	0.000000	1731.000000	39704.000000	0.000317
"NY, 03105"	0.106862	0.155719	0.106962	0.102656	0.121479	0.406321	0.000000	0.000000	0.000000	3053.000000	60823.000000	0.000478
"NY, 03106"	0.157171	0.172840	0.094719	0.069027	0.148625	0.357618	0.000000	0.000000	0.000000	3095.000000	74414.000000	0.000615
"NY, 03107"	0.180551	0.157946	0.084064	0.074339	0.195812	0.307288	0.000000	0.000000	0.000000	3288.000000	70385.000000	0.000564
"NY, 03201"	0.177341	0.086061	0.064827	0.092586	0.207885	0.371300	0.000000	0.000000	0.000000	2721.000000	40575.000000	0.000325
"NY, 03202"	0.512716	0.106223	0.069671	0.113508	0.047683	0.150198	0.000000	0.000000	0.000000	2497.000000	38356.000000	0.000306
"NY, 03203"	0.347153	0.207042	0.169108	0.155553	0.016804	0.104340	0.000000	0.000000	0.000000	1737.000000	33958.000000	0.000264
"NY, 03204"	0.321886	0.133536	0.091084	0.056324	0.081055	0.316116	0.000000	0.000000	0.000000	2076.000000	37002.000000	0.000288
"NY, 03205"	0.593837	0.103581	0.063948	0.054290	0.048959	0.135386	0.000000	0.000000	0.000000	1899.000000	36296.000000	0.000285
"NY, 03206"	0.179598	0.087688	0.060519	0.124647	0.162038	0.385510	0.000000	0.000000	0.000000	1928.000000	41440.000000	0.000332
"NY, 03207"	0.281858	0.105850	0.068964	0.255773	0.077060	0.210495	0.000000	0.000000	0.000000	1822.000000	36536.000000	0.000283
"NY, 03208"	0.359059	0.085411	0.056945	0.258152	0.118953	0.121480	0.000000	0.000000	0.000000	2057.000000	36969.000000	0.000289
"NY, 03209"	0.481500	0.056806	0.094847	0.105781	0.134969	0.126098	0.000000	0.000000	0.000000	1678.000000	33844.000000	0.000263
"NY, 03210"	0.276630	0.085439	0.060809	0.111845	0.209471	0.255806	0.000000	0.000000	0.000000	1746.000000	35955.000000	0.000284
"NY, 03211"	0.463730	0.120007	0.085969	0.040106	0.072228	0.217959	0.000000	0.000000	0.000000	1602.000000	35490.000000	0.000275
"NY, 03212"	0.333176	0.094572	0.048236	0.056309	0.108277	0.359431	0.000000	0.000000	0.000000	1814.000000	37701.000000	0.000316
"NY, 03301"	0.601759	0.211604	0.084878	0.013312	0.058729	0.029718	0.000000	0.000000	0.000000	1886.000000	34993.000000	0.000288
"NY, 03302"	0.317227	0.090237	0.101866	0.205258	0.068216	0.217196	0.000000	0.000000	0.000000	1749.000000	33701.000000	0.000269
"NY, 03303"	0.137276	0.142266	0.335686	0.236038	0.064671	0.084064	0.000000	0.000000	0.000000	2242.000000	40228.000000	0.000313
"NY, 03304"	0.309518	0.184204	0.278704	0.130110	0.031272	0.066191	0.000000	0.000000	0.000000	1994.000000	37857.000000	0.000311
"NY, 03305"	0.290641	0.169194	0.220350	0.134136	0.055893	0.129787	0.000000	0.000000	0.000000	2624.000000	54011.000000	0.000746
"NY, 03306"	0.079525	0.142622	0.227630	0.289224	0.184125	0.076874	0.000000	0.000000	0.000000	1980.000000	43512.000000	0.000373
"NY, 03307"	0.090834	0.102695	0.220557	0.276729	0.150960	0.158225	0.000000	0.000000	0.000000	1579.000000	45028.000000	0.000354
"NY, 03308"	0.245645	0.084169	0.228223	0.172272	0.112881	0.156809	0.000000	0.000000	0.000000	1877.000000	34698.000000	0.000275
"NY, 03309"	0.144774	0.152714	0.255304	0.234084	0.107539	0.105584	0.000000	0.000000	0.000000	1807.000000	33675.000000	0.000270
"NY, 03310"	0.419365	0.120069	0.165492	0.147537	0.065492	0.082044	0.000000	0.000000	0.000000	1487.000000	31762.000000	0.000257
"NY, 03311"	0.263773	0.163707	0.192229	0.149001	0.098526	0.132763	0.000000	0.000000	0.000000	1737.000000	33559.000000	0.000285
"NY, 03312"	0.479276	0.154700	0.081675	0.102323	0.079856	0.102170	0.000000	0.000000	0.000000	1692.000000	32468.000000	0.000265
"NY, 03313"	0.232716	0.154971	0.083762	0.157724	0.117821	0.253007	0.000000	0.000000	0.000000	1644.000000	33833.000000	0.000278
"NY, 03701"	0.048732	0.037597	0.015151	0.037978	0.234303	0.626241	0.000000	0.000000	0.000000	1812.000000	42374.000000	0.000338
"NY, 03702"	0.289934	0.247525	0.055445	0.065016	0.144994	0.197085	0.000000	0.000000	0.000000	2088.000000	48495.000000	0.000386
"NY, 03703"	0.187423	0.131286	0.037753	0.024367	0.135329	0.483842	0.000000	0.000000	0.000000	1449.000000	47551.000000	0.000374
"NY, 03704"	0.200480	0.120804	0.042936	0.048197	0.246980	0.340602	0.000000	0.000000	0.000000	2134.000000	44518.000000	0.000351
"NY, 03705"	0.059920	0.078580	0.046331	0.089050	0.337213	0.388906	0.000000	0.000000	0.000000	2284.000000	57417.000000	0.000456
"NY, 03706"	0.039486	0.045054	0.033433	0.079781	0.438483	0.363763	0.000000	0.000000	0.000000	1446.000000	45122.000000	0.000354
"NY, 03707"	0.036911	0.043151	0.026772	0.054530	0.434861	0.403776	0.000000	0.000000	0.000000	1838.000000	45284.000000	0.000359
"NY, 03708"	0.029716	0.030091	0.034449	0.049547	0.403200	0.452997	0.000000	0.000000	0.000000	1673.000000	49026.000000	0.000385
"NY, 03709"	0.121556	0.136319	0.036552	0.047491	0.203981	0.454101	0.000000	0.000000	0.000000	2389.000000	64833.000000	0.000515
"NY, 03710"	0.053487	0.076709	0.053959	0.095037	0.302125	0.418684	0.000000	0.000000	0.000000	2067.000000	50736.000000	0.000405
"NY, 03801"	0.010707	0.009108	0.015140	0.068554	0.492276	0.404215	0.000000	0.000000	0.000000	2479.000000	75738.000000	0.000590
"NY, 03802"	0.015386	0.022753	0.041389	0.130211	0.389030	0.401231	0.000000	0.000000	0.000000	1478.000000	47262.000000	0.000387
"NY, 03803"	0.022210	0.059167	0.077191	0.181689	0.237288	0.422454	0.000000	0.000000	0.000000	1901.000000	56174.000000	0.000452
"NY, 03804"	0.007432	0.032912	0.041324	0.116152	0.212479	0.589701	0.000000	0.000000	0.000000	1622.000000	49573.000000	0.000387
"NY, 03805"	0.006436	0.012113	0.036982	0.140797	0.231970	0.571701	0.000000	0.000000	0.000000	2772.000000	115452.000000	0.001027
"NY, 03806"	0.007102	0.013735	0.063183	0.091613	0.179639	0.644727	0.000000	0.000000	0.000000	2242.000000	97828.000000	0.000881
"NY, 03807"	0.007500	0.012721	0.049326	0.100201	0.179407	0.650844	0.000000	0.000000	0.000000	2710.000000	85583.000000	0.000786
"NY, 03808"	0.005054	0.010885	0.036234	0.051995	0.142784	0.753047	0.000000	0.000000	0.000000	1862.000000	80023.000000	0.000722
"NY, 03809"	0.010857	0.017950	0.062162	0.195816	0.286282	0.426932	0.000000	0.000000	0.000000	2332.000000	72315.000000	0.000584
"NY, 03810"	0.012631	0.027894	0.080347	0.115021	0.209015	0.555093	0.000000	0.000000	0.000000	2666.000000	78396.000000	0.000693
"NY, 03901"	0.822348	0.045142	0.036452	0.019913	0.014593	0.061553	0.000000	0.000000	0.000000	2352.000000	58048.000000	0.000457
"NY, 03902"	0.584703	0.079702	0.068827	0.032864	0.092216	0.141688	0.000000	0.000000	0.000000	2099.000000	47211.000000	0.000379
"NY, 03903"	0.445423	0.114839	0.051032	0.048315	0.058809	0.281583	0.000000	0.000000	0.000000	2880.000000	60891.000000	0.000505
"NY, 04001"	0.077909	0.171606	0.283891	0.095105	0.177138	0.194350	0.000000	0.000000	0.000000	2822.000000	64499.000000	0.000504
"NY, 04002"	0.157047	0.225122	0.354805	0.066257	0.071205	0.125564	0.000000	0.000000	0.000000	1892.000000	45983.000000	0.000372
"NY, 04003"	0.158596	0.290684	0.163628	0.102106	0.139676	0.145310	0.000000	0.000000	0.000000	2150.000000	51794.000000	0.000438
"NY, 04004"	0.079802	0.133375	0.113655	0.076143	0.169517	0.427508	0.000000	0.000000	0.000000	2956.000000	58501.000000	0.000475
"NY, 04005"	0.148731	0.280101	0.246522	0.087170	0.146881	0.090596	0.000000	0.000000	0.000000	2392.000000	49206.000000	0.000398
"NY, 04006"	0.144425	0.156524	0.144622	0.155098	0.217399	0.181932	0.000000	0.000000	0.000000	2238.000000	53347.000000	0.000437
"NY, 04007"	0.148996	0.238642	0.107778	0.084419	0.125366	0.294798	0.000000	0.000000	0.000000	1813.000000	44741.000000	0.000367
"NY, 04008"	0.280744	0.231512	0.064390	0.040067	0.075888	0.307400	0.000000	0.000000	0.000000	2291.000000	54359.000000	0.000455
"NY, 04009"	0.592743	0.166732	0.021895	0.028363	0.065201	0.125067	0.000000	0.000000	0.000000	4068.000000	68581.000000	0.000549
"NY, 04010"	0.291398	0.222607	0.070427	0.057229	0.177256	0.181083	0.000000	0.000000	0.000000	2414.000000	49313.000000	0.000410
"NY, 04011"	0.098569	0.077145	0.055218	0.072739	0.239879	0.456450	0.000000	0.000000	0.000000	1707.000000	41685.000000	0.000339
"NY, 04012"	0.253864	0.238193	0.174040	0.109428	0.116926	0.107549	0.000000	0.000000	0.000000	2166.000000	45562.000000	0.000368
"NY, 04013"	0.264422	0.149743	0.115405	0.060566	0.156714	0.253149	0.000000	0.000000	0.000000	2892.000000	48040.000000	0.000400
"NY, 04014"	0.286137	0.238098	0.059841	0.032951	0.196174	0.186798	0.000000	0.000000	0.000000	2543.000000	45793.000000	0.000372
"NY, 04015"	0.098629	0.049840	0.035948	0.056044	0.282161	0.477378	0.000000	0.000000	0.000000	2782.000000	57372.000000	0.000455
"NY, 04016"	0.244803	0.118029	0.041047	0.036651	0.173412	0.386057	0.000000	0.000000	0.000000	3282.000000	56578.000000	0.000459
"NY, 04017"	0.314641	0.267474	0.092237	0.053230	0.147641	0.124778	0.000000	0.000000	0.000000	3504.000000	63657.000000	0.000508
"NY, 04018"	0.102733	0.090281	0.028821	0.022935	0.120635	0.634595	0.000000	0.000000	0.000000	1925.000000	45640.000000	0.000367
"NY, 04101"	0.156930	0.175065	0.181378	0.096750	0.251978	0.137899	0.000000	0.000000	0.000000	3954.000000	72618.000000	0.000606
"NY, 04102"	0.204862	0.213950	0.061655	0.073567	0.179097	0.266869	0.000000	0.000000	0.000000	2129.000000	53866.000000	0.000455
"NY, 04103"	0.260757	0.130759	0.041731	0.044491	0.139246	0.383016	0.000000	0.000000	0.000000	4041.000000	87071.000000	0.000716
"NY, 04104"	0.523018	0.162154	0.054464	0.063580	0.089688	0.107096	0.000000	0.000000	0.000000	2496.000000	43596.000000	0.000345
"NY, 04105"	0.681750	0.141658	0.020069	0.027057	0.030432	0.099033	0.000000	0.000000	0.000000	3456.000000	60529.000000	0.000482
"NY, 04106"	0.199771	0.097812	0.116330	0.099768	0.195363	0.290957	0.000000	0.000000	0.000000	2375.000000	55391.000000	0.000440
"NY, 04107"	0.131180	0.237916	0.054685	0.039907	0.092722	0.443589	0.000000	0.000000	0.000000	1619.000000	42592.000000	0.000357
"NY, 04108"	0.053238	0.024656	0.023370	0.022062	0.166670	0.710003	0.000000	0.000000	0.000000	2336.000000	51656.000000	0.000417
"NY, 04109"	0.129797	0.146650	0.104266	0.071219	0.218355	0.329714	0.000000	0.000000	0.000000	2372.000000	52363.000000	0.000432
"NY, 04110"	0.464238	0.242170	0.185198	0.027410	0.053996	0.026988	0.000000	0.000000	0.000000	3601.000000	61779.000000	0.000503
"NY, 04111"	0.462923	0.151074	0.030141	0.037292	0.104481	0.214089	0.000000	0.000000	0.000000	2827.000000	44754.000000	0.000367
"NY, 04112"	0.442273	0.095918	0.023081	0.030443	0.072738	0.335547	0.000000	0.000000	0.000000	3844.000000	71287.000000	0.000574
"NY, 04113"	0.626082	0.181924	0.039124	0.022558	0.029558	0.100754	0.000000	0.000000	0.000000	2007.000000	39360.000000	0.000320
"NY, 04114"	0.232878	0.085244	0.039107	0.024650	0.148201	0.469920	0.000000	0.000000	0.000000	1513.000000	41056.000000	0.000345
"OH, 00100"	0.322172	0.209753	0.193103	0.129455	0.092635	0.052882	0.000000	0.000000	0.000000	3555.000000	49255.000000	0.000404
"OH, 00200"	0.178666	0.205361	0.206470	0.230948	0.118962	0.059594	0.000000	0.000000	0.000000	2952.000000	43339.000000	0.000348
"OH, 00300"	0.110518	0.137884	0.240862	0.209826	0.169697	0.131213	0.000000	0.000000	0.000000	2807.000000	60357.000000	0.000478
"OH, 00400"	0.103023	0.138579	0.187237	0.313101	0.151487	0.106573	0.000000	0.000000	0.000000	2506.000000	60155.000000	0.000493
"OH, 00500"	0.353256	0.111085	0.126414	0.094277	0.101572	0.213395	0.000000	0.000000	0.000000	2985.000000	54530.000000	0.000517
"OH, 00600"	0.165255	0.117509	0.303709	0.190205	0.136610	0.086711	0.000000	0.000000	0.000000	2680.000000	44677.000000	0.000425
"OH, 00700"	0.261533	0.211903	0.181012	0.188529	0.081342	0.075681	0.000000	0.000000	0.000000	2987.000000	55314.000000	0.000480
"OH, 00801"	0.169109	0.131047	0.162068	0.326350	0.060652	0.150774	0.000000	0.000000	0.000000	2711.000000	54304.000000	0.000462
"OH, 00802"	0.146638	0.182790	0.153936	0.171761	0.131704	0.213171	0.000000	0.000000	0.000000	3183.000000	64274.000000	0.000505
"OH, 00901"	0.051068	0.082149	0.205432	0.241708	0.118196	0.301447	0.000000	0.000000	0.000000	2171.000000	42183.000000	0.000335
"OH, 00902"	0.196008	0.082474	0.119104	0.181662	0.126037	0.294715	0.000000	0.000000	0.000000	3596.000000	62336.000000	0.000508
"OH, 00903"	0.010328	0.101707	0.183839	0.426872	0.090779	0.186476	0.000000	0.000000	0.000000	2135.000000	46341.000000	0.000362
"OH, 00904"	0.112903	0.043865	0.147997	0.239496	0.066760	0.388979	0.000000	0.000000	0.000000	2851.000000	52457.000000	0.000420
"OH, 00905"	0.378247	0.146459	0.114632	0.101003	0.081850	0.177809	0.000000	0.000000	0.000000	2308.000000	44821.000000	0.000388
"OH, 00906"	0.346620	0.097300	0.088047	0.079787	0.077429	0.310817	0.000000	0.000000	0.000000	2895.000000	54063.000000	0.000485
"OH, 00907"	0.148209	0.044975	0.189469	0.178082	0.154730	0.284535	0.000000	0.000000	0.000000	2537.000000	43970.000000	0.000381
"OH, 00908"	0.415394	0.135657	0.089731	0.062572	0.078828	0.217817	0.000000	0.000000	0.000000	3805.000000	70381.000000	0.000721
"OH, 00909"	0.164783	0.098209	0.157389	0.121089	0.107976	0.350554	0.000000	0.000000	0.000000	3457.000000	63407.000000	0.000572
"OH, 00910"	0.085222	0.042122	0.146281	0.104355	0.140470	0.481551	0.000000	0.000000	0.000000	3409.000000	57662.000000	0.000475
"OH, 01000"	0.050401	0.105765	0.206269	0.171448	0.112710	0.353407	0.000000	0.000000	0.000000	2399.000000	44108.000000	0.000354
"OH, 01100"	0.169644	0.218011	0.243862	0.190268	0.103997	0.074218	0.000000	0.000000	0.000000	2109.000000	42732.000000	0.000345
"OH, 01200"	0.219791	0.221565	0.241068	0.094532	0.103107	0.119936	0.000000	0.000000	0.000000	2184.000000	43518.000000	0.000342
"OH, 01300"	0.274129	0.245913	0.164255	0.134928	0.043988	0.136787	0.000000	0.000000	0.000000	2166.000000	38382.000000	0.000344
"OH, 01400"	0.305048	0.232964	0.189974	0.032476	0.100062	0.139477	0.000000	0.000000	0.000000	3042.000000	53961.000000	0.000435
"OH, 01500"	0.177436	0.188048	0.231889	0.181480	0.101953	0.119195	0.000000	0.000000	0.000000	4196.000000	81356.000000	0.000701
"OH, 01600"	0.203568	0.195514	0.293068	0.136492	0.069012	0.102346	0.000000	0.000000	0.000000	2319.000000	49442.000000	0.000417
"OH, 01700"	0.154576	0.203957	0.230748	0.212614	0.077742	0.120364	0.000000	0.000000	0.000000	2903.000000	62208.000000	0.000511
"OH, 01801"	0.080478	0.145497	0.299700	0.184834	0.106455	0.183036	0.000000	0.000000	0.000000	2185.000000	44669.000000	0.000348
"OH, 01802"	0.133150	0.153386	0.192296	0.185552	0.099034	0.236582	0.000000	0.000000	0.000000	2158.000000	45445.000000	0.000363
"OH, 01803"	0.286187	0.200000	0.190369	0.131908	0.061382	0.130154	0.000000	0.000000	0.000000	1896.000000	43140.000000	0.000372
"OH, 01804"	0.158664	0.128647	0.142161	0.194465	0.132480	0.243584	0.000000	0.000000	0.000000	2121.000000	47727.000000	0.000414
"OH, 01805"	0.278250	0.201366	0.211597	0.110060	0.076578	0.122149	0.000000	0.000000	0.000000	2046.000000	42039.000000	0.000343
"OH, 01900"	0.158255	0.189386	0.210792	0.278395	0.058980	0.104193	0.000000	0.000000	0.000000	3537.000000	67192.000000	0.000531
"OH, 02000"	0.279228	0.247434	0.248901	0.110751	0.065341	0.048345	0.000000	0.000000	0.000000	2763.000000	43353.000000	0.000346
"OH, 02100"	0.315609	0.211266	0.242795	0.106780	0.086716	0.036833	0.000000	0.000000	0.000000	2661.000000	43380.000000	0.000355
"OH, 02200"	0.264060	0.212079	0.179933	0.166249	0.088400	0.089279	0.000000	0.000000	0.000000	2363.000000	47987.000000	0.000407
"OH, 02300"	0.325183	0.227355	0.250393	0.056303	0.090291	0.050476	0.000000	0.000000	0.000000	3296.000000	48497.000000	0.000404
"OH, 02400"	0.328376	0.202830	0.199025	0.111044	0.083821	0.074904	0.000000	0.000000	0.000000	2806.000000	45208.000000	0.000355
"OH, 02500"	0.217085	0.242325	0.217616	0.077986	0.130598	0.114389	0.000000	0.000000	0.000000	2440.000000	40319.000000	0.000337
"OH, 02600"	0.275486	0.239360	0.206975	0.109402	0.090928	0.077848	0.000000	0.000000	0.000000	3322.000000	45989.000000	0.000376
"OH, 02700"	0.273971	0.259921	0.210864	0.149065	0.089889	0.016290	0.000000	0.000000	0.000000	3139.000000	45331.000000	0.000397
"OH, 02800"	0.208044	0.312788	0.170828	0.103824	0.114274	0.090242	0.000000	0.000000	0.000000	3125.000000	60708.000000	0.000506
"OH, 02900"	0.281446	0.241640	0.264310	0.046171	0.084873	0.081560	0.000000	0.000000	0.000000	2711.000000	42953.000000	0.000369
"OH, 03000"	0.340683	0.353942	0.137277	0.038101	0.054162	0.075835	0.000000	0.000000	0.000000	2747.000000	42739.000000	0.000361
"OH, 03100"	0.348821	0.203327	0.223761	0.074585	0.086533	0.062973	0.000000	0.000000	0.000000	2927.000000	55879.000000	0.000450
"OH, 03200"	0.284473	0.103857	0.211362	0.181714	0.074204	0.144390	0.000000	0.000000	0.000000	2523.000000	58284.000000	0.000490
"OH, 03300"	0.351404	0.270682	0.186475	0.091661	0.055690	0.044088	0.000000	0.000000	0.000000	2705.000000	48777.000000	0.000405
"OH, 03400"	0.357937	0.215429	0.144262	0.105077	0.064138	0.113158	0.000000	0.000000	0.000000	2145.000000	41582.000000	0.000350
"OH, 03500"	0.251870	0.220405	0.158599	0.110906	0.096092	0.162127	0.000000	0.000000	0.000000	3764.000000	54480.000000	0.000485
"OH, 03600"	0.252472	0.247753	0.145010	0.136242	0.136012	0.082511	0.000000	0.000000	0.000000	2719.000000	42488.000000	0.000371
"OH, 03700"	0.149758	0.272943	0.247457	0.143195	0.103954	0.082693	0.000000	0.000000	0.000000	2668.000000	47924.000000	0.000397
"OH, 03800"	0.154222	0.377797	0.256241	0.089906	0.050915	0.070919	0.000000	0.000000	0.000000	3036.000000	64434.000000	0.000525
"OH, 03900"	0.152932	0.262064	0.262906	0.128382	0.069424	0.124292	0.000000	0.000000	0.000000	2776.000000	55549.000000	0.000448
"OH, 04000"	0.070313	0.243240	0.307503	0.168128	0.098503	0.112312	0.000000	0.000000	0.000000	3267.000000	67701.000000	0.000522
"OH, 04101"	0.046005	0.215530	0.353200	0.196084	0.119896	0.069286	0.000000	0.000000	0.000000	1630.000000	46550.000000	0.000356
"OH, 04102"	0.095039	0.184087	0.332840	0.157031	0.102511	0.128492	0.000000	0.000000	0.000000	2113.000000	43200.000000	0.000342
"OH, 04103"	0.057879	0.222621	0.349240	0.183029	0.072593	0.114638	0.000000	0.000000	0.000000	1695.000000	45364.000000	0.000350
"OH, 04104"	0.107648	0.266060	0.228195	0.166522	0.120659	0.110916	0.000000	0.000000	0.000000	2243.000000	47226.000000	0.000376
"OH, 04105"	0.139750	0.173066	0.188341	0.136035	0.150437	0.212371	0.000000	0.000000	0.000000	2385.000000	47042.000000	0.000399
